subID,r_squared,nrmse,aic,center,obj_center,sigma,bias_xmin,bias_xmax,bias_lower,bias_upper,flipped
30248.0,0.9786463991771104,0.06354022484474557,-34.585149561195344,0.3674212139613142,0.32443861732688123,0.10196292160580953,0.21229801073774276,0.03157008155308272,0.19166666666666668,0.030000000000000027,False
30249.0,-0.2633230710443617,0.34551987865871253,-10.877871421200325,1.0681822532020713,,1.0,0.6725911548668155,0.30733844172193014,0.65,0.2616666666666667,False
30250.0,0.8761339339255844,0.1139261661777238,-26.410865877293666,0.6527637357942578,0.6230029939464404,0.19994367539153926,0.2514671861732076,0.2740128700540272,0.23,0.18666666666666676,False
30251.0,0.9195970407011187,0.09974659812684504,-28.27171258899346,0.5155335986075118,0.4173818053415089,0.17787790383776875,0.342873948082798,0.2125671546868677,0.31666666666666665,0.18166666666666675,False
30252.0,0.9521107959956503,0.08729107402458189,-30.139098926997278,0.36337355832116885,0.33986962983790525,0.12347500975977922,0.13240051433150937,0.005235377647555328,0.08666666666666666,0.0,False
30254.0,0.9747761695245447,0.056724380496944046,-36.17371637356508,0.6277934888701587,0.5694962889853781,0.15745630273601122,0.20860093813785047,0.12252386841413365,0.195,0.05833333333333324,False
30255.0,0.9309590204484431,0.10546295410473971,-27.491537471223495,0.6219154016907082,0.650745433596636,0.11225595141464284,0.11270480720271893,0.22137189986718653,0.11,0.19833333333333325,False
30256.0,0.9399728806286246,0.08364911847365182,-30.735741458258126,0.7452737903230535,0.7101288160038269,0.13984463430783772,0.23462543882693776,0.24040952527569048,0.2316666666666667,0.15500000000000003,False
30257.0,0.9030416689099429,0.10190187576298212,-27.972429034598942,0.5566430188242635,0.48144755727459515,0.21588864867398602,0.2179627176651932,0.11174481083461796,0.16,0.018333333333333313,False
30259.0,0.9366249963391219,0.08042733180585428,-31.28561697825333,0.5140184196682778,0.43717498128738635,0.22116159010844255,0.22928368668710172,0.09498647049079834,0.155,0.011666666666666714,False
30260.0,0.9814252445100049,0.04788346260258175,-38.545791155805695,0.6029670050397103,0.4998579332065023,0.16944952917644207,0.26350512575114865,0.09214827293062577,0.24333333333333332,0.02833333333333332,False
30262.0,0.9610910416040954,0.06775801243414296,-33.68537586106229,0.5134123400822905,0.43366407744805724,0.16721375015671744,0.340842180712138,0.2342814741195407,0.32,0.20999999999999996,False
