,iteration,init_sigma,init_center,est_sigma,est_center,ss_res,nrmse,r_squared,aic
0,1.0,0.6258412541887776,8.379966848487129,0.21588864226485582,0.5566429625122967,0.07268794598811384,0.10190187576299203,0.9030416645612459,-27.97242903459758
1,2.0,0.8511906401740849,9.329548535123884,0.2158879909009207,0.5566426807620108,0.07268794599125339,0.1019018757651927,0.9030416474226335,-27.972429034295235
2,3.0,0.45231735286974184,0.37389681092131777,0.21588936297265768,0.5566432362386162,0.07268794599136881,0.10190187576527364,0.9030416805475654,-27.97242903428412
3,4.0,0.5261769353921693,4.634247322202374,0.21588913431778545,0.5566432171523468,0.07268794598970178,0.10190187576410512,0.9030416807666992,-27.97242903444466
4,5.0,0.7015159520693675,5.9598949308915135,0.21588886456326917,0.5566429901840813,0.07268794598837067,0.10190187576317203,0.9030416650617765,-27.972429034572848
5,6.0,0.5981053153408742,8.419943647924264,0.21588864081545367,0.5566429718050766,0.07268794598810982,0.1019018757629892,0.9030416652975983,-27.972429034597965
6,7.0,0.014165429946674468,6.845862495102639,0.014165429946674468,6.845862495102639,2.2483778991067647,0.5667423071639682,0.0,-3.9499078859690098
7,8.0,0.0021517207065597788,6.211999149579689,0.0021517207065597788,6.211999149579689,2.2483778991067647,0.5667423071639682,0.0,-3.9499078859690098
8,9.0,0.9148650309610675,0.9182033074139183,0.21588811969817662,0.5566426734208816,0.07268794599036169,0.10190187576456768,0.9030416458891863,-27.972429034381108
9,10.0,0.5736747697813034,0.507344652394706,0.2158886650442276,0.5566430676911065,0.07268794598811266,0.10190187576299121,0.9030416726029896,-27.972429034597692
10,11.0,0.840162328140399,8.046533811368352,0.21588862894887267,0.5566430917932516,0.07268794598812565,0.10190187576300032,0.9030416747542322,-27.97242903459644
11,12.0,0.057856544140157506,4.479297105460778,0.057856544140157506,4.479297105460778,2.2483778991067647,0.5667423071639682,0.0,-3.9499078859690098
12,13.0,0.36607969457713296,3.3194222155246087,0.2158886310694379,0.5566430566441796,0.0726879459881079,0.10190187576298787,0.9030416719941488,-27.97242903459815
13,14.0,0.4676419392121124,3.5438270039091972,0.21588877922590227,0.5566429232169771,0.07268794598823171,0.10190187576307465,0.903041660470667,-27.972429034586227
14,15.0,0.429783519509067,2.9813354601649436,0.21588869428083682,0.5566429989690485,0.07268794598811272,0.10190187576299126,0.9030416670192555,-27.972429034597685
15,16.0,0.36081981583161693,8.24219698541839,0.36081981583161693,8.24219698541839,2.2483778919061153,0.5667423062564446,3.4597796849666906e-09,-3.9499079083871926
16,17.0,0.5166018290906537,0.7843453136229093,0.21588864988485928,0.5566430727596666,0.0726879459881131,0.1019018757629915,0.9030416731118929,-27.972429034597653
