,iteration,init_slope,init_intercept,est_intercept,est_slope,ss_res,nrmse,r_squared,aic
0,1.0,0.41677895395443154,4.438821600896446,0.0001,0.7811362598845999,0.42935356195360186,0.2476615091939578,0.6082272282244936,-15.539692863597509
1,2.0,0.641985935800762,4.3952907223155435,0.0001,0.7811362584589194,0.42935356195360197,0.24766150919395782,0.6082272279189991,-15.539692863597509
2,3.0,0.5093493612289198,3.9025877114094216,0.0001,0.7811362562868465,0.4293535619536019,0.2476615091939578,0.6082272274535675,-15.539692863597509
3,4.0,0.6442569532380769,8.962372372523557,0.0001,0.7811362551750649,0.429353561953602,0.24766150919395785,0.6082272272153351,-15.539692863597509
4,5.0,0.39177275627202457,1.4219172450799566,0.0001,0.7811362579981477,0.42935356195360197,0.24766150919395782,0.6082272278202648,-15.539692863597509
5,6.0,0.2171458802113958,4.545460742944723,0.0001,0.7811362615031222,0.42935356195360186,0.2476615091939578,0.6082272285713104,-15.539692863597509
6,7.0,0.4903778617331416,3.366910039326885,0.0001,0.7811362606719237,0.4293535619536019,0.2476615091939578,0.6082272283932012,-15.539692863597509
7,8.0,0.7374740263301495,5.521603330047174,0.0001,0.7811362556982621,0.4293535619536021,0.24766150919395785,0.6082272273274456,-15.539692863597509
8,9.0,0.8381807238050635,6.340188458307009,0.0001,0.7811362582488957,0.4293535619536019,0.2476615091939578,0.6082272278739953,-15.539692863597509
9,10.0,0.4534603000295372,9.54220245338451,0.0001,0.7811362593390432,0.429353561953602,0.24766150919395785,0.6082272281075918,-15.539692863597509
10,11.0,0.17636886908352045,2.0547123836860357,0.0001,0.7811362564754079,0.429353561953602,0.24766150919395785,0.6082272274939723,-15.539692863597509
11,12.0,0.9317154379430577,5.264938536356248,0.0001,0.7811362565656444,0.42935356195360197,0.24766150919395782,0.6082272275133083,-15.539692863597509
12,13.0,0.6858092861334234,2.1380678861595546,0.0001,0.7811362580225673,0.429353561953602,0.24766150919395785,0.6082272278254974,-15.539692863597509
13,14.0,0.8601877116415397,8.631705122570533,0.0001,0.781136258794412,0.4293535619536018,0.24766150919395777,0.6082272279908885,-15.539692863597509
14,15.0,0.29708024994977533,2.7469431978866763,0.0001,0.7811362609641852,0.42935356195360197,0.24766150919395782,0.608227228455827,-15.539692863597509
15,16.0,0.06127259817525277,7.155961711112024,0.0001,0.7811362594745956,0.42935356195360186,0.2476615091939578,0.608227228136638,-15.539692863597509
16,17.0,0.9269220931181816,0.5961280080512971,0.0001,0.7811362561368873,0.4293535619536021,0.24766150919395785,0.6082272274214342,-15.539692863597509
17,18.0,0.919652593444932,6.916700610516134,0.0001,0.7811362621463512,0.4293535619536019,0.2476615091939578,0.6082272287091414,-15.539692863597509
18,19.0,0.8624237180004379,0.9970954942792144,0.0001,0.7811362586996781,0.4293535619536018,0.24766150919395777,0.6082272279705888,-15.539692863597509
19,20.0,0.9376308670618171,1.8739345881135463,0.0001,0.7811362579413185,0.42935356195360197,0.24766150919395782,0.6082272278080876,-15.539692863597509
