subID,r_squared,nrmse,aic,obj_center,slope,intercept,bias_xmin,bias_xmax,bias_lower,bias_upper,flipped
30002.0,0.8930320619372273,0.11404877736194473,-29.636971920822347,0.5130540418969167,0.7842857161550786,0.09761904332461904,0.09761904332461904,0.1180952405203024,0.0,0.0,False
30004.0,0.7983240058147493,0.14605025381994335,-31.603145819441124,0.8729071623953449,0.46928571609473285,0.09035713721107928,0.09035713721107928,0.4403571466941879,0.0,0.0,False
30005.0,0.8931129529683886,0.1131404447244914,-28.64643358035142,0.501696354743136,0.8421428561986073,0.0774999988721857,0.0774999988721857,0.08035714492920698,0.0,0.0,False
30006.0,0.7758439788677841,0.15639393864143458,-24.555810732065627,0.7410462072242983,0.6745868140563755,0.0001,0.0001,0.32531318594362446,0.0,0.0,False
30008.0,0.9275969731007518,0.09362901590818065,-38.63045952379297,0.677591436153306,0.511071424428576,0.15370237954452542,0.15370237954452542,0.3352261960268985,0.0,0.0,False
30009.0,0.959743808250987,0.0749729360183288,-40.319743666131686,0.5787577603048671,0.6179285678614092,0.14236904603613673,0.14236904603613673,0.2397023861024541,0.0,0.0,False
30010.0,0.8742399062121563,0.13008764820731486,-29.088047437831555,0.5524632144967857,0.7442857181340926,0.08880951965559059,0.08880951965559059,0.1669047622103168,0.0,0.0,False
30011.0,0.8090529347339681,0.1581636401311647,-26.71155585479086,0.3793222715044309,0.6885714297076718,0.23880952119023238,0.23880952119023238,0.07261904910209582,0.0,0.0,False
30013.0,0.9551060500140685,0.07458108453484674,-40.41801122222408,0.39936332302870264,0.5796428540942019,0.2685119036190981,0.2685119036190981,0.15184524228670004,0.0,0.0,False
30014.0,0.9166283902314849,0.11689676046713077,-26.050497720441676,0.4521428570804274,1.0,0.047857142919572625,0.047857142919572625,-0.04785714291957266,0.0,0.0,False
30016.0,0.8250509153819201,0.14255991536996754,-29.66651835960753,0.4477838552695482,0.5882142837614643,0.2366071402926755,0.2366071402926755,0.17517857594586017,0.0,0.0,False
30017.0,0.8368075416229913,0.15811081046117528,-22.63912631455267,0.5857896363370672,0.8533780200105048,0.0001,0.0001,0.14652197998949523,0.0,0.0,False
30018.0,0.8356893582058588,0.1236096405910686,-30.91032953240304,0.49148030470149423,0.5589285797489405,0.2252976113186173,0.2252976113186173,0.21577380893244213,0.0,0.0,False
30019.0,0.7372344700314517,0.1753502746529406,-26.95362711462228,0.27086036033012356,0.5507142917145705,0.35083332850724264,0.35083332850724264,0.09845237977818688,0.0,0.0,False
30020.0,0.8910331980453738,0.12350644629998807,-32.43202571793768,0.6711610516652662,0.6357142939520068,0.07333332591252892,0.07333332591252892,0.2909523801354642,0.0,0.0,False
30022.0,0.843093324777366,0.178424574359564,-20.13025047538613,0.5000791510402041,0.9996417546305791,0.0001,0.0001,0.00025824536942087306,0.0,0.0,False
30024.0,0.33517454131708546,0.293635526199199,-17.69021552091528,0.7461846145880017,0.452428561768207,0.16240476800838657,0.16240476800838657,0.38516667022340645,0.0,0.0,False
30027.0,0.8550524977565062,0.13167983127234373,-26.014818955187692,0.3976718235554998,0.8539285636984737,0.16041667088789918,0.16041667088789918,-0.014345234586372824,0.0,0.0,False
30028.0,0.9291782641124997,0.08869070356677489,-35.523088770848744,0.6375368795828474,0.6457142849151256,0.08833332969314113,0.08833332969314113,0.26595238539173327,0.0,0.0,False
30029.0,0.941075161849864,0.09299464134548127,-37.20476423050364,0.6025061294981849,0.6317857172691485,0.11934523281593079,0.11934523281593079,0.24886904991492076,0.0,0.0,False
30030.0,0.6152625475404542,0.19128930613633113,-28.906361417108094,0.6749950627212845,0.36164286445597876,0.2558928520238316,0.2558928520238316,0.3824642835201897,0.0,0.0,False
30031.0,0.7180013349689711,0.18702617364940882,-35.49628106272491,-0.18003339773633295,0.28500000348135873,0.5513095189816157,0.5513095189816157,0.1636904775370256,0.0,0.0,False
30032.0,0.5734070109135164,0.20763492828069627,-24.074538876439654,0.5294940313044054,0.46821429234741707,0.25208332683062673,0.25208332683062673,0.2797023808219562,0.0,0.0,False
30033.0,0.8732966634974169,0.11798206358562077,-26.737815452327602,0.6165131195204285,0.8108505466823818,0.0001,0.0001,0.18904945331761824,0.0,0.0,False
30034.0,0.9280218741250559,0.09771384235439051,-37.94111537508216,0.6014146843118907,0.538571430782874,0.17609523297631455,0.17609523297631455,0.2853333362408115,0.0,0.0,False
30035.0,0.9810311553049598,0.04407805612408696,-46.473078089085256,0.7436053618625407,0.5864285783325514,0.0639285648024879,0.0639285648024879,0.34964285686496077,0.0,0.0,False
30036.0,0.8014820145547779,0.16709698086173178,-26.58573964113083,0.5867123047610852,0.6782142914216659,0.10208332995808811,0.10208332995808811,0.219702378620246,0.0,0.0,False
30037.0,0.9356134775736158,0.09056689605697567,-33.65088027174871,0.6442794944573008,0.775905494898737,0.0001,0.0001,0.22399450510126306,0.0,0.0,False
30039.0,0.9501499659996114,0.08592826080652875,-37.165257261680786,0.6424148646887071,0.6921428548123322,0.055357141580480176,0.055357141580480176,0.2525000036071876,0.0,0.0,False
30041.0,0.9407657682298471,0.0971011458145651,-33.022052837552756,0.6668518585238541,0.7496417586757284,0.0001,0.0001,0.25025824132427166,0.0,0.0,False
30042.0,0.9714205822254608,0.05660109015273401,-39.83301488215139,0.5380240012826839,0.7639285675351233,0.08898809540060398,0.08898809540060398,0.1470833370642728,0.0,0.0,False
30044.0,0.9780189790802712,0.0529307259190797,-45.38581821238555,0.5595382808085075,0.587857146102206,0.17107142310897605,0.17107142310897605,0.241071430788818,0.0,0.0,False
30045.0,0.8071249679047929,0.19608679047448732,-19.020361658407904,0.5653332920719019,0.8842571400101098,0.0001,0.0001,0.11564285998989021,0.0,0.0,False
30046.0,0.8917463223553957,0.13241388902813767,-25.677244062424794,0.44952380804396425,1.0,0.05047619195603577,0.05047619195603577,-0.0504761919560357,0.0,0.0,False
30050.0,0.857185846917845,0.14255774263978194,-31.81256593168297,0.7045169479176469,0.5692857064907532,0.09892857156999327,0.09892857156999327,0.3317857219392536,0.0,0.0,False
30051.0,0.9436064889481628,0.088030554351369,-38.0140120968999,0.5628047652740404,0.6103571476520367,0.15648808878236264,0.15648808878236264,0.2331547635656006,0.0,0.0,False
30053.0,0.8955253172837891,0.1272184079757301,-32.05640063877763,0.6057692369540874,0.6685714311131612,0.09499999432527814,0.09499999432527814,0.23642857456156063,0.0,0.0,False
30054.0,0.9216438941264018,0.09673456416493345,-34.589085489272904,0.3724954507931939,0.6535714317044454,0.2565476149216995,0.2565476149216995,0.08988095337385515,0.0,0.0,False
30055.0,0.6496410795375678,0.20882322428486028,-26.948739053841898,0.6802232934576962,0.44785714250719366,0.19535713952520392,0.19535713952520392,0.3567857179676024,0.0,0.0,False
30056.0,0.6286714327918209,0.2172757150738693,-21.33769883326369,0.5596236316230324,0.6389285713811369,0.14244047253597228,0.14244047253597228,0.21863095608289085,0.0,0.0,False
30057.0,0.8832617259058625,0.12106515137807566,-28.919279494951965,0.7487301992513251,0.6676637332110593,0.0001,0.0001,0.3322362667889407,0.0,0.0,False
30059.0,0.8853881764848508,0.11163687421085794,-32.12868475030359,0.5301659181206068,0.631428572495625,0.16523809113527288,0.16523809113527288,0.2033333363691021,0.0,0.0,False
30061.0,0.45363170387197294,0.2574122739809425,-29.367150986145433,0.44334278368750807,0.2521428617536117,0.38821428178321926,0.38821428178321926,0.35964285646316907,0.0,0.0,False
30062.0,0.8745393123539065,0.1141468639170288,-30.789721744036477,0.44624820265736764,0.6600000047696273,0.20547618411769972,0.20547618411769972,0.13452381111267298,0.0,0.0,False
30063.0,0.8522543132677216,0.129774166816377,-31.85614747319734,0.4154362973986706,0.5563571531092057,,0.7311309557189537,0.825226197390252,1.0,1.0,True
30064.0,0.888835099092995,0.11290940963615158,-31.200394781371955,0.5582726337469488,0.6864285743963586,0.11678571189258147,0.11678571189258147,0.1967857137110599,0.0,0.0,False
30065.0,0.34698889393211374,0.2422656841226606,-18.71202433511079,0.5049627768491988,0.4317857198130608,0.28196428391936673,0.28196428391936673,0.2862499962675724,0.0,0.0,False
30066.0,0.7965534103016795,0.13946146707509505,-32.29283066125636,0.6862272317478147,0.44428571654583204,0.1951190426296594,0.1951190426296594,0.36059524082450856,0.0,0.0,False
30067.0,0.8824420740539841,0.11160552874733375,-27.68990820206901,0.5442958659255204,0.854642855925724,0.03482142667684833,0.03482142667684833,0.11053571739742774,0.0,0.0,False
30068.0,0.8136452468024996,0.15429417177981675,-34.03447007711552,0.4919540217126145,0.41428572288222304,0.29619047248997266,0.29619047248997266,0.28952380462780436,0.0,0.0,False
30069.0,0.8710679258990189,0.115735664305656,-35.34522076217118,0.37823440118951135,0.4692857229831683,0.32249999558067444,0.32249999558067444,0.20821428143615728,0.0,0.0,False
30070.0,0.9447361215500274,0.07785613157280548,-35.76804572836879,0.3290598315947439,0.7242857119430296,0.2616666656015475,0.2616666656015475,0.014047622455422903,0.0,0.0,False
30071.0,0.8572061969822086,0.1371831149093211,-27.994116188831093,0.44205667350969885,0.7478571402997509,0.16940476029861593,0.16940476029861593,0.08273809940163313,0.0,0.0,False
30072.0,0.6551916520484382,0.23626890215355187,-24.696558674170426,0.42577688996258095,0.5325000025703431,0.27327380500053294,0.27327380500053294,0.19422619242912398,0.0,0.0,False
30073.0,0.9269484236146088,0.0904325828691728,-33.516960359476556,0.6033138437862813,0.7328571469166736,0.05785713774745421,0.05785713774745421,0.20928571533587226,0.0,0.0,False
30074.0,0.9066107030430219,0.0947714559805169,-34.048293290047056,0.6693672833942882,0.6171428639446039,0.08690475769522962,0.08690475769522962,0.2959523783601664,0.0,0.0,False
30075.0,0.9458408646633993,0.07741356913320213,-34.94431454574508,0.596289481434171,0.7764285818655874,0.03702380354870005,0.03702380354870005,0.18654761458571256,0.0,0.0,False
30076.0,0.9058916093398832,0.10819846596030194,-33.78795056482119,0.5038030098541182,0.6260714254489379,0.18458333147516692,0.18458333147516692,0.18934524307589518,0.0,0.0,False
30077.0,0.9143097219681727,0.09961004964745926,-35.36488727915993,0.5282999862580594,0.5889285697831327,0.18886904467659243,0.18886904467659243,0.22220238554027483,0.0,0.0,False
30078.0,0.8332251075818451,0.1281882321225574,-36.253305174521884,0.5113314430151121,0.3782142934308836,0.30660713957104524,0.30660713957104524,0.3151785669980711,0.0,0.0,False
30079.0,0.8555910102587598,0.12670035747502942,-28.98171992785757,0.32434059387695,0.6923571456295868,0.2754404722115498,0.2754404722115498,0.032202382158863285,0.0,0.0,False
30080.0,0.9662257879436421,0.06463875242107471,-37.41097389152697,0.5328618420261112,0.8332142858535853,0.05601190083758775,0.05601190083758775,0.11077381330882696,0.0,0.0,False
30081.0,0.9405774395702775,0.08022840344406877,-38.202236668389645,0.6292682996135222,0.585714282577966,0.1314285693428093,0.1314285693428093,0.2828571480792247,0.0,0.0,False
30083.0,0.815422548367225,0.17240662103167448,-21.25520836909406,0.3885714268758459,1.0,0.1114285731241541,0.1114285731241541,-0.111428573124154,0.0,0.0,False
30084.0,0.7802691793674147,0.1397036551808362,-30.36110803630109,0.4406862752328404,0.48571429547165124,0.28595237630125475,0.28595237630125475,0.22833332822709407,0.0,0.0,False
30085.0,0.7193815071132243,0.19449873066192158,-26.262096006839887,0.4777002944689011,0.553071434545992,0.2357976128550421,0.2357976128550421,0.21113095259896597,0.0,0.0,False
30086.0,0.8342106323669277,0.13673237213988093,-25.672424017672277,0.6351047234982568,0.78711428447024,0.0001,0.0001,0.21278571552976,0.0,0.0,False
30087.0,0.6983324056136536,0.18997433598241856,-29.97217828363044,0.7521405408229069,0.40321428931477876,0.19672618636725825,0.19672618636725825,0.400059524317963,0.0,0.0,False
30088.0,0.8996797061833767,0.12642479883997187,-26.095509875933363,0.39352380804044923,1.0,0.10647619195955078,0.10647619195955078,-0.10647619195955071,0.0,0.0,False
30089.0,0.9401122275440229,0.09342646257641928,-34.28193714890118,0.5999537294899979,0.7717857121923747,0.03696428360309062,0.03696428360309062,0.19125000420453464,0.0,0.0,False
30090.0,0.916644640267841,0.1147399491557086,-31.438639850453228,0.586642604150037,0.7914285693892903,0.03571428305472851,0.03571428305472851,0.17285714755598125,0.0,0.0,False
30091.0,0.8278433558495297,0.15482713753294325,-28.18314872819677,0.3698395596707989,0.6603571475141246,0.2557738033379114,0.2557738033379114,0.08386904914796411,0.0,0.0,False
30093.0,0.8922813508881476,0.11513659803430669,-35.23952883397578,0.5713960922308404,0.5235714376433457,0.20083332652690916,0.20083332652690916,0.2755952358297451,0.0,0.0,False
30094.0,0.902866992556607,0.10112298357399939,-28.15002539786181,0.5151091827765978,0.920285714374224,0.025952377747716027,0.025952377747716027,0.05376190787806001,0.0,0.0,False
30095.0,0.6698786669093535,0.18882437315764003,-26.883082149092075,0.2946383455397693,0.47071429111685453,0.36130952004340466,0.36130952004340466,0.16797618883974086,0.0,0.0,False
30096.0,0.7005208885590074,0.1759226624830165,-36.20730370352686,0.6320495241996151,0.25964285293656003,0.3358928583396166,0.3358928583396166,0.40446428872382345,0.0,0.0,False
30097.0,0.8406092937887026,0.14768469941417195,-27.87126768769039,0.5521885562871907,0.7071428588728768,0.10952380567018957,0.10952380567018957,0.18333333545693364,0.0,0.0,False
30098.0,0.925161510518702,0.09218266221420322,-31.406125769723758,0.4665958966482564,0.8410714247877382,0.10755952440593874,0.10755952440593874,0.051369050806323036,0.0,0.0,False
30099.0,0.9204762915158695,0.08869654909546815,-43.52319506911244,0.5500521458613825,0.3425000034216106,0.31160713816041224,0.31160713816041224,0.34589285841797723,0.0,0.0,False
30101.0,0.76089537439905,0.14378988212038862,-34.38268661585526,0.8312629366059111,0.34500000739296416,0.21321428072546353,0.21321428072546353,0.44178571188157234,0.0,0.0,False
30102.0,0.825308348079041,0.17449600194749162,-26.33005072994445,0.7616420593310999,0.656345055890203,0.0001,0.0001,0.34355494410979703,0.0,0.0,False
30103.0,0.9439532704803669,0.08814394663773843,-32.75286334753739,0.6309645007517736,0.7922791209400616,0.0001,0.0001,0.20762087905993842,0.0,0.0,False
30104.0,0.9248911623734228,0.1058710823691138,-30.21577694969328,0.4856714891140848,0.9139285729861011,0.05613094901392973,0.05613094901392973,0.02994047799996924,0.0,0.0,False
30105.0,0.7620275026490706,0.17652536252739753,-27.05561273018762,0.43754841377751147,0.5840714293706375,0.24444047254611373,0.24444047254611373,0.17148809808324872,0.0,0.0,False
30106.0,0.6521329133613307,0.21447159870058405,-39.40315986489836,0.09330761468656638,0.18500000647255263,0.48273809067904677,0.48273809067904677,0.3322619028484006,0.0,0.0,False
30109.0,0.9279357542871053,0.09699233018568812,-43.228534561596405,0.599386897501623,0.36892857964051823,0.27886904324958933,0.27886904324958933,0.35220237710989244,0.0,0.0,False
30110.0,0.9870625673690628,0.039145035407903345,-48.286891942676924,0.4174277070651084,0.6257142872029026,0.2388095198150137,0.2388095198150137,0.1354761929820838,0.0,0.0,False
30111.0,0.8848805948037909,0.11807595972240564,-34.23733780996494,0.6179521048978478,0.541785716398539,0.16520237614793445,0.16520237614793445,0.29301190745352657,0.0,0.0,False
30112.0,0.9212214906467096,0.10082752056370611,-31.480124522831787,0.6872422323903496,0.7274000002317373,0.0001,0.0001,0.27249999976826267,0.0,0.0,False
30113.0,0.6567172558633199,0.19874189346982712,-25.16324355950572,-0.15330568624334107,0.5167857164827946,0.5792261889061515,0.5792261889061515,-0.0960119053889461,0.0,0.0,False
30114.0,0.8337155634723814,0.1484969794648545,-23.641591753211934,0.6200424171668605,0.8062351641750201,0.0001,0.0001,0.19366483582497995,0.0,0.0,False
30116.0,0.9349667122715225,0.09422837340563746,-31.316316054369594,0.47704747308973866,0.9128571417484499,0.06452380723698059,0.06452380723698059,0.022619051014569513,0.0,0.0,False
30118.0,0.6009561049796985,0.19980341872197288,-36.11962361269761,2.0048267878183195,0.20964286239937258,0.07970237358682794,0.07970237358682794,0.7106547640137995,0.0,0.0,False
30119.0,0.9906664483379723,0.03377041091839214,-54.56173555184575,0.503030300208792,0.4714285824719005,0.2628571386321546,0.2628571386321546,0.2657142788959449,0.0,0.0,False
30120.0,0.4966646763717236,0.23858564997962098,-28.948902237928742,0.8690626234544159,0.28321429422898325,0.25386904245756897,0.25386904245756897,0.46291666331344783,0.0,0.0,False
30121.0,0.8760681261955079,0.1337433456746495,-31.00951108838602,0.5702329022311262,0.654285710572013,0.12690476037216636,0.12690476037216636,0.21880952905582063,0.0,0.0,False
30123.0,0.7882756340022979,0.13859226806683791,-30.549015016565768,0.5596797716462314,0.49071427559414327,0.22535714629192408,0.22535714629192408,0.2839285781139327,0.0,0.0,False
30124.0,0.04203668933319793,0.3163061780416006,-31.33731251413782,1.1997635628093442,0.050357146597310005,0.4395833303854989,0.4395833303854989,0.5100595230171912,0.0,0.0,False
30127.0,0.7270027147400566,0.18948641092818475,-28.398302045878296,0.5678966840562663,0.48392857518149046,0.225178566834358,0.225178566834358,0.29089285798415154,0.0,0.0,False
30128.0,0.9761012736854145,0.05493111283158023,-39.37334195488738,0.5511762310204966,0.8653571456190239,0.023035709991051367,0.023035709991051367,0.1116071443899247,0.0,0.0,False
30129.0,0.8237071218703247,0.1341435880749521,-27.512824855899872,0.35216179001709763,0.6828571416605249,0.25952380666687075,0.25952380666687075,0.05761905167260428,0.0,0.0,False
30130.0,0.94891087718066,0.08535029532309245,-31.14744541232581,0.4576190460868875,1.0,0.04238095391311246,0.04238095391311246,-0.04238095391311236,0.0,0.0,False
30131.0,0.9240256851388494,0.1016793580294563,-29.323383033198397,0.5216403665713809,0.9583230747377256,0.0001,0.0001,0.04157692526227441,0.0,0.0,False
30133.0,0.4618631644949295,0.24953472653926248,-20.902271583897996,0.5690005161416067,0.46928571114412676,0.23297618814111093,0.23297618814111093,0.29773810071476237,0.0,0.0,False
30134.0,0.7075756508438076,0.16597223905458727,-26.3042022389012,0.4186666689044928,0.5357142839210851,0.2757142852662036,0.2757142852662036,0.18857143081271133,0.0,0.0,False
30135.0,0.895653736228492,0.1389314601652947,-26.468183534725057,0.5953729605723043,0.8396417592083278,0.0001,0.0001,0.16025824079167217,0.0,0.0,False
30136.0,0.6823333068448847,0.21949857929114713,-17.229733265517662,0.5828624675142756,0.8576637334908794,0.0001,0.0001,0.14223626650912058,0.0,0.0,False
30138.0,0.7670638862214982,0.17283171776492726,-23.670989817601008,0.4943181863631012,0.7542857147638811,0.12714285347832283,0.12714285347832283,0.11857143175779616,0.0,0.0,False
30139.0,0.9543440534170702,0.08144987475766009,-33.88705788445591,0.528589993701251,0.9160714374323005,0.015773804657764373,0.015773804657764373,0.06815475790993519,0.0,0.0,False
30140.0,0.8436133444567697,0.15341185836497342,-30.032839222576115,0.4362859403584576,0.6128571464119564,0.23261904357225865,0.23261904357225865,0.15452381001578486,0.0,0.0,False
30142.0,0.973231228616452,0.059526211967926984,-42.61146312264108,0.5705622988894652,0.6478571431524653,0.130357139050968,0.130357139050968,0.22178571779656664,0.0,0.0,False
30143.0,0.8712140779943279,0.1284368111242352,-34.57722055920625,0.5335973123578527,0.49607143858990516,0.23529761363093302,0.23529761363093302,0.26863094777916185,0.0,0.0,False
