stim_file,condition,subtlety,slider,RT,accuracy,subID,trial_ind
9d561139-a905-406b-83a0-38ea62293ed9,chase,90,75.0,2.649,1,2,38
64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,76.0,3.029,1,2,39
cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,93.0,1.773,1,2,40
c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,87.0,2.229,1,2,41
b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,87.0,2.09,1,2,42
65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,100.0,2.933,1,2,43
84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,45.0,2.451,1,2,44
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,12.0,2.724,1,2,45
4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,86.0,2.177,1,2,46
12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,46.0,2.552,1,2,47
2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,15.0,3.231,1,2,48
3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,66.0,2.252,1,2,49
738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,99.0,2.022,1,2,50
4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,89.0,2.545,1,2,51
c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,99.0,2.229,1,2,52
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,5.0,2.152,0,2,53
cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,99.0,2.693,1,2,54
b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,68.0,2.215,1,2,55
7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,10.0,3.322,1,2,56
0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,90.0,2.733,1,2,57
4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,98.0,2.404,1,2,58
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,4.0,2.319,0,2,59
67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,99.0,3.42,1,2,60
c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,16.0,2.383,0,2,61
1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,75.0,2.238,1,2,62
bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,63.0,2.632,1,2,63
7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,68.0,2.438,1,2,64
cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,85.0,3.232,1,2,65
4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,75.0,3.464,1,2,66
c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,86.0,3.054,1,2,67
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,47.0,2.712,1,2,68
f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,91.0,2.292,1,2,69
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,14.0,2.454,0,2,70
398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,83.0,2.426,1,2,71
e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,2.407,1,2,72
dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,53.0,2.38,1,2,73
ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,85.0,2.499,1,2,74
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,37.0,3.846,0,2,75
0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,53.0,2.523,1,2,76
18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,33.0,5.016,1,2,77
411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,80.0,4.0,1,2,78
d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,47.0,2.555,1,2,79
45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,92.0,2.193,1,2,80
58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,58.0,3.29,1,2,81
dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,52.0,2.575,1,2,82
ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,74.0,2.257,1,2,83
5ce017a9-f595-403c-a861-53e49993751a,wander,180,12.0,3.997,0,96,0
c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,7.0,2.876,0,96,1
a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,7.0,3.015,0,96,2
d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,57.0,2.731,1,96,3
7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,90.0,2.432,1,96,4
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,27.0,2.21,0,96,5
2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,85.0,1.888,1,96,6
c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,99.0,2.315,1,96,7
84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,22.0,2.616,1,96,8
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,25.0,2.696,0,96,9
0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,60.0,2.03,1,96,10
4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,99.0,1.853,1,96,11
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,32.0,3.206,0,96,12
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,53.0,2.153,1,96,13
92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,18.0,3.559,1,96,14
ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,88.0,1.935,1,96,15
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,35.0,2.493,1,96,16
b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,100.0,2.301,1,96,17
e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,1.801,1,96,18
81f068e9-cbbc-4d88-8e31-206979547986,chase,120,60.0,2.563,1,96,19
86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,95.0,1.739,1,96,20
0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,100.0,2.455,1,96,21
068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,100.0,1.773,1,96,22
4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,96.0,2.087,1,96,23
bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,98.0,1.736,1,96,24
f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,99.0,2.028,1,96,25
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,47.0,2.912,1,96,26
4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,83.0,2.06,1,96,27
1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,62.0,1.958,1,96,28
3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,65.0,1.793,1,96,29
184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,90.0,1.952,1,96,30
884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,100.0,2.675,1,96,31
f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,100.0,1.862,1,96,32
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,18.0,2.327,1,96,33
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,8.0,2.632,1,96,34
496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,63.0,2.103,1,96,35
dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,46.0,2.699,1,96,36
58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,42.0,2.259,1,96,37
24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,52.0,3.391,1,96,38
12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,29.0,3.655,1,96,39
7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,20.0,2.075,0,96,40
c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,98.0,1.866,1,96,41
dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,28.0,4.061,1,96,42
64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,97.0,1.926,1,96,43
93865245-a3be-41b2-a17e-29b2b6043800,chase,90,71.0,1.877,1,96,44
cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,100.0,2.168,1,96,45
64673dfa-0706-4fb2-a297-b988740292d5,chase,90,73.0,2.031,1,96,46
f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,64.0,2.197,1,96,47
67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,100.0,1.743,1,96,48
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,47.0,2.474,0,96,49
45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,100.0,2.299,1,96,50
a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,100.0,2.28,1,96,51
e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,100.0,2.26,1,96,52
c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,100.0,1.656,1,96,53
65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,100.0,2.412,1,96,54
6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,57.0,2.199,1,96,55
4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,90.0,1.753,1,96,56
2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,65.0,1.927,1,96,57
b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,65.0,1.632,1,96,58
c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,100.0,1.82,1,96,59
7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,79.0,2.344,1,96,60
c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,16.0,2.268,0,96,61
bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,48.0,4.852,1,96,62
981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,52.0,2.243,1,96,63
cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,100.0,1.975,1,96,64
398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,100.0,2.039,1,96,65
599df54c-434d-46db-a56a-5698a4ae9a9e,chase,150,25.0,2.128,0,96,66
738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,100.0,3.331,1,96,67
6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,100.0,1.997,1,96,68
c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,81.0,2.098,1,96,69
cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,84.0,2.041,1,96,70
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,12.0,2.154,0,96,71
116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,1.0,1.678,0,96,72
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,42.0,2.24,1,96,73
7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,78.0,2.031,1,96,74
18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,23.0,2.153,0,96,75
4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,3.0,3.284,0,96,76
9d561139-a905-406b-83a0-38ea62293ed9,chase,90,61.0,2.686,1,96,77
f8c01499-8009-448b-9476-a38a582d3db6,chase,150,41.0,1.658,1,96,78
411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,100.0,2.112,1,96,79
2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,100.0,1.956,1,96,80
42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,100.0,2.142,1,96,81
ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,88.0,3.163,1,96,82
2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,6.0,4.627,1,96,83
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,1.0,5.389,0,25,0
7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,98.0,2.764,1,25,1
c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,100.0,2.738,1,25,2
116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,1.0,3.984,1,25,3
9d561139-a905-406b-83a0-38ea62293ed9,chase,90,99.0,3.172,1,25,4
7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,1.0,3.305,1,25,5
67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,100.0,2.326,1,25,6
cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,100.0,2.709,1,25,7
4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,0.0,2.769,1,25,8
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,2.0,2.768,1,25,9
981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,99.0,2.372,1,25,10
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,0.0,3.468,1,25,11
0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,96.0,2.486,1,25,12
c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,99.0,2.301,1,25,13
496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,99.0,3.803,1,25,14
a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,0.0,3.157,1,25,15
599df54c-434d-46db-a56a-5698a4ae9a9e,chase,150,1.0,2.831,0,25,16
398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,99.0,2.26,1,25,17
7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,98.0,3.811,1,25,18
6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,98.0,2.111,1,25,19
6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,98.0,1.968,1,25,20
2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,98.0,2.745,1,25,21
884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,97.0,3.549,1,25,22
4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,99.0,2.595,1,25,23
d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,97.0,2.336,1,25,24
184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,98.0,1.974,1,25,25
e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,2.274,1,25,26
64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,98.0,3.832,1,25,27
4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,98.0,2.77,1,25,28
2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,100.0,2.012,1,25,29
84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,100.0,2.502,1,25,30
18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,99.0,2.635,1,25,31
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,100.0,2.501,1,25,32
f8c01499-8009-448b-9476-a38a582d3db6,chase,150,98.0,2.745,1,25,33
738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,97.0,2.305,1,25,34
ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,98.0,2.242,1,25,35
4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,96.0,2.282,1,25,36
c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,97.0,2.517,1,25,37
2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,99.0,2.623,1,25,38
bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,98.0,2.617,1,25,39
45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,97.0,2.457,1,25,40
64673dfa-0706-4fb2-a297-b988740292d5,chase,90,96.0,2.301,1,25,41
2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,2.0,3.158,1,25,42
f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,98.0,2.873,1,25,43
dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,99.0,1.966,1,25,44
12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,0.0,3.595,1,25,45
b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,96.0,1.631,1,25,46
bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,99.0,1.591,1,25,47
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,0.0,2.893,1,25,48
58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,96.0,2.367,1,25,49
411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,96.0,1.938,1,25,50
b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,96.0,1.587,1,25,51
7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,95.0,3.345,1,25,52
4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,99.0,2.835,1,25,53
86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,98.0,2.396,1,25,54
1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,97.0,2.527,1,25,55
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,0.0,2.879,1,25,56
c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,96.0,2.688,1,25,57
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,2.0,3.355,1,25,58
0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,95.0,2.212,1,25,59
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,1.0,3.609,1,25,60
42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,96.0,2.728,1,25,61
cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,95.0,2.065,1,25,62
068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,98.0,3.115,1,25,63
93865245-a3be-41b2-a17e-29b2b6043800,chase,90,98.0,2.185,1,25,64
65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,96.0,2.41,1,25,65
dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,3.0,3.021,0,25,66
5ce017a9-f595-403c-a861-53e49993751a,wander,180,1.0,2.89,1,25,67
24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,97.0,2.216,1,25,68
f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,95.0,1.994,1,25,69
c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,96.0,2.971,1,25,70
3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,99.0,1.884,1,25,71
a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,96.0,2.098,1,25,72
81f068e9-cbbc-4d88-8e31-206979547986,chase,120,98.0,3.25,1,25,73
92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,1.0,3.898,0,25,74
cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,95.0,2.291,1,25,75
c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,1.0,2.413,1,25,76
f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,99.0,2.012,1,25,77
ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,96.0,2.75,1,25,78
e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,96.0,2.985,1,25,79
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,3.0,3.333,0,25,80
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,1.0,3.184,0,25,81
c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,93.0,2.431,1,25,82
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,95.0,2.273,1,25,83
2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,0.0,4.17,1,104,0
e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,100.0,3.427,1,104,1
65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,100.0,3.388,1,104,2
9d561139-a905-406b-83a0-38ea62293ed9,chase,90,100.0,2.809,1,104,3
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,0.0,2.931,0,104,4
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,0.0,2.733,0,104,5
c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,0.0,3.216,1,104,6
3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,100.0,3.304,1,104,7
86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,100.0,2.552,1,104,8
d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,0.0,2.736,1,104,9
4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,0.0,3.355,0,104,10
0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,0.0,3.189,1,104,11
93865245-a3be-41b2-a17e-29b2b6043800,chase,90,0.0,3.038,1,104,12
67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,100.0,3.155,1,104,13
ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,100.0,2.726,1,104,14
f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,100.0,2.528,1,104,15
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,0.0,3.313,0,104,16
b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,100.0,3.181,1,104,17
599df54c-434d-46db-a56a-5698a4ae9a9e,chase,150,0.0,2.715,0,104,18
5ce017a9-f595-403c-a861-53e49993751a,wander,180,0.0,3.219,1,104,19
cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,100.0,2.772,1,104,20
cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,100.0,2.886,1,104,21
92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,0.0,2.905,1,104,22
0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,100.0,2.827,1,104,23
84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,0.0,3.17,1,104,24
81f068e9-cbbc-4d88-8e31-206979547986,chase,120,100.0,2.875,1,104,25
4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,100.0,2.811,1,104,26
884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,100.0,3.362,1,104,27
068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,100.0,3.306,1,104,28
e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,2.949,1,104,29
18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,0.0,2.698,1,104,30
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,0.0,3.25,1,104,31
116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,0.0,3.353,1,104,32
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,100.0,2.987,1,104,33
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,0.0,3.155,1,104,34
64673dfa-0706-4fb2-a297-b988740292d5,chase,90,0.0,3.205,1,104,35
b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,99.0,3.208,1,104,36
c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,100.0,2.705,1,104,37
411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,100.0,2.87,1,104,38
f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,100.0,2.929,1,104,39
f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,0.0,3.481,1,104,40
f8c01499-8009-448b-9476-a38a582d3db6,chase,150,0.0,2.782,1,104,41
bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,0.0,2.601,1,104,42
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,0.0,3.069,0,104,43
496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,0.0,3.105,0,104,44
4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,100.0,3.423,1,104,45
12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,0.0,3.157,1,104,46
398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,100.0,3.022,1,104,47
58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,0.0,3.243,1,104,48
7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,100.0,3.078,1,104,49
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,0.0,2.845,1,104,50
2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,100.0,2.963,1,104,51
4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,0.0,2.866,1,104,52
24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,0.0,3.367,0,104,53
42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,100.0,3.068,1,104,54
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,0.0,3.388,1,104,55
2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,100.0,2.689,1,104,56
1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,100.0,3.257,1,104,57
738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,100.0,2.99,1,104,58
7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,100.0,2.993,1,104,59
6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,0.0,2.911,1,104,60
a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,0.0,2.695,1,104,61
7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,0.0,3.01,1,104,62
6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,100.0,2.482,1,104,63
c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,100.0,3.218,1,104,64
4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,100.0,2.402,1,104,65
c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,0.0,2.519,0,104,66
184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,100.0,3.138,1,104,67
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,0.0,2.956,1,104,68
c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,100.0,3.24,1,104,69
2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,100.0,2.941,1,104,70
bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,100.0,2.794,1,104,71
cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,100.0,3.083,1,104,72
ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,0.0,2.879,1,104,73
981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,0.0,3.248,1,104,74
64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,100.0,2.499,1,104,75
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,0.0,2.699,0,104,76
dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,0.0,3.268,1,104,77
a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,100.0,2.519,1,104,78
c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,100.0,2.672,1,104,79
45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,100.0,2.09,1,104,80
dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,0.0,4.656,1,104,81
c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,100.0,2.759,1,104,82
7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,100.0,3.227,1,104,83
24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,0.0,4.011,0,344,0
58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,30.0,3.128,1,344,1
2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,100.0,2.308,1,344,2
