stim_file,condition,subtlety,pred_color,slider,button_response,RT,accuracy,subID,trial_ind
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,55.0,grey,5.55,1,39,59
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,54.0,grey,2.635,1,39,60
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,0.0,grey,2.298,0,39,61
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,39.0,grey,2.486,1,39,62
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,47.0,black,3.136,1,39,63
5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,0.0,black,2.317,1,39,64
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,53.0,black,3.587,1,39,65
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,13.0,black,4.622,1,39,66
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,0.0,black,2.1,1,39,67
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,100.0,black,1.695,1,39,68
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,100.0,grey,1.416,1,39,69
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,0.0,black,1.911,0,39,70
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,15.0,grey,4.084,1,39,71
89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,55.0,black,2.687,1,39,72
07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,100.0,grey,2.247,1,39,73
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,32.0,black,3.314,1,39,74
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,100.0,grey,1.727,0,39,75
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,38.0,grey,2.882,0,39,76
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,29.0,grey,2.666,1,39,77
75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,100.0,grey,2.024,1,39,78
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,94.0,black,3.053,1,39,79
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,100.0,grey,2.319,1,39,80
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,100.0,grey,1.692,1,39,81
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,15.0,grey,2.605,0,39,82
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,97.0,black,2.886,1,39,83
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,45.0,black,3.379,1,40,0
75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,83.0,grey,2.614,1,40,1
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,10.0,grey,3.486,1,40,2
19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,61.0,grey,3.335,1,40,3
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,54.0,grey,3.617,1,40,4
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,10.0,black,3.365,1,40,5
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,15.0,grey,3.535,1,40,6
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,66.0,grey,3.086,1,40,7
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,26.0,black,3.004,1,40,8
c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,68.0,black,2.528,1,40,9
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,13.0,black,2.832,1,40,10
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,76.0,grey,3.384,1,40,11
31932267-3908-4599-ba56-ba5043757838,chase,30,grey,68.0,grey,2.803,1,40,12
a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,34.0,grey,2.768,1,40,13
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,16.0,black,3.557,1,40,14
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,11.0,grey,3.51,1,40,15
99fed5db-be9d-4d5f-8fef-1baaad5f1b70,chase,150,grey,55.0,grey,2.896,1,40,16
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,77.0,black,3.072,1,40,17
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,30.0,grey,2.466,0,40,18
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,53.0,grey,2.192,0,40,19
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,19.0,grey,3.573,1,40,20
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,80.0,black,3.138,1,40,21
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,72.0,grey,3.291,1,40,22
987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,black,36.0,black,3.566,1,40,23
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,91.0,black,3.018,1,40,24
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,94.0,grey,2.384,1,40,25
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,39.0,grey,2.834,1,40,26
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,57.0,black,3.992,1,40,27
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,47.0,black,3.746,1,40,28
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,13.0,grey,2.686,1,40,29
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,10.0,grey,3.167,1,40,30
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,70.0,grey,2.351,1,40,31
1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,48.0,grey,3.073,1,40,32
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,55.0,grey,2.191,0,40,33
07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,80.0,grey,2.854,1,40,34
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,11.0,grey,2.913,0,40,35
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,21.0,grey,2.876,1,40,36
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,83.0,black,3.398,1,40,37
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,81.0,black,3.093,1,40,38
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,76.0,grey,2.961,1,40,39
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,61.0,black,3.632,1,40,40
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,28.0,black,3.057,1,40,41
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,34.0,grey,3.733,1,40,42
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,5.0,grey,2.395,0,40,43
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,35.0,grey,3.217,1,40,44
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,67.0,grey,3.2,1,40,45
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,18.0,grey,3.554,0,40,46
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,75.0,black,2.133,1,40,47
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,24.0,black,3.417,1,40,48
69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,black,87.0,black,2.783,1,40,49
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,81.0,black,2.983,1,40,50
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,87.0,black,3.474,1,40,51
a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,99.0,black,4.103,1,40,52
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,70.0,black,3.119,1,40,53
9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,62.0,grey,3.8,1,40,54
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,24.0,grey,3.019,1,40,55
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,73.0,grey,3.716,1,40,56
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,20.0,grey,2.564,0,40,57
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,71.0,grey,4.207,1,40,58
27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,13.0,grey,2.72,1,40,59
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,38.0,grey,2.235,1,40,60
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,75.0,black,2.655,1,40,61
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,87.0,grey,2.502,1,40,62
a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,79.0,grey,2.333,1,40,63
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,30.0,grey,2.764,0,40,64
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,77.0,black,4.153,1,40,65
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,3.0,black,3.369,0,40,66
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,54.0,grey,3.609,1,40,67
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,74.0,black,3.194,1,40,68
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,76.0,grey,2.862,1,40,69
91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,67.0,grey,3.227,1,40,70
5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,19.0,black,3.12,1,40,71
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,19.0,grey,2.477,0,40,72
3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,grey,70.0,grey,2.633,1,40,73
816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,black,77.0,black,3.307,1,40,74
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,47.0,black,2.911,1,40,75
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,34.0,grey,2.943,1,40,76
7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,black,10.0,grey,2.36,0,40,77
57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,77.0,grey,2.489,1,40,78
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,41.0,grey,2.96,1,40,79
89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,60.0,black,2.312,1,40,80
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,black,78.0,black,2.752,1,40,81
18487641-212a-4e1e-8730-31709d721382,chase,150,grey,36.0,black,3.458,0,40,82
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,60.0,black,2.885,1,40,83
9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,94.0,black,6.001,0,41,0
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,97.0,black,3.543,1,41,1
18487641-212a-4e1e-8730-31709d721382,chase,150,grey,97.0,black,3.531,0,41,2
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,96.0,black,3.129,1,41,3
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,88.0,grey,5.346,1,41,4
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,94.0,grey,3.32,1,41,5
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,97.0,grey,3.274,1,41,6
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,0.0,grey,3.612,0,41,7
69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,black,95.0,black,3.013,1,41,8
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,18.0,black,5.366,0,41,9
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,6.0,grey,4.038,1,41,10
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,25.0,black,4.997,0,41,11
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,64.0,black,4.423,1,41,12
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,64.0,grey,4.139,1,41,13
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,87.0,grey,3.406,1,41,14
27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,15.0,grey,3.675,1,41,15
19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,94.0,grey,5.32,1,41,16
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,75.0,grey,3.871,0,41,17
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,99.0,black,3.249,1,41,18
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,94.0,grey,3.455,1,41,19
a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,94.0,grey,3.152,1,41,20
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,95.0,grey,3.952,1,41,21
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,91.0,grey,3.967,1,41,22
57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,95.0,grey,3.831,1,41,23
3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,grey,97.0,grey,3.256,1,41,24
07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,100.0,grey,2.824,1,41,25
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,94.0,black,4.249,1,41,26
7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,black,22.0,black,4.34,1,41,27
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,72.0,grey,5.981,0,41,28
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,27.0,grey,4.573,1,41,29
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,black,74.0,black,4.617,1,41,30
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,83.0,black,2.859,1,41,31
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,83.0,black,2.941,1,41,32
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,93.0,black,2.898,1,41,33
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,98.0,black,3.842,1,41,34
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,96.0,black,3.267,1,41,35
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,60.0,grey,3.55,0,41,36
89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,98.0,black,3.415,1,41,37
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,59.0,black,3.26,1,41,38
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,67.0,black,3.145,1,41,39
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,93.0,grey,3.374,1,41,40
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,96.0,grey,2.817,1,41,41
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,95.0,grey,2.699,1,41,42
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,69.0,black,2.964,1,41,43
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,46.0,grey,3.502,1,41,44
31932267-3908-4599-ba56-ba5043757838,chase,30,grey,80.0,black,4.164,0,41,45
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,98.0,black,3.175,1,41,46
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,97.0,black,3.205,1,41,47
99fed5db-be9d-4d5f-8fef-1baaad5f1b70,chase,150,grey,72.0,grey,3.241,1,41,48
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,97.0,black,3.235,1,41,49
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,98.0,black,3.247,1,41,50
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,99.0,black,2.8,1,41,51
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,30.0,grey,3.07,0,41,52
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,7.0,grey,3.249,1,41,53
a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,84.0,grey,3.07,1,41,54
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,96.0,black,4.753,1,41,55
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,95.0,grey,4.187,1,41,56
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,49.0,black,4.454,0,41,57
5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,49.0,grey,3.484,0,41,58
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,99.0,grey,2.866,1,41,59
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,49.0,black,3.345,1,41,60
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,96.0,grey,3.365,1,41,61
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,52.0,black,3.563,1,41,62
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,69.0,grey,3.228,1,41,63
987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,black,57.0,black,3.935,1,41,64
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,85.0,black,2.839,1,41,65
816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,black,96.0,black,3.025,1,41,66
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,57.0,grey,9.68,0,41,67
a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,99.0,black,2.788,1,41,68
75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,100.0,grey,3.093,1,41,69
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,68.0,grey,2.721,1,41,70
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,36.0,grey,2.839,0,41,71
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,26.0,grey,4.62,1,41,72
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,66.0,grey,7.744,1,41,73
1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,72.0,grey,3.775,1,41,74
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,80.0,grey,4.134,1,41,75
91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,78.0,grey,3.651,1,41,76
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,84.0,black,2.475,1,41,77
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,58.0,black,3.185,0,41,78
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,86.0,black,2.93,1,41,79
c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,84.0,black,3.202,1,41,80
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,55.0,grey,3.561,0,41,81
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,58.0,black,3.288,1,41,82
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,91.0,grey,3.686,1,41,83
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,0.0,grey,6.512,0,42,0
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,51.0,black,2.514,1,42,1
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,100.0,black,2.535,1,42,2
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,78.0,grey,4.554,1,42,3
31932267-3908-4599-ba56-ba5043757838,chase,30,grey,100.0,grey,3.107,1,42,4
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,25.0,grey,3.522,1,42,5
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,100.0,black,3.799,1,42,6
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,100.0,black,3.632,1,42,7
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,15.0,black,2.933,0,42,8
27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,0.0,black,2.853,0,42,9
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,0.0,grey,3.301,0,42,10
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,0.0,black,2.408,0,42,11
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,black,100.0,black,2.43,1,42,12
1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,22.0,grey,3.579,1,42,13
3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,grey,97.0,grey,3.324,1,42,14
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,0.0,black,2.126,1,42,15
57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,100.0,grey,3.076,1,42,16
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,78.0,black,3.887,0,42,17
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,100.0,black,2.936,1,42,18
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,18.0,black,3.128,1,42,19
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,0.0,black,2.571,1,42,20
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,0.0,black,2.151,0,42,21
18487641-212a-4e1e-8730-31709d721382,chase,150,grey,13.0,black,3.06,0,42,22
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,0.0,black,2.609,1,42,23
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,83.0,black,3.056,1,42,24
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,0.0,black,2.486,0,42,25
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,0.0,black,2.437,1,42,26
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,80.0,grey,3.056,1,42,27
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,0.0,black,2.734,1,42,28
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,96.0,black,3.96,1,42,29
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,79.0,grey,3.767,1,42,30
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,100.0,grey,2.582,1,42,31
89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,20.0,black,2.511,1,42,32
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,0.0,black,2.705,1,42,33
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,0.0,black,2.369,1,42,34
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,100.0,grey,2.887,1,42,35
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,100.0,grey,2.965,1,42,36
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,100.0,grey,2.761,1,42,37
5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,12.0,black,3.308,1,42,38
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,0.0,black,2.636,0,42,39
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,100.0,grey,3.176,1,42,40
75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,100.0,grey,2.914,1,42,41
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,100.0,grey,2.283,1,42,42
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,100.0,black,1.833,1,42,43
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,100.0,black,2.544,1,42,44
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,100.0,black,2.112,1,42,45
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,0.0,black,3.221,1,42,46
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,33.0,grey,4.085,1,42,47
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,16.0,grey,4.233,1,42,48
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,84.0,grey,2.731,1,42,49
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,65.0,grey,2.948,1,42,50
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,0.0,black,2.252,0,42,51
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,0.0,black,2.531,1,42,52
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,0.0,black,2.414,0,42,53
69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,black,100.0,black,2.757,1,42,54
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,70.0,black,2.661,1,42,55
a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,100.0,black,2.899,1,42,56
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,100.0,black,2.832,1,42,57
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,100.0,black,2.738,1,42,58
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,100.0,grey,1.922,1,42,59
9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,86.0,grey,3.382,1,42,60
c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,100.0,black,2.859,1,42,61
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,100.0,black,3.006,1,42,62
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,100.0,black,3.828,0,42,63
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,0.0,black,2.368,1,42,64
99fed5db-be9d-4d5f-8fef-1baaad5f1b70,chase,150,grey,0.0,black,2.522,0,42,65
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,82.0,black,3.902,1,42,66
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,0.0,black,2.115,1,42,67
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,0.0,black,1.945,0,42,68
91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,78.0,grey,2.728,1,42,69
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,100.0,black,2.631,1,42,70
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,0.0,black,2.481,0,42,71
07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,100.0,grey,2.854,1,42,72
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,100.0,black,5.127,1,42,73
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,0.0,grey,3.226,0,42,74
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,100.0,grey,3.343,1,42,75
7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,black,0.0,black,2.585,1,42,76
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,0.0,black,2.518,1,42,77
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,91.0,grey,2.51,1,42,78
