,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num
446,71,150,39.166666666666664,3.607666666666667,0.75,40.416666666666664,31.25,7.916666666666664,7.0,13.0,14.0,18.0,10.0,25.0,6.0,33.0,45.81818181818182,33.0,47.0,42.0,45.0,8.0
447,71,180,31.25,3.278,0.5833333333333334,41.5,31.25,0.0,7.0,13.0,14.0,18.0,10.0,25.0,6.0,33.0,45.81818181818182,33.0,47.0,42.0,45.0,8.0
448,72,0,91.75,4.179749999999999,1.0,36.25,17.916666666666668,73.83333333333333,14.0,20.0,12.0,20.0,12.0,17.0,11.0,52.0,31.0,48.0,47.0,36.0,47.0,5.0
449,72,30,85.58333333333333,3.29725,1.0,35.666666666666664,17.916666666666668,67.66666666666666,14.0,20.0,12.0,20.0,12.0,17.0,11.0,52.0,31.0,48.0,47.0,36.0,47.0,5.0
450,72,60,83.0,3.8158333333333334,1.0,34.416666666666664,17.916666666666668,65.08333333333333,14.0,20.0,12.0,20.0,12.0,17.0,11.0,52.0,31.0,48.0,47.0,36.0,47.0,5.0
451,72,90,56.0,3.9934166666666666,1.0,31.083333333333332,17.916666666666668,38.08333333333333,14.0,20.0,12.0,20.0,12.0,17.0,11.0,52.0,31.0,48.0,47.0,36.0,47.0,5.0
452,72,120,27.416666666666668,4.461666666666667,0.8333333333333334,47.833333333333336,17.916666666666668,9.5,14.0,20.0,12.0,20.0,12.0,17.0,11.0,52.0,31.0,48.0,47.0,36.0,47.0,5.0
453,72,150,22.083333333333332,4.1049999999999995,0.8333333333333334,58.5,17.916666666666668,4.166666666666664,14.0,20.0,12.0,20.0,12.0,17.0,11.0,52.0,31.0,48.0,47.0,36.0,47.0,5.0
454,72,180,17.916666666666668,4.595166666666667,0.8333333333333334,46.75,17.916666666666668,0.0,14.0,20.0,12.0,20.0,12.0,17.0,11.0,52.0,31.0,48.0,47.0,36.0,47.0,5.0
455,73,0,99.83333333333333,3.4432500000000004,1.0,47.333333333333336,18.083333333333332,81.75,7.0,9.0,16.0,18.0,10.0,20.0,2.0,14.0,37.0,36.0,40.0,43.0,27.0,6.0
456,73,30,93.83333333333333,3.9614999999999996,1.0,36.25,18.083333333333332,75.75,7.0,9.0,16.0,18.0,10.0,20.0,2.0,14.0,37.0,36.0,40.0,43.0,27.0,6.0
457,73,60,96.25,3.485416666666667,1.0,43.083333333333336,18.083333333333332,78.16666666666667,7.0,9.0,16.0,18.0,10.0,20.0,2.0,14.0,37.0,36.0,40.0,43.0,27.0,6.0
458,73,90,76.16666666666667,3.4459166666666667,0.9166666666666666,41.166666666666664,18.083333333333332,58.08333333333334,7.0,9.0,16.0,18.0,10.0,20.0,2.0,14.0,37.0,36.0,40.0,43.0,27.0,6.0
459,73,120,37.25,3.56025,0.75,37.75,18.083333333333332,19.166666666666668,7.0,9.0,16.0,18.0,10.0,20.0,2.0,14.0,37.0,36.0,40.0,43.0,27.0,6.0
460,73,150,21.5,3.9875833333333333,0.5,42.583333333333336,18.083333333333332,3.416666666666668,7.0,9.0,16.0,18.0,10.0,20.0,2.0,14.0,37.0,36.0,40.0,43.0,27.0,6.0
461,73,180,18.083333333333332,3.879,0.5833333333333334,42.333333333333336,18.083333333333332,0.0,7.0,9.0,16.0,18.0,10.0,20.0,2.0,14.0,37.0,36.0,40.0,43.0,27.0,6.0
462,74,0,85.16666666666667,3.3510000000000004,1.0,45.166666666666664,18.75,66.41666666666667,16.0,16.0,10.0,15.0,17.0,16.0,1.0,40.0,30.0,39.0,42.0,34.0,54.0,2.0
463,74,30,82.16666666666667,4.066333333333334,1.0,47.25,18.75,63.41666666666667,16.0,16.0,10.0,15.0,17.0,16.0,1.0,40.0,30.0,39.0,42.0,34.0,54.0,2.0
464,74,60,71.75,3.7319166666666668,1.0,54.75,18.75,53.0,16.0,16.0,10.0,15.0,17.0,16.0,1.0,40.0,30.0,39.0,42.0,34.0,54.0,2.0
465,74,90,69.72727272727273,4.318416666666667,0.9166666666666666,31.75,18.75,50.977272727272734,16.0,16.0,10.0,15.0,17.0,16.0,1.0,40.0,30.0,39.0,42.0,34.0,54.0,2.0
466,74,120,47.666666666666664,4.388833333333333,0.9166666666666666,26.583333333333332,18.75,28.916666666666664,16.0,16.0,10.0,15.0,17.0,16.0,1.0,40.0,30.0,39.0,42.0,34.0,54.0,2.0
467,74,150,20.75,4.043916666666667,0.9166666666666666,46.166666666666664,18.75,2.0,16.0,16.0,10.0,15.0,17.0,16.0,1.0,40.0,30.0,39.0,42.0,34.0,54.0,2.0
468,74,180,18.75,4.646,0.5,38.833333333333336,18.75,0.0,16.0,16.0,10.0,15.0,17.0,16.0,1.0,40.0,30.0,39.0,42.0,34.0,54.0,2.0
469,75,0,98.41666666666667,2.857666666666667,1.0,35.833333333333336,5.916666666666667,92.5,28.0,22.0,10.0,7.0,19.0,7.0,17.0,53.0,21.0,33.0,37.0,32.0,69.0,2.0
470,75,30,96.58333333333333,2.8013333333333335,1.0,43.666666666666664,5.916666666666667,90.66666666666666,28.0,22.0,10.0,7.0,19.0,7.0,17.0,53.0,21.0,33.0,37.0,32.0,69.0,2.0
471,75,60,94.16666666666667,2.972,1.0,34.833333333333336,5.916666666666667,88.25,28.0,22.0,10.0,7.0,19.0,7.0,17.0,53.0,21.0,33.0,37.0,32.0,69.0,2.0
472,75,90,70.16666666666667,3.1581666666666663,0.8333333333333334,46.666666666666664,5.916666666666667,64.25,28.0,22.0,10.0,7.0,19.0,7.0,17.0,53.0,21.0,33.0,37.0,32.0,69.0,2.0
473,75,120,20.333333333333332,2.8363333333333336,0.8333333333333334,41.166666666666664,5.916666666666667,14.416666666666664,28.0,22.0,10.0,7.0,19.0,7.0,17.0,53.0,21.0,33.0,37.0,32.0,69.0,2.0
474,75,150,6.666666666666667,2.998416666666667,0.75,41.833333333333336,5.916666666666667,0.75,28.0,22.0,10.0,7.0,19.0,7.0,17.0,53.0,21.0,33.0,37.0,32.0,69.0,2.0
475,75,180,5.916666666666667,2.855333333333333,0.5833333333333334,46.5,5.916666666666667,0.0,28.0,22.0,10.0,7.0,19.0,7.0,17.0,53.0,21.0,33.0,37.0,32.0,69.0,2.0
476,76,0,100.0,2.2093333333333334,1.0,53.083333333333336,14.0,86.0,23.0,20.0,10.0,15.0,11.0,20.0,6.0,25.0,17.0,42.0,36.0,46.0,62.0,3.0
477,76,30,100.0,2.2548333333333335,1.0,39.666666666666664,14.0,86.0,23.0,20.0,10.0,15.0,11.0,20.0,6.0,25.0,17.0,42.0,36.0,46.0,62.0,3.0
478,76,60,100.0,2.2273333333333336,1.0,44.5,14.0,86.0,23.0,20.0,10.0,15.0,11.0,20.0,6.0,25.0,17.0,42.0,36.0,46.0,62.0,3.0
479,76,90,96.33333333333333,2.3779166666666667,1.0,36.833333333333336,14.0,82.33333333333333,23.0,20.0,10.0,15.0,11.0,20.0,6.0,25.0,17.0,42.0,36.0,46.0,62.0,3.0
480,76,120,65.5,3.362,1.0,29.25,14.0,51.5,23.0,20.0,10.0,15.0,11.0,20.0,6.0,25.0,17.0,42.0,36.0,46.0,62.0,3.0
481,76,150,39.083333333333336,3.671583333333333,0.8333333333333334,46.166666666666664,14.0,25.083333333333336,23.0,20.0,10.0,15.0,11.0,20.0,6.0,25.0,17.0,42.0,36.0,46.0,62.0,3.0
482,76,180,14.0,3.765833333333333,0.5,41.0,14.0,0.0,23.0,20.0,10.0,15.0,11.0,20.0,6.0,25.0,17.0,42.0,36.0,46.0,62.0,3.0
483,77,0,65.25,3.1644166666666664,0.9166666666666666,37.666666666666664,34.5,30.75,17.0,15.0,12.0,16.0,15.0,14.0,9.0,39.0,27.0,30.0,40.0,40.0,41.0,5.0
484,77,30,64.5,3.0431666666666666,1.0,44.416666666666664,34.5,30.0,17.0,15.0,12.0,16.0,15.0,14.0,9.0,39.0,27.0,30.0,40.0,40.0,41.0,5.0
485,77,60,59.583333333333336,3.198083333333333,1.0,44.583333333333336,34.5,25.083333333333336,17.0,15.0,12.0,16.0,15.0,14.0,9.0,39.0,27.0,30.0,40.0,40.0,41.0,5.0
486,77,90,53.833333333333336,3.248666666666667,1.0,37.75,34.5,19.333333333333336,17.0,15.0,12.0,16.0,15.0,14.0,9.0,39.0,27.0,30.0,40.0,40.0,41.0,5.0
487,77,120,38.5,3.1023333333333336,1.0,43.666666666666664,34.5,4.0,17.0,15.0,12.0,16.0,15.0,14.0,9.0,39.0,27.0,30.0,40.0,40.0,41.0,5.0
488,77,150,38.083333333333336,3.3820833333333336,0.6666666666666666,36.416666666666664,34.5,3.5833333333333357,17.0,15.0,12.0,16.0,15.0,14.0,9.0,39.0,27.0,30.0,40.0,40.0,41.0,5.0
489,77,180,34.5,3.1629166666666664,0.8333333333333334,46.0,34.5,0.0,17.0,15.0,12.0,16.0,15.0,14.0,9.0,39.0,27.0,30.0,40.0,40.0,41.0,5.0
490,78,0,83.83333333333333,3.55775,1.0,38.416666666666664,29.666666666666668,54.16666666666666,8.0,15.0,6.0,22.0,5.0,26.0,1.0,25.0,43.0,36.0,43.0,54.0,26.0,8.0
491,78,30,82.25,3.6847499999999997,1.0,39.5,29.666666666666668,52.58333333333333,8.0,15.0,6.0,22.0,5.0,26.0,1.0,25.0,43.0,36.0,43.0,54.0,26.0,8.0
492,78,60,75.66666666666667,3.11725,0.8333333333333334,54.5,29.666666666666668,46.0,8.0,15.0,6.0,22.0,5.0,26.0,1.0,25.0,43.0,36.0,43.0,54.0,26.0,8.0
493,78,90,64.5,4.055000000000001,1.0,45.25,29.666666666666668,34.83333333333333,8.0,15.0,6.0,22.0,5.0,26.0,1.0,25.0,43.0,36.0,43.0,54.0,26.0,8.0
494,78,120,44.833333333333336,4.250666666666667,0.6666666666666666,24.833333333333332,29.666666666666668,15.166666666666668,8.0,15.0,6.0,22.0,5.0,26.0,1.0,25.0,43.0,36.0,43.0,54.0,26.0,8.0
495,78,150,26.75,4.3445833333333335,0.5,37.5,29.666666666666668,-2.916666666666668,8.0,15.0,6.0,22.0,5.0,26.0,1.0,25.0,43.0,36.0,43.0,54.0,26.0,8.0
496,78,180,29.666666666666668,3.4873333333333334,0.5,50.5,29.666666666666668,0.0,8.0,15.0,6.0,22.0,5.0,26.0,1.0,25.0,43.0,36.0,43.0,54.0,26.0,8.0
497,81,0,96.66666666666667,3.6165833333333333,1.0,34.916666666666664,14.833333333333334,81.83333333333334,13.0,10.0,8.0,7.0,3.333333333333333,13.0,7.0,45.0,27.0,44.0,45.0,27.0,43.0,4.0
498,81,30,98.58333333333333,3.294916666666667,1.0,37.5,14.833333333333334,83.75,13.0,10.0,8.0,7.0,3.333333333333333,13.0,7.0,45.0,27.0,44.0,45.0,27.0,43.0,4.0
499,81,60,96.33333333333333,3.27875,1.0,49.916666666666664,14.833333333333334,81.5,13.0,10.0,8.0,7.0,3.333333333333333,13.0,7.0,45.0,27.0,44.0,45.0,27.0,43.0,4.0
500,81,90,87.83333333333333,3.2121666666666666,1.0,51.583333333333336,14.833333333333334,73.0,13.0,10.0,8.0,7.0,3.333333333333333,13.0,7.0,45.0,27.0,44.0,45.0,27.0,43.0,4.0
501,81,120,61.583333333333336,3.378833333333333,1.0,38.75,14.833333333333334,46.75,13.0,10.0,8.0,7.0,3.333333333333333,13.0,7.0,45.0,27.0,44.0,45.0,27.0,43.0,4.0
502,81,150,44.666666666666664,3.954,0.8333333333333334,27.75,14.833333333333334,29.83333333333333,13.0,10.0,8.0,7.0,3.333333333333333,13.0,7.0,45.0,27.0,44.0,45.0,27.0,43.0,4.0
503,81,180,14.833333333333334,3.4324999999999997,0.5,50.083333333333336,14.833333333333334,0.0,13.0,10.0,8.0,7.0,3.333333333333333,13.0,7.0,45.0,27.0,44.0,45.0,27.0,43.0,4.0
504,82,0,89.75,1.813583333333333,1.0,49.666666666666664,25.5,64.25,10.0,8.0,8.0,15.0,11.0,19.0,0.0,26.0,45.0,42.0,47.0,42.0,39.0,4.0
505,82,30,91.08333333333333,1.9356666666666669,1.0,43.416666666666664,25.5,65.58333333333333,10.0,8.0,8.0,15.0,11.0,19.0,0.0,26.0,45.0,42.0,47.0,42.0,39.0,4.0
506,82,60,89.5,1.7640833333333334,1.0,34.166666666666664,25.5,64.0,10.0,8.0,8.0,15.0,11.0,19.0,0.0,26.0,45.0,42.0,47.0,42.0,39.0,4.0
507,82,90,85.58333333333333,2.0355833333333333,1.0,45.416666666666664,25.5,60.08333333333333,10.0,8.0,8.0,15.0,11.0,19.0,0.0,26.0,45.0,42.0,47.0,42.0,39.0,4.0
508,82,120,60.75,2.2750833333333333,1.0,37.5,25.5,35.25,10.0,8.0,8.0,15.0,11.0,19.0,0.0,26.0,45.0,42.0,47.0,42.0,39.0,4.0
509,82,150,42.5,2.3069166666666665,0.75,43.0,25.5,17.0,10.0,8.0,8.0,15.0,11.0,19.0,0.0,26.0,45.0,42.0,47.0,42.0,39.0,4.0
510,82,180,25.5,2.5667500000000003,0.5833333333333334,37.333333333333336,25.5,0.0,10.0,8.0,8.0,15.0,11.0,19.0,0.0,26.0,45.0,42.0,47.0,42.0,39.0,4.0
511,83,0,97.0,3.3029166666666665,1.0,46.166666666666664,12.166666666666666,84.83333333333333,12.0,12.0,11.0,18.0,8.0,22.0,8.0,39.0,34.0,46.0,42.0,36.0,52.0,2.0
512,83,30,96.33333333333333,3.2075,1.0,44.0,12.166666666666666,84.16666666666666,12.0,12.0,11.0,18.0,8.0,22.0,8.0,39.0,34.0,46.0,42.0,36.0,52.0,2.0
513,83,60,95.75,3.231833333333333,1.0,38.916666666666664,12.166666666666666,83.58333333333333,12.0,12.0,11.0,18.0,8.0,22.0,8.0,39.0,34.0,46.0,42.0,36.0,52.0,2.0
514,83,90,75.16666666666667,3.5226666666666664,1.0,29.25,12.166666666666666,63.00000000000001,12.0,12.0,11.0,18.0,8.0,22.0,8.0,39.0,34.0,46.0,42.0,36.0,52.0,2.0
515,83,120,31.666666666666668,3.4916666666666667,0.9166666666666666,45.333333333333336,12.166666666666666,19.5,12.0,12.0,11.0,18.0,8.0,22.0,8.0,39.0,34.0,46.0,42.0,36.0,52.0,2.0
516,83,150,22.75,3.9137500000000003,0.75,35.75,12.166666666666666,10.583333333333334,12.0,12.0,11.0,18.0,8.0,22.0,8.0,39.0,34.0,46.0,42.0,36.0,52.0,2.0
517,83,180,12.166666666666666,4.06175,0.5833333333333334,51.083333333333336,12.166666666666666,0.0,12.0,12.0,11.0,18.0,8.0,22.0,8.0,39.0,34.0,46.0,42.0,36.0,52.0,2.0
518,84,0,99.91666666666667,3.323916666666667,1.0,32.583333333333336,13.833333333333334,86.08333333333334,4.0,12.0,11.0,14.0,2.0,31.0,0.0,15.0,47.0,31.0,48.0,60.0,22.0,6.0
519,84,30,99.91666666666667,3.1785833333333335,1.0,41.0,13.833333333333334,86.08333333333334,4.0,12.0,11.0,14.0,2.0,31.0,0.0,15.0,47.0,31.0,48.0,60.0,22.0,6.0
520,84,60,100.0,2.8783333333333334,1.0,44.5,13.833333333333334,86.16666666666667,4.0,12.0,11.0,14.0,2.0,31.0,0.0,15.0,47.0,31.0,48.0,60.0,22.0,6.0
521,84,90,91.66666666666667,3.3022500000000004,1.0,42.0,13.833333333333334,77.83333333333334,4.0,12.0,11.0,14.0,2.0,31.0,0.0,15.0,47.0,31.0,48.0,60.0,22.0,6.0
522,84,120,42.0,3.2948333333333335,0.75,52.75,13.833333333333334,28.166666666666664,4.0,12.0,11.0,14.0,2.0,31.0,0.0,15.0,47.0,31.0,48.0,60.0,22.0,6.0
523,84,150,29.75,3.3842499999999998,0.75,34.833333333333336,13.833333333333334,15.916666666666666,4.0,12.0,11.0,14.0,2.0,31.0,0.0,15.0,47.0,31.0,48.0,60.0,22.0,6.0
524,84,180,13.833333333333334,3.3509166666666665,0.25,42.833333333333336,13.833333333333334,0.0,4.0,12.0,11.0,14.0,2.0,31.0,0.0,15.0,47.0,31.0,48.0,60.0,22.0,6.0
525,85,0,100.0,2.2960833333333333,1.0,44.333333333333336,0.6666666666666666,99.33333333333333,25.0,12.0,10.0,13.0,16.0,26.0,5.0,28.0,38.0,43.0,40.0,45.0,53.0,4.0
526,85,30,100.0,2.42625,0.8333333333333334,44.166666666666664,0.6666666666666666,99.33333333333333,25.0,12.0,10.0,13.0,16.0,26.0,5.0,28.0,38.0,43.0,40.0,45.0,53.0,4.0
527,85,60,87.25,2.3843333333333336,1.0,39.0,0.6666666666666666,86.58333333333333,25.0,12.0,10.0,13.0,16.0,26.0,5.0,28.0,38.0,43.0,40.0,45.0,53.0,4.0
528,85,90,56.0,2.6805833333333333,0.75,39.666666666666664,0.6666666666666666,55.333333333333336,25.0,12.0,10.0,13.0,16.0,26.0,5.0,28.0,38.0,43.0,40.0,45.0,53.0,4.0
529,85,120,1.5,2.4539166666666667,0.5833333333333334,54.833333333333336,0.6666666666666666,0.8333333333333334,25.0,12.0,10.0,13.0,16.0,26.0,5.0,28.0,38.0,43.0,40.0,45.0,53.0,4.0
530,85,150,0.0,2.474666666666667,0.6666666666666666,45.583333333333336,0.6666666666666666,-0.6666666666666666,25.0,12.0,10.0,13.0,16.0,26.0,5.0,28.0,38.0,43.0,40.0,45.0,53.0,4.0
531,85,180,0.6666666666666666,2.7778333333333336,0.3333333333333333,22.916666666666668,0.6666666666666666,0.0,25.0,12.0,10.0,13.0,16.0,26.0,5.0,28.0,38.0,43.0,40.0,45.0,53.0,4.0
532,86,0,82.41666666666667,2.887083333333333,0.9166666666666666,34.0,19.5,62.91666666666667,6.0,8.0,4.0,16.0,7.0,28.0,3.0,23.0,43.0,44.0,49.0,41.0,33.0,5.0
533,86,30,84.41666666666667,2.8448333333333333,1.0,40.416666666666664,19.5,64.91666666666667,6.0,8.0,4.0,16.0,7.0,28.0,3.0,23.0,43.0,44.0,49.0,41.0,33.0,5.0
534,86,60,68.66666666666667,2.495083333333333,1.0,40.083333333333336,19.5,49.16666666666667,6.0,8.0,4.0,16.0,7.0,28.0,3.0,23.0,43.0,44.0,49.0,41.0,33.0,5.0
535,86,90,56.166666666666664,2.45975,1.0,44.583333333333336,19.5,36.666666666666664,6.0,8.0,4.0,16.0,7.0,28.0,3.0,23.0,43.0,44.0,49.0,41.0,33.0,5.0
536,86,120,37.0,2.6296666666666666,0.9166666666666666,39.75,19.5,17.5,6.0,8.0,4.0,16.0,7.0,28.0,3.0,23.0,43.0,44.0,49.0,41.0,33.0,5.0
537,86,150,18.25,3.3090833333333336,0.6666666666666666,40.083333333333336,19.5,-1.25,6.0,8.0,4.0,16.0,7.0,28.0,3.0,23.0,43.0,44.0,49.0,41.0,33.0,5.0
538,86,180,19.5,2.7007499999999998,0.6666666666666666,51.583333333333336,19.5,0.0,6.0,8.0,4.0,16.0,7.0,28.0,3.0,23.0,43.0,44.0,49.0,41.0,33.0,5.0
539,87,0,82.91666666666667,2.7465833333333336,1.0,28.416666666666668,45.5,37.41666666666667,12.0,16.0,14.0,16.0,12.0,26.0,12.0,43.0,39.0,35.0,39.0,42.0,47.0,5.0
540,87,30,77.25,2.5930833333333334,1.0,45.5,45.5,31.75,12.0,16.0,14.0,16.0,12.0,26.0,12.0,43.0,39.0,35.0,39.0,42.0,47.0,5.0
541,87,60,80.08333333333333,2.4951666666666665,1.0,41.083333333333336,45.5,34.58333333333333,12.0,16.0,14.0,16.0,12.0,26.0,12.0,43.0,39.0,35.0,39.0,42.0,47.0,5.0
542,87,90,73.91666666666667,2.5615,1.0,48.333333333333336,45.5,28.41666666666667,12.0,16.0,14.0,16.0,12.0,26.0,12.0,43.0,39.0,35.0,39.0,42.0,47.0,5.0
543,87,120,65.58333333333333,2.5755,1.0,40.333333333333336,45.5,20.08333333333333,12.0,16.0,14.0,16.0,12.0,26.0,12.0,43.0,39.0,35.0,39.0,42.0,47.0,5.0
544,87,150,45.166666666666664,2.8534166666666665,0.6666666666666666,40.666666666666664,45.5,-0.3333333333333357,12.0,16.0,14.0,16.0,12.0,26.0,12.0,43.0,39.0,35.0,39.0,42.0,47.0,5.0
545,87,180,45.5,2.8197500000000004,0.4166666666666667,46.166666666666664,45.5,0.0,12.0,16.0,14.0,16.0,12.0,26.0,12.0,43.0,39.0,35.0,39.0,42.0,47.0,5.0
546,88,0,96.16666666666667,2.9136666666666664,1.0,38.416666666666664,29.666666666666668,66.5,23.0,19.0,8.0,19.0,20.0,24.0,11.0,60.0,33.0,54.0,39.0,34.0,56.0,3.0
547,88,30,93.25,3.1750000000000003,1.0,28.583333333333332,29.666666666666668,63.58333333333333,23.0,19.0,8.0,19.0,20.0,24.0,11.0,60.0,33.0,54.0,39.0,34.0,56.0,3.0
548,88,60,90.63636363636364,4.831583333333334,0.9166666666666666,48.0,29.666666666666668,60.96969696969697,23.0,19.0,8.0,19.0,20.0,24.0,11.0,60.0,33.0,54.0,39.0,34.0,56.0,3.0
549,88,90,84.5,3.1438333333333333,1.0,46.416666666666664,29.666666666666668,54.83333333333333,23.0,19.0,8.0,19.0,20.0,24.0,11.0,60.0,33.0,54.0,39.0,34.0,56.0,3.0
550,88,120,53.666666666666664,3.355333333333333,0.8333333333333334,43.083333333333336,29.666666666666668,23.999999999999996,23.0,19.0,8.0,19.0,20.0,24.0,11.0,60.0,33.0,54.0,39.0,34.0,56.0,3.0
551,88,150,28.0,2.748416666666667,0.6666666666666666,39.25,29.666666666666668,-1.6666666666666679,23.0,19.0,8.0,19.0,20.0,24.0,11.0,60.0,33.0,54.0,39.0,34.0,56.0,3.0
552,88,180,29.666666666666668,2.7768333333333337,0.4166666666666667,46.75,29.666666666666668,0.0,23.0,19.0,8.0,19.0,20.0,24.0,11.0,60.0,33.0,54.0,39.0,34.0,56.0,3.0
553,89,0,90.66666666666667,5.093333333333334,1.0,34.0,6.75,83.91666666666667,19.0,18.0,10.0,15.0,10.0,24.0,10.0,30.0,29.0,41.0,49.0,48.0,41.0,5.0
554,89,30,86.58333333333333,5.454166666666667,1.0,50.25,6.75,79.83333333333333,19.0,18.0,10.0,15.0,10.0,24.0,10.0,30.0,29.0,41.0,49.0,48.0,41.0,5.0
555,89,60,77.54545454545455,6.009916666666666,0.8333333333333334,33.833333333333336,6.75,70.79545454545455,19.0,18.0,10.0,15.0,10.0,24.0,10.0,30.0,29.0,41.0,49.0,48.0,41.0,5.0
556,89,90,57.6,6.601583333333333,0.5,42.666666666666664,6.75,50.85,19.0,18.0,10.0,15.0,10.0,24.0,10.0,30.0,29.0,41.0,49.0,48.0,41.0,5.0
557,89,120,12.083333333333334,5.110833333333333,0.4166666666666667,40.583333333333336,6.75,5.333333333333334,19.0,18.0,10.0,15.0,10.0,24.0,10.0,30.0,29.0,41.0,49.0,48.0,41.0,5.0
558,89,150,8.833333333333334,5.541583333333333,0.3333333333333333,48.0,6.75,2.083333333333334,19.0,18.0,10.0,15.0,10.0,24.0,10.0,30.0,29.0,41.0,49.0,48.0,41.0,5.0
559,89,180,6.75,5.133333333333334,0.4166666666666667,41.166666666666664,6.75,0.0,19.0,18.0,10.0,15.0,10.0,24.0,10.0,30.0,29.0,41.0,49.0,48.0,41.0,5.0
560,90,0,98.5,3.2543333333333333,1.0,46.583333333333336,19.916666666666668,78.58333333333333,21.0,10.0,3.0,10.0,8.0,23.0,3.0,18.0,33.0,40.0,41.0,48.0,34.0,0.0
561,90,30,98.81818181818181,4.374666666666667,0.9166666666666666,32.333333333333336,19.916666666666668,78.90151515151514,21.0,10.0,3.0,10.0,8.0,23.0,3.0,18.0,33.0,40.0,41.0,48.0,34.0,0.0
562,90,60,93.66666666666667,2.9477499999999996,1.0,57.25,19.916666666666668,73.75,21.0,10.0,3.0,10.0,8.0,23.0,3.0,18.0,33.0,40.0,41.0,48.0,34.0,0.0
563,90,90,78.0,3.062583333333333,1.0,45.833333333333336,19.916666666666668,58.08333333333333,21.0,10.0,3.0,10.0,8.0,23.0,3.0,18.0,33.0,40.0,41.0,48.0,34.0,0.0
564,90,120,39.0,3.4774999999999996,0.8333333333333334,37.75,19.916666666666668,19.083333333333332,21.0,10.0,3.0,10.0,8.0,23.0,3.0,18.0,33.0,40.0,41.0,48.0,34.0,0.0
565,90,150,23.25,3.5578333333333334,0.5,39.333333333333336,19.916666666666668,3.333333333333332,21.0,10.0,3.0,10.0,8.0,23.0,3.0,18.0,33.0,40.0,41.0,48.0,34.0,0.0
566,90,180,19.916666666666668,3.5210000000000004,0.6666666666666666,31.416666666666668,19.916666666666668,0.0,21.0,10.0,3.0,10.0,8.0,23.0,3.0,18.0,33.0,40.0,41.0,48.0,34.0,0.0
567,92,0,70.16666666666667,2.3425,1.0,43.333333333333336,31.916666666666668,38.25,19.0,18.0,11.0,12.0,11.0,16.0,6.0,30.0,33.0,36.0,38.0,33.0,38.0,7.0
568,92,30,72.41666666666667,2.405,0.9166666666666666,32.25,31.916666666666668,40.5,19.0,18.0,11.0,12.0,11.0,16.0,6.0,30.0,33.0,36.0,38.0,33.0,38.0,7.0
569,92,60,72.0,2.3740833333333335,1.0,46.416666666666664,31.916666666666668,40.08333333333333,19.0,18.0,11.0,12.0,11.0,16.0,6.0,30.0,33.0,36.0,38.0,33.0,38.0,7.0
570,92,90,60.0,2.116,1.0,36.75,31.916666666666668,28.083333333333332,19.0,18.0,11.0,12.0,11.0,16.0,6.0,30.0,33.0,36.0,38.0,33.0,38.0,7.0
571,92,120,44.666666666666664,2.50775,0.8333333333333334,40.083333333333336,31.916666666666668,12.749999999999996,19.0,18.0,11.0,12.0,11.0,16.0,6.0,30.0,33.0,36.0,38.0,33.0,38.0,7.0
572,92,150,30.583333333333332,2.5669999999999997,0.75,49.833333333333336,31.916666666666668,-1.3333333333333357,19.0,18.0,11.0,12.0,11.0,16.0,6.0,30.0,33.0,36.0,38.0,33.0,38.0,7.0
573,92,180,31.916666666666668,3.0209999999999995,0.5,41.833333333333336,31.916666666666668,0.0,19.0,18.0,11.0,12.0,11.0,16.0,6.0,30.0,33.0,36.0,38.0,33.0,38.0,7.0
574,93,0,91.33333333333333,3.2445,1.0,39.333333333333336,18.75,72.58333333333333,9.0,13.0,2.0,7.0,2.0,14.0,1.0,26.0,44.0,37.0,46.0,58.0,34.0,10.0
575,93,30,92.08333333333333,3.5995833333333334,1.0,34.833333333333336,18.75,73.33333333333333,9.0,13.0,2.0,7.0,2.0,14.0,1.0,26.0,44.0,37.0,46.0,58.0,34.0,10.0
576,93,60,84.25,3.204083333333333,1.0,46.75,18.75,65.5,9.0,13.0,2.0,7.0,2.0,14.0,1.0,26.0,44.0,37.0,46.0,58.0,34.0,10.0
577,93,90,81.25,3.2090833333333335,1.0,42.0,18.75,62.5,9.0,13.0,2.0,7.0,2.0,14.0,1.0,26.0,44.0,37.0,46.0,58.0,34.0,10.0
578,93,120,38.583333333333336,3.4981666666666666,0.8333333333333334,50.583333333333336,18.75,19.833333333333336,9.0,13.0,2.0,7.0,2.0,14.0,1.0,26.0,44.0,37.0,46.0,58.0,34.0,10.0
579,93,150,15.25,3.6276666666666664,0.5833333333333334,41.583333333333336,18.75,-3.5,9.0,13.0,2.0,7.0,2.0,14.0,1.0,26.0,44.0,37.0,46.0,58.0,34.0,10.0
580,93,180,18.75,3.67475,0.5,35.416666666666664,18.75,0.0,9.0,13.0,2.0,7.0,2.0,14.0,1.0,26.0,44.0,37.0,46.0,58.0,34.0,10.0
581,94,0,88.41666666666667,4.13575,1.0,51.333333333333336,24.333333333333332,64.08333333333334,10.0,12.0,11.0,18.0,7.0,29.0,3.0,23.0,37.0,41.0,42.54545454545455,48.0,38.0,3.0
