,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180
75,15,150,50.75,5.74025,0.6666666666666666,42.416666666666664,67.41666666666667,-16.66666666666667
76,15,180,67.41666666666667,5.668916666666667,0.5833333333333334,48.833333333333336,67.41666666666667,0.0
77,16,0,88.0,6.831833333333333,0.8333333333333334,57.0,27.666666666666668,60.33333333333333
78,16,30,83.91666666666667,5.9383333333333335,1.0,39.5,27.666666666666668,56.25
79,16,60,79.1,6.91275,0.75,25.666666666666668,27.666666666666668,51.43333333333332
80,16,90,71.45454545454545,6.391583333333333,0.8333333333333334,29.916666666666668,27.666666666666668,43.78787878787878
81,16,120,49.0,5.792583333333333,0.75,46.5,27.666666666666668,21.333333333333332
82,16,150,26.0,6.2115,0.6666666666666666,38.833333333333336,27.666666666666668,-1.6666666666666679
83,16,180,27.666666666666668,6.410583333333332,0.25,53.083333333333336,27.666666666666668,0.0
84,18,0,81.75,3.1910833333333333,1.0,52.75,22.833333333333332,58.91666666666667
85,18,30,73.5,3.376583333333333,0.9166666666666666,42.416666666666664,22.833333333333332,50.66666666666667
86,18,60,74.36363636363636,3.4292499999999997,0.9166666666666666,41.0,22.833333333333332,51.53030303030303
87,18,90,63.166666666666664,2.8690833333333337,1.0,32.083333333333336,22.833333333333332,40.33333333333333
88,18,120,39.75,3.1504999999999996,0.6666666666666666,51.666666666666664,22.833333333333332,16.916666666666668
89,18,150,25.333333333333332,2.953583333333333,0.75,35.916666666666664,22.833333333333332,2.5
90,18,180,22.833333333333332,3.4595000000000002,0.5,34.666666666666664,22.833333333333332,0.0
91,19,0,95.66666666666667,2.935416666666667,1.0,32.833333333333336,17.333333333333332,78.33333333333334
92,19,30,92.58333333333333,2.94375,1.0,40.166666666666664,17.333333333333332,75.25
93,19,60,82.58333333333333,2.89625,1.0,42.5,17.333333333333332,65.25
94,19,90,65.0,3.0305,1.0,49.75,17.333333333333332,47.66666666666667
95,19,120,46.75,3.4491666666666667,1.0,44.916666666666664,17.333333333333332,29.416666666666668
96,19,150,11.333333333333334,4.028333333333333,0.75,34.166666666666664,17.333333333333332,-5.999999999999998
