,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num
0,1,0,100.0,2.747,1.0,29.0,16.5,83.5,8.0,16.0,8.0,20.0,12.0,16.0,9.0,43.0,38.0,29.0,42.0,46.0,58.0,1.0
1,1,30,100.0,2.617,1.0,67.0,16.5,83.5,8.0,16.0,8.0,20.0,12.0,16.0,9.0,43.0,38.0,29.0,42.0,46.0,58.0,1.0
2,1,60,100.0,2.8925,1.0,36.0,16.5,83.5,8.0,16.0,8.0,20.0,12.0,16.0,9.0,43.0,38.0,29.0,42.0,46.0,58.0,1.0
3,1,90,80.0,3.1384999999999996,1.0,42.0,16.5,63.5,8.0,16.0,8.0,20.0,12.0,16.0,9.0,43.0,38.0,29.0,42.0,46.0,58.0,1.0
4,1,120,45.0,4.086,1.0,28.5,16.5,28.5,8.0,16.0,8.0,20.0,12.0,16.0,9.0,43.0,38.0,29.0,42.0,46.0,58.0,1.0
5,1,150,14.5,3.3434999999999997,1.0,46.5,16.5,-2.0,8.0,16.0,8.0,20.0,12.0,16.0,9.0,43.0,38.0,29.0,42.0,46.0,58.0,1.0
6,1,180,16.5,3.12,0.0,52.0,16.5,0.0,8.0,16.0,8.0,20.0,12.0,16.0,9.0,43.0,38.0,29.0,42.0,46.0,58.0,1.0
7,2,0,100.0,2.8625,1.0,41.0,0.0,100.0,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
8,2,30,100.0,3.1275000000000004,1.0,49.5,0.0,100.0,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
9,2,60,100.0,3.141,1.0,47.5,0.0,100.0,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
10,2,90,68.5,2.5775,1.0,44.5,0.0,68.5,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
11,2,120,48.0,3.2965,1.0,23.0,0.0,48.0,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
12,2,150,4.5,3.0010000000000003,0.0,27.5,0.0,4.5,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
13,2,180,0.0,2.9405,0.0,44.0,0.0,0.0,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
14,3,0,85.0,3.7375,1.0,34.0,31.0,54.0,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
15,3,30,91.5,3.3825000000000003,1.0,54.0,31.0,60.5,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
16,3,60,70.5,3.5575,1.0,39.5,31.0,39.5,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
17,3,90,61.0,4.0634999999999994,1.0,52.0,31.0,30.0,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
18,3,120,42.0,4.2065,1.0,36.0,31.0,11.0,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
19,3,150,32.5,4.6195,1.0,46.5,31.0,1.5,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
20,3,180,31.0,4.8515,1.0,25.0,31.0,0.0,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
21,4,0,87.5,4.2295,1.0,43.5,27.5,60.0,10.0,14.0,6.0,15.0,12.0,19.0,13.0,40.0,37.0,52.0,50.0,45.81818181818182,36.0,3.0
22,4,30,87.5,4.1275,1.0,46.0,27.5,60.0,10.0,14.0,6.0,15.0,12.0,19.0,13.0,40.0,37.0,52.0,50.0,45.81818181818182,36.0,3.0
23,4,60,86.0,4.0045,1.0,37.0,27.5,58.5,10.0,14.0,6.0,15.0,12.0,19.0,13.0,40.0,37.0,52.0,50.0,45.81818181818182,36.0,3.0
24,4,90,70.0,5.041,1.0,30.5,27.5,42.5,10.0,14.0,6.0,15.0,12.0,19.0,13.0,40.0,37.0,52.0,50.0,45.81818181818182,36.0,3.0
25,4,120,60.0,4.9719999999999995,1.0,44.5,27.5,32.5,10.0,14.0,6.0,15.0,12.0,19.0,13.0,40.0,37.0,52.0,50.0,45.81818181818182,36.0,3.0
26,4,150,42.0,4.13,0.5,53.0,27.5,14.5,10.0,14.0,6.0,15.0,12.0,19.0,13.0,40.0,37.0,52.0,50.0,45.81818181818182,36.0,3.0
27,4,180,27.5,4.2295,1.0,35.5,27.5,0.0,10.0,14.0,6.0,15.0,12.0,19.0,13.0,40.0,37.0,52.0,50.0,45.81818181818182,36.0,3.0
28,5,0,100.0,2.6944999999999997,1.0,48.5,16.5,83.5,22.0,20.0,16.0,21.0,18.0,22.0,26.0,46.0,29.0,41.0,36.0,44.0,74.0,1.0
29,5,30,92.5,2.9275,1.0,27.5,16.5,76.0,22.0,20.0,16.0,21.0,18.0,22.0,26.0,46.0,29.0,41.0,36.0,44.0,74.0,1.0
30,5,60,89.5,2.8315,1.0,36.5,16.5,73.0,22.0,20.0,16.0,21.0,18.0,22.0,26.0,46.0,29.0,41.0,36.0,44.0,74.0,1.0
31,5,90,35.0,2.9539999999999997,1.0,32.0,16.5,18.5,22.0,20.0,16.0,21.0,18.0,22.0,26.0,46.0,29.0,41.0,36.0,44.0,74.0,1.0
32,5,120,26.0,2.975,1.0,43.5,16.5,9.5,22.0,20.0,16.0,21.0,18.0,22.0,26.0,46.0,29.0,41.0,36.0,44.0,74.0,1.0
33,5,150,18.0,2.9379999999999997,1.0,52.5,16.5,1.5,22.0,20.0,16.0,21.0,18.0,22.0,26.0,46.0,29.0,41.0,36.0,44.0,74.0,1.0
34,5,180,16.5,2.7344999999999997,0.5,46.5,16.5,0.0,22.0,20.0,16.0,21.0,18.0,22.0,26.0,46.0,29.0,41.0,36.0,44.0,74.0,1.0
35,6,0,100.0,2.8825000000000003,1.0,58.0,2.0,98.0,16.0,18.0,13.0,18.0,14.0,37.0,10.0,43.0,43.0,36.0,46.0,54.0,59.0,1.0
36,6,30,100.0,2.9685,1.0,44.0,2.0,98.0,16.0,18.0,13.0,18.0,14.0,37.0,10.0,43.0,43.0,36.0,46.0,54.0,59.0,1.0
37,6,60,100.0,3.0395,1.0,56.5,2.0,98.0,16.0,18.0,13.0,18.0,14.0,37.0,10.0,43.0,43.0,36.0,46.0,54.0,59.0,1.0
38,6,90,100.0,3.231,1.0,29.0,2.0,98.0,16.0,18.0,13.0,18.0,14.0,37.0,10.0,43.0,43.0,36.0,46.0,54.0,59.0,1.0
39,6,120,88.5,2.972,1.0,38.5,2.0,86.5,16.0,18.0,13.0,18.0,14.0,37.0,10.0,43.0,43.0,36.0,46.0,54.0,59.0,1.0
40,6,150,70.0,3.1079999999999997,1.0,28.0,2.0,68.0,16.0,18.0,13.0,18.0,14.0,37.0,10.0,43.0,43.0,36.0,46.0,54.0,59.0,1.0
41,6,180,2.0,3.1595000000000004,0.5,41.0,2.0,0.0,16.0,18.0,13.0,18.0,14.0,37.0,10.0,43.0,43.0,36.0,46.0,54.0,59.0,1.0
42,7,0,93.0,4.2245,1.0,54.5,13.0,80.0,16.0,15.0,14.0,11.0,10.0,3.0,3.0,37.0,29.0,39.0,40.0,39.0,51.72222222222222,4.0
43,7,30,90.5,4.5135000000000005,1.0,37.0,13.0,77.5,16.0,15.0,14.0,11.0,10.0,3.0,3.0,37.0,29.0,39.0,40.0,39.0,51.72222222222222,4.0
44,7,60,91.5,4.439,1.0,19.0,13.0,78.5,16.0,15.0,14.0,11.0,10.0,3.0,3.0,37.0,29.0,39.0,40.0,39.0,51.72222222222222,4.0
45,7,90,73.5,4.987,1.0,57.5,13.0,60.5,16.0,15.0,14.0,11.0,10.0,3.0,3.0,37.0,29.0,39.0,40.0,39.0,51.72222222222222,4.0
46,7,120,35.5,4.8325,1.0,41.0,13.0,22.5,16.0,15.0,14.0,11.0,10.0,3.0,3.0,37.0,29.0,39.0,40.0,39.0,51.72222222222222,4.0
47,7,150,18.5,4.975,0.5,36.5,13.0,5.5,16.0,15.0,14.0,11.0,10.0,3.0,3.0,37.0,29.0,39.0,40.0,39.0,51.72222222222222,4.0
48,7,180,13.0,4.5855,0.0,38.5,13.0,0.0,16.0,15.0,14.0,11.0,10.0,3.0,3.0,37.0,29.0,39.0,40.0,39.0,51.72222222222222,4.0
49,8,0,98.5,2.0925000000000002,1.0,32.0,8.5,90.0,14.0,22.0,8.0,26.0,11.0,16.0,13.0,48.0,27.0,48.0,48.0,38.0,52.0,6.0
50,8,30,98.5,1.9575,1.0,45.0,8.5,90.0,14.0,22.0,8.0,26.0,11.0,16.0,13.0,48.0,27.0,48.0,48.0,38.0,52.0,6.0
51,8,60,97.0,2.112,1.0,42.0,8.5,88.5,14.0,22.0,8.0,26.0,11.0,16.0,13.0,48.0,27.0,48.0,48.0,38.0,52.0,6.0
52,8,90,94.0,1.8645,1.0,42.0,8.5,85.5,14.0,22.0,8.0,26.0,11.0,16.0,13.0,48.0,27.0,48.0,48.0,38.0,52.0,6.0
53,8,120,75.5,2.096,1.0,31.5,8.5,67.0,14.0,22.0,8.0,26.0,11.0,16.0,13.0,48.0,27.0,48.0,48.0,38.0,52.0,6.0
54,8,150,20.5,2.222,0.0,38.0,8.5,12.0,14.0,22.0,8.0,26.0,11.0,16.0,13.0,48.0,27.0,48.0,48.0,38.0,52.0,6.0
55,8,180,8.5,2.383,1.0,53.0,8.5,0.0,14.0,22.0,8.0,26.0,11.0,16.0,13.0,48.0,27.0,48.0,48.0,38.0,52.0,6.0
56,9,0,86.5,1.7610000000000001,1.0,57.5,12.5,74.0,26.0,16.0,10.0,16.0,16.0,19.0,4.0,30.0,29.0,44.0,40.0,47.0,57.0,2.0
57,9,30,86.5,1.611,1.0,60.0,12.5,74.0,26.0,16.0,10.0,16.0,16.0,19.0,4.0,30.0,29.0,44.0,40.0,47.0,57.0,2.0
58,9,60,74.0,1.8755000000000002,1.0,35.0,12.5,61.5,26.0,16.0,10.0,16.0,16.0,19.0,4.0,30.0,29.0,44.0,40.0,47.0,57.0,2.0
59,9,90,64.0,1.886,1.0,43.5,12.5,51.5,26.0,16.0,10.0,16.0,16.0,19.0,4.0,30.0,29.0,44.0,40.0,47.0,57.0,2.0
60,9,120,31.5,1.9425,1.0,51.5,12.5,19.0,26.0,16.0,10.0,16.0,16.0,19.0,4.0,30.0,29.0,44.0,40.0,47.0,57.0,2.0
61,9,150,9.0,2.002,1.0,30.5,12.5,-3.5,26.0,16.0,10.0,16.0,16.0,19.0,4.0,30.0,29.0,44.0,40.0,47.0,57.0,2.0
62,9,180,12.5,2.5025,1.0,25.5,12.5,0.0,26.0,16.0,10.0,16.0,16.0,19.0,4.0,30.0,29.0,44.0,40.0,47.0,57.0,2.0
63,10,0,98.0,3.3754999999999997,1.0,51.0,3.5,94.5,7.0,6.0,10.0,12.0,8.0,31.0,0.0,20.0,48.0,38.0,46.0,58.0,28.0,4.0
64,10,30,98.0,3.1805000000000003,1.0,38.5,3.5,94.5,7.0,6.0,10.0,12.0,8.0,31.0,0.0,20.0,48.0,38.0,46.0,58.0,28.0,4.0
65,10,60,99.0,3.064,1.0,47.0,3.5,95.5,7.0,6.0,10.0,12.0,8.0,31.0,0.0,20.0,48.0,38.0,46.0,58.0,28.0,4.0
66,10,90,97.0,3.332,1.0,50.0,3.5,93.5,7.0,6.0,10.0,12.0,8.0,31.0,0.0,20.0,48.0,38.0,46.0,58.0,28.0,4.0
67,10,120,5.0,3.979,1.0,40.5,3.5,1.5,7.0,6.0,10.0,12.0,8.0,31.0,0.0,20.0,48.0,38.0,46.0,58.0,28.0,4.0
68,10,150,5.0,3.1755,1.0,38.5,3.5,1.5,7.0,6.0,10.0,12.0,8.0,31.0,0.0,20.0,48.0,38.0,46.0,58.0,28.0,4.0
69,10,180,3.5,3.7445,0.5,36.0,3.5,0.0,7.0,6.0,10.0,12.0,8.0,31.0,0.0,20.0,48.0,38.0,46.0,58.0,28.0,4.0
70,12,0,100.0,2.5455,1.0,28.0,0.0,100.0,28.0,29.0,17.0,22.0,30.0,12.0,35.0,60.0,20.0,31.0,29.0,33.0,70.0,2.0
71,12,30,100.0,2.419,1.0,38.0,0.0,100.0,28.0,29.0,17.0,22.0,30.0,12.0,35.0,60.0,20.0,31.0,29.0,33.0,70.0,2.0
72,12,60,100.0,2.7569999999999997,1.0,36.0,0.0,100.0,28.0,29.0,17.0,22.0,30.0,12.0,35.0,60.0,20.0,31.0,29.0,33.0,70.0,2.0
73,12,90,100.0,2.4705,1.0,50.0,0.0,100.0,28.0,29.0,17.0,22.0,30.0,12.0,35.0,60.0,20.0,31.0,29.0,33.0,70.0,2.0
74,12,120,72.0,3.5140000000000002,1.0,36.5,0.0,72.0,28.0,29.0,17.0,22.0,30.0,12.0,35.0,60.0,20.0,31.0,29.0,33.0,70.0,2.0
75,12,150,18.5,3.004,1.0,57.5,0.0,18.5,28.0,29.0,17.0,22.0,30.0,12.0,35.0,60.0,20.0,31.0,29.0,33.0,70.0,2.0
76,12,180,0.0,3.2515,0.5,37.0,0.0,0.0,28.0,29.0,17.0,22.0,30.0,12.0,35.0,60.0,20.0,31.0,29.0,33.0,70.0,2.0
77,13,0,97.0,2.646,1.0,44.5,0.0,97.0,10.0,22.0,6.0,19.0,14.0,20.0,6.0,32.0,31.0,41.0,38.0,31.0,44.0,4.0
78,13,30,93.5,2.7925000000000004,1.0,21.5,0.0,93.5,10.0,22.0,6.0,19.0,14.0,20.0,6.0,32.0,31.0,41.0,38.0,31.0,44.0,4.0
79,13,60,88.0,2.5975,1.0,22.0,0.0,88.0,10.0,22.0,6.0,19.0,14.0,20.0,6.0,32.0,31.0,41.0,38.0,31.0,44.0,4.0
80,13,90,76.0,2.6654999999999998,1.0,58.5,0.0,76.0,10.0,22.0,6.0,19.0,14.0,20.0,6.0,32.0,31.0,41.0,38.0,31.0,44.0,4.0
81,13,120,42.5,2.7800000000000002,1.0,33.5,0.0,42.5,10.0,22.0,6.0,19.0,14.0,20.0,6.0,32.0,31.0,41.0,38.0,31.0,44.0,4.0
82,13,150,8.0,2.8285,0.0,42.0,0.0,8.0,10.0,22.0,6.0,19.0,14.0,20.0,6.0,32.0,31.0,41.0,38.0,31.0,44.0,4.0
83,13,180,0.0,2.7954999999999997,1.0,57.0,0.0,0.0,10.0,22.0,6.0,19.0,14.0,20.0,6.0,32.0,31.0,41.0,38.0,31.0,44.0,4.0
84,14,0,98.0,2.7670000000000003,1.0,27.5,31.5,66.5,4.0,9.0,3.0,21.0,0.0,37.0,0.0,44.0,50.0,50.0,46.0,60.0,60.0,2.0
85,14,30,98.0,2.1985,1.0,54.0,31.5,66.5,4.0,9.0,3.0,21.0,0.0,37.0,0.0,44.0,50.0,50.0,46.0,60.0,60.0,2.0
86,14,60,97.0,2.2880000000000003,1.0,28.5,31.5,65.5,4.0,9.0,3.0,21.0,0.0,37.0,0.0,44.0,50.0,50.0,46.0,60.0,60.0,2.0
87,14,90,83.0,2.75,1.0,35.0,31.5,51.5,4.0,9.0,3.0,21.0,0.0,37.0,0.0,44.0,50.0,50.0,46.0,60.0,60.0,2.0
88,14,120,48.0,3.1455,1.0,43.5,31.5,16.5,4.0,9.0,3.0,21.0,0.0,37.0,0.0,44.0,50.0,50.0,46.0,60.0,60.0,2.0
89,14,150,6.0,3.0389999999999997,0.0,37.0,31.5,-25.5,4.0,9.0,3.0,21.0,0.0,37.0,0.0,44.0,50.0,50.0,46.0,60.0,60.0,2.0
90,14,180,31.5,3.0505,1.0,48.5,31.5,0.0,4.0,9.0,3.0,21.0,0.0,37.0,0.0,44.0,50.0,50.0,46.0,60.0,60.0,2.0
91,15,0,80.5,4.0785,1.0,52.5,58.5,22.0,14.444444444444445,15.0,14.0,15.0,16.0,21.0,15.0,38.0,42.0,35.0,38.0,40.0,52.0,1.0
92,15,30,74.0,5.214,1.0,60.5,58.5,15.5,14.444444444444445,15.0,14.0,15.0,16.0,21.0,15.0,38.0,42.0,35.0,38.0,40.0,52.0,1.0
93,15,60,72.5,4.476,1.0,33.5,58.5,14.0,14.444444444444445,15.0,14.0,15.0,16.0,21.0,15.0,38.0,42.0,35.0,38.0,40.0,52.0,1.0
94,15,90,71.0,5.4525,1.0,25.0,58.5,12.5,14.444444444444445,15.0,14.0,15.0,16.0,21.0,15.0,38.0,42.0,35.0,38.0,40.0,52.0,1.0
95,15,120,61.0,4.67,1.0,37.0,58.5,2.5,14.444444444444445,15.0,14.0,15.0,16.0,21.0,15.0,38.0,42.0,35.0,38.0,40.0,52.0,1.0
96,15,150,52.0,5.111,1.0,42.5,58.5,-6.5,14.444444444444445,15.0,14.0,15.0,16.0,21.0,15.0,38.0,42.0,35.0,38.0,40.0,52.0,1.0
97,15,180,58.5,4.5145,1.0,32.5,58.5,0.0,14.444444444444445,15.0,14.0,15.0,16.0,21.0,15.0,38.0,42.0,35.0,38.0,40.0,52.0,1.0
98,16,0,91.5,5.9335,1.0,62.0,42.0,49.5,20.0,18.0,9.0,15.0,12.0,36.0,10.0,29.0,37.0,33.0,41.0,50.0,49.0,4.0
99,16,30,87.5,5.46,1.0,29.0,42.0,45.5,20.0,18.0,9.0,15.0,12.0,36.0,10.0,29.0,37.0,33.0,41.0,50.0,49.0,4.0
100,16,60,88.0,6.098,1.0,47.5,42.0,46.0,20.0,18.0,9.0,15.0,12.0,36.0,10.0,29.0,37.0,33.0,41.0,50.0,49.0,4.0
101,16,90,73.5,5.852499999999999,1.0,45.5,42.0,31.5,20.0,18.0,9.0,15.0,12.0,36.0,10.0,29.0,37.0,33.0,41.0,50.0,49.0,4.0
102,16,120,50.0,5.9965,1.0,56.0,42.0,8.0,20.0,18.0,9.0,15.0,12.0,36.0,10.0,29.0,37.0,33.0,41.0,50.0,49.0,4.0
103,16,150,53.5,6.23,0.5,24.5,42.0,11.5,20.0,18.0,9.0,15.0,12.0,36.0,10.0,29.0,37.0,33.0,41.0,50.0,49.0,4.0
104,16,180,42.0,6.2955000000000005,0.0,27.0,42.0,0.0,20.0,18.0,9.0,15.0,12.0,36.0,10.0,29.0,37.0,33.0,41.0,50.0,49.0,4.0
105,17,0,77.5,2.5105,1.0,24.0,40.5,37.0,14.0,17.0,12.0,16.0,15.0,28.0,16.0,41.0,40.0,36.0,41.0,43.0,50.0,4.0
106,17,30,78.0,2.588,1.0,43.5,40.5,37.5,14.0,17.0,12.0,16.0,15.0,28.0,16.0,41.0,40.0,36.0,41.0,43.0,50.0,4.0
107,17,60,74.5,2.1435,1.0,57.5,40.5,34.0,14.0,17.0,12.0,16.0,15.0,28.0,16.0,41.0,40.0,36.0,41.0,43.0,50.0,4.0
108,17,90,67.5,2.3955,1.0,29.5,40.5,27.0,14.0,17.0,12.0,16.0,15.0,28.0,16.0,41.0,40.0,36.0,41.0,43.0,50.0,4.0
109,17,120,49.5,2.7105,1.0,44.0,40.5,9.0,14.0,17.0,12.0,16.0,15.0,28.0,16.0,41.0,40.0,36.0,41.0,43.0,50.0,4.0
110,17,150,46.5,3.2880000000000003,1.0,35.5,40.5,6.0,14.0,17.0,12.0,16.0,15.0,28.0,16.0,41.0,40.0,36.0,41.0,43.0,50.0,4.0
111,17,180,40.5,2.4749999999999996,0.0,54.0,40.5,0.0,14.0,17.0,12.0,16.0,15.0,28.0,16.0,41.0,40.0,36.0,41.0,43.0,50.0,4.0
112,18,0,90.0,2.8289999999999997,1.0,15.5,25.5,64.5,16.0,15.0,9.0,5.0,13.0,12.0,1.0,28.0,36.0,33.0,41.0,43.0,34.0,2.0
113,18,30,91.0,3.034,1.0,52.5,25.5,65.5,16.0,15.0,9.0,5.0,13.0,12.0,1.0,28.0,36.0,33.0,41.0,43.0,34.0,2.0
114,18,60,88.0,2.917,1.0,48.5,25.5,62.5,16.0,15.0,9.0,5.0,13.0,12.0,1.0,28.0,36.0,33.0,41.0,43.0,34.0,2.0
115,18,90,69.0,2.793,1.0,52.5,25.5,43.5,16.0,15.0,9.0,5.0,13.0,12.0,1.0,28.0,36.0,33.0,41.0,43.0,34.0,2.0
116,18,120,29.5,2.8179999999999996,1.0,36.5,25.5,4.0,16.0,15.0,9.0,5.0,13.0,12.0,1.0,28.0,36.0,33.0,41.0,43.0,34.0,2.0
117,18,150,25.0,2.9775,1.0,32.5,25.5,-0.5,16.0,15.0,9.0,5.0,13.0,12.0,1.0,28.0,36.0,33.0,41.0,43.0,34.0,2.0
118,18,180,25.5,2.635,0.0,53.0,25.5,0.0,16.0,15.0,9.0,5.0,13.0,12.0,1.0,28.0,36.0,33.0,41.0,43.0,34.0,2.0
119,19,0,94.5,2.962,1.0,33.0,4.5,90.0,10.0,18.0,8.0,14.0,7.0,24.0,1.0,17.0,37.0,48.0,45.0,43.0,30.0,3.0
120,19,30,94.0,3.159,1.0,33.0,4.5,89.5,10.0,18.0,8.0,14.0,7.0,24.0,1.0,17.0,37.0,48.0,45.0,43.0,30.0,3.0
121,19,60,87.5,3.0725,1.0,33.0,4.5,83.0,10.0,18.0,8.0,14.0,7.0,24.0,1.0,17.0,37.0,48.0,45.0,43.0,30.0,3.0
122,19,90,61.0,3.5075000000000003,1.0,46.0,4.5,56.5,10.0,18.0,8.0,14.0,7.0,24.0,1.0,17.0,37.0,48.0,45.0,43.0,30.0,3.0
123,19,120,17.0,3.117,1.0,46.0,4.5,12.5,10.0,18.0,8.0,14.0,7.0,24.0,1.0,17.0,37.0,48.0,45.0,43.0,30.0,3.0
124,19,150,14.0,3.628,1.0,52.5,4.5,9.5,10.0,18.0,8.0,14.0,7.0,24.0,1.0,17.0,37.0,48.0,45.0,43.0,30.0,3.0
125,19,180,4.5,3.6405000000000003,0.0,47.5,4.5,0.0,10.0,18.0,8.0,14.0,7.0,24.0,1.0,17.0,37.0,48.0,45.0,43.0,30.0,3.0
126,20,0,92.5,4.304500000000001,1.0,27.0,12.0,80.5,10.0,20.0,8.0,14.0,8.0,30.0,10.0,32.0,39.0,51.0,43.0,52.0,53.0,4.0
127,20,30,94.5,4.423500000000001,1.0,51.0,12.0,82.5,10.0,20.0,8.0,14.0,8.0,30.0,10.0,32.0,39.0,51.0,43.0,52.0,53.0,4.0
128,20,60,83.5,3.9275,1.0,52.5,12.0,71.5,10.0,20.0,8.0,14.0,8.0,30.0,10.0,32.0,39.0,51.0,43.0,52.0,53.0,4.0
129,20,90,75.5,4.077,1.0,41.0,12.0,63.5,10.0,20.0,8.0,14.0,8.0,30.0,10.0,32.0,39.0,51.0,43.0,52.0,53.0,4.0
130,20,120,49.5,4.525,1.0,45.5,12.0,37.5,10.0,20.0,8.0,14.0,8.0,30.0,10.0,32.0,39.0,51.0,43.0,52.0,53.0,4.0
131,20,150,25.5,4.1665,0.5,36.5,12.0,13.5,10.0,20.0,8.0,14.0,8.0,30.0,10.0,32.0,39.0,51.0,43.0,52.0,53.0,4.0
132,20,180,12.0,4.7215,1.0,43.5,12.0,0.0,10.0,20.0,8.0,14.0,8.0,30.0,10.0,32.0,39.0,51.0,43.0,52.0,53.0,4.0
133,21,0,97.5,2.5795000000000003,1.0,40.0,5.5,92.0,7.0,9.0,7.0,10.0,4.0,33.0,0.0,12.0,42.0,43.0,51.0,50.0,20.0,4.0
134,21,30,98.0,2.3005,1.0,35.0,5.5,92.5,7.0,9.0,7.0,10.0,4.0,33.0,0.0,12.0,42.0,43.0,51.0,50.0,20.0,4.0
135,21,60,99.0,2.5460000000000003,1.0,50.5,5.5,93.5,7.0,9.0,7.0,10.0,4.0,33.0,0.0,12.0,42.0,43.0,51.0,50.0,20.0,4.0
136,21,90,95.5,2.595,1.0,47.0,5.5,90.0,7.0,9.0,7.0,10.0,4.0,33.0,0.0,12.0,42.0,43.0,51.0,50.0,20.0,4.0
137,21,120,13.5,2.5345000000000004,1.0,31.5,5.5,8.0,7.0,9.0,7.0,10.0,4.0,33.0,0.0,12.0,42.0,43.0,51.0,50.0,20.0,4.0
138,21,150,7.0,2.449,0.0,48.5,5.5,1.5,7.0,9.0,7.0,10.0,4.0,33.0,0.0,12.0,42.0,43.0,51.0,50.0,20.0,4.0
139,21,180,5.5,2.4645,0.5,36.0,5.5,0.0,7.0,9.0,7.0,10.0,4.0,33.0,0.0,12.0,42.0,43.0,51.0,50.0,20.0,4.0
140,22,0,77.5,3.636,1.0,42.0,30.0,47.5,6.0,11.0,6.0,13.0,4.0,23.0,1.0,27.0,52.0,44.0,48.0,53.0,29.0,6.0
141,22,30,74.0,3.7095000000000002,1.0,52.0,30.0,44.0,6.0,11.0,6.0,13.0,4.0,23.0,1.0,27.0,52.0,44.0,48.0,53.0,29.0,6.0
142,22,60,76.0,3.534,1.0,33.5,30.0,46.0,6.0,11.0,6.0,13.0,4.0,23.0,1.0,27.0,52.0,44.0,48.0,53.0,29.0,6.0
143,22,90,69.0,3.3475,1.0,38.0,30.0,39.0,6.0,11.0,6.0,13.0,4.0,23.0,1.0,27.0,52.0,44.0,48.0,53.0,29.0,6.0
144,22,120,37.0,4.1385000000000005,1.0,35.0,30.0,7.0,6.0,11.0,6.0,13.0,4.0,23.0,1.0,27.0,52.0,44.0,48.0,53.0,29.0,6.0
145,22,150,28.5,3.8925,0.0,57.0,30.0,-1.5,6.0,11.0,6.0,13.0,4.0,23.0,1.0,27.0,52.0,44.0,48.0,53.0,29.0,6.0
146,22,180,30.0,4.355,1.0,45.0,30.0,0.0,6.0,11.0,6.0,13.0,4.0,23.0,1.0,27.0,52.0,44.0,48.0,53.0,29.0,6.0
147,25,0,95.5,2.6425,1.0,31.0,3.0,92.5,24.0,16.0,11.0,12.0,12.0,14.0,0.0,25.0,22.0,51.0,33.0,34.90909090909091,65.0,0.0
148,25,30,96.0,2.7235,1.0,46.5,3.0,93.0,24.0,16.0,11.0,12.0,12.0,14.0,0.0,25.0,22.0,51.0,33.0,34.90909090909091,65.0,0.0
149,25,60,98.0,2.612,1.0,33.5,3.0,95.0,24.0,16.0,11.0,12.0,12.0,14.0,0.0,25.0,22.0,51.0,33.0,34.90909090909091,65.0,0.0
150,25,90,97.5,2.7815000000000003,1.0,49.5,3.0,94.5,24.0,16.0,11.0,12.0,12.0,14.0,0.0,25.0,22.0,51.0,33.0,34.90909090909091,65.0,0.0
151,25,120,96.0,2.7205,1.0,47.0,3.0,93.0,24.0,16.0,11.0,12.0,12.0,14.0,0.0,25.0,22.0,51.0,33.0,34.90909090909091,65.0,0.0
152,25,150,2.0,3.2815000000000003,1.0,37.5,3.0,-1.0,24.0,16.0,11.0,12.0,12.0,14.0,0.0,25.0,22.0,51.0,33.0,34.90909090909091,65.0,0.0
153,25,180,3.0,3.2925,1.0,33.0,3.0,0.0,24.0,16.0,11.0,12.0,12.0,14.0,0.0,25.0,22.0,51.0,33.0,34.90909090909091,65.0,0.0
154,26,0,100.0,2.81,1.0,35.5,2.0,98.0,21.0,15.0,8.0,15.0,11.0,17.0,6.0,34.0,26.0,32.0,44.0,56.0,35.0,1.0
155,26,30,100.0,2.8735,1.0,45.5,2.0,98.0,21.0,15.0,8.0,15.0,11.0,17.0,6.0,34.0,26.0,32.0,44.0,56.0,35.0,1.0
