,iteration,init_sigma,init_center,est_sigma,est_center,ss_res,nrmse,r_squared,aic
0,1.0,0.08670503584013023,4.793241531568711,0.08670503584013023,4.793241531568711,3.497162911474014,0.7068201338665621,0.0,-0.8577067419497748
1,2.0,0.0234658060667845,2.4537020812231782,0.0234658060667845,2.4537020812231782,3.497162911474014,0.7068201338665621,0.0,-0.8577067419497748
2,3.0,0.5164170874944762,0.4392491555981603,0.13584709889008628,0.3319141849486745,0.07909396266163304,0.10629740129979869,0.9225932689275524,-27.381202170968997
3,4.0,0.015324615102208616,9.694592240221827,0.015324615102208616,9.694592240221827,3.497162911474014,0.7068201338665621,0.0,-0.8577067419497748
4,5.0,0.0987718783609981,9.978132831867038,0.0987718783609981,9.978132831867038,3.497162911474014,0.7068201338665621,0.0,-0.8577067419497748
5,6.0,0.6576117448550146,3.064062125223018,0.13584769118492596,0.3319145587181038,0.07909396266348208,0.1062974013010411,0.922593076650175,-27.381202170805356
6,7.0,0.7996312257913128,3.5171009398561837,0.13584705952799836,0.33191419493682356,0.07909396266169898,0.10629740129984303,0.9225932674342663,-27.381202170963167
7,8.0,0.780253330207373,0.5043830059866367,0.13584718259692874,0.3319141776537709,0.07909396266158487,0.1062974012997662,0.9225932663885146,-27.381202170973264
8,9.0,0.028609830127645175,1.1682250914028294,0.1358471884991007,0.3319142168750513,0.07909396266157875,0.10629740129976215,0.9225932499270721,-27.381202170973804
9,10.0,0.712890757307699,6.5476033455372304,0.13584753701248414,0.33191449211337537,0.07909396266257339,0.10629740130043057,0.9225931141254657,-27.381202170885775
10,11.0,0.03398750105468695,7.550616775246094,0.03398750105468695,7.550616775246094,3.497162911474014,0.7068201338665621,0.0,-0.8577067419497748
11,12.0,0.975852894323167,1.821183514942802,0.13584734367220824,0.33191424508626355,0.07909396266174507,0.10629740129987383,0.922593228118628,-27.38120217095909
12,13.0,0.009245124098663737,3.6354132282678755,0.009245124098663737,3.6354132282678755,3.497162911474014,0.7068201338665621,0.0,-0.8577067419497748
13,14.0,0.6377167526119497,0.4410806518200756,0.13584718232817694,0.3319141860436125,0.07909396266158178,0.10629740129976424,0.9225932629683726,-27.381202170973538
14,15.0,0.1333438139543034,9.77552245881273,0.1333438139543034,9.77552245881273,3.497162911474014,0.7068201338665621,0.0,-0.8577067419497748
15,16.0,0.5280243455419233,6.067549957328688,0.1358471886489119,0.3319141648589521,0.07909396266159287,0.1062974012997717,0.9225932712317276,-27.381202170972557
16,17.0,0.9914921938832435,5.252400820044893,0.13584695071790334,0.33191448294654446,0.07909396266293435,0.10629740130067308,0.9225931566020811,-27.381202170853832
17,18.0,0.5510310684869756,6.731753080567028,0.13584691224324769,0.3319134260799405,0.0790939626655199,0.10629740130241047,0.9225935922141428,-27.381202170625006
18,19.0,0.36723631528867695,2.0826112222990694,0.13584834156494088,0.33191400851023334,0.0790939626735217,0.10629740130778738,0.922593259141975,-27.38120216991683
19,20.0,0.5646999759014071,5.420081223269718,0.1358463007867574,0.3319138699015902,0.07909396266690422,0.1062974013033408,0.9225934507288593,-27.381202170502487
20,21.0,0.47369853876432844,4.76287393314001,0.1358472041585434,0.33191414717144474,0.07909396266161413,0.10629740129978596,0.9225932774551802,-27.38120217097067
21,22.0,0.05214673768243305,3.0557746771921437,0.05214673768243305,3.0557746771921437,3.497162911474014,0.7068201338665621,0.0,-0.8577067419497748
22,23.0,0.6736990511741339,0.7943960438128672,0.13584717315592754,0.3319141259071,0.07909396266162441,0.10629740129979284,0.9225932882161747,-27.381202170969765
23,24.0,0.4083930064743082,9.301709382377433,0.4083930064743082,9.301709382377433,3.4971629045847674,0.7068201331703609,1.97473404295323e-09,-0.8577067557394464
24,25.0,0.2798889777058007,1.2007332936087995,0.0,0.31230456321399946,0.25199382934840925,0.18973433658234923,0.8152474476406552,-19.269825792769453
25,26.0,0.7335334587008938,3.819862946325584,0.13584779248712472,0.3319146330053204,0.07909396266433762,0.10629740130161604,0.9225930395187382,-27.38120217072964
26,27.0,0.8348095013962675,4.020857445646231,0.1358472691488549,0.3319147299605259,0.0790939626634072,0.10629740130099083,0.9225930343538965,-27.38120217081198
27,28.0,0.5654291606787396,9.604322144841982,0.5654653095402398,9.604319879987198,3.49716160089691,0.7068200014245808,3.1277587875244706e-07,-0.8577093652308969
28,29.0,0.9939936153721329,1.6883765887071864,0.13584717043529776,0.3319142140099766,0.07909396266158149,0.10629740129976399,0.9225932522940867,-27.381202170973562
29,30.0,0.41453285062592116,8.755202265306208,0.41453285062592116,8.755202265306208,3.4971628764445715,0.7068201303266193,9.96564297750524e-09,-0.857706812065496
30,31.0,0.27586326878582257,1.4852376865620156,0.13584722607393496,0.33191418105118503,0.07909396266160112,0.10629740129977717,0.9225932621249563,-27.38120217097182
31,32.0,0.4279354146706036,2.0745173715290233,0.0,0.2587489077622754,0.25199382934840925,0.18973433658234923,0.8152474476406552,-19.269825792769453
32,33.0,0.25349188016259183,2.8350647575578622,0.13584717350306377,0.3319142000128927,0.07909396266157988,0.10629740129976294,0.9225932578270457,-27.381202170973705
33,34.0,0.397239604754273,9.090457749632373,0.397239604754273,9.090457749632373,3.4971629049314776,0.706820133205398,1.901245050284217e-09,-0.8577067550454638
34,35.0,0.08666111844847824,2.026436669579232,0.13584834156494088,0.33191400851023334,0.0790939626735217,0.10629740130778738,0.922593259141975,-27.38120216991683
35,36.0,0.33782919350477414,6.262931377919334,0.3378637436453187,6.2629292018821925,3.4971621830136894,0.706820060251111,2.279092321533227e-07,-0.8577082000525094
