,iteration,init_sigma,init_center,est_sigma,est_center,ss_res,nrmse,r_squared,aic
0,1.0,0.28341266435379153,6.103975718689182,0.28341266435379153,6.103975718689182,3.1846603690952935,0.6745009127490693,1.7691196396718567e-08,-1.5129515015681543
1,2.0,0.1248908537853104,5.621415192801452,0.1248908537853104,5.621415192801452,3.184660423867143,0.6745009185493208,0.0,-1.5129513811776265
2,3.0,0.6734467463912222,5.076454891661071,0.11100335598694071,0.3740682683739932,0.05865510198099366,0.09153851802929241,0.9542390808883457,-29.47393606496191
3,4.0,0.49903870069252587,7.3750111858619976,0.0,0.3868089369005373,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
4,5.0,0.7873926993613891,7.323624936056066,0.0,0.38484691163695056,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
5,6.0,0.9951416588177058,7.924900068334963,0.0,0.19934018487931346,0.38003317450981694,0.23300311908084495,0.7769133762477698,-16.39384814450155
6,7.0,0.8434245868614989,6.770847627223813,0.0,0.21508208508853366,0.38003317450981694,0.23300311908084495,0.7769133762477698,-16.39384814450155
7,8.0,0.04254741260548056,5.838083872711921,0.04254741260548056,5.838083872711921,3.184660423867143,0.6745009185493208,-2.220446049250313e-16,-1.5129513811776265
8,9.0,0.17603988243361623,3.1833150171913536,0.11100297616462787,0.3740680947139219,0.05865510198244732,0.09153851803042673,0.9542391889001862,-29.473936064788433
9,10.0,0.1830716158904273,6.808403791393831,0.1830716158904273,6.808403791393831,3.184660423867096,0.6745009185493159,1.609823385706477e-14,-1.5129513811777295
10,11.0,0.11201454918203058,4.700816913418679,0.11201454918203058,4.700816913418679,3.1846604238671334,0.6745009185493198,3.4416913763379853e-15,-1.512951381177647
11,12.0,0.9003282318871199,4.194689339876435,0.0,0.42146967307047967,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
12,13.0,0.12658080302198216,0.6359101094205426,0.11100335710121323,0.374068266667597,0.05865510198099366,0.09153851802929246,0.954239081774035,-29.47393606496191
13,14.0,0.12875922121165972,6.483608667279154,0.12875922121165972,6.483608667279154,3.184660423867143,0.6745009185493208,-2.220446049250313e-16,-1.5129513811776265
14,15.0,0.1950315173971191,6.772132786636344,0.1950315173971191,6.772132786636344,3.18466042386673,0.6745009185492771,1.4366285938649526e-13,-1.5129513811785342
15,16.0,0.6261551007574956,0.024264884985858184,0.1110034823966245,0.3740682335167819,0.05865510198118406,0.091538518029441,0.9542390952238033,-29.473936064939195
16,17.0,0.27879812949883787,6.95957011084886,0.27879812949883787,6.95957011084886,3.184660421994356,0.6745009183509957,6.077092162826148e-10,-1.5129513852940804
17,18.0,0.6000040403428442,0.9907145894528946,0.11100343701795312,0.37406846885769496,0.05865510198131292,0.09153851802954154,0.9542389691471507,-29.473936064923812
18,19.0,0.5864143138508224,8.281770082111935,0.0,0.46804477675928696,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
19,20.0,0.4332848350353715,6.3270145270377744,0.0,0.2854921484125554,0.38003317450981694,0.23300311908084495,0.7769133762477698,-16.39384814450155
20,21.0,0.8302868535979739,7.869114519690101,0.11100339137391618,0.3740682844913336,0.058655101981000886,0.09153851802929804,0.9542390708587469,-29.473936064961052
21,22.0,0.43877790846737486,8.3311897536691,0.43877790846737486,8.3311897536691,3.184660174292857,0.6745008921198016,6.800670460105351e-08,-1.5129519297510496
22,23.0,0.4791700716418107,8.719015829295477,0.4791863697158208,8.719014852299297,3.184659951549461,0.6745008685316297,1.2308423869011875e-07,-1.5129524193492312
23,24.0,0.502368650817671,3.6161621485113384,0.11100323358462606,0.37406824563786845,0.05865510198115444,0.09153851802941787,0.9542390976636567,-29.473936064942727
24,25.0,0.31662478049623066,8.940287642315601,0.31662478049623066,8.940287642315601,3.184660423817724,0.6745009185440876,1.5418777365994174e-11,-1.5129513812862516
25,26.0,0.45367266121625516,5.189407293284976,0.11100338212405458,0.37406815526920895,0.05865510198113627,0.0915385180294037,0.9542391413238425,-29.473936064944894
26,27.0,0.9080074626752996,7.746786106725492,0.0,0.3975852915694736,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
27,28.0,0.1165722223346708,0.6962244006860867,0.11100296460721056,0.3740681857221016,0.05865510198252041,0.09153851803048377,0.9542391399279508,-29.473936064779707
28,29.0,0.873004939033504,2.1227514628110593,0.0,0.4880028979281924,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
29,30.0,0.6664371473880542,6.320290621606206,0.0,0.2852812857300242,0.38003317450981694,0.23300311908084495,0.7769133762477698,-16.39384814450155
30,31.0,0.17290726822275915,0.24748480106482557,0.11100337430277833,0.3740682569724985,0.058655101980997895,0.09153851802929573,0.9542390864121815,-29.473936064961407
31,32.0,0.0491571003082697,6.646342511234055,0.0491571003082697,6.646342511234055,3.184660423867143,0.6745009185493208,-2.220446049250313e-16,-1.5129513811776265
32,33.0,0.7021198445667709,5.702677223007267,0.11100335727641066,0.37406826633477047,0.05865510198099372,0.09153851802929246,0.9542390819483129,-29.473936064961904
33,34.0,0.7720625337149444,9.20036274974972,0.0,0.4599805104564284,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
34,35.0,0.103192989381228,8.757476174764804,0.103192989381228,8.757476174764804,3.184660423867143,0.6745009185493208,-2.220446049250313e-16,-1.5129513811776265
35,36.0,0.6382770207848205,3.1567895168505276,0.11100334543515168,0.37406826504532376,0.05865510198099616,0.09153851802929433,0.9542390830772827,-29.473936064961613
36,37.0,0.1366295630949409,2.8745425330934533,0.11100333869924511,0.37406830546866376,0.05865510198101313,0.09153851802930758,0.9542390613833281,-29.473936064959588
37,38.0,0.28069888831858736,5.507035205517174,0.28072158127722263,5.5070338288406155,3.1846600393919733,0.6745008778340124,1.2452077879920864e-07,-1.512952226268152
38,39.0,0.5769061908407983,1.4113904734667877,0.0,0.3368911992807947,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
39,40.0,0.5400135518131939,2.9719630344716452,0.11100304483380279,0.37406847450825764,0.0586551019827876,0.09153851803069224,0.9542389802933804,-29.473936064747818
40,41.0,0.8690843997177202,3.2890817605775267,0.11100343729664025,0.3740683401327257,0.05865510198106261,0.0915385180293462,0.9542390389972264,-29.473936064953683
41,42.0,0.6185630010043723,7.537696535025336,0.0,0.39464691524882023,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
42,43.0,0.817074595553668,3.9256535373920034,0.11100324599727107,0.3740687476558005,0.05865510198349357,0.09153851803124315,0.9542388247631798,-29.47393606466357
43,44.0,0.08544352372386177,4.169710705363076,0.08544352372386177,4.169710705363076,3.184660423867143,0.6745009185493208,0.0,-1.5129513811776265
44,45.0,0.3043823431390318,0.10007884087389954,0.11100335644780251,0.3740682858909504,0.058655101980995536,0.09153851802929389,0.9542390713650438,-29.473936064961684
45,46.0,0.3263008347186126,6.256964805755321,0.3263208631419874,6.256963606714447,3.184660029931437,0.6745008768321566,1.216342826459993e-07,-1.5129522470627599
46,47.0,0.23894804819534232,1.8898800743176707,0.0,0.3687213019047074,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
47,48.0,0.13095744830003953,7.407527466794857,0.13095744830003953,7.407527466794857,3.184660423867143,0.6745009185493208,-2.220446049250313e-16,-1.5129513811776265
48,49.0,0.43678025422098954,4.301007619523104,0.0,0.4904408364409276,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
49,50.0,0.6250013086688978,5.039215433768758,0.0,0.4710156840014551,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
50,51.0,0.051191833295529676,0.9573726772561307,0.11100332966275714,0.37406820966853965,0.058655101981029134,0.0915385180293201,0.954239113702368,-29.473936064957677
51,52.0,0.720410558529406,0.3399784636491944,0.11100359259581213,0.37406901870736353,0.05865510198558538,0.09153851803287541,0.9542386650987689,-29.473936064413927
52,53.0,0.5210603017000067,2.8157365669212506,0.0,0.49149282487045254,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
53,54.0,0.24256762895651618,0.6438220844343038,0.11100335669449639,0.37406826128598397,0.0586551019809944,0.09153851802929298,0.9542390847094218,-29.473936064961826
54,55.0,0.3288276703962899,8.267224063754044,0.3288276703962899,8.267224063754044,3.1846604228775988,0.6745009184445298,3.047087027141515e-10,-1.5129513833526822
55,56.0,0.3755783848697355,4.849105294928333,0.0,0.24971930573879703,0.38003317450981694,0.23300311908084495,0.7769133762477698,-16.39384814450155
56,57.0,0.26349960847384224,5.120224200070631,0.2635343362500708,5.120222112851332,3.184659857976626,0.674500858622415,1.8637862153614293e-07,-1.5129526250257737
57,58.0,0.48317030942884964,3.6516750064275487,0.1110034006969811,0.3740682786843852,0.05865510198100708,0.0915385180293029,0.9542390736723098,-29.473936064960313
58,59.0,0.2528599272489457,1.5458504963444848,0.11100356967234103,0.3740686180761888,0.05865510198210418,0.09153851803015899,0.9542388833567095,-29.47393606482938
59,60.0,0.7536772821029254,1.4746718523877262,0.11100331840163445,0.374068293514203,0.05865510198102284,0.09153851802931519,0.9542390686067725,-29.47393606495843
60,61.0,0.3381233489039279,3.9934869752225617,0.1110029996495837,0.3740674078928042,0.05865510198733734,0.09153851803424244,0.9542395607913537,-29.47393606420485
61,62.0,0.5770884813495635,6.325800404308742,0.0,0.2854133895593364,0.38003317450981694,0.23300311908084495,0.7769133762477698,-16.39384814450155
62,63.0,0.3504894932073457,9.431774721173392,0.3504894932073457,9.431774721173392,3.1846604237227396,0.6745009185340287,4.342248782762681e-11,-1.5129513814950304
63,64.0,0.6187118039268437,5.077257967671456,0.11100728368011034,0.37407067591773524,0.05865510213956483,0.09153851815302738,0.9542376318068231,-29.473936046037757
64,65.0,0.04247695103913174,5.60715831930359,0.04247695103913174,5.60715831930359,3.184660423867143,0.6745009185493208,-2.220446049250313e-16,-1.5129513811776265
65,66.0,0.15921802616714986,3.1016805040401585,0.0,0.28199489632915975,0.38003317450981694,0.23300311908084495,0.7769133762477698,-16.39384814450155
66,67.0,0.6305637272037729,9.839827092354323,0.0,0.4735505336903528,0.35689692772318454,0.2257991926226185,0.6344918164894492,-16.833528840649457
