,iteration,init_slope,init_intercept,est_intercept,est_slope,ss_res,nrmse,r_squared,aic
0,1.0,0.554512597356063,5.460365223079525,0.39560715135071317,0.5693571107488187,0.024657107142858334,0.10467403897185346,0.9109168098055622,-35.54020172816088
1,2.0,0.5198190297901687,7.256291530547751,0.39560716500324383,0.5693570789358384,0.024657107142860984,0.10467403897185909,0.9109168098055537,-35.54020172816013
2,3.0,0.40134100262118433,6.597953375555126,0.3956071714760001,0.5693570637417528,0.024657107142862837,0.10467403897186302,0.9109168098055476,-35.5402017281596
3,4.0,0.09960311224009832,6.3250961982830285,0.39560721593630643,0.5693569562657019,0.024657107142887075,0.10467403897191446,0.9109168098054673,-35.540201728152724
4,5.0,0.7372954143423284,9.53119636715378,0.3956071618280056,0.5693570866813027,0.024657107142860173,0.10467403897185736,0.9109168098055562,-35.54020172816036
5,6.0,0.11761030386288407,7.235176799548147,0.3956072149710433,0.5693569584402219,0.024657107142886422,0.10467403897191307,0.9109168098054695,-35.54020172815291
6,7.0,0.3392229744166989,8.524340558472558,0.3956071884256596,0.5693570230790435,0.02465710714286972,0.10467403897187763,0.9109168098055248,-35.54020172815765
7,8.0,0.17651890803996173,1.3840919188753542,0.3956071448768569,0.5693571263586679,0.024657107142857612,0.10467403897185193,0.9109168098055643,-35.54020172816109
8,9.0,0.5747767331369961,0.04143483023633673,0.39560713543332754,0.5693571483017689,0.024657107142857307,0.10467403897185128,0.910916809805565,-35.54020172816118
9,10.0,0.5629359209248649,0.9699780309795757,0.3956071305242754,0.569357158272425,0.02465710714285746,0.10467403897185161,0.9109168098055644,-35.54020172816113
10,11.0,0.7010151344676977,9.826547640737717,0.3956071649271441,0.5693570789089414,0.024657107142861005,0.10467403897185913,0.9109168098055536,-35.54020172816013
11,12.0,0.40520510879173177,8.098319220861752,0.3956071793628505,0.569357044819064,0.024657107142865696,0.10467403897186908,0.9109168098055381,-35.54020172815879
12,13.0,0.739752311569956,2.709807047032223,0.3956068686947,0.5693569509766561,0.0246571071438446,0.1046740389739469,0.9109168098054616,-35.54020172788089
13,14.0,0.8497910916897443,9.773888460242123,0.39560715704850324,0.5693570976577079,0.024657107142859222,0.10467403897185534,0.9109168098055593,-35.54020172816063
14,15.0,0.7568940282463168,3.9675867091246397,0.39560713737390074,0.5693571433439438,0.024657107142857317,0.1046740389718513,0.9109168098055651,-35.54020172816117
15,16.0,0.3514549563604601,1.9284446398895334,0.39560713756833743,0.5693571427515338,0.02465710714285734,0.10467403897185136,0.9109168098055651,-35.540201728161165
16,17.0,0.5679060034966741,4.034983739679534,0.39560714205577674,0.569357132300386,0.02465710714285748,0.10467403897185165,0.9109168098055648,-35.54020172816112
17,18.0,0.5222768878430143,6.969726081672993,0.3956071637377962,0.5693570823859764,0.024657107142860596,0.10467403897185827,0.9109168098055548,-35.54020172816024
18,19.0,0.937539151561433,9.361623704460744,0.39560715234832444,0.5693571087926441,0.02465710714285844,0.10467403897185369,0.9109168098055618,-35.54020172816085
19,20.0,0.008218576811449552,8.079749450633853,0.3956072383736956,0.5693569013256414,0.02465710714290697,0.10467403897195668,0.9109168098054012,-35.540201728147075
20,21.0,0.9456231907954825,7.193135899206511,0.395607144693075,0.5693571267276755,0.024657107142857612,0.10467403897185193,0.9109168098055643,-35.54020172816109
21,22.0,0.9804516070598229,0.1647050420058219,0.39560713454714796,0.569357149470751,0.024657107142857345,0.10467403897185136,0.910916809805565,-35.540201728161165
22,23.0,0.4884646750842092,9.577030567535598,0.39560717880567864,0.5693570460670849,0.0246571071428655,0.10467403897186867,0.9109168098055388,-35.54020172815885
23,24.0,0.8568710345046588,3.740383813838244,0.3956071364191116,0.5693571455423873,0.02465710714285732,0.1046740389718513,0.9109168098055651,-35.54020172816117
24,25.0,0.19205266060661252,4.289572902337359,0.3956071836430306,0.5693570344046194,0.024657107142867542,0.104674038971873,0.910916809805532,-35.54020172815827
25,26.0,0.3051178483637752,8.987574776158302,0.39560719426717644,0.5693570090211201,0.02465710714287276,0.10467403897188408,0.9109168098055147,-35.54020172815679
26,27.0,0.24069669579444875,5.914366630467702,0.3956071872701126,0.5693570259315458,0.02465710714286916,0.10467403897187642,0.9109168098055267,-35.54020172815781
27,28.0,0.9418130347274685,8.194252296954813,0.39560714765094257,0.5693571196980357,0.024657107142857876,0.1046740389718525,0.9109168098055636,-35.540201728161016
28,29.0,0.42950939827907164,0.07033637894078734,0.39560713293461863,0.5693571532090667,0.024657107142857383,0.10467403897185144,0.9109168098055648,-35.54020172816115
29,30.0,0.46845687298371486,4.951988848963083,0.39560715384333617,0.5693571049597027,0.024657107142858688,0.1046740389718542,0.9109168098055611,-35.54020172816078
30,31.0,0.2781634457914355,6.043991508955108,0.39560718271449535,0.5693570367791627,0.02465710714286711,0.1046740389718721,0.9109168098055335,-35.540201728158394
31,32.0,0.6342993476199499,2.968041735394393,0.39560713623595545,0.5693571459946368,0.02465710714285731,0.10467403897185129,0.9109168098055651,-35.54020172816118
32,33.0,0.08151415082602953,4.063262660802036,0.3956072100631099,0.5693569704648196,0.024657107142882773,0.10467403897190533,0.9109168098054816,-35.540201728153946
33,34.0,0.5540662366618736,8.44183862383153,0.3956071683044923,0.5693570712582561,0.024657107142861873,0.10467403897186098,0.9109168098055507,-35.540201728159886
34,35.0,0.7220162860727148,7.212146975334379,0.39560715227511156,0.5693571088774687,0.024657107142858428,0.10467403897185366,0.9109168098055619,-35.54020172816086
