,iteration,init_slope,init_intercept,est_intercept,est_slope,ss_res,nrmse,r_squared,aic
0,1.0,0.7845173485823482,0.411307691388603,0.12510713426180792,0.639214292247686,0.016363392857143094,0.07438310476583103,0.951031180155238,-38.4103311170609
1,2.0,0.7860474038340887,4.391885686523071,0.1251069400513206,0.6392147841568498,0.0163633928573512,0.07438310476630403,0.9510311801546598,-38.41033111697187
2,3.0,0.7550027069067734,0.49377458110376937,0.12510713566117285,0.6392142900686524,0.016363392857143062,0.07438310476583096,0.951031180155238,-38.41033111706091
3,4.0,0.8617104917663727,4.593553266293467,0.12510691221903492,0.6392148524924566,0.016363392857412205,0.07438310476644268,0.9510311801544904,-38.41033111694578
4,5.0,0.7397425738140683,8.293652603028676,0.1251074370582443,0.6392134934259824,0.01636339285770386,0.07438310476710557,0.951031180153777,-38.410331116821006
5,6.0,0.07146484547992893,6.163427867924215,0.1251068242283071,0.639215152595245,0.016363392857819643,0.07438310476736872,0.951031180153489,-38.41033111677148
6,7.0,0.196492791334842,6.056095576566016,0.12510688480159354,0.6392149752177606,0.016363392857565245,0.07438310476679051,0.9510311801541316,-38.41033111688031
7,8.0,0.24270329477985864,0.5930568893498425,0.1251071372510125,0.6392142861628572,0.016363392857143073,0.07438310476583097,0.9510311801552381,-38.410331117060906
8,9.0,0.34945045802795516,2.6573660475477587,0.1251071559577969,0.6392142368628003,0.016363392857145633,0.07438310476583679,0.9510311801552325,-38.41033111705981
9,10.0,0.42566981717799457,2.272928210583849,0.1251069125539287,0.6392148514338385,0.016363392857411136,0.07438310476644025,0.9510311801544932,-38.41033111694623
10,11.0,0.32941415236965366,0.05739924486951111,0.12510713452899513,0.639214292484751,0.016363392857143083,0.074383104765831,0.951031180155238,-38.4103311170609
11,12.0,0.9911120035113115,0.472875069692442,0.12510713677565105,0.6392142814687951,0.016363392857143357,0.07438310476583163,0.951031180155238,-38.41033111706078
12,13.0,0.19127177269936158,3.91924474030472,0.12510692711399826,0.6392148545806534,0.016363392857427595,0.07438310476647765,0.9510311801544848,-38.41033111693919
13,14.0,0.6057825204300744,6.815427227534686,0.12510743937590835,0.6392134873765286,0.016363392857712347,0.07438310476712484,0.9510311801537547,-38.41033111681738
14,15.0,0.3515409875271346,3.508242161943546,0.12510735797631853,0.6392137059715722,0.0163633928574434,0.07438310476651357,0.9510311801544558,-38.41033111693243
15,16.0,0.14468918681440046,4.681570299821508,0.12510688052656038,0.6392149874923366,0.01636339285758083,0.07438310476682594,0.9510311801540917,-38.41033111687364
16,17.0,0.9367580778175478,5.352009495863906,0.1251069539348141,0.6392147500790384,0.016363392857323703,0.07438310476624152,0.9510311801547361,-38.410331116983635
