,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
0,0.2486780201371273,0.3469453279034038,0.187734954239545,-0.0732426027224244,-0.6394739351566495,0.0855192419585181,0.249838295120956,0.1915023389991846,0.5681079300337307,-0.0306694982476946,-0.5378617237880152,0.1324992642115912,-0.0028333257320981,0.1227608767806203
1,-0.2200457142327695,0.3784817909581444,0.2752151772730909,-0.0627292923764592,-0.3630245948184801,0.158887877481205,-0.1969962771482262,0.3615652002660607,0.091420668538214,0.2635397354137298,-0.2728019973153527,0.3827240525599534,0.0660361027974384,0.0594870548768589
2,0.4632505153936912,0.2857952417103825,0.0570716774029587,0.152960827382438,-0.7632770669724916,-0.1300949929573477,-0.0255352163044121,0.1484476893886898,0.5767812235328568,0.0297929558913051,-0.3243047083728793,0.1155463030916335,0.0795183677524783,0.0472387145858384
3,0.2666951778950792,0.1588699418512865,0.1950475712388426,0.0167132199385579,-0.6126548421878635,-0.1745501029328079,-0.0257561293081366,0.0828543765493154,0.6770654039642802,-0.0040221618150825,-0.3410894577025976,0.1649996904123467,0.0577460765749534,-0.1392941472792629
4,0.1687742956944315,0.0666531025937732,0.3971845048921693,-0.0545782194760082,-0.6350441001301327,-0.2694395680335006,0.0771737637525602,0.3359052731119403,0.6538289777737826,-0.0781442606979576,-0.142264332484118,0.2053070785857671,0.0585716551683609,0.1059998956609537
5,-0.4639458872444587,0.359947032312718,-0.2186151503871677,-0.1220028065765074,-0.1458982983085706,-0.1373697926678743,-0.1013930528610664,0.5515270603111544,0.0943239713919044,0.0904771068741054,-0.7004567755720128,0.390902415368775,-0.3077387342351452,-0.3154148807053863
6,-0.1762929292138875,-0.0051700235022963,0.1564213744133628,-0.0061214328065537,-0.2112005258844429,-0.0001418937820814,0.0868171393424266,0.1785271630607774,0.1942124425342301,0.1449140130428417,-0.2985288643209819,0.079502743657942,-0.1316370009051955,-0.0932171095381391
7,0.0069341449792552,0.1223012450609858,0.3242529225112002,0.1114160444636839,-0.6538968557635695,0.1557722506780897,-0.014476129732833,0.537243956136758,0.3476143849791457,0.0756354358760757,-0.3697656034238012,0.2105851764556093,-0.0961250725429674,0.1389656123609575
8,0.0332284629418494,0.10717886485979,0.3284939649649624,0.0823738292876208,-0.7597065162195281,-0.1125345256721863,-0.0940760803405509,0.8355365441582318,0.3915677049600418,0.1950993086720724,-0.3546014129059595,0.2666578492518414,-0.3176595998643463,0.0323837859590287
9,0.3664619816525742,-0.0191086528638859,0.1061804789927646,0.0980598364106968,-0.4057841487179862,-0.009409066519445,-0.0372358992360703,0.2303578860245249,0.2126259574808916,0.0621634866543165,-0.1896947778672126,0.2378918832144877,-0.0506028031397408,0.2750090388172919
