,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
0,-0.1187848023162381,0.1225820088054737,-0.0822975065956281,0.0139812630463483,-0.2158928144971949,-0.0802288376843768,0.2670881862829735,-0.0279504529400928,-0.1445105146961057,0.0772381552654202,0.0453178912802416,0.1917147504290806,0.0832295643326488,-0.1680687395269393
1,0.1522442710561891,-0.0612236138053712,0.01592364314553,0.0160832509535761,0.0114617869919816,-0.1988382484969735,0.1892001501294116,-0.2610559787866818,0.0039521486267221,0.0384447757568496,0.0886092459967203,0.0903295613719213,0.0979171142046324,0.0178700757054428
2,0.0234754763382636,0.0493144444426449,-0.0954757429087333,0.0334044416130992,-0.1270048092779734,0.0690927042694884,0.1596421968270527,-0.1066305273208496,-0.241363931358269,-0.0506886225325768,0.0944594428614642,0.0390757185892305,0.0360034739847258,0.0887894155300926
3,-0.0023461777760926,0.0223391507103387,0.0020869214409762,-0.0042105992171026,-0.053234246562469,-0.1646071955153076,0.3104584796912212,-0.0225206970495404,0.1059012077485619,-0.0270351212131527,-0.0965342457783113,0.2819156144147495,-0.0239241922605401,-0.0089572500816761
4,0.1692376652506146,-0.0595865930928134,-0.0707226352564512,0.0542123500714574,-0.2300031579937151,-0.1826174066450608,0.266190008832962,-0.0232238772683813,0.0662456575306038,-0.0237119931843721,-0.000563043078088,0.0207414735089204,-0.0809078477769092,0.021487162495165
5,0.1483438975507093,0.1465037616378899,-0.0145184855348845,-0.0484523587289535,-0.1370052158513779,-0.0926067882513358,0.2044472377489966,-0.1619424707300042,0.0137288641702957,0.0303255526798393,-0.0063662842748155,0.0758677994027025,-0.0639698060532775,-0.1712224928246926
6,0.1873588120030228,-0.0742367790475253,0.1169022815218352,0.0245599556237465,-0.0988952495610074,-0.1558908395851583,0.2343433046848572,-0.0426097767618114,0.0232766145362035,-0.0759379391664951,0.2186459257641212,-0.0344164409787017,-0.1383141055942089,0.0082386598723321
7,0.0155797077913205,0.0674848397058282,0.0100791447105113,-0.0457120032224531,-0.0426177991157091,-0.1412376892255355,0.2381940189364884,-0.1246478112740906,0.0166749824073061,0.0276278651197094,0.0329788929921194,0.226146376768687,-0.0168186452801246,-0.1182470294495232
8,0.2803076809188885,0.0339640000081898,-0.1308678542168275,-0.0548472037692551,-0.1265974470234774,-0.1345346303507249,0.3930675333468162,-0.1647685295558458,0.0525320676250875,-0.0223781850067121,-0.0557594166462751,0.1494795442740872,-0.1351450137789119,0.0427305815091788
9,0.1133799535783522,0.0353088192192225,0.0994127314153843,-0.1309591709469748,-0.0678387297096416,-0.1347154011275305,0.1509148205458513,0.0068710893627974,0.0769863950651851,-0.0164338152997305,0.2160267997905723,0.146688384752151,-0.0257293759465103,0.0213210594790574
10,0.097042217754353,0.1904808242420146,0.0548051350281236,-0.0402509588092207,-0.2077500243841082,-0.1310215715424661,0.194828378231558,-0.3007520590286142,0.1230277293493138,-0.0616362184334668,0.0011928209615736,0.1116531839045889,0.261665162599049,-0.0223113902375761
11,0.2729922410834919,-0.0027932693332182,0.0154697236429683,-0.0370062112280539,-0.1663327093122419,-0.0398358717005671,0.1114733340381807,-0.1669255995290884,0.081333618891589,0.0106178130314872,0.0155166182917914,-0.0460695370310711,0.085734526899231,0.0100037529534608
12,0.1943367628804068,-0.0018212048917024,0.093759158067047,-0.0828977754792026,-0.3023568530175229,-0.1260531500222476,0.3309644586380768,-0.1060247685634179,0.1038110838206283,0.0644300841977487,0.0369369479630562,0.0637694482239748,0.029108420045236,0.1473742981024601
13,0.0886561224912433,0.0627457912985489,-0.0760898345062085,-0.0229287395039895,-0.01573875554209,-0.0708394494709083,0.1906535066245987,-0.1303233649050152,0.0486680027149186,-0.0714474648512377,-0.0203342143421041,0.0817812363415463,-0.0444982733747728,-0.0271636976338889
14,0.0605654296420517,-0.0446136379545372,-0.0020583748494524,0.0616128145181413,0.0355858477980744,-0.1887162244691463,0.1879245620335335,-0.1662853272588915,0.000166277249299,-0.1072975164964906,0.1453905474507272,0.0633505839174312,-0.079469076437354,-0.0345307958340824
15,0.1118650236293845,0.0296809504768005,0.0163833251595582,0.0208686032842825,-0.1858913847349911,-0.1428438861820517,0.2520254938186861,0.0116936414497658,0.0378139214074923,0.0767048949668273,-0.025386512635212,0.165817615638846,-0.0251162643191351,0.014651454245751
16,0.2629405533541897,0.0825742351971334,-0.0127734071214304,0.0710143965791617,-0.3547905196171265,-0.070202884485635,0.1293902868089018,-0.023633979476561,0.2047122866599006,-0.0358597141461018,-0.0212909690505808,-0.0123043687734803,0.0809087384810327,0.0367858689960349
17,0.0923782997678084,0.0727556118345072,-0.1287831437779515,0.0162821404217981,-0.1000041656880916,-0.1939707926239239,0.1666246294395498,0.1049228153830656,0.1285243518551807,-0.1004600009989751,0.1215895130639615,0.1488391274165556,-0.1568090781711536,-0.1040637014029471
18,0.3766689807666615,0.0849935125389207,-0.0084016987034671,-0.0341170357842923,-0.2853004469452525,-0.1195682811695506,0.2220309933836911,-0.2612884629857928,0.1284571512838958,-0.0643248626486219,0.150209718463274,0.0443820237470059,0.2097840822665519,0.0670711172657157
