,subID,R2,RMSE
0,2.0,0.9924336923006958,0.03629805763075493
1,4.0,0.9869818135230306,0.04480058891465196
2,5.0,0.976678337473698,0.06394901203251946
3,6.0,0.9484898796955503,0.0875993440810745
4,7.0,0.9947420722373392,0.030120316909205
5,9.0,0.993911385615392,0.03357645280990063
6,10.0,0.9181696965592347,0.11294013516059552
7,12.0,0.9913051066614934,0.039491852440035315
8,13.0,0.9926715726656189,0.04028275192261347
9,14.0,0.9861206784976292,0.048141686107904876
10,15.0,0.8765300998101306,0.11803531021258382
11,16.0,0.9440904629166221,0.08648065451271263
12,18.0,0.9988736102925413,0.01550442965118351
13,19.0,0.9886552339043544,0.042402601939094176
14,20.0,0.9871749112069766,0.046101976384877404
15,21.0,0.9966949340146956,0.026357119992347612
16,22.0,0.9504484684988319,0.08577530003321852
17,25.0,0.9913805934585546,0.03866668402995005
18,26.0,0.9984446955446705,0.017859909209531153
19,27.0,0.9926119765063731,0.03859589717853565
20,28.0,0.9815830326056663,0.0664156313892737
21,29.0,0.9795930269870102,0.06018556018812213
22,31.0,0.9914067478469113,0.04386243149130835
23,33.0,0.9894120463706694,0.044629953655412925
24,34.0,0.9979122031898691,0.020280945706000676
25,35.0,0.9853450902157196,0.05074048019010218
26,37.0,0.9999999997820613,7.582752679038311e-06
27,39.0,0.9838712279247037,0.0554803554469786
28,40.0,0.9865400326340813,0.04572444673897816
29,41.0,0.9122464539167499,0.10959121595425503
30,42.0,0.9951756038483375,0.028305530391212076
31,43.0,0.8298106094466011,0.1372125071310004
32,44.0,0.9952650556061016,0.027265826860158916
33,45.0,0.9684706562447458,0.07332560981413176
34,46.0,0.9798986049743259,0.05868966772169861
35,47.0,0.999274339494681,0.012909234329572621
36,48.0,0.9823940444427607,0.05135502671929064
37,50.0,0.9615050428418777,0.07252819961992206
38,55.0,0.9877887543536144,0.04754459158239895
39,60.0,0.976497859678343,0.05803448614680351
40,61.0,0.9768818944422746,0.06690969807606753
41,62.0,0.9967345853890412,0.023581719185464835
42,63.0,0.9991938018564618,0.01488276207368138
43,65.0,0.9903408457197685,0.048004067632030314
44,66.0,0.9903964627689148,0.0405824238951728
45,69.0,0.9882135929342806,0.047652219899091186
46,70.0,0.9942522782900713,0.03725851818527014
47,71.0,0.994369878603033,0.02864703507806924
48,73.0,0.9968446831175719,0.02548614303144113
49,74.0,0.9742852510856205,0.07166630960580216
50,75.0,0.9997922347284643,0.008140317635462342
51,78.0,0.9904249843543276,0.04020158158327283
52,81.0,0.9691197177629921,0.07026482463378925
53,82.0,0.987899701635759,0.04487686673309802
54,83.0,0.9938245683222346,0.03398202412086149
55,84.0,0.9842352386349272,0.053508962840362884
56,85.0,0.9942067699074374,0.03612235566594036
57,86.0,0.9834696193540234,0.051204026610788426
58,87.0,0.9635390431433474,0.0884067220881279
59,88.0,0.9941471625185442,0.03715431516312123
60,89.0,0.9910704798760043,0.043198433267058765
61,90.0,0.9995165309085747,0.01014188015212511
62,92.0,0.9905839566315672,0.04096483697806351
63,93.0,0.991853684425729,0.03933830932218512
64,94.0,0.9963172507801941,0.026636123180726556
65,96.0,0.9832170987742049,0.048117652237309856
66,98.0,0.9638655219787274,0.06880473105782392
67,101.0,0.9968118358940037,0.02556905419484603
68,102.0,0.9971949128715792,0.025845250603835742
69,104.0,0.9999993701820178,0.00044551213416119795
70,105.0,0.981949059665074,0.05410817541032594
71,106.0,0.9976888477668223,0.020564837650513527
72,107.0,0.9800058452154667,0.06273094337269147
73,108.0,0.9951690593901281,0.028766916608412935
74,111.0,0.9889093923905952,0.04603337974031437
75,112.0,0.9813274049718922,0.05636482896226967
76,113.0,0.9947620504980828,0.031111185157613422
77,114.0,0.9979511953375794,0.0234329596854458
78,115.0,0.9987381958120994,0.015029338109042846
79,117.0,0.9762387961072101,0.06707083345983228
80,118.0,0.9888121534198994,0.045338585013342175
81,121.0,0.971435584030551,0.06947487719087399
82,122.0,0.9949531216143441,0.03322283389701118
83,123.0,0.9992067254710602,0.012351187691583566
84,125.0,0.9522965331708283,0.08367441334400347
85,127.0,0.9920198443783543,0.03912532890059447
86,128.0,0.9967159924361455,0.025547652969273422
