,subID,R2,RMSE
0,2.0,0.9124960321697512,0.11913818831487674
1,4.0,0.8901313681110017,0.15652755696192833
2,5.0,0.8156915202827437,0.1984261476974648
3,6.0,0.6086637294826793,0.3050381676885004
4,7.0,0.9704620215033916,0.0749948218200415
5,9.0,0.9949030695406416,0.061386145543893475
6,10.0,0.8845030586989823,0.19549101554912737
7,12.0,0.9269209027859548,0.13200207054276103
8,13.0,0.982582761027773,0.09450778278580016
9,14.0,0.9292024368259226,0.12785845571800303
10,15.0,0.7490876588875188,0.28080106549935285
11,16.0,0.8716968771175619,0.159071725509249
12,18.0,0.9683171427679619,0.113926092380934
13,19.0,0.973090827211991,0.07594341507122504
14,20.0,0.9053848670260827,0.13951279396247424
15,21.0,0.958491490592291,0.08423881960363197
16,22.0,0.9706192158841436,0.10439438061233318
17,25.0,0.950382881126023,0.10952734119076063
18,26.0,0.9609255687331003,0.10121368463721907
19,27.0,0.9054826424275317,0.19323124100255507
20,28.0,0.794255029081697,0.22067199714632232
21,29.0,0.9246386071492393,0.12196402223562065
22,31.0,0.9090677391331721,0.1472729645235037
23,33.0,0.9214972475714425,0.11561498012628298
24,34.0,0.7267971261121302,0.23029389919006182
25,35.0,0.9850004549015487,0.06779115659719434
26,37.0,0.9828517665667482,0.06936926633488212
27,39.0,0.9472103090764974,0.09580327810936187
28,40.0,0.9516837579504523,0.10095536993225701
29,41.0,0.5695407628205963,0.225350292851757
30,42.0,0.9879964421350321,0.06075949231194435
31,43.0,0.8848514790817207,0.17087008404278498
32,44.0,0.9897179122973376,0.10547768210057348
33,45.0,0.9152294386796571,0.1648965626867834
34,46.0,0.9416490050829686,0.13917392431570688
35,47.0,0.9938884042918025,0.043673461331103905
36,48.0,0.9575608653834395,0.15305619846628152
37,50.0,0.47388990601110537,0.3140741272251235
38,55.0,0.8118238469286856,0.3212329742858491
39,60.0,0.9706041589940002,0.07257171664937695
40,61.0,0.8603868599788069,0.16978611193310933
41,62.0,0.8867314092169978,0.14030932993633793
42,63.0,0.994366589002683,0.036048518849109895
43,65.0,0.9487785738695066,0.13457105596290606
44,66.0,0.9373254741405997,0.10679934565358085
45,69.0,0.9845013626426891,0.1085307522152251
46,70.0,0.9861119955637049,0.07329247006586957
47,71.0,0.922284323051502,0.10550847343253379
48,73.0,0.9951919849134062,0.030209806628178994
49,74.0,0.938529642155448,0.09821194905233914
50,75.0,0.9826171454648852,0.10381844927153312
51,78.0,0.9883410237742881,0.13652887589936613
52,81.0,0.9553176336568105,0.07617511927954866
53,82.0,0.6854136690757309,0.21237580814746262
54,83.0,0.9848620020139793,0.09803407553714681
55,84.0,0.9851697365604087,0.0527706248209976
56,85.0,0.9901550902166159,0.04416613756989264
57,86.0,0.9840194986459395,0.05119023528429265
58,87.0,0.9058909983772147,0.13046564523808124
59,88.0,0.9725791349746669,0.07816116102229474
60,89.0,0.967799642081742,0.07696795394484998
61,90.0,0.9781888127936488,0.06265785486621309
62,92.0,0.8859922110283851,0.15600354348668527
63,93.0,0.9126089346877475,0.16943825715160934
64,94.0,0.9904992171636766,0.03873290374659476
65,96.0,0.9654407660623013,0.06864922859553273
66,98.0,0.9251283299806049,0.1043445250846811
67,101.0,0.9595072237598109,0.09386645669255375
68,102.0,0.9776886811925207,0.09365432413334185
69,104.0,0.9400814244481355,0.11721181575296154
70,105.0,0.9715960915712144,0.07210080428530992
71,106.0,0.9228077744243139,0.20590303115080966
72,107.0,0.9670803374010193,0.11628791214300148
73,108.0,0.8695601550518139,0.18407132671582163
74,111.0,0.9842596923398835,0.05621578784206295
75,112.0,0.9559159554418311,0.08739074705120901
76,113.0,0.9847232616569691,0.05321885536595207
77,114.0,0.9653560075505497,0.09712683900061912
78,115.0,0.9899761115484477,0.04324750919298524
79,117.0,0.9661839184128915,0.08214825034765308
80,118.0,0.9713070728405063,0.076769388308403
81,121.0,0.8966431801072852,0.1800828263706385
82,122.0,0.9371459797412153,0.24107436120752002
83,123.0,0.9767860618073796,0.06448335036002478
84,125.0,0.9240683991983358,0.11284705922314495
85,127.0,0.9830396699127374,0.05415907267189694
86,128.0,0.9859688396759014,0.05517284795452238
87,129.0,0.9056299577699071,0.12398491850747034
88,130.0,0.961210501793815,0.12823451598270513
89,133.0,0.8351682874647517,0.17081205289933993
90,134.0,0.992179773961036,0.03827538707495365
91,135.0,0.9400853240311818,0.10090865843591225
92,137.0,0.9847778032095236,0.07593942253196044
93,138.0,0.9722867937186511,0.07159599134009441
94,143.0,0.7987220668042614,0.17274177067203692
95,144.0,0.9160953331469597,0.1852090471811635
96,145.0,0.8674556460987013,0.23728635210320514
97,146.0,0.950954616477963,0.08924745169213055
98,148.0,0.4378607830566382,0.2458204981459283
99,149.0,0.7818380358233857,0.27686540661658865
100,150.0,0.9314076389054425,0.10867026736675585
101,151.0,0.8989329506809867,0.1684434851028334
102,152.0,0.9627892266025497,0.11743415800119812
103,154.0,0.9292267869249443,0.1683305590419724
104,158.0,0.9584851445043864,0.0991008308854332
105,159.0,0.9686306545359895,0.11268392927620177
106,160.0,0.9078390005038537,0.15364177497835232
107,161.0,0.9338289644250105,0.2312176317157708
