,subID,R2,RMSE
0,2.0,0.9299650815146518,0.10729835774257485
1,4.0,0.8741953022138214,0.13838992140821899
2,5.0,0.8911704761398864,0.16753417962568323
3,6.0,0.8747292950229429,0.20887487180704023
4,7.0,0.980743926626665,0.07625027919692112
5,9.0,0.9908378246580989,0.15290099106216254
6,10.0,0.9023829530652951,0.13289600163099582
7,12.0,0.9426958657164982,0.16752156645516747
8,13.0,0.9843349051473221,0.1078307478442076
9,14.0,0.9707417418102813,0.07180712431883574
10,15.0,-3.152127533522238,0.6888315517636411
11,16.0,0.7292877211073429,0.20471365481090806
12,18.0,0.9768855090253079,0.07584377198887562
13,19.0,0.9517020541293859,0.11556550896420498
14,20.0,0.9863039678122004,0.04543193436517658
15,21.0,0.9606680810488264,0.08384107232836419
16,22.0,0.5699155854489564,0.26975548394052185
17,25.0,0.8225544628663731,0.18890481893654584
18,26.0,0.9566118488015883,0.10381989000180374
19,27.0,0.8465879877704898,0.21417597695333931
20,28.0,0.7984145158742024,0.2144891755629583
21,29.0,0.8644142274329943,0.18652719879484822
22,31.0,0.9526891322042249,0.11695538971555129
23,33.0,0.9394168174556679,0.09930452472990188
24,34.0,0.9708978989091378,0.07489982355331107
25,35.0,0.9052610754348324,0.12892410104312477
26,37.0,0.817478255838511,0.2058190640224323
27,39.0,0.9569483791274117,0.08807190873030363
28,40.0,0.9070834520586346,0.24431915330168447
29,41.0,0.7466764324383508,0.2461940662212904
30,42.0,0.8982157980380543,0.15086808339260824
31,43.0,-1.836239652685331,0.5942566887081543
32,44.0,0.9872307431440399,0.14217866037407093
33,45.0,0.9286957601853908,0.1540532856477578
34,46.0,0.9791828520940377,0.11618934665994902
35,47.0,0.8709777779536034,0.15816112276194122
36,48.0,0.9693696611122764,0.09657126998120312
37,50.0,0.9017342579696845,0.12696989434726655
38,55.0,0.9031762871113616,0.18614417988708057
39,60.0,0.9598144195086911,0.07531510518592474
40,61.0,0.9007968955295528,0.1249155092268235
41,62.0,0.9432883495603731,0.12613575620035902
42,63.0,0.9167662440765416,0.13213176739422888
43,65.0,0.9288553825509205,0.1563615971638302
44,66.0,0.9704932700076184,0.08601798726667712
