,iteration,init_slope,init_intercept,est_intercept,est_slope,ss_res,nrmse,r_squared,aic
0,1.0,0.056195388663649815,2.085355537475397,0.17625043226790138,0.48064174237906887,0.045349392858218936,0.14741581432202255,0.7984737571122255,-31.274880476341124
1,2.0,0.7155504789258669,0.9116486287506055,0.1762501682509209,0.4806431236454651,0.0453493928578344,0.14741581432139755,0.7984737571162751,-31.274880476400476
2,3.0,0.4446871772278944,2.8054000012913343,0.17625004413560105,0.4806427384888729,0.0453493928571554,0.14741581432029394,0.798473757116472,-31.274880476505288
3,4.0,0.8771864929756723,6.856320842537726,0.17625008980816048,0.48064262549978226,0.04534939285718931,0.14741581432034906,0.7984737571163351,-31.27488047650005
4,5.0,0.30031849360608176,2.0427688612111297,0.17625005899415686,0.48064270209002413,0.045349392857163946,0.14741581432030784,0.7984737571164374,-31.274880476503967
5,6.0,0.2913970390707469,2.1555361409496974,0.17625007787615998,0.4806426549511902,0.04534939285717841,0.14741581432033135,0.7984737571163792,-31.274880476501735
6,7.0,0.36682465821437227,6.931350672405288,0.1762503100508231,0.4806420644926543,0.04534939285768362,0.14741581432115247,0.798473757114349,-31.274880476423753
7,8.0,0.5323496559447809,6.729200135546498,0.17625021258879434,0.4806423158987933,0.045349392857394255,0.14741581432068215,0.798473757115508,-31.274880476468418
8,9.0,0.36843522961283437,1.9899128900458674,0.17625001786416677,0.4806428016372219,0.04534939285714593,0.14741581432027856,0.7984737571165099,-31.274880476506752
9,10.0,0.32015006817881275,1.6741384185673123,0.17625001318472916,0.4806428128501764,0.045349392857144934,0.14741581432027692,0.7984737571165137,-31.2748804765069
10,11.0,0.9568962722040537,5.866982210530698,0.17625003881358148,0.4806427512379454,0.045349392857152955,0.14741581432028997,0.7984737571164818,-31.274880476505665
11,12.0,0.07193974046281348,4.159945764996379,0.1762504839361989,0.4806416050189542,0.04534939285850364,0.14741581432248527,0.7984737571111018,-31.274880476297177
12,13.0,0.5088747545825603,2.561243534318309,0.17625000863075696,0.48064282383934476,0.04534939285714416,0.14741581432027567,0.7984737571165167,-31.274880476507022
13,14.0,0.8002988729372335,2.518481863346178,0.1762499799485248,0.48064288994297677,0.04534939285714373,0.14741581432027495,0.7984737571165169,-31.274880476507093
14,15.0,0.19421061049891686,3.4325404722181667,0.1762502948794562,0.4806421034268416,0.04534939285763172,0.1474158143210681,0.798473757114557,-31.27488047643176
15,16.0,0.20675296018075828,8.424163159639853,0.17625044462021844,0.4806417097101696,0.04534939285828351,0.1474158143221275,0.79847375711197,-31.274880476331155
16,17.0,0.6737685596363979,6.135427658681665,0.1762501272948452,0.4806425323705675,0.045349392857233474,0.14741581432042083,0.798473757116156,-31.274880476493237
17,18.0,0.7245209439496516,4.861405497664714,0.1762500573825511,0.48064270695502215,0.045349392857162565,0.1474158143203056,0.7984737571164426,-31.27488047650418
18,19.0,0.4476226923050507,0.9838041699749808,0.1762499845998582,0.4806428785952774,0.045349392857143345,0.14741581432027434,0.7984737571165189,-31.27488047650715
19,20.0,0.03793901551372392,8.820869364032903,0.17625001908360358,0.48064279326044257,0.04534939285714718,0.14741581432028059,0.7984737571165064,-31.274880476506553
20,21.0,0.764964104131912,4.0611747701695355,0.17625001503443744,0.48064280867594167,0.04534939285714523,0.1474158143202774,0.7984737571165126,-31.27488047650685
21,22.0,0.3265726967086853,0.4685826092136505,0.17624999081358675,0.48064286458683964,0.045349392857143095,0.14741581432027395,0.7984737571165204,-31.274880476507185
22,23.0,0.3052363670529811,5.661034366038289,0.1762503072025571,0.4806420724076983,0.045349392857672574,0.14741581432113451,0.7984737571143922,-31.27488047642546
23,24.0,0.5022152874707267,1.9131221426110143,0.17624998411923867,0.4806428809170378,0.045349392857143386,0.1474158143202744,0.7984737571165186,-31.274880476507143
24,25.0,0.14920975753097576,5.733427339643614,0.17625043658394088,0.480641730576525,0.04534939285824231,0.14741581432206052,0.798473757112134,-31.274880476337515
25,26.0,0.5491841214880295,8.301211413193869,0.17625025737200364,0.48064220052233614,0.04534939285751341,0.14741581432087583,0.7984737571150303,-31.274880476450022
26,27.0,0.7704328657241137,2.6995404345044665,0.1762499802824654,0.4806428894005281,0.045349392857143705,0.14741581432027492,0.7984737571165171,-31.274880476507093
27,28.0,0.9720908085513732,6.869500840618493,0.17625006722259642,0.48064268164341467,0.04534939285716974,0.14741581432031722,0.7984737571164141,-31.27488047650307
28,29.0,0.37876699190722285,6.975558976640521,0.1762503048151343,0.48064207809808124,0.04534939285766509,0.14741581432112236,0.7984737571144229,-31.274880476426617
29,30.0,0.42177978175548037,7.088176712573477,0.1762502827474475,0.4806421346549902,0.04534939285759196,0.1474158143210035,0.7984737571147165,-31.2748804764379
30,31.0,0.24504904528228866,2.55753128653919,0.17625016305434224,0.4806424429040912,0.04534939285728987,0.1474158143205125,0.7984737571159275,-31.274880476484526
31,32.0,0.683580552803138,5.0843229929002876,0.1762500786840608,0.4806426534563165,0.04534939285717887,0.14741581432033207,0.7984737571163771,-31.274880476501664
32,33.0,0.5637822504870491,9.210888163951749,0.17625027672327914,0.4806421512211843,0.0453493928575711,0.1474158143209696,0.7984737571147982,-31.27488047644112
33,34.0,0.4181394613567603,5.623946670920879,0.17625022883938107,0.4806422747977544,0.045349392857433786,0.1474158143207464,0.7984737571153485,-31.274880476462315
34,35.0,0.2936047819060966,3.4376391304686034,0.1762501929259724,0.48064236681407024,0.04534939285734892,0.14741581432060846,0.7984737571156897,-31.274880476475417
35,36.0,0.7571989831145308,4.4052417727835715,0.17625002933579298,0.48064277344288003,0.04534939285714937,0.14741581432028414,0.7984737571164964,-31.27488047650622
36,37.0,0.15056079419019952,0.8445846838907621,0.17625002405341864,0.48064278738173477,0.04534939285714744,0.147415814320281,0.7984737571165037,-31.274880476506517
37,38.0,0.22904078270277461,9.402180001718278,0.17625044506445373,0.48064170768152803,0.04534939285828819,0.1474158143221351,0.7984737571119538,-31.27488047633043
38,39.0,0.5554988263148751,1.5708092658705632,0.1762499799857129,0.48064289045242226,0.045349392857143775,0.14741581432027503,0.7984737571165168,-31.274880476507086
39,40.0,0.4734258668485226,3.590936568625447,0.1762500834974461,0.4806426416201572,0.0453493928571831,0.14741581432033893,0.79847375711636,-31.27488047650101
40,41.0,0.42070155973138745,0.25930706683263327,0.17624998983430418,0.48064286745664014,0.04534939285714308,0.14741581432027392,0.7984737571165202,-31.274880476507192
41,42.0,0.2357796442068124,5.8069102529895575,0.1762503653160278,0.48064191986995186,0.04534939285790083,0.14741581432150552,0.7984737571134842,-31.274880476390223
42,43.0,0.5975209717240053,8.249703925981901,0.1762502351623052,0.4806422584819616,0.045349392857450405,0.14741581432077341,0.7984737571152819,-31.27488047645975
43,44.0,0.6278047233553125,1.376977651150246,0.17624998496022154,0.48064287873070494,0.0453493928571433,0.14741581432027429,0.798473757116519,-31.27488047650715
44,45.0,0.8766146731574277,6.002811553873181,0.17625006106986138,0.48064269719983255,0.04534939285716523,0.14741581432030992,0.7984737571164322,-31.274880476503768
45,46.0,0.10188977374490138,5.037785841771565,0.17625046780932915,0.4806416482881786,0.04534939285841007,0.1474158143223332,0.7984737571114697,-31.274880476311623
46,47.0,0.8120292778134026,8.12116018098598,0.17625015189927956,0.48064247001557825,0.045349392857271555,0.14741581432048273,0.7984737571160025,-31.274880476487354
47,48.0,0.7935247343237698,1.5613221316036756,0.1762499874335178,0.48064287277226914,0.04534939285714318,0.14741581432027406,0.7984737571165198,-31.27488047650717
48,49.0,0.023182847881408675,8.178881149262414,0.1762500183648977,0.4806427940661509,0.04534939285714713,0.1474158143202805,0.7984737571165068,-31.27488047650656
49,50.0,0.6252907295370217,6.167138401075587,0.17625014790260762,0.4806424800722747,0.045349392857264983,0.14741581432047204,0.7984737571160291,-31.27488047648837
50,51.0,0.11732851181510573,4.30577855289029,0.17625043035552782,0.48064174771399204,0.04534939285820838,0.1474158143220054,0.7984737571122665,-31.27488047634275
51,52.0,0.6824655050600326,2.4735255726795105,0.17624998254275792,0.48064288454544,0.04534939285714351,0.14741581432027462,0.798473757116518,-31.27488047650712
52,53.0,0.6050682014063351,6.612164160657256,0.17625017428880324,0.48064241329265256,0.04534939285731192,0.14741581432054832,0.7984737571158398,-31.27488047648113
53,54.0,0.13593799550827446,7.396990691690682,0.1762504778752916,0.48064162124255033,0.0453493928584682,0.14741581432242767,0.7984737571112412,-31.27488047630265
54,55.0,0.5497346682771798,0.5353863951979928,0.17624999073805822,0.48064286565287984,0.04534939285714305,0.14741581432027387,0.7984737571165204,-31.274880476507192
55,56.0,0.06770624241853618,0.10182771801675994,0.1762499915395839,0.48064286244325966,0.0453493928571431,0.14741581432027395,0.7984737571165205,-31.274880476507185
56,57.0,0.6450986826456032,7.506634695644416,0.1762501910801896,0.48064237056031056,0.045349392857346044,0.1474158143206038,0.7984737571157023,-31.274880476475857
57,58.0,0.5222440436866108,8.156665631651695,0.17625026612078507,0.4806421784814223,0.045349392857538584,0.14741581432091674,0.7984737571149286,-31.274880476446143
58,59.0,0.22528463867128556,6.261182039366322,0.17625038682474753,0.4806418631902866,0.045349392857996176,0.14741581432166048,0.7984737571131059,-31.274880476375507
59,60.0,0.014853285870006894,6.917860420826991,0.17625002031822407,0.480642790110236,0.04534939285714755,0.14741581432028117,0.798473757116505,-31.274880476506496
60,61.0,0.5936964209448421,4.010903874764353,0.176250057765603,0.4806427048709211,0.045349392857163204,0.14741581432030662,0.7984737571164405,-31.27488047650408
61,62.0,0.023886282201674325,9.6389080725194,0.1762500189294542,0.4806427933739247,0.04534939285714715,0.14741581432028053,0.7984737571165066,-31.27488047650656
62,63.0,0.15638159361218518,8.7756021024994,0.17625048039124108,0.4806416139746761,0.045349392858484404,0.14741581432245401,0.7984737571111791,-31.274880476300147
63,64.0,0.9851916962342868,0.18149888077026288,0.1762499859877275,0.48064287400051053,0.04534939285714327,0.14741581432027423,0.7984737571165196,-31.274880476507157
64,65.0,0.7876337457590521,5.088904345114579,0.17625004970025612,0.48064272469389663,0.04534939285715839,0.1474158143202988,0.79847375711646,-31.274880476504826
65,66.0,0.15816997079528228,6.665782751298845,0.17625044907186999,0.48064169853488764,0.0453493928583056,0.14741581432216339,0.798473757111881,-31.274880476327745
66,67.0,0.3191233127216172,2.091175709680764,0.1762500514739219,0.48064272052698065,0.04534939285715935,0.14741581432030035,0.798473757116456,-31.274880476504677
67,68.0,0.6432334852568944,6.0942930754593165,0.1762501374408058,0.48064250643821976,0.045349392857248566,0.14741581432044537,0.7984737571160955,-31.274880476490907
68,69.0,0.366613514295024,2.9118489832809535,0.17625009487127502,0.4806426136353049,0.045349392857194006,0.1474158143203567,0.7984737571163156,-31.274880476499327
69,70.0,0.12674283447146661,4.0167053294564505,0.17625040927352995,0.4806418038645844,0.04534939285810211,0.14741581432183265,0.7984737571126861,-31.274880476359158
70,71.0,0.5610357326626103,9.018093191392781,0.1762502730037369,0.48064216069439436,0.045349392857559685,0.14741581432095105,0.7984737571148441,-31.27488047644289
71,72.0,0.18208697566279342,7.618208238040652,0.1762504478074752,0.4806417007576301,0.045349392858301904,0.1474158143221574,0.7984737571118987,-31.274880476328313
72,73.0,0.25313182882110996,2.9006192345305415,0.17625018731643496,0.48064238036372264,0.04534939285733788,0.14741581432059053,0.798473757115735,-31.274880476477122
73,74.0,0.5850975939238195,2.490858051234388,0.1762501060650835,0.48064297689476154,0.04534939285734674,0.14741581432060494,0.7984737571164711,-31.274880476475758
74,75.0,0.04733296101887918,0.8491203620481396,0.1762499893751262,0.4806428684667148,0.04534939285714309,0.14741581432027392,0.7984737571165202,-31.274880476507192
75,76.0,0.8432975291595869,4.679458613368347,0.17625002201439766,0.4806427921627993,0.04534939285714689,0.1474158143202801,0.7984737571165059,-31.274880476506596
76,77.0,0.37900699286695716,2.5512051931309965,0.1762500574658548,0.48064270650129676,0.04534939285716272,0.14741581432030584,0.7984737571164421,-31.27488047650416
77,78.0,0.698533446739546,6.161043397275391,0.1762501202910625,0.4806425501227598,0.04534939285722388,0.14741581432040524,0.7984737571161948,-31.274880476494715
78,79.0,0.8592084435321109,0.17427001442395318,0.17624998945025921,0.48064287052315213,0.045349392857143095,0.14741581432027395,0.7984737571165199,-31.274880476507185
79,80.0,0.5713669971107954,2.16532770070893,0.17624998336636602,0.4806428825714176,0.04534939285714344,0.1474158143202745,0.7984737571165184,-31.274880476507136
