,iteration,init_sigma,init_center,est_sigma,est_center,ss_res,nrmse,r_squared,aic
0,1.0,0.4681200902782263,9.626848572816932,0.4681200902782263,9.626848572816932,3.0429119862063545,0.6593191278244501,1.3720537372918784e-08,-1.8316664134524583
1,2.0,0.2796037823444132,6.963472859588534,0.2796037823444132,6.963472859588534,3.042912030815476,0.6593191326572627,7.639695542849267e-10,-1.8316663108323867
2,3.0,0.05323606338485509,3.9843069393676807,0.05323606338485509,3.9843069393676807,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
3,4.0,0.47478060014088397,0.8124321601291129,0.13278310874114896,0.43727224688735983,0.019822634853186853,0.05321470641680451,0.9822749293430734,-37.067886782019194
4,5.0,0.8908214311697022,7.377967818451005,0.0,0.4157958539191837,0.3435656276550804,0.22154187854833626,0.6725882577292555,-17.100010952016138
5,6.0,0.4607694954654433,1.165146985519116,0.13278317688379138,0.4372722845390295,0.019822634853122443,0.05321470641671806,0.9822749220899583,-37.06788678204194
6,7.0,0.05900439754005571,9.51725260974557,0.05900439754005571,9.51725260974557,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
7,8.0,0.9351567203939443,6.768416330801662,0.0,0.19850642329702617,0.5570732529274116,0.2821026289763081,0.6707647016757645,-13.716780783958313
8,9.0,0.43423704408161923,4.110357824564031,0.0,0.26600905850291506,0.5570732529274116,0.2821026289763081,0.6707647016757645,-13.716780783958313
9,10.0,0.026826351249479963,4.5045137499312995,0.026826351249479963,4.5045137499312995,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
10,11.0,0.1828351730775155,8.583479859844646,0.1828351730775155,8.583479859844646,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
11,12.0,0.3086621885992782,0.31153629044394254,0.13278319156938395,0.4372722482394585,0.019822634853137365,0.05321470641673809,0.9822749283637926,-37.067886782036666
12,13.0,0.6875092096472465,1.2658806682404469,0.13278326825526585,0.4372722790967223,0.01982263485320563,0.05321470641682971,0.982274922233041,-37.06788678201256
13,14.0,0.01257754482370732,3.8264452126357575,0.01257754482370732,3.8264452126357575,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
14,15.0,0.7997650122818908,6.960376375033456,0.0,0.18609482044267617,0.5570732529274116,0.2821026289763081,0.6707647016757645,-13.716780783958313
15,16.0,0.22896276489813472,6.492614300751623,0.22896276489813472,6.492614300751623,3.0429120327521604,0.659319132867077,5.164713101635243e-11,-1.8316663063771834
16,17.0,0.46863919240910923,0.9541280262018245,0.1327831513670595,0.4372723574415057,0.01982263485317046,0.053214706416782505,0.9822749094542542,-37.06788678202498
17,18.0,0.24151946315786976,1.0302285987569313,0.13278369770299192,0.43727171449746083,0.01982263485923418,0.053214706424921675,0.9822750180132754,-37.067886779883686
18,19.0,0.0760852870212202,7.07901305775808,0.0760852870212202,7.07901305775808,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
19,20.0,0.0026341801531851727,5.398794333692764,0.0026341801531851727,5.398794333692764,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
20,21.0,0.16593619297053774,1.116748500198653,0.13278317923007035,0.43727228571589244,0.01982263485312217,0.05321470641671769,0.982274921861314,-37.06788678204204
21,22.0,0.1652549050818657,9.341745823749918,0.1652549050818657,9.341745823749918,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
22,23.0,0.7976541016183293,8.510826531744446,0.0,0.46129398712811054,0.3435656276550804,0.22154187854833626,0.6725882577292555,-17.100010952016138
23,24.0,0.1815437741328112,9.465604912269967,0.1815437741328112,9.465604912269967,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
24,25.0,0.8566621487209076,4.547443973030632,0.0,0.22737019847837214,0.5570732529274116,0.2821026289763081,0.6707647016757645,-13.716780783958313
25,26.0,0.5681795858911222,6.65868149576218,0.0,0.391183008322756,0.3435656276550804,0.22154187854833626,0.6725882577292555,-17.100010952016138
26,27.0,0.009126363110093516,3.171017466088923,0.009126363110093516,3.171017466088923,3.042912032883838,0.6593191328813426,0.0,-1.8316663060742684
27,28.0,0.7971081072406081,4.395136987339214,0.0,0.2897552168859871,0.5570732529274116,0.2821026289763081,0.6707647016757645,-13.716780783958313
28,29.0,0.4915635856245497,1.4888407266628618,0.13278307313242657,0.4372722636345923,0.01982263485324934,0.05321470641688836,0.9822749267063569,-37.06788678199712
29,30.0,0.31907567201528564,0.544460481072435,0.1327820465100897,0.43727240336486034,0.019822634867551554,0.053214706436085835,0.9822749112176525,-37.06788677694656
30,31.0,0.9635109335352657,1.871639422866221,1.1102230246251565e-16,0.24210799816702092,0.5570732529274116,0.2821026289763081,0.6707647016757645,-13.716780783958313
31,32.0,0.34133348238899364,5.562091150251799,0.0,0.6170030174741505,0.5745024468271938,0.28648172388159515,0.5194095492360133,-13.501127501917793
32,33.0,0.9549646227640359,4.579462170043995,0.0,0.22507586505983534,0.5570732529274116,0.2821026289763081,0.6707647016757645,-13.716780783958313
33,34.0,0.9609283348521528,7.9331240740837,0.0,0.440088536465482,0.3435656276550804,0.22154187854833626,0.6725882577292555,-17.100010952016138
34,35.0,0.9622631353474921,7.54967150842459,0.0,0.42312262382816357,0.3435656276550804,0.22154187854833626,0.6725882577292555,-17.100010952016138
35,36.0,0.11367863554150381,0.9371191609841899,0.13278386896185668,0.437272152295641,0.019822634858627113,0.05321470642410678,0.982274939230003,-37.067886780098064
36,37.0,0.5439848327148752,0.13421849740444036,0.1327831454981215,0.4372722668591466,0.019822634853138687,0.05321470641673983,0.982274925490304,-37.0678867820362
