,subID,R2,RMSE
0,26000.0,0.8742255120208794,0.19687657731456856
1,26001.0,0.7218803202927929,0.1885465703310413
2,26003.0,0.6681406875654943,0.22194072897724887
3,26004.0,0.962497319457087,0.08292506524585794
4,26005.0,0.930057715791209,0.19919430144022715
5,26007.0,0.7216610847068807,0.38219696500805067
6,26008.0,0.7868813663702541,0.1544816299022643
7,26009.0,0.9384076374685792,0.10318914682474921
8,26010.0,0.7399163539268824,0.20600650135125892
9,26011.0,0.8768539600082764,0.1582783915323995
10,26012.0,0.9523682431045081,0.0833647238897021
11,26015.0,0.7697809684301786,0.18473842614661887
12,26016.0,0.7420938914608992,0.2651783893461289
13,26017.0,0.02556303708753993,0.39136841535492245
14,26018.0,0.9233731595189166,0.18491207997684792
15,26020.0,0.9152543302115219,0.09953323341309481
16,26025.0,0.5932034464133829,0.2561512302802682
17,26026.0,0.4346690004337076,0.2919030225660504
18,26027.0,-1.6516618543400146,0.615728817985662
19,26028.0,0.8167649761587956,0.20495031229283656
20,26030.0,0.8622399426039677,0.13614392599087863
21,26031.0,0.9194275311590745,0.1352508852257888
22,26034.0,0.8097662076167562,0.1823397316725085
23,26037.0,0.795015496978472,0.1479827472806382
24,26038.0,0.7690234577587012,0.18472455044416278
25,26039.0,0.9228704369127606,0.12970744671049214
26,26040.0,0.8356316304956041,0.18224620680512055
27,26042.0,0.7621756921015619,0.18252998891677427
28,26044.0,-2.229919837173473,0.714012643743634
29,26046.0,0.8515442259070973,0.1651179232972356
30,26047.0,0.9375943481319142,0.09443997660541617
31,26048.0,0.9353502404380136,0.25693050613364893
32,26050.0,0.6490579493622533,0.3513748022233079
33,26051.0,0.7368771788595743,0.2518192789556237
34,26052.0,0.9464486463431844,0.08631636517914473
35,26053.0,0.7220135192333919,0.29809069951264006
36,26054.0,0.6417806738262879,0.2489198026642662
37,26055.0,0.8691284845196631,0.12879533560526074
38,26058.0,-0.04585588855491829,0.35609677617005386
39,26059.0,0.7711240978516103,0.17826458796913847
40,26061.0,0.9094762952781984,0.19594268692948447
41,26064.0,0.8139640043988793,0.17807556429374546
42,26065.0,0.9048529950259994,0.13283684710802646
43,26068.0,0.6888862086987232,0.17927425678471537
44,26069.0,0.6384835827890178,0.19760099756826105
45,26071.0,0.8236169005410456,0.17139646087491506
46,26072.0,0.5451117004397608,0.3091653761605
47,26074.0,0.8805812928203608,0.11466658071814545
48,26075.0,-2.0966314851617045,1.3578694821044655
49,26076.0,0.9145366355082212,0.33710747412942543
50,26079.0,0.36530908561713127,0.7048143775167004
51,26080.0,0.9018761485511501,0.2176414827917096
52,26081.0,0.7676165972938636,0.16938026715874616
53,26082.0,0.8183344389538229,0.2297636604768601
54,26083.0,-1.4242306960634785,0.5770239530560952
55,26084.0,0.8111161369966231,0.1620910108536417
56,26086.0,0.9004253929492254,0.12305508003514146
57,26087.0,0.8407179762875755,0.1587043916178997
58,26088.0,0.8927297069037139,0.10816151253031651
59,26089.0,0.8762424674442153,0.2498942522973506
60,26090.0,0.8594687231303506,0.15875210536886994
61,26091.0,0.9551907770248009,0.18660299358260043
62,26092.0,0.8053024465367203,0.16422515660023437
63,26093.0,0.5715559476194273,0.36082720358476794
64,26094.0,0.7651418665011357,0.17499416086826103
65,26095.0,0.4347725017991926,0.2778558315826543
