,subID,R2,RMSE
0,26000.0,0.9403277608609069,0.08987258273476104
1,26001.0,0.8232242436144133,0.14738398251547466
2,26003.0,0.9153021772254528,0.11161915336009941
3,26004.0,0.9720398202961856,0.05189393478524506
4,26005.0,0.9367387574403182,0.08928696972905416
5,26007.0,0.74177123403028,0.21911769702408013
6,26008.0,0.8349769944609613,0.13427235405065027
7,26009.0,0.9890384103110118,0.03588701954726522
8,26010.0,0.8428472017690825,0.1596410218988226
9,26011.0,0.9005742458703949,0.1238232116915174
10,26012.0,0.9606186486423056,0.07057673885063265
11,26015.0,0.9319905544660112,0.09914812076706218
12,26016.0,0.8623416662349219,0.13751733027198337
13,26017.0,0.9335927262837782,0.09837301587245122
14,26018.0,0.9459232355011499,0.08208507694531468
15,26020.0,0.915663666028452,0.09908576557028931
16,26025.0,0.9597604127275667,0.070240727382877
17,26026.0,0.9707545338198992,0.06311634866964301
18,26027.0,0.8129229061537442,0.1503970290534302
19,26028.0,0.9341703234406005,0.10077559151322069
20,26030.0,0.9831469374288812,0.04454669203898668
21,26031.0,0.973342111061962,0.0523911757365134
22,26034.0,0.9165311955402035,0.11221689432437913
23,26037.0,0.8072650944120777,0.12946367552711405
24,26038.0,0.8358129248679826,0.13554579616744594
25,26039.0,0.9724591041444746,0.05959518206318324
26,26040.0,0.9522759146549025,0.07532002766799027
27,26042.0,0.9008453367173991,0.11514762583245039
28,26044.0,0.41859874605977043,0.26796356323265214
29,26046.0,0.872748731818819,0.13751739533936844
30,26047.0,0.9575174231196563,0.07405569806467999
31,26048.0,0.9388813532274795,0.08681171138837182
32,26050.0,0.6492515972517953,0.18916114082374405
33,26051.0,0.9288073958552019,0.10050267495095183
34,26052.0,0.9714906200905646,0.054010621214935
35,26053.0,0.7220621855098871,0.17305937821891024
36,26054.0,0.7865217705959229,0.18187190539679088
37,26055.0,0.8691771632548846,0.11818782506752722
38,26058.0,0.6917379953040113,0.1853299787816003
39,26059.0,0.7881689899522788,0.16472225199870133
40,26061.0,0.9460959539916801,0.07574837276631502
41,26064.0,0.9556985457497276,0.07654932163473026
42,26065.0,0.9362013332196673,0.08557650454137757
43,26068.0,0.8762534896143027,0.1130640205378473
44,26069.0,0.92261049914251,0.08748887354277425
45,26071.0,0.9166136440699061,0.10155372091354718
46,26072.0,0.8499363462762572,0.1319901676630969
47,26074.0,0.9108749427525321,0.09883397623919246
48,26075.0,0.8876873231898446,0.10788661630991661
49,26076.0,0.9280325719283892,0.096140215971612
50,26079.0,0.3750000000000002,0.2766416675862441
51,26080.0,0.9036887952001991,0.1061825319103254
52,26081.0,0.8239066143810215,0.14028942935682956
53,26082.0,0.9029458971617093,0.1211114393551835
54,26083.0,0.8105547048729993,0.1561598395632352
55,26084.0,0.877555616965486,0.12249226013062896
56,26086.0,0.9730489525990801,0.06010217191746558
57,26087.0,0.918814363898065,0.09300844747306947
58,26088.0,0.9336398267469966,0.08314105551026894
59,26089.0,0.9304073476808534,0.10575880798385805
60,26090.0,0.9169385129126156,0.09659320807342418
61,26091.0,0.9581106515877391,0.06814757367344361
62,26092.0,0.8630735622443596,0.13772113568149108
63,26093.0,0.7382902973086048,0.1844090866832264
64,26094.0,0.947277553138887,0.07787083891749949
65,26095.0,0.6716470790376936,0.21003061617389085
66,26096.0,0.11866761741118392,0.30837340371318606
