,subID,R2,RMSE
0,26000.0,0.8397225096037886,0.15425944311282636
1,26001.0,0.7237154307087947,0.20252091172353004
2,26003.0,0.9153021772254528,0.11570144996069463
3,26004.0,0.5870931432506993,0.2136807406333097
4,26005.0,0.7797657154864378,0.3086138568791009
5,26007.0,0.6686445248862394,0.24106466809779103
6,26008.0,0.632089164484504,0.5722963724485246
7,26009.0,0.9730562624418513,0.17198424189350908
8,26010.0,0.7921826400860493,0.22069780676988549
9,26011.0,0.8729453313199134,0.19511627305873297
10,26012.0,0.9601544652462889,0.14732362999746212
11,26015.0,0.91782087838134,0.11451527217176215
12,26016.0,0.8335598939432105,0.20115746188313677
13,26017.0,0.932981584207846,0.30301604702229923
14,26018.0,0.9453316234678185,0.22285760302266702
15,26020.0,0.37643645169979867,0.2801890136779803
16,26025.0,0.9593972651792066,0.13475024621529877
17,26026.0,0.854251586729881,0.17475656514501534
18,26027.0,0.7463382047299236,0.20820176093512432
19,26028.0,0.853927457670108,0.1786821437260568
20,26030.0,0.9752758192742609,0.06609088042590645
21,26031.0,0.9692808306077535,0.2934965347212683
22,26034.0,0.8780806291062961,0.13691115602439163
23,26037.0,0.02729417447556537,0.29100418782971477
24,26038.0,0.7061780624474855,0.23440019519486882
25,26039.0,0.9033565664937171,0.11567432629467071
26,26040.0,0.951089688096492,0.12125409848503613
27,26042.0,0.8088408205348975,0.18639386581060677
28,26044.0,-3.4543191246269016,0.7431265501561807
29,26046.0,0.8384173911467483,0.18106513897857196
30,26047.0,0.9136424613102928,0.17271124316560196
31,26048.0,0.6070386628536492,0.2728560237189983
32,26050.0,0.6492138999636585,0.19112020516898695
33,26051.0,0.8836178156989118,0.22358882809578765
34,26052.0,0.9711782645156408,0.054321360643842735
35,26053.0,0.7150020156227253,0.19387262103377023
36,26054.0,0.8015950716074711,0.18686345175454866
37,26055.0,0.7507087356513464,0.19885234537639146
38,26058.0,0.6859351446603337,0.2393597847102801
39,26059.0,0.7669200093338122,0.1993224481432867
40,26061.0,0.8875964280318455,0.11378771265709804
41,26064.0,0.2424813983553774,0.32035310584336213
42,26065.0,0.5125393676435748,0.2626658902913835
43,26068.0,0.8659355059086854,0.12067315419050809
44,26069.0,0.8021239480273779,0.1533316120204858
45,26071.0,0.915352996559026,0.16848750160998097
46,26072.0,0.8214574604719747,0.2183244918699031
47,26074.0,0.8460979876115009,0.19350639331763547
48,26075.0,-2.1706504157454196,1.1168142457169907
49,26076.0,0.40747298514226005,0.3579167276865937
50,26079.0,-0.07918662614724914,0.4395862858055025
51,26080.0,0.9036810932384897,0.19109136259956272
52,26081.0,0.8224953972829203,0.15614579801097217
53,26082.0,0.9009625917598008,0.46904616517136904
54,26083.0,0.7222503121124666,0.19127247790807322
55,26084.0,0.874772353773136,0.1306626059835003
56,26086.0,0.9389014995322248,0.15166472114672777
57,26087.0,0.793230279934302,0.2535016105436824
58,26088.0,0.9273817159351042,0.09462802069342204
59,26089.0,0.6695379851694565,0.22991363648799815
60,26090.0,0.7905382055317519,0.19668280824540205
61,26091.0,0.921345822083583,0.09528724255436444
62,26092.0,0.7221319982643228,0.2073778527948133
63,26093.0,0.316765142568597,0.3742393807669278
64,26094.0,0.9165317737055614,0.1653286971863117
65,26095.0,-0.3438031203058858,0.42843687409589204
66,26096.0,0.05205096180601865,0.4397274062756275
67,26097.0,0.9273554108482102,0.14086464780303493
68,26098.0,0.9068525725099339,0.10807023867540003
69,26099.0,0.22905642226259038,0.3148420706390152
70,26100.0,0.9556969694130198,0.07534589679423971
71,26101.0,0.9283073161054021,0.0944785187929568
72,26102.0,0.06009786246810067,0.34850267931857504
73,26103.0,0.9025547215051726,0.11152571759375715
74,26104.0,0.7591895801947295,0.16300297748347453
75,26106.0,0.9547015243151098,0.0789234899259665
76,26107.0,0.3002362193615421,0.2946925845809048
77,26108.0,0.7942585569169736,0.20913703632697708
78,26109.0,0.9722904555977416,0.0979274895856164
79,26110.0,0.6966756016613587,0.19608496628205968
80,26112.0,0.9241323079859878,0.1247069261032703
81,26113.0,0.8874448193003415,0.10304030139163411
82,26114.0,0.4552825716709994,0.2658492044373578
83,26115.0,0.902153144120465,0.11460240870504709
84,26116.0,0.8648633277859924,0.24428119283930055
85,26117.0,0.971676635863426,0.10038612010077891
86,26118.0,0.5743645465502357,0.38981286762690365
87,26123.0,0.5164129903849324,0.36777786627315384
88,26124.0,0.8656365366829969,0.1474957858861095
89,26125.0,0.7937849614966634,0.19036187245057873
90,26126.0,0.8645841405920452,0.12182260498021791
91,26127.0,0.9093399697355186,0.11678816397030632
92,26128.0,0.7768614760705845,0.17475629580211738
93,26129.0,0.5151762217295675,0.3811727056867656
94,26130.0,0.9519503278136999,0.08578621612215763
95,26131.0,0.9089566365434769,0.11050333979514221
96,26132.0,0.6517091988017415,0.36284057861984714
97,26133.0,0.9181919068496366,0.09974728121755716
98,26135.0,0.9059717350858871,0.6179655236364119
99,26136.0,0.5105139891320942,0.28310939888549613
100,26137.0,-0.24094153220841785,0.4334630889176029
101,26139.0,0.8689970914510304,0.12537592024409863
102,26141.0,0.7745119038769226,0.1859582459216396
103,26142.0,0.8492153047394498,0.14450034364424344
104,26143.0,0.7026941499183388,0.23767265066106516
105,26144.0,0.723087586566582,0.21843426380533892
106,26145.0,0.8828879134773508,0.12125630938055193
107,26147.0,0.616798793479731,0.22174512513832434
108,26148.0,0.8892999886218912,0.12111318194105102
109,26149.0,0.8192756541266935,0.16079356818097632
110,26151.0,0.40906693027295815,0.22739601006988291
111,26153.0,0.8801293402753916,0.1482638523322013
112,26154.0,0.9807725150915846,0.0764615302646124
113,26155.0,0.6869774805162899,0.21639635918055647
114,26157.0,0.788028989461351,0.18198574892252967
115,26160.0,0.9782426456924057,0.14355818240902948
116,26162.0,-5.88609122832847,0.851626299458804
117,26163.0,0.29341738101145,0.2783136254051022
118,26164.0,0.902136851867442,0.17380290668399154
119,26168.0,0.8609566815526721,0.16174640281148459
120,26170.0,0.8177743745303547,0.16651263596692456
121,26171.0,0.5557242367667351,0.31166633177054875
122,26172.0,0.7857401642486772,0.2609185898537897
123,26173.0,0.8684769600461333,0.13453823272391346
124,26177.0,0.9576556606750876,0.07658149005945528
125,26178.0,0.6910710864181742,0.23187260962566283
126,26179.0,0.8856067023662366,0.11207043581030852
127,26180.0,0.6604522516279667,0.2404370249346291
128,26181.0,0.9124240565344562,0.10257598759685511
129,26183.0,0.938675431363656,0.08960161513406006
130,26184.0,0.8177758439844464,0.1476979082638554
131,26185.0,0.4848710837074036,0.5699397122679163
132,26187.0,0.938256800657966,0.0857421507757848
133,26188.0,0.8172185751637893,0.15200866100515245
134,26190.0,0.6101825934033966,0.2132678879393343
135,26192.0,0.7049822786092187,0.21824182532417244
136,26194.0,0.4665163674526229,0.25174747833144845
137,26196.0,0.9110880242982109,0.26274783114902717
138,26199.0,0.3616517930049007,0.2421200737712125
139,26200.0,0.9047241683046524,0.1286750137903123
140,26201.0,0.9156226785389681,0.25135087387877736
141,26202.0,0.7317433086487493,0.4197377959678683
142,26206.0,0.9580337813826008,0.0965797249331216
