subID,r_squared,nrmse,aic,center,obj_center,sigma,bias_xmin,bias_xmax,bias_lower,bias_upper,flipped
1.0,0.9980833406615137,0.018622832450748465,-51.76713659961247,0.35438400390649444,0.3262044593458773,0.09196736763457095,0.17506869023169236,0.03655292480807504,0.15833333333333333,0.03583333333333327,False
2.0,0.994395819976859,0.030065056598995887,-45.06148368713268,0.39535587445475806,0.379090229145863,0.10647651226604855,0.09296696505414437,0.003165192303768549,0.07083333333333333,0.0,False
3.0,0.9910120122499481,0.03599445462603708,-42.541465467794644,0.4964161666001654,0.43641976917294517,0.13164275576096637,0.2919797885005277,0.1638152868744196,0.2791666666666667,0.15166666666666673,False
4.0,0.9908618580093562,0.03669200562861543,-42.272749291062446,0.35318365058407386,0.2889293748098515,0.11409768473366723,0.32239832574032967,0.14774514829816032,0.29833333333333334,0.14583333333333326,False
5.0,0.9762993819249188,0.0640729580499714,-34.468260255089575,0.5376504489510612,0.5069006585409606,0.09335302021895328,0.1650356158586158,0.03649189958526711,0.1625,0.030833333333333268,False
6.0,0.9691408979235833,0.06199809310131342,-34.929123111766486,0.25278301329462416,0.1871517790208042,0.12112263104337435,0.29644834883676524,0.0016518593861138964,0.20916666666666667,0.0,False
7.0,0.9943878173674128,0.030772844804653646,-44.73571696114636,0.448518745264683,0.4190163152874381,0.08797745412567937,0.18876559710150193,0.05976622093718065,0.18416666666666667,0.05833333333333324,False
8.0,0.9900758975681184,0.037706421725584,-41.89094806079446,0.2936074646955441,0.25834550485171415,0.09900359288028379,0.2099950855091586,0.03063619760293046,0.1708333333333333,0.030000000000000027,False
9.0,0.9951361914159558,0.029407512953268343,-45.371071325166916,0.4588268733523327,0.45229972956173037,0.10923188657013264,0.1719666334738471,0.145718109323985,0.16166666666666668,0.14083333333333325,False
10.0,0.9187210074364793,0.11417778711855875,-26.379979129829472,0.3579357761401403,0.33207005192258177,0.1071852243838398,0.1480396141058269,0.01633267248029391,0.11833333333333335,0.01416666666666666,False
12.0,0.9911728221589813,0.04045785328217629,-40.90492309003765,0.339131773991081,0.29400473347202216,0.06867222233002428,0.24623478769271367,5.021905469204668e-05,0.24083333333333332,0.0,False
13.0,0.992536509455864,0.04004101827302087,-41.04991250850109,0.4239258121938968,0.41135725821280206,0.07471151884780868,0.17494656629473493,0.11282019890054351,0.1725,0.11250000000000004,False
