stim_file,condition,subtlety,pred_color,slider,button_response,RT,accuracy,subID,trial_ind
5ce017a9-f595-403c-a861-53e49993751a,wander,180,grey,56.0,black,3.847,0,329,20
701355d0-4ab7-43fb-a2dd-0392c7a45de7,mimic,120,grey,2.0,grey,3.117,1,329,21
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,11.0,grey,2.419,1,329,22
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,87.0,grey,2.899,1,329,23
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,65.0,grey,2.42,1,329,24
7bed8e1f-5a90-4a6d-a34e-009727a27581,mimic,150,grey,3.0,black,5.685,0,329,25
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,10.0,black,2.053,1,329,26
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,99.0,grey,2.235,1,329,27
1b715dd0-d113-4da2-bf60-7a9f9abdbe20,mimic,0,grey,2.0,black,3.709,0,329,28
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,49.0,black,6.02,0,329,29
8a3a6cd1-3183-4bfd-8414-818cba62218a,mimic,30,black,1.0,black,2.802,1,329,30
3a9ac477-b8f9-4d19-bc88-0a1c0b7de6a8,mimic,60,grey,0.0,black,2.706,0,329,31
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,96.0,grey,3.273,1,329,32
1133544c-e02a-40fa-8f0e-321e09bfaf18,mimic,0,grey,0.0,black,4.717,0,329,33
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,95.0,grey,3.871,1,329,34
5d03f888-af19-414e-95d1-aa95f64cd8b1,mimic,30,grey,0.0,black,2.788,0,329,35
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,100.0,black,3.207,1,329,36
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,black,91.0,black,4.407,1,329,37
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,97.0,grey,2.354,1,329,38
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,grey,0.0,black,2.379,0,329,39
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,5.0,black,2.315,1,329,40
a95096ac-e30b-4f2f-a457-133bcf21a9ec,mimic,0,black,0.0,black,3.915,1,329,41
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,8.0,black,2.363,1,329,42
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,97.0,black,3.177,1,329,43
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,grey,23.0,grey,2.595,1,329,44
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,98.0,grey,1.777,1,329,45
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,black,0.0,black,2.388,1,329,46
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,black,14.0,black,2.294,1,329,47
c709d720-a41a-45e2-b3d2-08102ef0dd28,mimic,120,grey,45.0,black,3.701,0,329,48
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,grey,1.0,black,1.984,0,329,49
c03f6639-c5f0-4ded-bb0a-19a112cefe1c,mimic,60,grey,1.0,black,2.096,0,329,50
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,grey,9.0,black,2.535,0,329,51
961ceaa3-bae4-42e6-9900-d61b3f7d2b6a,mimic,120,black,28.0,black,2.833,1,329,52
df2b4818-3777-48b6-924c-bcd056405d46,mimic,150,black,33.0,grey,2.265,0,329,53
ff27abe6-51d5-45ca-9b97-247bc5079e60,mimic,120,grey,5.0,black,2.148,0,329,54
1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,2.0,black,3.245,0,329,55
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,23.0,black,2.414,1,329,56
01f19557-63b1-449b-9a8f-a53ade764686,mimic,30,black,0.0,black,2.724,1,329,57
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,black,1.0,grey,1.819,0,329,58
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,black,5.0,black,1.613,1,329,59
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,13.0,black,2.136,1,329,60
a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,97.0,grey,2.6,1,329,61
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,75.0,black,3.335,1,329,62
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,31.0,grey,2.323,0,329,63
97de9f66-be0c-4b66-bed1-c5f85d360d26,mimic,30,black,4.0,black,2.203,1,329,64
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,96.0,black,3.24,1,329,65
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,60.0,black,3.499,1,329,66
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,98.0,grey,2.104,1,329,67
866a8867-d05f-4a43-a450-97e5fd6015f8,mimic,90,black,8.0,black,4.768,1,329,68
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,56.0,black,2.562,1,329,69
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,99.0,black,1.83,1,329,70
5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,65.0,black,3.29,1,329,71
d9b1d24b-8e48-46f4-a110-6e0eaa636dd5,mimic,0,black,12.0,black,5.103,1,329,72
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,black,40.0,black,3.744,1,329,73
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,black,0.0,black,2.991,1,329,74
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,grey,0.0,black,3.22,0,329,75
816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,black,1.0,black,1.561,1,329,76
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,3.0,grey,2.603,1,329,77
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,99.0,grey,3.112,1,329,78
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,0.0,grey,1.773,1,329,79
7c6817dd-b767-43f6-ac68-0526e98a6d9e,mimic,30,grey,2.0,grey,2.296,1,329,80
64673679-e709-4919-9505-54ee39e19ae5,mimic,0,black,0.0,black,2.091,1,329,81
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,grey,2.0,black,1.995,0,329,82
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,18.0,black,2.022,1,329,83
961ceaa3-bae4-42e6-9900-d61b3f7d2b6a,mimic,120,black,16.0,black,8.414,1,250,0
7fa729b4-a76f-4d75-a22b-3ecddb220ae0,mimic,90,grey,11.0,black,6.111,0,250,1
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,black,55.0,grey,5.455,0,250,2
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,98.0,black,4.73,1,250,3
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,99.0,black,5.493,1,250,4
8a3a6cd1-3183-4bfd-8414-818cba62218a,mimic,30,black,4.0,grey,5.355,0,250,5
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,53.0,black,4.667,1,250,6
866a8867-d05f-4a43-a450-97e5fd6015f8,mimic,90,black,5.0,black,5.069,1,250,7
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,13.0,grey,6.716,0,250,8
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,black,48.0,black,4.582,1,250,9
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,78.0,black,4.021,1,250,10
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,69.0,grey,4.739,0,250,11
01f19557-63b1-449b-9a8f-a53ade764686,mimic,30,black,59.0,grey,6.0,0,250,12
4e1f0fd0-6be1-4dea-9769-9d52ec74cd81,mimic,150,black,54.0,grey,8.289,0,250,13
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,88.0,grey,4.401,1,250,14
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,98.0,black,4.04,1,250,15
b04bf045-4291-437c-b53e-6d779af76038,mimic,90,black,98.0,grey,5.133,0,250,16
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,95.0,black,3.767,1,250,17
392a11d5-d101-452b-abbe-2fef6327567b,mimic,60,black,3.0,black,4.757,1,250,18
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,60.0,grey,5.027,1,250,19
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,96.0,black,4.08,1,250,20
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,91.0,grey,4.045,1,250,21
ff27abe6-51d5-45ca-9b97-247bc5079e60,mimic,120,grey,52.0,black,4.217,0,250,22
3a9ac477-b8f9-4d19-bc88-0a1c0b7de6a8,mimic,60,grey,73.0,grey,6.681,1,250,23
24c2e50f-6cd9-4181-bf15-db2e7239f3c3,mimic,150,grey,1.0,black,4.777,0,250,24
6418590c-6f2d-4615-be2c-7e81c50991d2,mimic,60,black,3.0,black,5.054,1,250,25
4f077c82-959e-43e6-9381-8f6126e6ff29,mimic,60,black,12.0,grey,4.838,0,250,26
3a6f58b9-a472-480a-a6fb-8d825894f11a,mimic,0,grey,1.0,black,5.174,0,250,27
8cfd37b4-08d1-4e73-97c4-bd994a4110f9,mimic,60,grey,3.0,black,4.64,0,250,28
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,grey,78.0,grey,5.185,1,250,29
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,71.0,grey,6.062,1,250,30
d23dc934-a2e5-4952-b5f2-7acd20fccd30,mimic,30,black,6.0,black,4.724,1,250,31
a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,87.0,grey,3.928,1,250,32
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,81.0,black,4.029,1,250,33
2f9adc31-096c-49c5-ad0e-45cea6c1a263,mimic,120,black,71.0,black,6.994,1,250,34
c709d720-a41a-45e2-b3d2-08102ef0dd28,mimic,120,grey,68.0,grey,3.978,1,250,35
55f379fa-f719-4bdf-85a4-a15f0d03283d,mimic,150,grey,61.0,black,6.205,0,250,36
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,97.0,grey,4.34,1,250,37
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,82.0,grey,3.887,1,250,38
1133544c-e02a-40fa-8f0e-321e09bfaf18,mimic,0,grey,6.0,black,4.19,0,250,39
c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,96.0,black,3.5,1,250,40
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,91.0,black,3.976,1,250,41
89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,66.0,black,7.579,1,250,42
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,96.0,grey,3.597,1,250,43
19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,96.0,grey,3.834,1,250,44
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,83.0,black,4.604,1,250,45
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,82.0,grey,4.126,0,250,46
d9b1d24b-8e48-46f4-a110-6e0eaa636dd5,mimic,0,black,11.0,black,4.216,1,250,47
5ce017a9-f595-403c-a861-53e49993751a,wander,180,grey,76.0,grey,3.482,1,250,48
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,93.0,black,4.251,1,250,49
5d03f888-af19-414e-95d1-aa95f64cd8b1,mimic,30,grey,1.0,black,5.066,0,250,50
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,2.0,grey,3.878,0,250,51
64673679-e709-4919-9505-54ee39e19ae5,mimic,0,black,0.0,black,4.24,1,250,52
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,86.0,black,4.351,1,250,53
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,97.0,black,4.002,1,250,54
36abe6b0-5185-4dad-8201-c13c1fa8a4ac,mimic,90,grey,41.0,black,4.498,0,250,55
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,79.0,black,3.937,1,250,56
75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,98.0,grey,3.124,1,250,57
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,grey,1.0,black,3.828,0,250,58
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,black,45.0,black,4.407,1,250,59
7bed8e1f-5a90-4a6d-a34e-009727a27581,mimic,150,grey,1.0,black,4.168,0,250,60
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,1.0,grey,4.744,1,250,61
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,6.0,black,3.93,0,250,62
4e646db4-2eff-4502-93e5-442efafc7747,mimic,60,grey,2.0,black,3.911,0,250,63
ed0ef852-3813-4796-8ef5-3a8bbef06e1b,mimic,30,grey,1.0,grey,4.112,1,250,64
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,black,5.0,black,4.53,1,250,65
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,grey,54.0,grey,4.855,1,250,66
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,2.0,black,4.073,1,250,67
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,64.0,black,4.406,1,250,68
4d01a600-7cc9-4842-a764-7e542e49b2ff,mimic,30,grey,12.0,black,4.126,0,250,69
a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,94.0,grey,3.509,1,250,70
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,7.0,black,3.799,0,250,71
1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,74.0,grey,4.524,1,250,72
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,68.0,grey,5.272,1,250,73
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,97.0,grey,3.996,1,250,74
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,96.0,grey,3.322,1,250,75
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,97.0,grey,3.534,1,250,76
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,97.0,grey,3.372,1,250,77
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,grey,1.0,black,3.916,0,250,78
816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,black,99.0,black,4.355,1,250,79
295886e2-8a24-4eb8-b749-f743b3f77e19,mimic,120,grey,51.0,grey,4.065,1,250,80
a0f0c207-c5ff-40e5-a612-66cc47e3aca2,mimic,0,black,3.0,black,3.737,1,250,81
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,25.0,grey,3.869,1,250,82
df2b4818-3777-48b6-924c-bcd056405d46,mimic,150,black,59.0,grey,4.935,0,250,83
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,65.0,black,3.447,1,320,0
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,grey,17.0,grey,4.132,1,320,1
91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,77.0,grey,4.144,1,320,2
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,51.0,grey,2.904,1,320,3
987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,black,54.0,grey,4.279,0,320,4
c03f6639-c5f0-4ded-bb0a-19a112cefe1c,mimic,60,grey,7.0,black,2.585,0,320,5
24c2e50f-6cd9-4181-bf15-db2e7239f3c3,mimic,150,grey,33.0,grey,4.541,1,320,6
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,60.0,black,3.619,1,320,7
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,24.0,black,2.917,1,320,8
8a3a6cd1-3183-4bfd-8414-818cba62218a,mimic,30,black,5.0,grey,2.262,0,320,9
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,63.0,grey,4.365,1,320,10
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,54.0,black,3.666,1,320,11
a5b2d14e-7379-437b-b4ce-1fc499a5afa1,mimic,120,black,37.0,black,4.223,1,320,12
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,grey,47.0,grey,3.531,1,320,13
6418590c-6f2d-4615-be2c-7e81c50991d2,mimic,60,black,24.0,grey,7.901,0,320,14
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,black,30.0,black,7.415,1,320,15
7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,black,15.0,grey,4.591,0,320,16
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,grey,5.0,black,2.851,0,320,17
18487641-212a-4e1e-8730-31709d721382,chase,150,grey,64.0,grey,4.652,1,320,18
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,black,39.0,grey,3.879,0,320,19
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,67.0,grey,3.378,1,320,20
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,67.0,black,3.092,1,320,21
4d01a600-7cc9-4842-a764-7e542e49b2ff,mimic,30,grey,26.0,black,2.281,0,320,22
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,3.0,grey,5.758,1,320,23
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,92.0,grey,4.057,1,320,24
36abe6b0-5185-4dad-8201-c13c1fa8a4ac,mimic,90,grey,42.0,black,4.448,0,320,25
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,1.0,black,4.918,1,320,26
01f19557-63b1-449b-9a8f-a53ade764686,mimic,30,black,30.0,grey,2.691,0,320,27
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,grey,18.0,black,2.68,0,320,28
701355d0-4ab7-43fb-a2dd-0392c7a45de7,mimic,120,grey,19.0,grey,2.913,1,320,29
97de9f66-be0c-4b66-bed1-c5f85d360d26,mimic,30,black,44.0,grey,3.262,0,320,30
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,black,54.0,grey,3.467,0,320,31
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,46.0,grey,3.801,1,320,32
4e280da8-2f53-4fdf-81ca-f8372b757f6e,mimic,90,black,38.0,grey,3.474,0,320,33
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,66.0,black,3.842,1,320,34
5d03f888-af19-414e-95d1-aa95f64cd8b1,mimic,30,grey,35.0,grey,3.203,1,320,35
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,black,91.0,black,3.794,1,320,36
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,87.0,black,4.027,1,320,37
1133544c-e02a-40fa-8f0e-321e09bfaf18,mimic,0,grey,2.0,black,3.093,0,320,38
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,96.0,black,4.357,1,320,39
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,grey,56.0,grey,4.105,1,320,40
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,12.0,grey,3.399,0,320,41
7c6817dd-b767-43f6-ac68-0526e98a6d9e,mimic,30,grey,2.0,black,3.534,0,320,42
c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,100.0,black,3.318,1,320,43
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,black,62.0,grey,3.15,0,320,44
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,black,42.0,black,4.557,1,320,45
908170e2-ae62-4685-8bcd-9089e16e95f2,mimic,90,grey,36.0,grey,3.046,1,320,46
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,grey,42.0,grey,4.419,1,320,47
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,57.0,grey,2.859,1,320,48
2f9adc31-096c-49c5-ad0e-45cea6c1a263,mimic,120,black,24.0,grey,3.491,0,320,49
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,16.0,grey,3.772,1,320,50
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,60.0,black,3.093,1,320,51
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,88.0,grey,2.858,1,320,52
1b715dd0-d113-4da2-bf60-7a9f9abdbe20,mimic,0,grey,1.0,grey,3.099,1,320,53
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,26.0,grey,3.738,0,320,54
a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,77.0,grey,1.937,1,320,55
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,90.0,black,2.576,1,320,56
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,55.0,black,2.705,1,320,57
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,56.0,grey,2.46,1,320,58
6ccf7af8-e546-4b8c-9638-a8cfdc77fdb2,mimic,120,grey,36.0,black,3.228,0,320,59
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,91.0,grey,3.167,1,320,60
5ce017a9-f595-403c-a861-53e49993751a,wander,180,grey,39.0,grey,4.395,1,320,61
a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,94.0,black,3.063,1,320,62
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,62.0,grey,2.864,1,320,63
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,66.0,black,2.68,1,320,64
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,grey,52.0,grey,2.597,1,320,65
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,62.0,grey,3.699,1,320,66
a95096ac-e30b-4f2f-a457-133bcf21a9ec,mimic,0,black,18.0,grey,2.675,0,320,67
8cfd37b4-08d1-4e73-97c4-bd994a4110f9,mimic,60,grey,45.0,black,3.734,0,320,68
31932267-3908-4599-ba56-ba5043757838,chase,30,grey,66.0,grey,2.484,1,320,69
b04bf045-4291-437c-b53e-6d779af76038,mimic,90,black,61.0,grey,3.159,0,320,70
64673679-e709-4919-9505-54ee39e19ae5,mimic,0,black,0.0,black,2.554,1,320,71
7fa729b4-a76f-4d75-a22b-3ecddb220ae0,mimic,90,grey,31.0,grey,2.164,1,320,72
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,46.0,black,3.473,0,320,73
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,53.0,black,3.014,1,320,74
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,80.0,black,3.488,1,320,75
7a0667e7-8139-4401-ac54-a32c486101b1,mimic,60,black,5.0,black,3.976,1,320,76
866a8867-d05f-4a43-a450-97e5fd6015f8,mimic,90,black,6.0,grey,5.281,0,320,77
d9b1d24b-8e48-46f4-a110-6e0eaa636dd5,mimic,0,black,3.0,grey,2.262,0,320,78
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,black,10.0,black,3.612,1,320,79
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,1.0,grey,3.85,1,320,80
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,55.0,grey,5.94,0,320,81
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,53.0,grey,3.249,1,320,82
9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,70.0,grey,3.895,1,320,83
64673679-e709-4919-9505-54ee39e19ae5,mimic,0,black,1.0,black,7.488,1,182,0
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,27.0,grey,4.457,1,182,1
701355d0-4ab7-43fb-a2dd-0392c7a45de7,mimic,120,grey,4.0,grey,4.829,1,182,2
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,11.0,black,6.637,1,182,3
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,36.0,black,3.754,1,182,4
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,44.0,black,3.668,1,182,5
1b31e266-55d6-4286-af68-8a316608fe1f,mimic,150,grey,9.0,grey,3.465,1,182,6
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,grey,56.0,grey,3.94,1,182,7
27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,20.0,grey,3.504,1,182,8
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,8.0,black,3.861,1,182,9
4e646db4-2eff-4502-93e5-442efafc7747,mimic,60,grey,20.0,black,5.449,0,182,10
3587071e-4537-406c-83f0-d8803f077fd2,mimic,60,black,29.0,black,3.798,1,182,11
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,black,44.0,black,3.988,1,182,12
987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,black,80.0,black,3.838,1,182,13
01f19557-63b1-449b-9a8f-a53ade764686,mimic,30,black,42.0,grey,3.757,0,182,14
9ae052c1-4a6c-41ec-a1d2-e991b9c454c8,mimic,90,black,12.0,grey,4.227,0,182,15
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,100.0,grey,3.927,1,182,16
a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,58.0,grey,5.066,1,182,17
b04bf045-4291-437c-b53e-6d779af76038,mimic,90,black,86.0,black,4.001,1,182,18
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,93.0,black,3.0,1,182,19
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,94.0,black,3.833,1,182,20
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,black,22.0,grey,3.86,0,182,21
4f077c82-959e-43e6-9381-8f6126e6ff29,mimic,60,black,3.0,grey,4.125,0,182,22
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,100.0,grey,4.314,1,182,23
a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,97.0,black,5.421,1,182,24
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,100.0,black,6.042,1,182,25
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,99.0,black,5.122,1,182,26
57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,98.0,grey,5.833,1,182,27
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,98.0,grey,4.446,1,182,28
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,85.0,black,3.732,1,182,29
97de9f66-be0c-4b66-bed1-c5f85d360d26,mimic,30,black,82.0,grey,4.363,0,182,30
7c6817dd-b767-43f6-ac68-0526e98a6d9e,mimic,30,grey,60.0,grey,2.965,1,182,31
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,42.0,grey,5.895,1,182,32
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,90.0,grey,4.518,1,182,33
286e3344-db14-477e-ad2f-4aaa462d29bf,mimic,60,grey,61.0,grey,5.043,1,182,34
b4c4be26-aec9-443f-9bbd-25df99c2840d,mimic,150,black,11.0,black,3.334,1,182,35
5ce017a9-f595-403c-a861-53e49993751a,wander,180,grey,11.0,grey,3.894,1,182,36
6ccf7af8-e546-4b8c-9638-a8cfdc77fdb2,mimic,120,grey,36.0,black,6.391,0,182,37
4e280da8-2f53-4fdf-81ca-f8372b757f6e,mimic,90,black,34.0,grey,3.222,0,182,38
