,iteration,init_sigma,init_center,est_sigma,est_center,ss_res,nrmse,r_squared,aic
0,1.0,0.4696892451449296,2.5246796989612204,0.0,0.868823638710584,0.2985030853682742,0.2065025372961636,0.7828962219386463,-18.08419611311261
1,2.0,0.8038549814130356,0.7301270294956783,5.551115123125783e-17,0.8419239747188769,0.2985030853682742,0.2065025372961636,0.7828962219386463,-18.08419611311261
2,3.0,0.9352488759955913,8.52308483094752,0.09780704893442688,0.8160676979438154,0.08001854513961858,0.10691688703956559,0.9148635648917155,-27.299849041881746
3,4.0,0.17756184041401413,1.8022835001647663,0.09780751928808827,0.8160678611074309,0.08001854514320549,0.10691688704196188,0.9148636070435482,-27.299849041567967
4,5.0,0.05171464510527746,3.8934988936261403,0.05171464510527746,3.8934988936261403,1.2985030853682742,0.43069762103695947,0.0,-7.792886145849224
5,6.0,0.1891602319871818,3.3440585944080152,0.09780723573832938,0.8160677367078069,0.08001854514013505,0.1069168870399106,0.9148635615727521,-27.299849041836566
6,7.0,0.37362345527369867,8.496799031746603,0.37362345527369867,8.496799031746603,1.2985030798671398,0.4306976201246298,3.524004421606719e-09,-7.792886175504863
7,8.0,0.3587156788974788,2.725111894760929,0.09780706610617057,0.816067647454804,0.08001854513960431,0.10691688703955604,0.9148635229408011,-27.299849041882997
8,9.0,0.8607678418261815,4.015045423426417,0.09780714310600015,0.8160682726575149,0.08001854514391767,0.10691688704243771,0.9148639909604686,-27.299849041505666
9,10.0,0.8053092112807679,5.5258619439064605,0.09780705227070861,0.8160676617503894,0.08001854513960407,0.10691688703955589,0.9148635364129735,-27.299849041883014
10,11.0,0.9687484501553375,9.832336649817993,0.09780705566047825,0.8160676507412853,0.08001854513960421,0.10691688703955599,0.914863527328574,-27.299849041883007
11,12.0,0.12866704009159702,1.842442628150397,0.0,0.9462634251609825,0.2985030853682742,0.2065025372961636,0.7828962219386463,-18.08419611311261
12,13.0,0.30479500397442094,5.644034249831407,0.3048283772785587,5.644032073794265,1.298502425599247,0.4306975116182797,4.6397100383899215e-07,-7.79288970254802
13,14.0,0.44230554576882053,6.484796839190296,0.09780700118368338,0.8160671799057313,0.08001854514216653,0.10691688704126778,0.9148631742375577,-27.29984904165886
14,15.0,0.2960681933187306,1.7905948435367336,0.09780718317263729,0.8160667823004607,0.08001854514676324,0.10691688704433873,0.9148628355613181,-27.29984904125674
15,16.0,0.4179790040353021,2.197592004398615,0.09780701214449278,0.8160676460682699,0.08001854513963569,0.10691688703957698,0.9148635314584959,-27.299849041880254
16,17.0,0.9954427734935055,8.115973494242152,0.09780704109321411,0.8160676729268496,0.08001854513960803,0.10691688703955853,0.9148635470097645,-27.299849041882673
17,18.0,0.10752139748748246,8.74284989460428,0.10752139748748246,8.74284989460428,1.2985030853682742,0.43069762103695947,0.0,-7.792886145849224
18,19.0,0.6666790193843168,0.6949115522377693,0.09780702778365287,0.816067651449156,0.08001854513961738,0.10691688703956477,0.9148635328261328,-27.299849041881853
19,20.0,0.3986577282751027,0.5596343331012781,0.09780717689512128,0.8160670874662812,0.08001854514256902,0.1069168870415367,0.9148630718015435,-27.299849041623645
20,21.0,0.00901915901125594,8.825038315884095,0.00901915901125594,8.825038315884095,1.2985030853682742,0.43069762103695947,0.0,-7.792886145849224
21,22.0,0.2140960032004462,3.955183805306293,0.09780705565827416,0.8160676531890361,0.08001854513960394,0.1069168870395558,0.9148635292148929,-27.299849041883032
22,23.0,0.2394517146182873,7.461730545332075,0.2394517146182873,7.461730545332075,1.2985030853633381,0.43069762103614073,3.802624881643624e-12,-7.792886145875833
23,24.0,0.18698143880251317,3.4175477052704375,0.0978069607049377,0.8160676239301453,0.08001854513975538,0.10691688703965699,0.9148635235394652,-27.299849041869784
