stim_file,condition,subtlety,slider,RT,accuracy,subID,trial_ind
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,100.0,3.397,1,26,23
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,19.0,3.605,0,26,24
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,78.0,3.225,1,26,25
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,26.0,3.188,0,26,26
5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,24.0,6.451,1,26,27
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,69.0,2.057,1,26,28
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,100.0,2.242,1,26,29
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,12.0,2.196,1,26,30
3587071e-4537-406c-83f0-d8803f077fd2,mimic,60,0.0,2.533,1,26,31
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,0.0,3.061,0,26,32
08d6fa73-0f7f-4a5d-a343-c5539c9f44b7,mimic,30,0.0,2.505,1,26,33
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,11.0,8.443,0,26,34
a95096ac-e30b-4f2f-a457-133bcf21a9ec,mimic,0,62.0,2.688,0,26,35
ed0ef852-3813-4796-8ef5-3a8bbef06e1b,mimic,30,0.0,3.309,0,26,36
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,73.0,2.748,1,26,37
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,98.0,5.157,1,26,38
b04bf045-4291-437c-b53e-6d779af76038,mimic,90,97.0,3.104,0,26,39
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,12.0,3.012,1,26,40
286e3344-db14-477e-ad2f-4aaa462d29bf,mimic,60,30.0,3.305,0,26,41
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,100.0,2.72,1,26,42
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,79.0,4.77,0,26,43
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,91.0,2.428,1,26,44
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,71.0,8.425,0,26,45
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,100.0,2.456,1,26,46
3a9ac477-b8f9-4d19-bc88-0a1c0b7de6a8,mimic,60,40.0,3.597,1,26,47
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,98.0,5.676,1,26,48
c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,93.0,3.174,1,26,49
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,100.0,3.315,1,26,50
aafa2477-e6f8-4a3c-83f4-90e901459a0a,mimic,30,4.0,3.101,1,26,51
987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,68.0,2.993,1,26,52
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,100.0,2.002,1,26,53
9ae052c1-4a6c-41ec-a1d2-e991b9c454c8,mimic,90,0.0,2.883,0,26,54
91659665-5079-44c4-96c1-49da784170fa,chase,60,95.0,3.237,1,26,55
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,49.0,7.516,1,26,56
1b715dd0-d113-4da2-bf60-7a9f9abdbe20,mimic,0,18.0,4.803,1,26,57
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,74.0,2.726,1,26,58
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,9.0,2.724,0,26,59
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,0.0,2.479,0,26,60
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,11.0,4.989,0,26,61
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,100.0,2.752,1,26,62
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,81.0,4.506,0,26,63
36abe6b0-5185-4dad-8201-c13c1fa8a4ac,mimic,90,5.0,2.835,1,26,64
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,99.0,3.341,1,26,65
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,12.0,3.109,1,26,66
8cfd37b4-08d1-4e73-97c4-bd994a4110f9,mimic,60,81.0,2.972,1,26,67
df2b4818-3777-48b6-924c-bcd056405d46,mimic,150,0.0,3.002,0,26,68
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,11.0,3.477,0,26,69
7c6817dd-b767-43f6-ac68-0526e98a6d9e,mimic,30,0.0,2.693,0,26,70
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,9.0,5.244,0,26,71
d23dc934-a2e5-4952-b5f2-7acd20fccd30,mimic,30,17.0,7.043,0,26,72
4e280da8-2f53-4fdf-81ca-f8372b757f6e,mimic,90,5.0,2.914,0,26,73
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,93.0,3.628,1,26,74
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,97.0,2.877,1,26,75
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,21.0,4.122,0,26,76
7fa729b4-a76f-4d75-a22b-3ecddb220ae0,mimic,90,63.0,2.772,0,26,77
27771508-6d61-4618-83ca-4bc020efddfe,wander,180,12.0,2.117,1,26,78
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,100.0,2.046,1,26,79
4f077c82-959e-43e6-9381-8f6126e6ff29,mimic,60,14.0,4.038,0,26,80
7bed8e1f-5a90-4a6d-a34e-009727a27581,mimic,150,11.0,3.986,0,26,81
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,96.0,2.558,1,26,82
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,100.0,5.767,1,26,83
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,26.0,4.107,1,27,0
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,10.0,3.661,0,27,1
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,49.0,3.287,1,27,2
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,83.0,6.456,1,27,3
5ce017a9-f595-403c-a861-53e49993751a,wander,180,41.0,4.082,0,27,4
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,53.0,4.531,0,27,5
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,26.0,3.271,1,27,6
c709d720-a41a-45e2-b3d2-08102ef0dd28,mimic,120,51.0,2.622,0,27,7
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,15.0,4.969,1,27,8
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,59.0,4.997,0,27,9
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,51.0,2.649,1,27,10
d23dc934-a2e5-4952-b5f2-7acd20fccd30,mimic,30,3.0,3.417,0,27,11
4d01a600-7cc9-4842-a764-7e542e49b2ff,mimic,30,1.0,4.686,1,27,12
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,85.0,4.305,1,27,13
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,91.0,3.351,1,27,14
908170e2-ae62-4685-8bcd-9089e16e95f2,mimic,90,42.0,5.365,0,27,15
ff27abe6-51d5-45ca-9b97-247bc5079e60,mimic,120,19.0,3.325,0,27,16
c03f6639-c5f0-4ded-bb0a-19a112cefe1c,mimic,60,0.0,3.426,1,27,17
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,1.0,4.1,1,27,18
00efb6ff-56f7-4917-9518-d8ff1ed4d352,mimic,0,68.0,2.787,1,27,19
1046d4b0-4bd4-4ae8-a4f2-949e08b5aa4a,mimic,0,68.0,3.161,1,27,20
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,53.0,2.352,0,27,21
961ceaa3-bae4-42e6-9900-d61b3f7d2b6a,mimic,120,71.0,4.169,1,27,22
4e280da8-2f53-4fdf-81ca-f8372b757f6e,mimic,90,38.0,2.611,1,27,23
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,92.0,3.625,1,27,24
8a3a6cd1-3183-4bfd-8414-818cba62218a,mimic,30,7.0,3.054,1,27,25
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,53.0,3.208,0,27,26
d9b1d24b-8e48-46f4-a110-6e0eaa636dd5,mimic,0,12.0,4.444,0,27,27
3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,100.0,2.764,1,27,28
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,60.0,2.53,1,27,29
ed0ef852-3813-4796-8ef5-3a8bbef06e1b,mimic,30,65.0,1.945,1,27,30
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,96.0,2.546,1,27,31
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,65.0,3.105,1,27,32
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,1.0,5.273,1,27,33
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,96.0,2.703,1,27,34
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,100.0,2.13,1,27,35
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,57.0,3.534,1,27,36
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,93.0,2.565,1,27,37
9ae052c1-4a6c-41ec-a1d2-e991b9c454c8,mimic,90,45.0,2.132,0,27,38
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,77.0,3.717,1,27,39
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,52.0,4.63,1,27,40
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,48.0,2.293,1,27,41
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,61.0,2.05,1,27,42
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,81.0,4.943,0,27,43
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,67.0,7.691,1,27,44
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,99.0,2.425,1,27,45
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,59.0,2.049,1,27,46
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,84.0,3.206,1,27,47
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,52.0,2.519,0,27,48
7bed8e1f-5a90-4a6d-a34e-009727a27581,mimic,150,27.0,2.809,1,27,49
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,64.0,3.505,1,27,50
18487641-212a-4e1e-8730-31709d721382,chase,150,55.0,2.844,0,27,51
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,97.0,2.518,1,27,52
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,32.0,3.238,0,27,53
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,12.0,2.817,0,27,54
5d03f888-af19-414e-95d1-aa95f64cd8b1,mimic,30,6.0,2.851,0,27,55
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,60.0,3.025,1,27,56
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,100.0,4.836,1,27,57
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,98.0,2.542,1,27,58
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,98.0,2.359,1,27,59
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,86.0,2.444,0,27,60
7e4763cb-3bf2-48e1-a717-5314c5f41fa6,mimic,90,66.0,3.073,1,27,61
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,14.0,2.904,0,27,62
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,66.0,2.465,1,27,63
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,99.0,5.756,1,27,64
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,87.0,3.043,1,27,65
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,53.0,1.996,0,27,66
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,52.0,3.726,0,27,67
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,87.0,2.078,1,27,68
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,73.0,4.782,0,27,69
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,86.0,2.322,1,27,70
7a0667e7-8139-4401-ac54-a32c486101b1,mimic,60,34.0,2.451,0,27,71
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,10.0,2.76,1,27,72
01f19557-63b1-449b-9a8f-a53ade764686,mimic,30,63.0,2.896,0,27,73
6418590c-6f2d-4615-be2c-7e81c50991d2,mimic,60,8.0,3.564,1,27,74
75182d69-6502-4d35-9298-e331061c7829,chase,0,97.0,2.692,1,27,75
8cfd37b4-08d1-4e73-97c4-bd994a4110f9,mimic,60,60.0,3.223,0,27,76
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,72.0,3.054,1,27,77
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,32.0,2.4,0,27,78
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,26.0,2.228,0,27,79
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,87.0,2.424,1,27,80
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,99.0,3.317,1,27,81
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,67.0,2.463,0,27,82
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,72.0,2.797,1,27,83
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,16.0,6.217,1,28,0
a5b2d14e-7379-437b-b4ce-1fc499a5afa1,mimic,120,92.0,4.061,1,28,1
18487641-212a-4e1e-8730-31709d721382,chase,150,80.0,4.377,0,28,2
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,97.0,3.71,1,28,3
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,68.0,4.887,1,28,4
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,66.0,6.476,1,28,5
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,69.0,5.695,1,28,6
df2b4818-3777-48b6-924c-bcd056405d46,mimic,150,37.0,4.46,0,28,7
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,33.0,4.68,0,28,8
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,64.0,4.913,1,28,9
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,63.0,4.317,1,28,10
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,60.0,4.902,0,28,11
3587071e-4537-406c-83f0-d8803f077fd2,mimic,60,10.0,4.153,1,28,12
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,95.0,4.732,1,28,13
19c65966-3d88-4851-afe4-ae34c498748c,chase,0,94.0,4.045,1,28,14
08d6fa73-0f7f-4a5d-a343-c5539c9f44b7,mimic,30,26.0,4.041,1,28,15
ed0ef852-3813-4796-8ef5-3a8bbef06e1b,mimic,30,30.0,4.48,1,28,16
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,86.0,3.04,1,28,17
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,86.0,3.717,1,28,18
7fa729b4-a76f-4d75-a22b-3ecddb220ae0,mimic,90,32.0,3.535,1,28,19
00efb6ff-56f7-4917-9518-d8ff1ed4d352,mimic,0,71.0,4.274,1,28,20
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,84.0,3.897,1,28,21
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,66.0,3.513,1,28,22
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,38.0,3.845,1,28,23
1046d4b0-4bd4-4ae8-a4f2-949e08b5aa4a,mimic,0,64.0,5.157,1,28,24
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,90.0,3.421,1,28,25
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,27.0,3.986,1,28,26
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,81.0,4.246,1,28,27
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,84.0,3.326,1,28,28
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,93.0,3.992,1,28,29
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,63.0,3.623,1,28,30
4d01a600-7cc9-4842-a764-7e542e49b2ff,mimic,30,37.0,3.171,0,28,31
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,67.0,3.75,1,28,32
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,59.0,3.924,1,28,33
286e3344-db14-477e-ad2f-4aaa462d29bf,mimic,60,37.0,3.867,1,28,34
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,83.0,5.345,1,28,35
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,73.0,6.036,0,28,36
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,84.0,4.07,1,28,37
91659665-5079-44c4-96c1-49da784170fa,chase,60,89.0,3.763,1,28,38
4e646db4-2eff-4502-93e5-442efafc7747,mimic,60,25.0,3.882,1,28,39
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,67.0,5.962,0,28,40
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,8.0,3.134,1,28,41
b04bf045-4291-437c-b53e-6d779af76038,mimic,90,71.0,3.761,1,28,42
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,38.0,3.639,1,28,43
5d03f888-af19-414e-95d1-aa95f64cd8b1,mimic,30,66.0,3.48,1,28,44
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,38.0,4.099,1,28,45
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,58.0,3.43,1,28,46
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,79.0,3.219,1,28,47
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,92.0,3.663,1,28,48
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,95.0,3.325,0,28,49
6418590c-6f2d-4615-be2c-7e81c50991d2,mimic,60,19.0,3.786,0,28,50
8cfd37b4-08d1-4e73-97c4-bd994a4110f9,mimic,60,42.0,4.164,1,28,51
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,43.0,3.953,1,28,52
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,67.0,3.85,1,28,53
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,75.0,3.274,1,28,54
aafa2477-e6f8-4a3c-83f4-90e901459a0a,mimic,30,19.0,4.449,1,28,55
7bed8e1f-5a90-4a6d-a34e-009727a27581,mimic,150,36.0,4.021,1,28,56
4c50352d-2e1e-4e2e-ad43-613002422011,mimic,90,73.0,3.965,1,28,57
9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,74.0,3.318,1,28,58
64673679-e709-4919-9505-54ee39e19ae5,mimic,0,64.0,3.91,1,28,59
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,61.0,3.817,1,28,60
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,68.0,4.88,1,28,61
d23dc934-a2e5-4952-b5f2-7acd20fccd30,mimic,30,15.0,4.176,0,28,62
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,69.0,4.242,1,28,63
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,84.0,4.626,1,28,64
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,70.0,3.762,1,28,65
a0f0c207-c5ff-40e5-a612-66cc47e3aca2,mimic,0,60.0,3.831,1,28,66
b4c4be26-aec9-443f-9bbd-25df99c2840d,mimic,150,41.0,3.408,1,28,67
7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,39.0,3.517,1,28,68
701355d0-4ab7-43fb-a2dd-0392c7a45de7,mimic,120,28.0,2.82,1,28,69
392a11d5-d101-452b-abbe-2fef6327567b,mimic,60,37.0,3.425,1,28,70
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,77.0,4.191,1,28,71
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,71.0,3.362,1,28,72
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,73.0,3.201,1,28,73
07cdb9d7-6577-428d-9498-8a7243527554,chase,0,75.0,3.605,1,28,74
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,35.0,3.993,0,28,75
ff27abe6-51d5-45ca-9b97-247bc5079e60,mimic,120,36.0,3.737,1,28,76
1b31e266-55d6-4286-af68-8a316608fe1f,mimic,150,43.0,4.024,1,28,77
24c2e50f-6cd9-4181-bf15-db2e7239f3c3,mimic,150,61.0,3.969,1,28,78
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,15.0,3.951,1,28,79
987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,75.0,4.136,1,28,80
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,76.0,4.478,1,28,81
3e4850f1-08eb-4b7f-a253-925d01b19b55,mimic,90,17.0,3.242,0,28,82
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,23.0,3.398,0,28,83
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,30.0,3.2,1,29,0
08d6fa73-0f7f-4a5d-a343-c5539c9f44b7,mimic,30,12.0,5.316,1,29,1
1b31e266-55d6-4286-af68-8a316608fe1f,mimic,150,26.0,4.062,0,29,2
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,86.0,3.113,1,29,3
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,77.0,4.553,1,29,4
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,43.0,3.292,1,29,5
3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,80.0,4.736,1,29,6
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,35.0,4.398,1,29,7
c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,64.0,3.068,1,29,8
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,26.0,3.557,1,29,9
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,33.0,3.113,1,29,10
7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,24.0,4.143,1,29,11
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,30.0,3.497,0,29,12
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,19.0,3.256,1,29,13
1133544c-e02a-40fa-8f0e-321e09bfaf18,mimic,0,11.0,5.98,0,29,14
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,40.0,5.082,1,29,15
a0f0c207-c5ff-40e5-a612-66cc47e3aca2,mimic,0,60.0,2.989,0,29,16
4e280da8-2f53-4fdf-81ca-f8372b757f6e,mimic,90,24.0,3.096,1,29,17
701355d0-4ab7-43fb-a2dd-0392c7a45de7,mimic,120,13.0,2.748,0,29,18
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,29.0,4.926,0,29,19
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,37.0,3.025,1,29,20
aafa2477-e6f8-4a3c-83f4-90e901459a0a,mimic,30,8.0,3.437,0,29,21
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,62.0,2.73,1,29,22
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,31.0,2.951,1,29,23
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,55.0,2.945,0,29,24
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,65.0,4.629,0,29,25
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,78.0,3.414,1,29,26
7c6817dd-b767-43f6-ac68-0526e98a6d9e,mimic,30,20.0,3.088,1,29,27
d23dc934-a2e5-4952-b5f2-7acd20fccd30,mimic,30,9.0,6.749,0,29,28
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,72.0,2.552,1,29,29
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,45.0,3.946,1,29,30
9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,76.0,5.158,1,29,31
ed0ef852-3813-4796-8ef5-3a8bbef06e1b,mimic,30,27.0,5.175,1,29,32
ff27abe6-51d5-45ca-9b97-247bc5079e60,mimic,120,28.0,3.043,0,29,33
b04bf045-4291-437c-b53e-6d779af76038,mimic,90,62.0,4.661,0,29,34
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,54.0,3.877,1,29,35
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,18.0,6.409,0,29,36
987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,68.0,5.118,1,29,37
4e1f0fd0-6be1-4dea-9769-9d52ec74cd81,mimic,150,19.0,4.426,0,29,38
866a8867-d05f-4a43-a450-97e5fd6015f8,mimic,90,17.0,7.195,1,29,39
00efb6ff-56f7-4917-9518-d8ff1ed4d352,mimic,0,64.0,4.637,1,29,40
a5b2d14e-7379-437b-b4ce-1fc499a5afa1,mimic,120,42.0,2.927,0,29,41
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,23.0,4.151,0,29,42
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,91.0,3.624,1,29,43
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,66.0,5.101,0,29,44
7fa729b4-a76f-4d75-a22b-3ecddb220ae0,mimic,90,38.0,6.795,1,29,45
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,28.0,4.094,0,29,46
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,72.0,5.204,1,29,47
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,63.0,4.401,1,29,48
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,91.0,2.922,1,29,49
a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,91.0,4.243,1,29,50
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,68.0,6.442,1,29,51
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,77.0,5.415,1,29,52
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,66.0,5.009,1,29,53
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,64.0,4.564,1,29,54
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,25.0,7.911,0,29,55
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,17.0,4.136,1,29,56
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,90.0,4.579,1,29,57
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,43.0,4.6,0,29,58
c03f6639-c5f0-4ded-bb0a-19a112cefe1c,mimic,60,,10.006,0,29,59
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,64.0,3.126,1,29,60
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,31.0,3.519,1,29,61
36abe6b0-5185-4dad-8201-c13c1fa8a4ac,mimic,90,59.0,6.235,1,29,62
31932267-3908-4599-ba56-ba5043757838,chase,30,89.0,4.753,1,29,63
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,83.0,4.613,1,29,64
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,81.0,4.365,1,29,65
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,43.0,3.56,0,29,66
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,32.0,5.77,0,29,67
97de9f66-be0c-4b66-bed1-c5f85d360d26,mimic,30,53.0,3.706,1,29,68
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,58.0,4.191,1,29,69
