,iteration,init_sigma,init_center,est_sigma,est_center,ss_res,nrmse,r_squared,aic
0,1.0,0.4895395127653709,2.489844725183193,0.1979776493250442,0.45608969347867945,0.045600935466906634,0.08071195297113821,0.9423450747104053,-31.236160379716708
1,2.0,0.8431369579803948,3.684901646849055,0.19797784840973753,0.4560896668458351,0.045600935466352244,0.0807119529706476,0.9423450767096467,-31.236160379801802
2,3.0,0.6522139084879415,9.541582614592082,0.1979779556491102,0.4560897008289592,0.04560093546629763,0.08071195297059933,0.9423450703382137,-31.236160379810194
3,4.0,0.9736130403048511,4.40283342846056,0.19797795465227244,0.4560896166092161,0.04560093546627549,0.0807119529705797,0.9423450833279352,-31.23616037981359
4,5.0,0.1455310810030277,0.05776874281093498,0.19797813148027313,0.45608982832060985,0.04560093546664261,0.08071195297090461,0.9423450488302325,-31.236160379757237
5,6.0,0.8445705227838262,4.603590509042781,0.19797722230161952,0.45608901487712533,0.0456009354711521,0.08071195297489542,0.9423451838042352,-31.236160379064998
6,7.0,0.3558643087059169,0.22517062212276096,0.19797793192114083,0.4560896448119478,0.04560093546627758,0.08071195297058152,0.942345079222032,-31.23616037981327
7,8.0,0.9306066727757969,3.3765764169230468,0.1979794306629175,0.4560884884441953,0.045600935488808086,0.0807119529905206,0.942345241553726,-31.23616037635471
8,9.0,0.9561826113276664,2.1652068645166476,0.1979776493250442,0.45608969347867945,0.045600935466906634,0.08071195297113821,0.9423450747104053,-31.236160379716708
9,10.0,0.44480623714199585,6.838104613992583,0.19797770368486825,0.45608971370783263,0.04560093546672738,0.08071195297097965,0.9423450710181102,-31.23616037974422
10,11.0,0.5600342282136868,3.718198302710907,0.19797798751325052,0.45608960528953896,0.04560093546628766,0.08071195297059046,0.9423450847248083,-31.23616037981172
11,12.0,0.19775392117400192,7.618429988989942,0.19775392117400192,7.618429988989942,2.68990210666457,0.6198965474363525,4.6629367034256575e-15,-2.69483743374785
12,13.0,0.04063674148415353,6.078877905697813,0.04063674148415353,6.078877905697813,2.6899021066645785,0.6198965474363535,1.1102230246251565e-16,-2.6948374337478267
13,14.0,0.9650999847264019,8.513612342057632,0.1979772083339308,0.456089763504528,0.04560093547007144,0.08071195297393907,0.9423450685793109,-31.23616037923089
14,15.0,0.6676845560788637,9.345876685508108,0.19797796551952512,0.4560900365235731,0.04560093546707476,0.08071195297128707,0.9423450184994934,-31.236160379690894
15,16.0,0.9433128663145068,1.5908416538754004,0.1979779240671976,0.4560896912160588,0.04560093546629792,0.08071195297059955,0.9423450721537246,-31.23616037981015
16,17.0,0.7235411626539223,1.5146435054543224,0.19797788720307044,0.45608957616819024,0.04560093546631179,0.08071195297061182,0.9423450902737726,-31.23616037980802
17,18.0,0.15184234358265536,1.9180525467265912,0.19797787116035798,0.4560891038320957,0.045600935467639124,0.08071195297178649,0.9423451632353769,-31.236160379604264
18,19.0,0.430372767626262,4.723952763288988,0.19797792566806507,0.4560896870609791,0.04560093546629482,0.08071195297059683,0.9423450727771353,-31.23616037981062
19,20.0,0.9785044410494226,7.717926709541798,0.19797761865737115,0.45609045416854005,0.045600935470600894,0.0807119529744076,0.9423449578028679,-31.236160379149617
20,21.0,0.4674193679844745,9.628154568968029,0.4674193679844745,9.628154568968029,2.6899020637900217,0.6198965424960641,1.5575379874732675e-08,-2.694837545321368
