subID,r_squared,nrmse,aic,obj_center,slope,intercept,bias_xmin,bias_xmax,bias_lower,bias_upper,flipped
2.0,0.9530961137861896,0.08283542360519668,-34.622905060840395,0.37163992769899223,0.8569642893253052,0.18151785347452534,0.18151785347452534,-0.03848214279983053,0.0,0.0,False
4.0,0.9448580711228168,0.08700183010437995,-40.933013244672196,0.30928330696386364,0.5014123463913642,0.3449215313555686,0.3449215313555686,0.1536661222530672,0.0,0.0,False
5.0,0.9332792675087781,0.10648092267712587,-37.60833612513973,0.28095534926673166,0.5744642907906367,0.3386011845396514,0.3386011845396514,0.08693452466971197,0.0,0.0,False
6.0,0.9562913666603958,0.07883883608262678,-46.61115604602225,0.2565537283000982,0.37767857192503695,0.40310515427357496,0.40310515427357496,0.21921627380138808,0.0,0.0,False
7.0,0.9068074359323,0.1254227786955965,-31.22207928648914,0.3712013887675238,0.7560714338254332,0.21934523375654624,0.21934523375654624,0.024583332418020576,0.0,0.0,False
9.0,0.9531134431874674,0.08604867131079172,-34.745741190530495,0.5162533302241636,0.8496428638423802,0.06136904204017557,0.06136904204017557,0.08898809411744424,0.0,0.0,False
10.0,0.8958635816008156,0.1317329497097195,-25.532366300186222,0.45166666506047026,1.0,0.04833333493952971,0.04833333493952971,-0.048333334939529626,0.0,0.0,False
12.0,0.7784892152827326,0.18141219192828603,-23.78601384956893,0.13940234526934125,0.7728571430941567,0.3922619016945117,0.3922619016945117,-0.16511904478866835,0.0,0.0,False
13.0,0.862489710118539,0.13645041680442196,-26.950913257135756,0.3486162599486481,0.8235714298618215,0.21288960832101142,0.21288960832101142,-0.03646103818283297,0.0,0.0,False
14.0,0.8941138939912139,0.1339367055996174,-25.75071183298926,0.40928571372965583,1.0,0.09071428627034414,0.09071428627034414,-0.09071428627034406,0.0,0.0,False
15.0,0.5817678068181813,0.19347174069541173,-35.1692904435263,-0.4619814656168066,0.21563311953862327,0.5996185045999772,0.5996185045999772,0.18474837586139947,0.0,0.0,False
16.0,0.915275306979724,0.11459577508435015,-33.02132200133914,0.3467824707409985,0.7005714300876581,0.25705410854364724,0.25705410854364724,0.042374461368694716,0.0,0.0,False
18.0,0.9278730390012245,0.10400675697780572,-35.0928381324651,0.4334909121245351,0.659350651235456,0.21417748478603596,0.21417748478603596,0.12647186397850807,0.0,0.0,False
19.0,0.9285607144093393,0.10180244159534858,-30.371598475827156,0.4057692319869017,0.928571429241873,0.12321428431154557,0.12321428431154557,-0.051785713553418544,0.0,0.0,False
20.0,0.9530314261441131,0.08603781469686701,-38.272760645079195,0.39971706862286127,0.6598214337063869,0.23625811070434946,0.23625811070434946,0.10392045558926366,0.0,0.0,False
