,subID_linear,r_squared_linear,nrmse_linear,aic_linear,PSE_linear,slope_linear,intercept_linear,bias_xmin_linear,bias_xmax_linear,flipped_linear,range_linear,bias_linear,subID_sigmoid,r_squared_sigmoid,nrmse_sigmoid,aic_sigmoid,center_sigmoid,PSE_sigmoid,sigma_sigmoid,bias_xmin_sigmoid,bias_xmax_sigmoid,flipped_sigmoid,range_sigmoid,bias_sigmoid
127,26181.0,0.985665150320566,0.0412401307241082,-43.48358123626176,0.3456769067081862,0.8371428643048876,0.2106190441942556,0.2106190441942556,0.0,False,0.7893809558057444,1.0,26181.0,0.9422718321622142,0.0817214206135847,-31.062147753754665,0.5774200301311322,0.4383498962765554,0.1898465792435543,0.3074539841753739,0.1012394193548793,False,0.5913065964697468,0.752285164183265
128,26183.0,0.8978436422317037,0.1121020499812255,-38.682202667034495,0.3223150687527512,0.421738102695308,0.3640674544341069,0.3640674544341069,0.2141944428705851,False,0.421738102695308,0.629589215770646,26183.0,0.92229278399389,0.0955459380642747,-28.87407368421031,0.535482200441724,0.3576164226987657,0.1992158956487584,0.3922518970729012,0.2050512365810143,False,0.4026968663460845,0.656704904046555
129,26184.0,0.9611454286727584,0.0696425473277872,-52.26845392415253,0.4997039728783078,0.2680952462528048,0.3660317403376851,0.3660317403376851,0.36587301340951,False,0.26809524625280484,0.5001084341421219,26184.0,0.8958090990037588,0.0985422787539771,-28.441774357530853,0.6040647678253364,0.4722092700855482,0.2374365281921206,0.3663529999392473,0.2817085324013584,False,0.3519384676593943,0.5653058878777901
130,26185.0,0.8755561349613411,0.1187114274743157,-38.87449711700911,0.0158222600854712,0.3721904832663149,0.4941111053724231,0.4941111053724231,0.1336984113612619,False,0.372190483266315,0.7870398460079788,26185.0,0.8536743126683709,0.1545835192457469,-22.13829051485989,0.2417506542345113,0.2417506542345113,0.0,0.352,0.367,False,0.281,0.48956884561891517
131,26187.0,0.952526969695972,0.0762077369721781,-32.68470714828256,0.5052585471081228,0.9780000014095908,0.0058571402160481,0.0058571402160481,0.0161428583743611,False,0.9780000014095908,0.2662336632422101,26187.0,0.9799456125558302,0.0500458848662263,-37.92740995878698,0.6118037467855086,0.5642298636740322,0.1661884733019855,0.1672204640201353,0.1025842432683725,False,0.7301952927114922,0.6197833451486929
132,26188.0,0.894708703259672,0.1111375157783344,-29.383309223746156,0.6099290805344724,0.805714283731795,0.0085714277499752,0.0085714277499752,0.1857142885182298,False,0.805714283731795,0.04411764238057844,26188.0,0.9325242740935616,0.0883133746810999,-29.97609199880435,0.752390944553434,0.7468148914285198,0.1477478713870374,0.0435307625425911,0.1685324576505575,False,0.7879367798068514,0.205272571561174
133,26190.0,0.8959982048042313,0.0982934577155572,-35.05722012579171,0.3218603336562934,0.5409523887727805,0.3258888836574239,0.3258888836574239,0.1331587275697956,False,0.5409523887727805,0.7099239287754737,26190.0,0.5899088517317874,0.209830211061622,-17.860392316649897,0.5052600098362025,0.3810282447732492,0.3107730189302861,0.3618476587223272,0.2495896811425204,False,0.38856266013515245,0.5917984315487016
134,26192.0,0.9425214008849429,0.0933178899501733,-32.34592886690142,0.3976421424345057,0.9057857088547177,0.1398214301444526,0.1398214301444526,0.0,False,0.8601785698555474,1.0,26192.0,0.8025255869408643,0.1449932780995096,-23.034950537987577,0.6412866577828165,0.5946081853168004,0.2184429809327017,0.1983665371925689,0.2024147678182254,False,0.5992186949892057,0.4949495765208566
135,26194.0,0.8167443036783469,0.1473611132196135,-42.67161386870095,0.479759640951055,0.2258571489345004,0.3916428553209551,0.3916428553209551,0.3824999957445445,False,0.22585714893450037,0.5059051501695241,26194.0,0.7755008605104614,0.1673402560125564,-21.02816509509806,0.7703772089838911,0.6249709523473905,0.1214559744208233,0.4265602242519901,0.2968457282986085,False,0.27659404744940136,0.5896553971501283
136,26196.0,0.9040470315146688,0.1108721145169932,-44.81425187247656,0.4721166063357876,0.2817857226492427,0.366964280908962,0.366964280908962,0.3512499964417952,False,0.28178572264924284,0.5109398301890707,26196.0,0.899983844206193,0.1158297079903942,-26.178878814837823,0.57143885353694,0.3122806591115419,0.1777791825014415,0.4570483076784889,0.2915564271287651,False,0.25139526519274596,0.6105335518565306
137,26199.0,0.9069869867518512,0.1167468357670961,-61.963762795926215,0.5763358805337785,0.0842142916560189,0.4514642820648999,0.4514642820648999,0.4643214262790811,False,0.08421429165601896,0.49298026596340383,26199.0,0.8766996950461861,0.1036233565222413,-27.73789535714265,0.5266000138994971,0.5769914578743076,0.2611083993405199,0.3075008810296064,0.3607011857739113,False,0.3317979331964823,0.46019145451105864
138,26200.0,0.8824086491337411,0.1247725304672769,-29.35315267890801,0.4868210529008696,0.7587857155654232,0.1306071390223009,0.1306071390223009,0.1106071454122759,False,0.7587857155654232,0.5414569013955919,26200.0,0.9666351770209546,0.0629620227011291,-34.713129680735555,0.6849505849628569,0.6421914428366906,0.1566036489423037,0.1659074814004852,0.1419068357461563,False,0.6921856828533586,0.5389855902038745
139,26201.0,0.6160260448344772,0.2009677009119813,-29.244950209960948,0.1735353558226939,0.3535714231433092,0.4386428572760895,0.4386428572760895,0.2077857195806012,False,0.35357142314330936,0.6785635304197482,26201.0,0.9353782883909332,0.0952062328682915,-28.9239381523134,0.5494754307390053,0.4806800747147245,0.1580346890389765,0.3679112059482736,0.2988890382601987,False,0.33319975579152766,0.5517562555559709
140,26202.0,0.8780951912082031,0.1188128915395229,-32.605991502458686,0.581939399221623,0.589285720453624,0.1570714218693367,0.1570714218693367,0.2536428576770392,False,0.589285720453624,0.38243477203378057,26202.0,0.9442177067620664,0.081142894516846,-31.16160968210061,0.6445047158787802,0.3236044740977701,0.1713112726047052,0.4543773326586184,0.1880645451160518,False,0.35755812222532973,0.7072660553084096
141,26206.0,0.9459981063208918,0.0823344396960616,-37.62745986780114,0.3856252841895198,0.6420000016793388,0.2524285669027327,0.2524285669027327,0.1055714314179284,False,0.642000001679339,0.7051077320861663,26206.0,0.9426701227707068,0.0835114989694183,-30.758793221574518,0.4601140428878489,0.3495787390556317,0.1861138615714893,0.3304756259693709,0.1387884466745497,False,0.5307359273560794,0.7042423344012042
