,iteration,init_slope,init_intercept,est_intercept,est_slope,ss_res,nrmse,r_squared,aic
0,1.0,0.5726687420199613,4.13753242935947,0.05035714426642034,1.0,0.04351646825396827,0.08410203882931838,0.9519399814573083,-31.563681867247467
1,2.0,0.7970353216282866,8.989467036668916,0.05035714490746224,1.0,0.04351646825396829,0.0841020388293184,0.9519399814573083,-31.563681867247467
2,3.0,0.5946164413515199,7.165671679948258,0.050357145218149046,1.0,0.0435164682539683,0.0841020388293184,0.9519399814573083,-31.563681867247467
3,4.0,0.9026122496370479,9.99848272040829,0.050357144918355315,1.0,0.04351646825396829,0.0841020388293184,0.9519399814573083,-31.563681867247467
4,5.0,0.5609491550652548,5.455730385132149,0.05035714490547579,1.0,0.043516468253968286,0.08410203882931838,0.9519399814573083,-31.563681867247467
5,6.0,0.40854316271886726,0.006251366966191646,0.05035713799914953,1.0,0.04351646825396841,0.08410203882931852,0.9519399814573083,-31.563681867247446
6,7.0,0.8325562002285227,8.4615697753881,0.05035714501694637,1.0,0.04351646825396833,0.08410203882931842,0.9519399814573083,-31.56368186724746
7,8.0,0.09901344241486831,8.177219020909059,0.05035714542671096,1.0,0.04351646825396827,0.08410203882931838,0.9519399814573083,-31.563681867247467
8,9.0,0.5156366123496284,1.7954202076778172,0.05035713743390272,1.0,0.04351646825396849,0.08410203882931859,0.9519399814573083,-31.563681867247432
9,10.0,0.9036988484099566,1.4847376505823262,0.05035713745595515,1.0,0.04351646825396844,0.08410203882931853,0.9519399814573083,-31.56368186724744
10,11.0,0.7089753176916389,0.3617768069485107,0.05035713698223572,1.0,0.04351646825396848,0.08410203882931858,0.9519399814573083,-31.563681867247432
11,12.0,0.2442958272093616,2.566386495279429,0.05035714488378411,1.0,0.043516468253968314,0.08410203882931841,0.9519399814573083,-31.56368186724746
12,13.0,0.5224378796326782,9.012604017650133,0.050357145263514994,1.0,0.04351646825396831,0.08410203882931841,0.9519399814573083,-31.56368186724746
13,14.0,0.1272657027793752,8.900574967946397,0.050357145454736005,1.0,0.0435164682539683,0.0841020388293184,0.9519399814573083,-31.563681867247467
14,15.0,0.9360484046683236,4.281014061191461,0.05035713804453897,1.0,0.04351646825396839,0.08410203882931849,0.9519399814573083,-31.563681867247446
15,16.0,0.2991855759923415,9.469652038732677,0.05035714534297889,1.0,0.043516468253968335,0.08410203882931845,0.9519399814573083,-31.56368186724746
16,17.0,0.15395885391667907,7.867637057535534,0.05035714544263858,1.0,0.043516468253968314,0.08410203882931841,0.9519399814573083,-31.56368186724746
17,18.0,0.7829959741219317,5.680391922579172,0.05035714447813854,1.0,0.04351646825396828,0.08410203882931838,0.9519399814573083,-31.563681867247467
18,19.0,0.03106550205361569,3.6007220925572243,0.05035714549130338,1.0,0.04351646825396833,0.08410203882931842,0.9519399814573083,-31.56368186724746
19,20.0,0.22964227380011948,0.27081964282999776,0.05035713775660232,1.0,0.04351646825396844,0.08410203882931853,0.9519399814573083,-31.56368186724744
20,21.0,0.0007278144571181144,6.3747089449881225,0.05035714551095498,1.0,0.043516468253968335,0.08410203882931845,0.9519399814573083,-31.56368186724746
21,22.0,0.17915247357254538,8.818083315551267,0.05035714525512476,1.0,0.043516468253968286,0.08410203882931838,0.9519399814573083,-31.563681867247467
