,iteration,init_slope,init_intercept,est_intercept,est_slope,ss_res,nrmse,r_squared,aic
0,1.0,0.19031146817908295,8.02925294954959,0.22624998260950924,0.8160714603538085,0.06323164682539768,0.13261755635542366,0.8912069436384105,-28.948023579137377
1,2.0,0.7376380613040063,5.970823365942604,0.22625024065206292,0.816070811493621,0.0632316468257253,0.13261755635576725,0.8912069436379022,-28.94802357910111
2,3.0,0.67013466597912,1.3655475656933043,0.22624993837482596,0.8160715513127581,0.06323164682540856,0.13261755635543507,0.8912069436383917,-28.948023579136176
3,4.0,0.04484866014517952,8.834970358383872,0.22624997145952938,0.8160714891669276,0.0632316468253997,0.13261755635542577,0.8912069436384069,-28.948023579137157
4,5.0,0.25092120880871516,1.0603292356871041,0.2262499910631474,0.8160714374887952,0.06323164682539704,0.132617556355423,0.8912069436384118,-28.94802357913745
5,6.0,0.6122796113668676,4.5621976897223115,0.22625018464524854,0.8160709539410106,0.06323164682559144,0.13261755635562686,0.8912069436381105,-28.948023579115926
6,7.0,0.8064080133216194,1.2525446805461358,0.22624997485349585,0.8160714711805577,0.06323164682539836,0.13261755635542435,0.8912069436384095,-28.9480235791373
7,8.0,0.19842869670983365,8.933823753684877,0.22624998134747296,0.8160714632202275,0.06323164682539778,0.13261755635542377,0.8912069436384102,-28.94802357913737
8,9.0,0.02523742351008451,9.769911561812043,0.22624997052740572,0.816071492332521,0.06323164682540006,0.13261755635542616,0.8912069436384064,-28.948023579137114
9,10.0,0.7667840724723655,6.405360435868706,0.22625026200149523,0.8160707569996861,0.06323164682578573,0.13261755635583058,0.8912069436378084,-28.948023579094418
10,11.0,0.6529888139444211,0.659166076899855,0.22624998931551552,0.8160714394373949,0.0632316468253971,0.13261755635542305,0.8912069436384118,-28.94802357913744
11,12.0,0.06904966295370885,8.010691994052138,0.22624997327510157,0.8160714837923925,0.06323164682539922,0.13261755635542527,0.8912069436384078,-28.948023579137207
12,13.0,0.9547388506825264,9.773496494089086,0.22625040513281208,0.8160703872674493,0.0632316468263336,0.13261755635640513,0.8912069436369608,-28.948023579033766
13,14.0,0.23017720198230496,1.158955021493976,0.22624999616949215,0.8160714212748181,0.06323164682539728,0.13261755635542324,0.8912069436384118,-28.948023579137427
14,15.0,0.13623103029434858,6.315872264500541,0.22624997975499334,0.8160714660699715,0.06323164682539795,0.13261755635542394,0.89120694363841,-28.94802357913735
15,16.0,0.09595895747471384,8.793328387542104,0.22624997555276716,0.8160714782384467,0.06323164682539875,0.13261755635542477,0.8912069436384086,-28.948023579137256
16,17.0,0.18412988555622412,6.719955111371279,0.22624998245338837,0.816071459790544,0.06323164682539763,0.1326175563554236,0.8912069436384106,-28.948023579137384
17,18.0,0.020481291222631426,3.9344644596974208,0.22624997216881584,0.8160714875377643,0.06323164682539956,0.13261755635542563,0.8912069436384071,-28.94802357913717
18,19.0,0.5679824890346298,9.934139838551017,0.22625074415784385,0.8160694874030527,0.06323164682868651,0.13261755635887254,0.8912069436333694,-28.948023578773295
19,20.0,0.8783321466176568,8.663739564154442,0.2262503786409783,0.8160704563140764,0.0632316468262129,0.13261755635627856,0.8912069436371469,-28.94802357904713
20,21.0,0.6728336031086776,3.6436139870823743,0.22624999885685912,0.8160714177329957,0.06323164682539721,0.1326175563554232,0.8912069436384117,-28.948023579137427
21,22.0,0.9816184860254181,5.806688645327125,0.2262500437682661,0.8160713068222419,0.0632316468254104,0.13261755635543698,0.891206943638392,-28.94802357913597
22,23.0,0.2152045148210603,8.657504490692629,0.2262499822407843,0.8160714594799773,0.0632316468253976,0.1326175563554236,0.8912069436384106,-28.948023579137384
23,24.0,0.9010983134336177,3.500716402423226,0.22624989434308637,0.8160716646671058,0.06323164682544127,0.13261755635546937,0.8912069436383373,-28.948023579132553
24,25.0,0.30261744719349903,2.3464370846091103,0.22625021082275978,0.8160708871248948,0.06323164682565,0.13261755635568825,0.8912069436380196,-28.948023579109446
25,26.0,0.8433065114072786,1.3346290490059474,0.2262499736921532,0.8160714731180315,0.06323164682539849,0.13261755635542452,0.8912069436384092,-28.948023579137285
26,27.0,0.06990128897384462,1.3258873238716644,0.22625078643001212,0.8160693729559868,0.06323164682909124,0.13261755635929698,0.8912069436327572,-28.94802357872848
27,28.0,0.24713441654707147,0.39377869573007024,0.22624999247291272,0.8160714351936863,0.06323164682539699,0.13261755635542294,0.8912069436384118,-28.948023579137455
28,29.0,0.9283043583096148,4.788428983320579,0.22624997774851144,0.8160714690389659,0.06323164682539816,0.13261755635542416,0.8912069436384096,-28.948023579137327
29,30.0,0.5684738991977288,3.1777785825836404,0.22625001527576052,0.8160713779243488,0.06323164682539956,0.13261755635542563,0.8912069436384085,-28.94802357913717
30,31.0,0.48440337189526306,5.940412352858404,0.2262505271649145,0.8160700659033918,0.06323164682700742,0.13261755635711173,0.891206943635927,-28.948023578959166
31,32.0,0.03692257770119778,8.711356094221914,0.22624997196128813,0.8160714885137507,0.06323164682539967,0.13261755635542574,0.8912069436384071,-28.948023579137157
32,33.0,0.9666020523551514,0.6005469684248409,0.22624999149384598,0.8160714374374298,0.06323164682539704,0.132617556355423,0.8912069436384117,-28.94802357913745
33,34.0,0.9119348434603659,7.203971979841344,0.22625022301204026,0.8160708562728262,0.06323164682567949,0.13261755635571917,0.8912069436379736,-28.948023579106184
34,35.0,0.8281190307674873,0.7018874076316444,0.22624999469680973,0.8160714322514608,0.06323164682539693,0.13261755635542288,0.8912069436384119,-28.948023579137462
