,iteration,init_slope,init_intercept,est_intercept,est_slope,ss_res,nrmse,r_squared,aic
0,1.0,0.8878664563239954,5.462634063011647,0.5519404245371778,0.38192855846328205,0.020905932539706303,0.14444787109990548,0.8444035247184881,-36.69542719039717
1,2.0,0.8143512629786556,0.20426969011480178,0.5519404677523125,0.3819285802320067,0.020905932539682696,0.14444787109982393,0.8444035247184886,-36.69542719040508
2,3.0,0.348549006342168,0.18095084919864837,0.551940468032349,0.38192857740686453,0.020905932539682735,0.14444787109982407,0.8444035247184889,-36.69542719040506
3,4.0,0.4861585650816651,6.736326068346785,0.551940165288597,0.38192844733694825,0.020905932540668148,0.14444787110322838,0.8444035247183997,-36.695427190075115
4,5.0,0.5944857597359214,2.332037031958499,0.5519404642914144,0.38192857553451093,0.0209059325396832,0.14444787109982568,0.8444035247184891,-36.69542719040491
5,6.0,0.16497698426647833,9.722409013435723,0.5519404686435561,0.38192857670283215,0.02090593253968271,0.144447871099824,0.8444035247184889,-36.69542719040508
6,7.0,0.14343968301930066,5.4778445945613585,0.5519404693271579,0.38192857499982935,0.020905932539682714,0.144447871099824,0.844403524718489,-36.69542719040507
7,8.0,0.28884101718951927,7.843192191542802,0.5519404683311072,0.3819285769698558,0.020905932539682707,0.14444787109982396,0.844403524718489,-36.69542719040508
8,9.0,0.9724392838499406,1.4234932526569886,0.5519404664106995,0.3819285813993924,0.020905932539682755,0.14444787109982413,0.8444035247184885,-36.695427190405056
9,10.0,0.7694470558045671,2.6454827658712254,0.551940466781355,0.3819285765497445,0.02090593253968287,0.14444787109982454,0.8444035247184889,-36.69542719040502
10,11.0,0.935613894436515,1.658083285096952,0.5519404692840173,0.38192857810690356,0.020905932539682644,0.14444787109982377,0.8444035247184888,-36.69542719040509
11,12.0,0.42812059024363947,1.6159378066948527,0.5519404651552966,0.38192857600923064,0.020905932539683078,0.14444787109982526,0.8444035247184889,-36.69542719040495
12,13.0,0.2757187086054792,7.124250006452671,0.5519398912062196,0.38192832777625013,0.020905932543225758,0.1444478711120642,0.8444035247181454,-36.69542718921874
13,14.0,0.4409266235183935,3.517277295372842,0.5519403675335398,0.38192853418515427,0.020905932539796987,0.14444787110021878,0.8444035247184811,-36.69542719036681
