,index,subID,r_squared_subt,nrmse_subt,aic_subt,center,PSE_subt,sigma,bias_xmin_subt,bias_xmax_subt,bias_lower_subt,bias_upper_subt,flipped_subt,range_subt,bias_subt,r_squared_pf,nrmse_pf,aic_pf,PSE_pf,slope,intercept,bias_xmin_pf,bias_xmax_pf,bias_lower_pf,bias_upper_pf,flipped_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
50,50,30070.0,0.9847924635892404,0.0478579963704823,-38.55323886470055,0.4216594273741033,0.4128118841261384,0.1085233827913207,0.0864464994638037,0.0360088576752838,0.0683333333333333,0.0316666666666667,False,0.8775446428609125,0.7059429777793702,0.9447361215500276,0.0778561315728054,-35.7680457283688,0.6709401741590953,0.7242857118850972,0.0140476183268684,0.0140476183268684,0.2616666697880343,0.0,0.0,False,0.7242857118850973,0.05094991058647681,24.0,23.0,24.0,22.0,22.0,11.0,19.0,52.0,24.0,34.0,27.0,36.0,56.0,3.0
51,51,30071.0,0.992016941657718,0.0335092699959146,-43.54306426987668,0.5572839691397312,0.47008961805426,0.137100457819658,0.3287760130241592,0.1798036196518535,0.32,0.16,False,0.4914203673239872,0.6464592600655792,0.8572061969822085,0.1371831149093211,-27.99411618883109,0.5579433324006269,0.7478571533832044,0.0827380876817282,0.0827380876817282,0.1694047589350673,0.0,0.0,False,0.7478571533832046,0.32813973821542847,15.0,27.0,3.0,13.0,16.0,25.0,14.0,46.0,38.0,45.0,41.0,41.0,52.0,2.0
52,52,30072.0,0.995614845503364,0.0299781499056101,-45.1020109883172,0.3739399028560161,0.356708171090404,0.0933858972098985,0.1365928379528228,0.0460204026742019,0.1216666666666666,0.045,False,0.8173867593729753,0.7479897814847091,0.6551916520484382,0.2362689021535517,-24.696558674170426,0.5742231200753615,0.5324999962812952,0.1942261906952362,0.1942261906952362,0.2732738130234685,0.0,0.0,False,0.5324999962812953,0.4154570890914951,18.0,20.0,10.0,7.0,8.0,20.0,7.0,35.0,30.0,32.0,39.0,39.0,56.0,1.0
53,53,30073.0,0.95079004743699,0.0939632586132385,-29.107920145113773,0.4735312216526881,0.4600320008527542,0.0882652231929995,0.1106322803002741,0.0438481553277916,0.1066666666666666,0.0416666666666667,False,0.8455195643719343,0.7161572263211217,0.9269484236146088,0.0904325828691728,-33.51696035947655,0.396686165128553,0.7328571444441503,0.209285709783388,0.209285709783388,0.0578571457724617,0.0,0.0,False,0.7328571444441503,0.7834224476934742,16.0,19.0,11.0,19.0,15.0,23.0,13.0,28.0,42.0,49.0,45.0,44.0,39.0,6.0
54,54,30074.0,0.9228670395375752,0.1038641816216689,-27.70539650987545,0.3895871078500174,0.355395121120466,0.1411064233999605,0.2319273880319446,0.1141995861370861,0.19,0.1049999999999999,False,0.6538730258309693,0.670064471538942,0.906610703043022,0.0947714559805169,-34.048293290047056,0.3306327210699321,0.6171428582001912,0.2959523775043955,0.2959523775043955,0.0869047642954132,0.0,0.0,False,0.6171428582001913,0.7730099433776407,10.0,7.0,12.0,6.0,15.0,14.0,16.0,40.0,39.0,44.0,39.0,28.0,52.0,0.0
55,55,30075.0,0.9871117806717994,0.0460371862063374,-39.09628138590576,0.3941917933413878,0.3399241415052076,0.1108123983446817,0.2188007712933542,0.0083579805424485,0.1966666666666666,0.005,False,0.7728412481641973,0.9632064339370473,0.9458408646633996,0.0774135691332021,-34.94431454574508,0.4037105219896399,0.7764285671983924,0.1865476178486688,0.1865476178486688,0.0370238149529388,0.0,0.0,False,0.7764285671983924,0.834398274909331,9.0,15.0,13.0,16.0,11.0,28.0,7.0,42.0,41.0,32.0,40.0,52.0,55.0,6.0
56,56,30076.0,0.9995327442956576,0.0092714937888844,-61.5313507815667,0.417936478370368,0.3945354590870984,0.0933138652206872,0.1638446530615597,0.0582043432882138,0.155,0.0566666666666667,False,0.7779510036502265,0.7378761253370864,0.9058916093398832,0.1081984659603019,-33.78795056482119,0.4961970003413989,0.6260714257599359,0.1893452365384569,0.1893452365384569,0.184583337701607,0.0,0.0,False,0.626071425759936,0.5063673909469576,18.0,22.0,12.0,18.0,13.0,11.0,30.0,50.0,29.0,43.0,41.0,37.0,69.0,0.0
57,57,30077.0,0.9772204213023756,0.0676660681102602,-33.70438608032265,0.3329831800465401,0.3306457834226948,0.0062309907848662,0.2583333333333333,0.1483333333333333,0.2583333333333333,0.1483333333333333,False,0.5933333333333334,0.6352459016393442,0.9143097219681724,0.0996100496474592,-35.36488727915993,0.4717000217766218,0.588928563795892,0.2222023836326031,0.2222023836326031,0.1888690525715048,0.0,0.0,False,0.5889285637958921,0.5405444505812701,21.0,21.0,16.0,22.0,15.0,15.0,0.0,36.0,21.0,33.0,36.0,53.0,63.0,3.0
58,58,30078.0,0.90756416932491,0.1022742225357947,-27.92136663658418,0.5105784222474197,0.409216588742241,0.1857047663951348,0.3982731386988072,0.3121850087748056,0.3783333333333333,0.29,False,0.2895418525263872,0.5605863485626358,0.8332251075818451,0.1281882321225573,-36.25330517452189,0.4886685574849083,0.378214293930434,0.3151785665648417,0.3151785665648417,0.3066071395047243,0.0,0.0,False,0.37821429393043404,0.5068925893410281,7.0,14.0,12.0,15.0,9.0,27.0,3.0,26.0,45.0,28.0,47.0,57.0,30.0,5.0
59,59,30079.0,0.985428119846181,0.0456721243540585,-39.207739925844194,0.3032264451281195,0.2672210571515144,0.0979139560960096,0.231706910567639,0.067261547951464,0.2,0.0666666666666667,False,0.701031541480897,0.7750212571431971,0.8555910102587597,0.1267003574750294,-28.98171992785757,0.6756594143894938,0.6923571389826046,0.032202380926628,0.032202380926628,0.2754404800907674,0.0,0.0,False,0.6923571389826046,0.10467455939049776,8.0,15.0,9.0,9.0,7.0,23.0,16.0,44.0,43.0,35.0,43.0,37.0,38.0,5.0
60,60,30080.0,0.6077505004909458,0.222691757315762,-17.027534050683805,0.4918758377395486,0.4876490197935604,0.007929848261495,0.3366666666666666,0.2216666666666666,0.3366666666666666,0.2216666666666666,False,0.44166666666666676,0.6029850746268657,0.966225787943642,0.0646387524210745,-37.41097389152701,0.4671381646761864,0.8332142860153187,0.1107738076488249,0.1107738076488249,0.0560119063358564,0.0,0.0,False,0.8332142860153187,0.6641684410632382,23.0,24.0,17.0,5.0,21.0,29.0,3.0,15.0,29.0,21.0,39.0,51.0,47.0,2.0
61,61,30081.0,0.991094221434164,0.0376921886203067,-41.89623366155907,0.4061478813048836,0.3259643893367559,0.1232478088133816,0.3029268513521827,0.0834764690528627,0.28,0.0783333333333332,False,0.6135966795949546,0.7839654458316795,0.9405774395702774,0.0802284034440688,-38.20223666838964,0.370731714355643,0.5857142926942966,0.2828571361468405,0.2828571361468405,0.1314285711588628,0.0,0.0,False,0.5857142926942966,0.6827586159956972,19.0,14.0,16.0,16.0,8.0,17.0,23.0,53.0,32.0,41.0,47.0,33.0,57.0,
62,62,30083.0,0.9816031262829302,0.0487334928432391,-38.29944246111981,0.3043422018139926,0.3043422018139926,0.1292313570211452,0.0866677223915988,0.0045728203543534,0.0,0.0,False,0.9087594572540478,0.9498817059091171,0.7916818630970126,0.1879586129566266,-20.046083918311545,0.5829371577460352,0.8575538432528409,0.0001,0.0001,0.1423461567471591,0.0,0.0,False,0.8575538432528409,0.0007020196422533132,18.0,22.0,15.0,11.0,16.0,15.0,21.0,50.0,27.0,47.0,37.0,35.0,58.0,3.0
63,63,30084.0,0.988586853470832,0.039425198820256,-41.26690144404724,0.375598251250851,0.3054935094447983,0.1304534806271322,0.2775008733763065,0.0608327931503049,0.24,0.055,False,0.6616663334733887,0.8201988180046513,0.7802691793674148,0.1397036551808362,-30.36110803630109,0.5593137285399443,0.4857142880250766,0.2283333305595699,0.2283333305595699,0.2859523814153534,0.0,0.0,False,0.48571428802507677,0.4439814780829522,16.0,23.0,13.0,16.0,13.0,13.0,2.0,55.0,26.0,34.0,45.0,39.0,55.0,3.0
64,64,30085.0,0.9368928265908584,0.0932288836089789,-29.21776773469253,0.3504965609798139,0.346665776902568,0.0788986528566505,0.1729867607812628,0.1485159181858247,0.165,0.1483333333333333,False,0.6784973210329126,0.53805698085325,0.7193815071132247,0.1944987306619215,-26.26209600683989,0.5222997171855923,0.5530714347124428,0.2111309460662613,0.2111309460662613,0.2357976192212958,0.0,0.0,False,0.5530714347124429,0.47240423294585815,13.0,19.0,14.0,17.0,10.0,14.444444444444445,0.0,37.0,40.0,44.0,44.0,48.0,44.0,3.0
65,65,30086.0,0.9864125678121284,0.0507282666204737,-37.73780795400179,0.3632477569171951,0.3542771135298403,0.0647517950397564,0.0882530368834675,0.0233811347453896,0.085,0.0233333333333333,False,0.8883658283711429,0.7905557554265432,0.8347609712549465,0.1364046572496164,-25.70601895480356,0.3626584169667582,0.8078571437272837,0.2070238071205764,0.2070238071205764,0.0,0.0,0.0,False,0.7929761928794237,1.0,14.0,14.0,9.0,16.0,4.0,22.0,7.0,34.0,30.0,45.0,41.0,52.0,56.0,3.0
66,66,30087.0,0.9168987642487152,0.1116549642863792,-26.69278574253115,0.5776407910536809,0.6457580920687026,0.0721743679326478,0.0761968497792595,0.336688140950923,0.076,0.3349999999999999,False,0.5871150092698174,0.18454739573968584,0.6983324056136535,0.1899743359824186,-29.972178283630434,0.2478594734912522,0.4032142881020551,0.4000595188468745,0.4000595188468745,0.1967261930510704,0.0,0.0,False,0.40321428810205506,0.670357065980306,12.0,11.0,6.0,15.0,7.0,23.0,0.0,15.0,39.0,43.0,46.0,56.0,48.0,4.0
67,67,30088.0,0.9910319116639598,0.0445945111248522,-39.54202295070913,0.4474415771202873,0.4473182188950104,0.0363289624379034,0.0100043956488613,0.0083335767810942,0.01,0.0083333333333333,False,0.9816620275700444,0.5455562596723555,0.8747441491514569,0.1478351627246251,-23.90520662976984,0.5764661002268585,0.8671802206639259,0.0001,0.0001,0.1327197793360741,0.0,0.0,False,0.8671802206639259,0.0007528999106900325,9.0,16.0,11.0,12.0,5.0,36.0,10.0,28.0,45.81818181818182,31.0,41.0,45.0,42.0,4.0
68,68,30089.0,0.9718946981990468,0.0639122820203321,-34.50341220847896,0.3661591322146957,0.3614940364499924,0.1074923810950145,0.1137885377830465,0.0706496531119774,0.0866666666666666,0.0683333333333332,False,0.8155618091049761,0.6169467247041648,0.940112227544023,0.0934264625764192,-34.281937148901186,0.400046279225396,0.7717857145061854,0.1912499965524867,0.1912499965524867,0.0369642889413278,0.0,0.0,False,0.7717857145061855,0.8380281547172047,29.0,24.0,14.0,16.0,21.0,9.0,19.0,52.0,17.0,42.0,38.0,44.0,65.0,0.0
69,69,30090.0,0.9840619197921906,0.0520329831896724,-37.38228457117777,0.4350918815359115,0.4342837184095304,0.0704441132202823,0.068474120543016,0.0619534122130844,0.0666666666666666,0.0616666666666667,False,0.8695724672438996,0.5249974380107508,0.9166446402678412,0.1147399491557084,-31.43863985045325,0.4133574040842968,0.7914285723557517,0.1728571398128854,0.1728571398128854,0.0357142878313628,0.0,0.0,False,0.7914285723557518,0.8287671123761055,12.0,14.0,6.0,10.0,9.0,29.0,8.0,26.0,39.0,45.0,43.0,40.0,42.0,3.0
70,70,30091.0,0.9689571403984092,0.0838549473824974,-30.701335055530308,0.2644004967263474,0.2321666627600242,0.0431102958399411,0.322868302066305,0.1233333549028461,0.3216666666666666,0.1233333333333333,False,0.5537983430308488,0.7235927904423427,0.8278433558495295,0.1548271375329432,-28.18314872819677,0.630160447609686,0.660357143168854,0.0838690470784614,0.0838690470784614,0.2557738097526846,0.0,0.0,False,0.660357143168854,0.2469330515617381,13.0,21.0,16.0,14.0,16.0,22.0,14.0,38.0,31.0,45.0,47.0,36.0,46.0,5.0
71,71,30093.0,0.9708623548979308,0.0712402502774849,-32.98376230370245,0.4632306776928841,0.4084512185490054,0.0983495013158626,0.2522230083434796,0.0596268045672254,0.246,0.0566666666666667,False,0.6881501870892951,0.808796407441492,0.8922813508881475,0.1151365980343066,-35.23952883397579,0.4286039129384614,0.5235714379595338,0.2755952329877269,0.2755952329877269,0.2008333290527393,0.0,0.0,False,0.5235714379595338,0.578460770293446,8.0,10.0,10.0,18.0,6.0,22.0,0.0,26.0,38.0,42.0,45.0,46.90909090909091,34.0,4.0
72,72,30094.0,0.9908705437390252,0.0400903434895319,-41.03267698165653,0.5097758118665311,0.471148333026447,0.0881732731087436,0.184162162441229,0.0097792884652068,0.1816666666666666,0.0066666666666667,False,0.8060585490935642,0.9495760786593029,0.902866992556607,0.1011229835739994,-28.15002539786181,0.4848908236504799,0.920285717464392,0.053761900464918,0.053761900464918,0.0259523820706898,0.0,0.0,False,0.9202857174643921,0.6744324700018838,14.0,14.0,14.0,13.0,16.0,20.0,15.0,41.0,38.0,31.0,33.0,37.0,45.0,4.0
73,73,30095.0,0.9566901449397726,0.083715665999713,-30.72460810763259,0.4376024109441637,0.3869908139590528,0.1339078285869516,0.2391981278590623,0.0920835308772061,0.2133333333333333,0.0816666666666666,False,0.6687183412637316,0.7220385480183998,0.6698786669093533,0.18882437315764,-26.88308214909207,0.705361651972656,0.4707142935302921,0.1679761883083315,0.1679761883083315,0.3613095181613763,0.0,0.0,False,0.4707142935302922,0.3173639232178002,20.0,25.0,14.0,18.0,15.0,28.0,11.0,43.0,35.0,49.0,41.0,46.0,64.0,2.0
74,74,30096.0,0.9049634758653504,0.1347060130739247,-24.06524778501859,0.5316766605966508,0.5251700023327099,0.0384835551034856,0.3100004149273532,0.2750021524096324,0.31,0.275,False,0.4149974326630144,0.529912913610822,0.7005208885590068,0.1759226624830166,-36.20730370352685,0.3679504856004704,0.2596428636330062,0.4044642822435386,0.4044642822435386,0.3358928541234551,0.0,0.0,False,0.2596428636330063,0.5463096961937656,13.0,19.0,14.0,14.0,10.0,23.0,8.0,44.0,34.0,45.0,46.0,42.0,55.0,3.0
75,75,30097.0,0.9845565645708324,0.0523390575292278,-37.30017344241683,0.4286700747476105,0.3824294104803572,0.0792540953081868,0.2465275351446662,0.0405299530818185,0.2433333333333333,0.04,False,0.7129425117735153,0.8588089328997371,0.8406092937887026,0.1476846994141719,-27.8712676876904,0.4478114500434197,0.707142862838986,0.1833333292042186,0.1833333292042186,0.1095238079567954,0.0,0.0,False,0.707142862838986,0.6260162582393244,4.0,15.0,8.0,14.0,8.0,8.0,13.0,47.0,40.0,36.0,41.0,44.0,42.0,7.0
76,76,30098.0,0.9739844265107606,0.0583355317518373,-35.78161470167532,0.3565231230853018,0.3215265090710187,0.1498047484450922,0.2440470894797045,0.1096372438828484,0.1833333333333333,0.0999999999999999,False,0.6463156666374472,0.6900138526337778,0.925161510518702,0.0921826622142032,-31.40612576972375,0.5334041059704621,0.8410714276445623,0.0513690470799521,0.0513690470799521,0.1075595252754855,0.0,0.0,False,0.8410714276445623,0.3232209685056958,7.0,14.0,13.0,16.0,7.0,20.0,6.0,23.0,49.0,33.0,42.0,47.0,32.0,5.0
77,77,30099.0,0.9989226599547376,0.0149152139426529,-54.87522923787938,0.3974362446103835,0.3930091314905929,0.068856953545982,0.0760701448322486,0.0451395553181946,0.0733333333333333,0.045,False,0.8787902998495568,0.6275912302219357,0.9204762915158696,0.0886965490954677,-43.5231950691125,0.4499478587659206,0.3424999978822646,0.3458928593255427,0.3458928593255427,0.3116071427921927,0.0,0.0,False,0.3424999978822646,0.5260727881543114,21.0,19.0,11.0,18.0,14.0,17.0,4.0,22.0,30.0,46.0,41.0,31.0,43.0,3.0
78,78,30101.0,0.985629647432698,0.0494739530955452,-38.08832527185074,0.4711370786477425,0.4289674867319525,0.0834494285916258,0.2589429072818222,0.0978083889274477,0.2566666666666666,0.0966666666666666,False,0.6432487037907302,0.7258359255685131,0.7608953743990496,0.1437898821203887,-34.38268661585526,0.1687370718832457,0.3450000078520043,0.441785708875356,0.441785708875356,0.2132142832726395,0.0,0.0,False,0.34500000785200446,0.674482006368537,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
79,79,30102.0,0.9747756275640675,0.0677774934126871,-33.681351325944455,0.3633520168337966,0.3352974595699865,0.0593528852945042,0.1901104723698259,1.7820251836497825e-05,0.1883333333333333,0.0,False,0.8098717073783376,0.9999062724879565,0.8364049197084594,0.1665286913921755,-26.984329735122767,0.2428984127008998,0.7417857136580285,0.3198214275882607,0.3198214275882607,0.0,0.0,0.0,False,0.6801785724117393,1.0,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
80,80,30103.0,0.99423806029899,0.0313016196740913,-44.49719610398274,0.417859633908188,0.3915744495499015,0.0917524329083683,0.1617507164613721,0.039750322215125,0.1533333333333333,0.0383333333333333,False,0.798498961323503,0.8027289463309281,0.9514832561990898,0.0796653114372463,-34.16878111598774,0.3609171826335611,0.8696428634849817,0.1861309478136178,0.1861309478136178,0.0,0.0,0.0,False,0.8138690521863822,1.0,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
81,81,30104.0,0.9816158083250304,0.0602988386135909,-35.318194098035015,0.4007326309556809,0.3856288174836145,0.053532686553293,0.1987267608498312,0.1000096482845676,0.1983333333333333,0.0999999999999999,False,0.7012635908656012,0.6652244412579313,0.924891162373423,0.1058710823691137,-30.21577694969329,0.5143285127225401,0.9139285751024958,0.0299404752329029,0.0299404752329029,0.0561309496646011,0.0,0.0,False,0.913928575102496,0.3478561586328653,12.0,18.0,6.0,11.0,12.0,29.0,11.0,35.0,41.0,44.0,44.0,40.0,44.0,4.0
82,82,30105.0,0.8141580865278703,0.1525460641970862,-22.324041355317146,0.51788614657646,0.4007147814537355,0.1992312851666013,0.3193961856837887,0.1479009728485807,0.276,0.0966666666666666,False,0.5327028414676306,0.6834969565980451,0.7620275026490705,0.1765253625273975,-27.05561273018762,0.5624515946137194,0.5840714329878691,0.1714880911476528,0.1714880911476528,0.244440475864478,0.0,0.0,False,0.5840714329878691,0.412301786288825,17.0,26.0,14.0,24.0,17.0,6.0,14.0,37.0,29.0,47.0,44.0,33.0,48.0,3.0
83,83,30106.0,0.943832034802133,0.097329028165458,-28.6152119655179,0.366015396279123,0.2400093316456513,0.1098508808643122,0.3657530775390832,0.0086855436363434,0.3433333333333334,0.0066666666666667,False,0.6255613788245734,0.9768038253931233,0.6521329133613305,0.214471598700584,-39.40315986489836,0.906692394670502,0.1850000067795044,0.3322619008390319,0.3322619008390319,0.4827380923814636,0.0,0.0,False,0.18500000677950446,0.40768331730419977,16.0,9.0,6.0,20.0,5.0,25.0,0.0,22.0,24.0,54.0,50.0,47.0,45.0,1.0
84,84,30109.0,0.9862843379591442,0.0549585497268793,-36.61646426893333,0.443726747707587,0.423495123238937,0.0354803626026974,0.2766689565851385,0.1050000959854178,0.2766666666666666,0.1049999999999999,False,0.6183309474294436,0.7248922979784764,0.9279357542871056,0.0969923301856885,-43.22853456159635,0.4006131114625062,0.3689285716937007,0.3522023769863682,0.3522023769863682,0.278869051319931,0.0,0.0,False,0.36892857169370075,0.5581022388093633,7.0,9.0,4.0,22.0,4.0,29.0,9.0,33.0,44.0,39.0,44.0,56.0,48.0,4.0
85,85,30110.0,0.9651081855865884,0.0786573703160199,-31.59715520979277,0.4623259239491253,0.4585845862811077,0.026369623504652,0.2266666809670345,0.1850000008211093,0.2266666666666666,0.185,False,0.5883333182118562,0.5506073019620374,0.9870625673690628,0.0391450354079036,-48.28689194267682,0.5825723047586739,0.6257142884789301,0.1354761848403959,0.1354761848403959,0.238809526680674,0.0,0.0,False,0.6257142884789301,0.36195927514793585,16.0,17.0,16.0,10.0,11.0,11.0,7.0,29.454545454545453,30.0,40.0,46.0,39.0,38.0,3.0
86,86,30111.0,0.9733973087060794,0.062634917987889,-34.78605305473339,0.4623497602044459,0.425728128031439,0.1362343043199371,0.3350418424453424,0.2744701080139129,0.3216666666666666,0.2666666666666667,False,0.3904880495407447,0.5496887176582755,0.8848805948037906,0.1180759597224056,-34.23733780996494,0.3820479025207351,0.5417857242297278,0.293011900442355,0.293011900442355,0.1652023753279171,0.0,0.0,False,0.5417857242297279,0.6394648005014534,16.0,10.0,11.0,15.0,9.0,27.0,0.0,29.0,40.0,34.0,41.0,58.0,47.0,3.0
87,87,30112.0,0.9493509549409336,0.0869296374888309,-30.19718752870279,0.3661864073746884,0.3550673955915006,0.1063573913864628,0.1183601449451525,0.0488855608479572,0.0916666666666666,0.0466666666666667,False,0.8327542942068904,0.7077021462755474,0.9288712679797756,0.0938043012464061,-32.49093333405078,0.3095833364179248,0.7999999965009462,0.2523333319489089,0.2523333319489089,0.0,0.0,0.0,False,0.747666668051091,1.0,11.0,20.0,10.0,17.0,13.0,16.0,5.0,41.0,33.0,41.0,46.0,38.0,51.0,2.0
88,88,30113.0,0.9974778946538824,0.0232544205812249,-48.657640454942126,0.3957526956754757,0.3949714205545049,0.0582041225922996,0.0077724562093679,3.07924600470022e-05,0.0066666666666666,0.0,False,0.992196751330585,0.9960538922503271,0.6131690641290697,0.2161850925350216,-23.985451762485457,1.0,0.3837076886490987,0.0001,0.0001,0.6161923113509014,0.0,0.0,False,0.38370768864909865,0.00016226066455510673,9.0,11.0,7.0,6.0,3.0,8.0,0.0,13.0,37.0,40.0,44.0,49.0,33.0,2.0
89,89,30114.0,0.9996495379723526,0.0079327910275604,-63.71450486051785,0.4868872203282288,0.4440927912611204,0.0896538217003699,0.2198936022760665,0.0457445206198836,0.2166666666666666,0.0433333333333333,False,0.7343618771040499,0.8277938417830122,0.8473931184653095,0.1397276053174055,-24.493768487204704,0.3669760242039447,0.9235714229884876,0.1610714311233051,0.1610714311233051,0.0,0.0,0.0,False,0.8389285688766949,1.0,11.0,10.0,11.0,13.0,6.0,28.0,3.0,28.0,41.0,45.0,48.0,50.0,31.0,3.0
90,90,30116.0,0.6995417066820435,0.2065977157518796,-18.077744902328934,0.3153707845068879,0.0442391858569143,0.1652708860174792,0.4805718262646333,0.0191466337007581,0.405,0.01,False,0.5002815400346087,0.9616851582747531,0.9349667122715224,0.0942283734056373,-31.3163160543696,0.5229525314638637,0.9128571394942206,0.0226190480366359,0.0226190480366359,0.0645238124691434,0.0,0.0,False,0.9128571394942206,0.25956283630528526,8.0,16.0,9.0,14.0,4.0,22.0,3.0,41.0,41.0,40.0,46.0,52.0,35.0,3.0
91,91,30118.0,0.9908803116282738,0.0439905944524312,-39.73291202502697,0.3902327319509714,0.387747715009813,0.0453402097946616,0.026844621469445,1.404627119394597e-06,0.0266666666666666,0.0,False,0.9731539739034356,0.9999476783970058,0.600956104979699,0.1998034187219722,-36.11962361269767,0.0,0.2096428593906591,0.7106547594666015,0.7106547594666015,0.0797023811427394,0.0,0.0,False,0.20964285939065908,0.8991564989451587,20.0,22.0,15.0,19.0,20.0,16.0,10.0,50.0,33.0,43.0,37.0,44.0,42.0,0.0
92,92,30119.0,0.9876241037433128,0.0462493660100976,-39.03190532210412,0.4242178131956745,0.3091781629598418,0.0626160910589318,0.4289284406401948,0.0500529446872709,0.4283333333333333,0.05,False,0.5210186146725343,0.8955012737017929,0.9906664483379723,0.0337704109183918,-54.56173555184587,0.496969697894444,0.4714285813022493,0.2657142803714148,0.2657142803714148,0.2628571383263358,0.0,0.0,False,0.47142858130224946,0.5027027019850205,14.0,15.0,6.0,23.0,10.0,25.0,4.0,23.0,38.0,43.0,41.0,45.0,51.0,4.0
93,93,30120.0,0.8452592425175878,0.1540697855299149,-22.184894769874003,0.5001438974217935,0.4765974907890657,0.0929294148564872,0.145420358987493,0.0420986150914441,0.1416666666666666,0.0383333333333333,False,0.812481025921063,0.7754967714695236,0.4966646763717239,0.2385856499796209,-28.948902237928746,0.1309373667212288,0.2832142867746869,0.4629166670718915,0.4629166670718915,0.2538690461534215,0.0,0.0,False,0.283214286774687,0.6458229545185971,22.0,22.0,14.0,11.0,18.0,27.0,9.0,42.0,27.0,41.0,43.0,56.0,53.0,2.0
94,94,30121.0,0.9757305051467656,0.0595909499728169,-35.48352187548011,0.3498659232703055,0.3319327714035778,0.100314575228089,0.1338448779079467,0.0329824707108261,0.1083333333333333,0.0316666666666667,False,0.8331726513812273,0.8022957807343907,0.8760681261955079,0.1337433456746494,-31.00951108838602,0.4297671091271454,0.6542857163159853,0.2188095191556954,0.2188095191556954,0.1269047645283192,0.0,0.0,False,0.6542857163159854,0.6329201004482908,5.0,9.0,8.0,18.0,2.0,30.0,1.0,24.0,42.0,49.0,50.0,49.0,28.0,4.0
95,95,30123.0,0.970919452457538,0.0589636367657923,-35.63168091521637,0.3756833599545083,0.4001622304255064,0.1643364013082834,0.1908039195166005,0.1935554582491816,0.1266666666666666,0.1783333333333332,False,0.6156406222342179,0.4964206171466723,0.788275634002298,0.1385922680668379,-30.54901501656576,0.4403202396996634,0.4907142938673667,0.28392856450027,0.28392856450027,0.2253571416323632,0.0,0.0,False,0.49071429386736676,0.5575035016323951,6.0,16.666666666666668,14.0,12.0,7.0,23.33333333333333,7.0,37.0,41.45454545454545,34.0,37.0,33.0,32.0,7.0
96,96,30124.0,0.9914158114936538,0.0375122169609449,-41.9632405881206,0.4235395400784387,0.3374670492791191,0.1303422908685233,0.3159905081932179,0.1071949719254485,0.2933333333333333,0.0999999999999999,False,0.5768145198813336,0.7466950617129167,0.0420366893331982,0.3163061780416005,-31.33731251413782,0.0,0.0503571459217876,0.5100595213005914,0.5100595213005914,0.4395833327776209,0.0,0.0,False,0.050357145921787694,0.5371066808012679,21.0,24.0,14.0,16.0,21.11111111111111,4.0,19.0,50.0,26.0,44.0,42.0,29.0,69.0,0.0
97,97,30127.0,0.970978286250786,0.059814905759362,-35.43100544453993,0.3237591112741073,0.3419046937172085,0.1444004654480507,0.1346043604258506,0.1143596337273432,0.054,0.1066666666666666,False,0.7510360058468062,0.5406579408547935,0.7270027147400566,0.1894864109281847,-28.39830204587829,0.4321033281259748,0.483928570382821,0.290892854162338,0.290892854162338,0.225178575454841,0.0,0.0,False,0.483928570382821,0.5636678131516055,7.0,10.0,9.0,22.0,16.0,32.0,22.0,26.0,44.0,43.0,39.0,35.0,55.0,1.0
98,98,30128.0,0.995455011062971,0.0271396632630794,-46.49462644877703,0.4293997697071562,0.4209695422174023,0.1141576361375965,0.0648808188100486,0.0146907753147587,0.0433333333333333,0.0083333333333333,False,0.9204284058751927,0.8153766368973788,0.9761012736854144,0.0549311128315802,-39.37334195488738,0.4488237751308196,0.8653571409713908,0.1116071411528075,0.1116071411528075,0.0230357178758016,0.0,0.0,False,0.8653571409713909,0.8289124425759042,14.0,14.0,10.0,14.0,9.0,20.0,1.0,27.0,43.0,41.0,38.0,59.0,60.0,3.0
99,99,30129.0,0.9944964272149384,0.0319380136926687,-44.21541657571798,0.4626456745015846,0.4620554692145682,0.0805626613557645,0.0495749484248967,0.0444860943718712,0.0466666666666666,0.0433333333333333,False,0.905938957203232,0.5270508060601704,0.8237071218703247,0.134143588074952,-27.51282485589988,0.6478382172424157,0.6828571436930855,0.0576190453986233,0.0576190453986233,0.2595238109082911,0.0,0.0,False,0.6828571436930857,0.18168167515923042,18.0,14.0,19.0,19.0,13.0,15.0,9.0,37.0,28.0,28.0,35.0,38.0,58.0,2.0
100,100,30130.0,0.9787794495352842,0.0573028452630584,-36.03167001320874,0.5240838684418835,0.5198568737129857,0.1279723722928035,0.0682102149551762,0.0598481719023369,0.0533333333333333,0.0383333333333333,False,0.8719416131424869,0.5326493377670902,0.9435152139584156,0.0924130881246925,-30.034379533761644,0.5223591471679381,0.9570043957501188,0.0001,0.0001,0.0428956042498811,0.0,0.0,False,0.9570043957501189,0.00232581915627518,12.0,14.0,11.0,14.0,16.0,29.0,17.0,43.0,40.0,34.0,43.0,41.0,47.5,3.0
