,subID,PSE_subt,range_subt,bias_subt,sigma_subt,PSE_pf,slope_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
49,30069.0,0.4446705319729841,0.49833103206075957,0.5481745236878787,0.0365679957331409,0.6217656065889274,0.4692857170980766,0.39232839241952877,10.0,15.0,11.11111111111111,18.0,11.0,27.0,5.0,35.0,41.0,37.0,43.0,42.0,35.0,2.0
50,30070.0,0.4128118841261384,0.8775446428609125,0.7059429777793702,0.1085233827913207,0.6709401741590953,0.7242857118850972,0.05094991058647681,24.0,23.0,24.0,22.0,22.0,11.0,19.0,52.0,24.0,34.0,27.0,36.0,56.0,3.0
51,30071.0,0.47008961805426,0.4914203673239872,0.6464592600655792,0.137100457819658,0.5579433324006269,0.7478571533832044,0.32813973821542847,15.0,27.0,3.0,13.0,16.0,25.0,14.0,46.0,38.0,45.0,41.0,41.0,52.0,2.0
52,30072.0,0.356708171090404,0.8173867593729753,0.7479897814847091,0.0933858972098985,0.5742231200753615,0.5324999962812952,0.4154570890914951,18.0,20.0,10.0,7.0,8.0,20.0,7.0,35.0,30.0,32.0,39.0,39.0,56.0,1.0
53,30073.0,0.4600320008527542,0.8455195643719343,0.7161572263211217,0.0882652231929995,0.396686165128553,0.7328571444441503,0.7834224476934742,16.0,19.0,11.0,19.0,15.0,23.0,13.0,28.0,42.0,49.0,45.0,44.0,39.0,6.0
54,30074.0,0.355395121120466,0.6538730258309693,0.670064471538942,0.1411064233999605,0.3306327210699321,0.6171428582001912,0.7730099433776407,10.0,7.0,12.0,6.0,15.0,14.0,16.0,40.0,39.0,44.0,39.0,28.0,52.0,0.0
55,30075.0,0.3399241415052076,0.7728412481641973,0.9632064339370473,0.1108123983446817,0.4037105219896399,0.7764285671983924,0.834398274909331,9.0,15.0,13.0,16.0,11.0,28.0,7.0,42.0,41.0,32.0,40.0,52.0,55.0,6.0
56,30076.0,0.3945354590870984,0.7779510036502265,0.7378761253370864,0.0933138652206872,0.4961970003413989,0.6260714257599359,0.5063673909469576,18.0,22.0,12.0,18.0,13.0,11.0,30.0,50.0,29.0,43.0,41.0,37.0,69.0,0.0
57,30077.0,0.3306457834226948,0.5933333333333334,0.6352459016393442,0.0062309907848662,0.4717000217766218,0.588928563795892,0.5405444505812701,21.0,21.0,16.0,22.0,15.0,15.0,0.0,36.0,21.0,33.0,36.0,53.0,63.0,3.0
58,30078.0,0.409216588742241,0.2895418525263872,0.5605863485626358,0.1857047663951348,0.4886685574849083,0.378214293930434,0.5068925893410281,7.0,14.0,12.0,15.0,9.0,27.0,3.0,26.0,45.0,28.0,47.0,57.0,30.0,5.0
59,30079.0,0.2672210571515144,0.701031541480897,0.7750212571431971,0.0979139560960096,0.6756594143894938,0.6923571389826046,0.10467455939049776,8.0,15.0,9.0,9.0,7.0,23.0,16.0,44.0,43.0,35.0,43.0,37.0,38.0,5.0
60,30080.0,0.4876490197935604,0.44166666666666676,0.6029850746268657,0.007929848261495,0.4671381646761864,0.8332142860153187,0.6641684410632382,23.0,24.0,17.0,5.0,21.0,29.0,3.0,15.0,29.0,21.0,39.0,51.0,47.0,2.0
61,30081.0,0.3259643893367559,0.6135966795949546,0.7839654458316795,0.1232478088133816,0.370731714355643,0.5857142926942966,0.6827586159956972,19.0,14.0,16.0,16.0,8.0,17.0,23.0,53.0,32.0,41.0,47.0,33.0,57.0,
62,30083.0,0.3043422018139926,0.9087594572540478,0.9498817059091171,0.1292313570211452,0.5829371577460352,0.8575538432528409,0.0007020196422533132,18.0,22.0,15.0,11.0,16.0,15.0,21.0,50.0,27.0,47.0,37.0,35.0,58.0,3.0
63,30084.0,0.3054935094447983,0.6616663334733887,0.8201988180046513,0.1304534806271322,0.5593137285399443,0.4857142880250766,0.4439814780829522,16.0,23.0,13.0,16.0,13.0,13.0,2.0,55.0,26.0,34.0,45.0,39.0,55.0,3.0
64,30085.0,0.346665776902568,0.6784973210329126,0.53805698085325,0.0788986528566505,0.5222997171855923,0.5530714347124428,0.47240423294585815,13.0,19.0,14.0,17.0,10.0,14.444444444444445,0.0,37.0,40.0,44.0,44.0,48.0,44.0,3.0
65,30086.0,0.3542771135298403,0.8883658283711429,0.7905557554265432,0.0647517950397564,0.3626584169667582,0.8078571437272837,1.0,14.0,14.0,9.0,16.0,4.0,22.0,7.0,34.0,30.0,45.0,41.0,52.0,56.0,3.0
66,30087.0,0.6457580920687026,0.5871150092698174,0.18454739573968584,0.0721743679326478,0.2478594734912522,0.4032142881020551,0.670357065980306,12.0,11.0,6.0,15.0,7.0,23.0,0.0,15.0,39.0,43.0,46.0,56.0,48.0,4.0
67,30088.0,0.4473182188950104,0.9816620275700444,0.5455562596723555,0.0363289624379034,0.5764661002268585,0.8671802206639259,0.0007528999106900325,9.0,16.0,11.0,12.0,5.0,36.0,10.0,28.0,45.81818181818182,31.0,41.0,45.0,42.0,4.0
68,30089.0,0.3614940364499924,0.8155618091049761,0.6169467247041648,0.1074923810950145,0.400046279225396,0.7717857145061854,0.8380281547172047,29.0,24.0,14.0,16.0,21.0,9.0,19.0,52.0,17.0,42.0,38.0,44.0,65.0,0.0
69,30090.0,0.4342837184095304,0.8695724672438996,0.5249974380107508,0.0704441132202823,0.4133574040842968,0.7914285723557517,0.8287671123761055,12.0,14.0,6.0,10.0,9.0,29.0,8.0,26.0,39.0,45.0,43.0,40.0,42.0,3.0
70,30091.0,0.2321666627600242,0.5537983430308488,0.7235927904423427,0.0431102958399411,0.630160447609686,0.660357143168854,0.2469330515617381,13.0,21.0,16.0,14.0,16.0,22.0,14.0,38.0,31.0,45.0,47.0,36.0,46.0,5.0
71,30093.0,0.4084512185490054,0.6881501870892951,0.808796407441492,0.0983495013158626,0.4286039129384614,0.5235714379595338,0.578460770293446,8.0,10.0,10.0,18.0,6.0,22.0,0.0,26.0,38.0,42.0,45.0,46.90909090909091,34.0,4.0
72,30094.0,0.471148333026447,0.8060585490935642,0.9495760786593029,0.0881732731087436,0.4848908236504799,0.920285717464392,0.6744324700018838,14.0,14.0,14.0,13.0,16.0,20.0,15.0,41.0,38.0,31.0,33.0,37.0,45.0,4.0
73,30095.0,0.3869908139590528,0.6687183412637316,0.7220385480183998,0.1339078285869516,0.705361651972656,0.4707142935302921,0.3173639232178002,20.0,25.0,14.0,18.0,15.0,28.0,11.0,43.0,35.0,49.0,41.0,46.0,64.0,2.0
74,30096.0,0.5251700023327099,0.4149974326630144,0.529912913610822,0.0384835551034856,0.3679504856004704,0.2596428636330062,0.5463096961937656,13.0,19.0,14.0,14.0,10.0,23.0,8.0,44.0,34.0,45.0,46.0,42.0,55.0,3.0
75,30097.0,0.3824294104803572,0.7129425117735153,0.8588089328997371,0.0792540953081868,0.4478114500434197,0.707142862838986,0.6260162582393244,4.0,15.0,8.0,14.0,8.0,8.0,13.0,47.0,40.0,36.0,41.0,44.0,42.0,7.0
76,30098.0,0.3215265090710187,0.6463156666374472,0.6900138526337778,0.1498047484450922,0.5334041059704621,0.8410714276445623,0.3232209685056958,7.0,14.0,13.0,16.0,7.0,20.0,6.0,23.0,49.0,33.0,42.0,47.0,32.0,5.0
77,30099.0,0.3930091314905929,0.8787902998495568,0.6275912302219357,0.068856953545982,0.4499478587659206,0.3424999978822646,0.5260727881543114,21.0,19.0,11.0,18.0,14.0,17.0,4.0,22.0,30.0,46.0,41.0,31.0,43.0,3.0
