,subID,subtlety,block_type,responses_subt_1,responses_pf,RT,accuracy,rating180,diff_from_180,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
56,30013,0.0,1.0,80.66666666666667,,3569.1666666666665,1.0,23.666666666666668,57.0,12.0,11.0,9.0,12.0,8.0,33.0,4.0,31.0,48.0,35.0,44.0,54.0,36.0,5.0
57,30013,30.0,1.0,84.33333333333333,,4196.666666666667,1.0,23.666666666666668,60.66666666666666,12.0,11.0,9.0,12.0,8.0,33.0,4.0,31.0,48.0,35.0,44.0,54.0,36.0,5.0
58,30013,60.0,1.0,77.16666666666667,,3174.1666666666665,1.0,23.666666666666668,53.5,12.0,11.0,9.0,12.0,8.0,33.0,4.0,31.0,48.0,35.0,44.0,54.0,36.0,5.0
59,30013,90.0,1.0,79.66666666666667,,4315.333333333333,1.0,23.666666666666668,56.0,12.0,11.0,9.0,12.0,8.0,33.0,4.0,31.0,48.0,35.0,44.0,54.0,36.0,5.0
60,30013,120.0,1.0,50.333333333333336,,4646.166666666667,1.0,23.666666666666668,26.666666666666668,12.0,11.0,9.0,12.0,8.0,33.0,4.0,31.0,48.0,35.0,44.0,54.0,36.0,5.0
61,30013,150.0,1.0,33.166666666666664,,4849.833333333333,0.8333333333333334,23.666666666666668,9.499999999999996,12.0,11.0,9.0,12.0,8.0,33.0,4.0,31.0,48.0,35.0,44.0,54.0,36.0,5.0
62,30013,180.0,1.0,23.666666666666668,,4498.5,0.6666666666666666,23.666666666666668,0.0,12.0,11.0,9.0,12.0,8.0,33.0,4.0,31.0,48.0,35.0,44.0,54.0,36.0,5.0
63,30014,0.0,1.0,100.0,,2127.1666666666665,1.0,0.0,100.0,12.0,12.0,14.0,13.0,11.11111111111111,18.0,0.0,24.0,46.0,33.0,44.0,48.0,33.0,10.0
64,30014,30.0,1.0,100.0,,2239.1666666666665,1.0,0.0,100.0,12.0,12.0,14.0,13.0,11.11111111111111,18.0,0.0,24.0,46.0,33.0,44.0,48.0,33.0,10.0
65,30014,60.0,1.0,99.83333333333333,,2103.3333333333335,1.0,0.0,99.83333333333333,12.0,12.0,14.0,13.0,11.11111111111111,18.0,0.0,24.0,46.0,33.0,44.0,48.0,33.0,10.0
66,30014,90.0,1.0,83.33333333333333,,2709.1666666666665,0.8333333333333334,0.0,83.33333333333333,12.0,12.0,14.0,13.0,11.11111111111111,18.0,0.0,24.0,46.0,33.0,44.0,48.0,33.0,10.0
67,30014,120.0,1.0,16.833333333333332,,2414.8333333333335,0.8333333333333334,0.0,16.833333333333332,12.0,12.0,14.0,13.0,11.11111111111111,18.0,0.0,24.0,46.0,33.0,44.0,48.0,33.0,10.0
68,30014,150.0,1.0,32.666666666666664,,3046.1666666666665,0.6666666666666666,0.0,32.666666666666664,12.0,12.0,14.0,13.0,11.11111111111111,18.0,0.0,24.0,46.0,33.0,44.0,48.0,33.0,10.0
69,30014,180.0,1.0,0.0,,2749.3333333333335,0.5,0.0,0.0,12.0,12.0,14.0,13.0,11.11111111111111,18.0,0.0,24.0,46.0,33.0,44.0,48.0,33.0,10.0
70,30016,0.0,1.0,90.0,,4487.333333333333,1.0,19.666666666666668,70.33333333333333,7.0,17.0,9.0,11.0,10.0,22.0,7.0,38.0,44.0,47.0,42.0,32.0,40.0,5.0
71,30016,30.0,1.0,80.5,,3742.6666666666665,1.0,19.666666666666668,60.83333333333333,7.0,17.0,9.0,11.0,10.0,22.0,7.0,38.0,44.0,47.0,42.0,32.0,40.0,5.0
72,30016,60.0,1.0,82.83333333333333,,3850.6666666666665,1.0,19.666666666666668,63.16666666666666,7.0,17.0,9.0,11.0,10.0,22.0,7.0,38.0,44.0,47.0,42.0,32.0,40.0,5.0
73,30016,90.0,1.0,60.833333333333336,,3790.6666666666665,0.8333333333333334,19.666666666666668,41.16666666666667,7.0,17.0,9.0,11.0,10.0,22.0,7.0,38.0,44.0,47.0,42.0,32.0,40.0,5.0
74,30016,120.0,1.0,54.8,,4290.5,1.0,19.666666666666668,35.133333333333326,7.0,17.0,9.0,11.0,10.0,22.0,7.0,38.0,44.0,47.0,42.0,32.0,40.0,5.0
75,30016,150.0,1.0,41.666666666666664,,3623.6666666666665,0.5,19.666666666666668,21.999999999999996,7.0,17.0,9.0,11.0,10.0,22.0,7.0,38.0,44.0,47.0,42.0,32.0,40.0,5.0
76,30016,180.0,1.0,19.666666666666668,,3882.6666666666665,0.6666666666666666,19.666666666666668,0.0,7.0,17.0,9.0,11.0,10.0,22.0,7.0,38.0,44.0,47.0,42.0,32.0,40.0,5.0
77,30017,0.0,1.0,100.0,,4569.0,0.8333333333333334,16.666666666666668,83.33333333333333,24.0,18.0,10.0,5.0,19.0,0.0,33.0,57.0,13.0,28.0,33.0,32.0,79.0,1.0
78,30017,30.0,1.0,100.0,,4961.0,1.0,16.666666666666668,83.33333333333333,24.0,18.0,10.0,5.0,19.0,0.0,33.0,57.0,13.0,28.0,33.0,32.0,79.0,1.0
79,30017,60.0,1.0,83.33333333333333,,4734.833333333333,1.0,16.666666666666668,66.66666666666666,24.0,18.0,10.0,5.0,19.0,0.0,33.0,57.0,13.0,28.0,33.0,32.0,79.0,1.0
80,30017,90.0,1.0,33.333333333333336,,4700.833333333333,1.0,16.666666666666668,16.666666666666668,24.0,18.0,10.0,5.0,19.0,0.0,33.0,57.0,13.0,28.0,33.0,32.0,79.0,1.0
81,30017,120.0,1.0,0.0,,5131.166666666667,0.8333333333333334,16.666666666666668,-16.666666666666668,24.0,18.0,10.0,5.0,19.0,0.0,33.0,57.0,13.0,28.0,33.0,32.0,79.0,1.0
