,subID,PSE_subt,range_subt,bias_subt,PSE_pf,range_pf,bias_pf,social_skill,comm,loneliness,posAffect
0,30002.0,0.5529509502277088,0.9008213238514855,0.3155037025430308,0.5910390401289496,0.7163288286992964,0.7487380092176521,21.0,16.0,56.0,20.0
1,30004.0,0.2768959343552792,0.8058338247396377,0.9994581811203578,0.1360655747361976,0.4330789220524288,0.8223169785515146,21.0,15.0,56.0,25.0
2,30005.0,0.3205831949598149,0.7101310746171048,0.8617297901377517,0.5307257462217723,0.7168126141095934,0.572306490743682,17.0,16.0,41.0,20.0
3,30006.0,0.4648232418961557,0.9893963329571449,0.8895718055150366,0.2282786092922535,0.6790347934479383,0.8437789343583811,8.0,3.0,30.0,25.0
4,30008.0,0.3251177869162705,0.5822519257303093,0.6927098441068518,0.3400160720196585,0.4391487896028681,0.646070922825845,5.0,12.22222222222222,45.0,28.0
5,30009.0,0.4895738571064396,0.7210436151361144,0.6367060862812857,0.4844343789195941,0.523470198945658,0.6414805308470356,10.0,12.22222222222222,32.0,18.0
6,30010.0,0.419273206163381,0.6879831073440233,0.7419902917895216,0.5294862876569634,0.6676821308007768,0.7164247757588906,13.0,11.0,43.27777777777778,29.0
7,30011.0,0.3825255893456694,0.8783898394651879,0.9209316606391144,0.7097404953959103,0.6459565664948649,0.46069144190817446,21.0,9.0,31.0,15.0
8,30013.0,0.3186032318511019,0.5944617681977196,0.612884857421496,0.635132041078554,0.5027084145599252,0.45828284523254975,12.0,8.0,36.0,33.0
9,30014.0,0.4070279594756171,0.9961781622749921,0.9290324979383473,0.5699639703944401,0.975644689828712,0.21937471797312963,12.0,11.11111111111111,33.0,18.0
10,30016.0,0.3208284994058807,0.6012796486407941,0.6956206539728063,0.6559501525633677,0.5700302244819426,0.5359190209530664,7.0,10.0,40.0,22.0
11,30017.0,0.5509971796197045,0.9984047915932448,0.1813533156770752,0.388670274263952,0.8966766628439192,0.7046587289366264,24.0,19.0,79.0,0.0
12,30018.0,0.4776413697954618,0.9043676779366858,0.989079034620649,0.5202736307391462,0.49225786128331905,0.4804750087975523,15.0,9.0,54.0,16.0
13,30019.0,0.1892402433161013,0.5746596427805636,0.9275628375039411,0.7526407674285114,0.5843890319179488,0.29899826866708,19.0,13.0,49.0,18.0
14,30020.0,0.5507682045615743,0.5772240210410715,0.37436532019237306,0.4931842686197244,0.5720451471086803,0.8849151670236772,10.0,6.0,44.0,15.0
15,30022.0,0.3739323218934789,0.9999996187274249,0.9999530195994956,0.4188347976937954,0.9994315406374676,0.9486276193717109,14.0,11.0,55.0,24.0
16,30024.0,0.5287288833768315,0.8478144146740476,0.4927465141378931,0.2610246501529698,0.5383034295269897,0.7287190285539268,8.0,3.0,40.0,20.0
17,30027.0,0.3221519475918983,0.7271915227556058,0.9408617866244591,0.6865540615082446,0.806794146279523,0.5162242531459335,9.0,5.0,29.55555555555556,27.0
18,30028.0,0.3217713692582785,0.7823558999425396,0.9676042964388539,0.3893715959321928,0.5531034036456377,0.6755017847300576,20.0,14.0,63.0,6.0
19,30029.0,0.3721002572179432,0.6069733372002268,0.8966351562018532,0.5051503995950282,0.538065969235697,0.72024073544472,12.0,7.0,47.0,28.0
20,30030.0,0.0254055524082817,0.384819290289503,0.8051460470040442,0.3860486287473793,0.3498356324099508,0.5898940077166133,18.0,11.0,54.0,17.0
21,30031.0,0.4192994275685456,0.8478366220217404,0.8901527724791991,0.9585883894715403,0.3084941591274692,0.28922605550776415,24.0,19.0,55.0,12.0
22,30032.0,0.1916047471999004,0.6712503733822811,0.9666475944691557,0.6932809417726886,0.5634222497770441,0.7074458668697048,12.0,9.0,40.0,18.0
23,30033.0,0.3607900995327894,0.9978230755789911,0.9912794776482239,0.3551982062464363,0.7420177435267119,0.7650928048968674,6.0,7.0,44.0,26.0
24,30034.0,0.2747529104659794,0.779638490958561,0.988514760796837,0.4361423519021117,0.4681056783049421,0.6005714176908561,3.0,6.0,26.0,27.0
25,30035.0,0.4031246165952122,0.7633328515461618,0.9865917360153961,0.2756233396995898,0.509876541618438,0.7914627136131628,8.0,3.0,42.0,29.0
26,30036.0,0.4888857301111329,0.7760449418960953,0.6604816442864303,0.5206115933005816,0.6285417575772143,0.6865250113674662,12.0,15.0,51.0,24.444444444444443
27,30037.0,0.3178122340432102,0.4841946416044156,0.7540291801743444,0.329352717660774,0.6847232679493305,0.6887268133376467,3.0,7.0,28.0,39.0
28,30039.0,0.3607478983685857,0.7005364993479236,0.7991452335539869,0.4295189695521199,0.5785260630111969,0.7592797992901513,15.0,12.0,59.0,15.0
29,30041.0,0.336212220164459,0.7545802958923986,0.7341926941175309,0.3505065902252715,0.6990846498838197,0.8795880414500725,1.0,0.0,20.0,37.0
30,30042.0,0.346070537539174,0.7728655481710272,0.9300843585868085,0.5107155670772416,0.6634453846594963,0.6722260215622295,14.0,10.0,55.0,15.0
31,30044.0,0.5145186860346875,0.6746344271930836,0.10573525522005103,0.4633109450498516,0.4994347357335172,0.5639072782817925,8.0,2.0,40.0,37.0
32,30045.0,0.1780905018730148,0.6057046494146144,0.9426645643767162,0.3455816836150014,0.9772314304725399,0.702698397482118,12.0,10.0,44.0,24.0
33,30046.0,0.4055237518516546,0.9569348091583418,0.9248030583321871,0.6218639535331425,0.890671323659753,0.8597153313884587,10.0,10.0,35.0,11.0
34,30050.0,0.4334423676268714,0.6822540830969276,0.5170120769498323,0.4152401468049791,0.5269422134195918,0.7628616984545142,21.0,17.0,45.0,11.0
35,30051.0,0.4445322659991783,0.8142245474794668,0.6045398506130888,0.4905699356925965,0.5150344464629493,0.6279364207594547,14.0,5.0,35.0,22.0
36,30053.0,0.2755879818800684,0.5555808969822074,0.7566208758918681,0.4900133716306288,0.576712175288331,0.6983835186694402,16.0,13.0,44.0,26.0
37,30054.0,0.3693439744236625,0.5914278658458133,0.8061478212837041,0.642885771791771,0.5604084530927109,0.36048424497751824,10.0,11.0,37.0,31.0
38,30055.0,0.4379768587032744,0.9565936894559145,0.9614774787879308,0.5935478461732385,0.5184307778757888,0.8030073642656957,6.0,3.0,29.0,33.0
39,30056.0,0.3100677962105186,0.5461188047003204,0.8403549860678539,0.5810910081605001,0.7264257491753239,0.64594583702726,16.0,13.0,41.0,20.0
40,30057.0,0.3709291685122978,0.7888069308800509,0.7783024580894835,0.2590585409322171,0.6692986503185374,0.9286200004243451,21.0,13.0,61.0,13.0
41,30059.0,0.5030054319602864,0.654821037632002,0.39797951173909757,0.5158330907243435,0.5539556575398737,0.5887112579107754,18.0,17.0,53.0,19.0
42,30061.0,0.3607392910112288,0.42398471454447845,0.5683842642086921,0.5799799586930873,0.3581668896623227,0.4622411406270009,11.0,9.0,39.0,27.0
43,30062.0,0.4360361204023921,0.8979776810091151,0.607586710871764,0.6424193058748576,0.6124408463178102,0.5333829955980678,15.0,8.0,30.0,30.0
44,30064.0,0.2677066016868669,0.5984663343624429,0.8960253123049443,0.4304971571976401,0.5949968668923311,0.5737628608869201,2.0,1.0,32.0,31.0
45,30065.0,0.515905773701762,0.970537076205622,0.7495241713938087,0.5400487917565948,0.4029032076693152,0.515583889626036,4.444444444444445,6.0,32.0,34.0
46,30066.0,0.3530362834714663,0.6783571295834323,0.6141786993736341,0.3024641398842493,0.3854431250889756,0.6085085370045583,8.0,6.0,53.0,14.0
47,30067.0,0.3214062356054533,0.782195298677823,0.9308038633490537,0.4514933841897715,0.7304125156070151,0.6119219094329222,23.0,12.0,67.0,32.0
48,30068.0,0.4655583317432007,0.7256013660258416,0.45938190110324456,0.5960880001997247,0.3856154008072714,0.530340668013094,11.0,10.0,47.0,12.22222222222222
49,30069.0,0.4446705319729841,0.49833103206075957,0.5481745236878787,0.6540471199846353,0.41685341076130566,0.4240053426165986,10.0,11.0,35.0,27.0
50,30070.0,0.4128118841261384,0.8775446428609125,0.7059429777793702,0.6686632957810862,0.6332145864809406,0.1812229670861162,24.0,22.0,56.0,11.0
51,30071.0,0.47008961805426,0.4914203673239872,0.6464592600655792,0.6524899619129617,0.6976232089787361,0.6225079890797018,15.0,16.0,52.0,25.0
52,30072.0,0.356708171090404,0.8173867593729753,0.7479897814847091,0.6761718997159823,0.5449999999999303,0.6080586080585149,18.0,8.0,56.0,20.0
53,30073.0,0.4600320008527542,0.8455195643719343,0.7161572263211217,0.4190687921583501,0.6260498979230642,0.7076479016103505,16.0,15.0,39.0,23.0
54,30074.0,0.355395121120466,0.6538730258309693,0.670064471538942,0.3448498382518999,0.5283299527590568,0.7083947579149282,10.0,15.0,52.0,14.0
55,30075.0,0.3399241415052076,0.7728412481641973,0.9632064339370473,0.4519865330565517,0.6963228432472863,0.7897740670875835,9.0,11.0,55.0,28.0
56,30076.0,0.3945354590870984,0.7779510036502265,0.7378761253370864,0.5904615482278603,0.5595170536572109,0.5922862142451784,18.0,13.0,69.0,11.0
57,30077.0,0.3306457834226948,0.5933333333333334,0.6352459016393442,0.4708750783531636,0.4953668215471626,0.5265227885840581,21.0,15.0,63.0,15.0
58,30078.0,0.409216588742241,0.2895418525263872,0.5605863485626358,0.4487910964366078,0.32490649625964846,0.47588464994716834,7.0,9.0,30.0,27.0
59,30079.0,0.2672210571515144,0.701031541480897,0.7750212571431971,0.731881779471189,0.6579507746310352,0.36508128160314635,8.0,7.0,38.0,23.0
60,30080.0,0.4876490197935604,0.44166666666666676,0.6029850746268657,0.4518991534819642,0.7120863861427273,0.5123916571184904,23.0,21.0,47.0,29.0
61,30081.0,0.3259643893367559,0.6135966795949546,0.7839654458316795,0.4428424269305369,0.5068046094385978,0.7248317539684648,19.0,8.0,57.0,17.0
62,30083.0,0.3043422018139926,0.9087594572540478,0.9498817059091171,0.7046271787473524,0.9519297388632575,0.9361461524799676,18.0,16.0,58.0,15.0
63,30084.0,0.3054935094447983,0.6616663334733887,0.8201988180046513,0.64904126069768,0.4646339506221554,0.503674025881171,16.0,13.0,55.0,13.0
64,30085.0,0.346665776902568,0.6784973210329126,0.53805698085325,0.693552235075596,0.5710610552270765,0.699486351711114,13.0,10.0,44.0,14.444444444444445
65,30086.0,0.3542771135298403,0.8883658283711429,0.7905557554265432,0.3594494133301834,0.6785596575491728,0.7724061582607668,14.0,4.0,56.0,22.0
66,30087.0,0.6457580920687026,0.5871150092698174,0.18454739573968584,0.4568310604980823,0.43505899880977844,0.7015158599791735,12.0,7.0,48.0,23.0
67,30088.0,0.4473182188950104,0.9816620275700444,0.5455562596723555,0.6153018790221255,0.9042342835731969,0.07314283988756591,9.0,5.0,42.0,36.0
68,30089.0,0.3614940364499924,0.8155618091049761,0.6169467247041648,0.4627965206275513,0.646638588770353,0.7632795803645298,29.0,21.0,65.0,9.0
69,30090.0,0.4342837184095304,0.8695724672438996,0.5249974380107508,0.4358505425767509,0.6835345059143912,0.6631927626919286,12.0,9.0,42.0,29.0
70,30091.0,0.2321666627600242,0.5537983430308488,0.7235927904423427,0.657532558922499,0.6244782811146212,0.35230428648711326,13.0,16.0,46.0,22.0
71,30093.0,0.4084512185490054,0.6881501870892951,0.808796407441492,0.4636314601006002,0.4713460614464802,0.5608698907869327,8.0,6.0,34.0,22.0
72,30094.0,0.471148333026447,0.8060585490935642,0.9495760786593029,0.4870158943568365,0.8272984138868135,0.5241970820343689,14.0,16.0,45.0,20.0
73,30095.0,0.3869908139590528,0.6687183412637316,0.7220385480183998,0.8013226546490694,0.5421034146893433,0.4950378993441097,20.0,15.0,64.0,28.0
74,30096.0,0.5251700023327099,0.4149974326630144,0.529912913610822,0.3938109680733452,0.2235683853859473,0.5588151396600922,13.0,10.0,55.0,23.0
75,30097.0,0.3824294104803572,0.7129425117735153,0.8588089328997371,0.6379563774190957,0.6621065362739382,0.8837829486047976,4.0,8.0,42.0,8.0
76,30098.0,0.3215265090710187,0.6463156666374472,0.6900138526337778,0.5374582692359879,0.7118126946245215,0.47950150705665817,7.0,7.0,32.0,20.0
77,30099.0,0.3930091314905929,0.8787902998495568,0.6275912302219357,0.4692918482214272,0.30064458448774034,0.5239176047147063,21.0,14.0,43.0,17.0
78,30101.0,0.4289674867319525,0.6432487037907302,0.7258359255685131,0.1577814203915772,0.30227335080368,0.6431521344584824,26.0,21.0,69.0,25.0
79,30102.0,0.3352974595699865,0.8098717073783376,0.9999062724879565,0.4973704785558863,0.6566598654517521,0.9999821891160922,4.0,4.0,36.0,37.0
80,30103.0,0.3915744495499015,0.798498961323503,0.8027289463309281,0.3681616739521789,0.7486129832603343,0.8452206767924565,12.0,0.0,21.0,40.0
81,30104.0,0.3856288174836145,0.7012635908656012,0.6652244412579313,0.4997578645377316,0.7797033932031645,0.5069992993945275,12.0,12.0,44.0,29.0
82,30105.0,0.4007147814537355,0.5327028414676306,0.6834969565980451,0.5902602800822635,0.5171465659478678,0.4439427053395121,17.0,17.0,48.0,6.0
83,30106.0,0.2400093316456513,0.6255613788245734,0.9768038253931233,0.8706638712539787,0.16679031634611746,0.42919013571956016,16.0,5.0,45.0,25.0
84,30109.0,0.423495123238937,0.6183309474294436,0.7248922979784764,0.4787089727545328,0.3284894758779911,0.5823988185283243,7.0,4.0,48.0,29.0
85,30110.0,0.4585845862811077,0.5883333182118562,0.5506073019620374,0.5936055028334835,0.5400745831298689,0.431567802056832,16.0,11.0,38.0,11.0
86,30111.0,0.425728128031439,0.3904880495407447,0.5496887176582755,0.4266318319946489,0.4687350749396162,0.6154622834990995,16.0,9.0,47.0,27.0
87,30112.0,0.3550673955915006,0.8327542942068904,0.7077021462755474,0.3040481171210163,0.6940256893347548,0.8908167140943744,11.0,13.0,51.0,16.0
88,30113.0,0.3949714205545049,0.992196751330585,0.9960538922503271,0.908320087047437,0.5987855961201847,0.03738656138486616,9.0,3.0,33.0,8.0
89,30114.0,0.4440927912611204,0.7343618771040499,0.8277938417830122,0.3258395618704932,0.8113355625351307,0.8466339698953702,11.0,6.0,31.0,28.0
90,30116.0,0.0442391858569143,0.5002815400346087,0.9616851582747531,0.5646513577088043,0.7999976842266785,0.6762417079514281,8.0,4.0,35.0,22.0
91,30118.0,0.387747715009813,0.9731539739034356,0.9999476783970058,0.0,0.18761958637795115,0.8879752955558357,20.0,20.0,42.0,16.0
92,30119.0,0.3091781629598418,0.5210186146725343,0.8955012737017929,0.5081778391566217,0.4089721915984956,0.5110416728140745,14.0,10.0,51.0,25.0
93,30120.0,0.4765974907890657,0.812481025921063,0.7754967714695236,0.6126895703363254,0.38817595331142385,0.7164624020811964,22.0,18.0,53.0,27.0
94,30121.0,0.3319327714035778,0.8331726513812273,0.8022957807343907,0.5194319182117553,0.5892932407153633,0.6430046577397807,5.0,2.0,28.0,30.0
95,30123.0,0.4001622304255064,0.6156406222342179,0.4964206171466723,0.5151850241742845,0.48829012540798405,0.5703145063065164,6.0,7.0,32.0,23.33333333333333
96,30124.0,0.3374670492791191,0.5768145198813336,0.7466950617129167,0.0,0.061900987578260014,0.5365336054429009,21.0,21.11111111111111,69.0,4.0
97,30127.0,0.3419046937172085,0.7510360058468062,0.5406579408547935,0.5998007655379018,0.505238208928782,0.6180418365284857,7.0,16.0,55.0,32.0
98,30128.0,0.4209695422174023,0.9204284058751927,0.8153766368973788,0.4917343036347402,0.7426835654801006,0.7649427230824594,14.0,9.0,60.0,20.0
99,30129.0,0.4620554692145682,0.905938957203232,0.5270508060601704,0.7044403927231716,0.6401461087449241,0.34482374783006603,18.0,13.0,58.0,15.0
100,30130.0,0.5198568737129857,0.8719416131424869,0.5326493377670902,0.5707986839608089,0.8934712914034316,0.3685745000901019,12.0,16.0,47.5,29.0
101,30131.0,0.3847381555293655,0.7602346842438854,0.9980474743778971,0.5016393172971261,0.8212951375229929,0.7032477843883342,7.0,3.0,34.0,25.0
102,30133.0,0.3338974200225704,0.6342860170798217,0.57978083232281,0.6333503021560072,0.617666848594509,0.6437120344653972,2.0,8.88888888888889,36.0,25.0
103,30134.0,0.3734003855072277,0.7249417361933332,0.6059915935618513,0.651307786920407,0.5103907770415219,0.44762744157759765,16.0,12.0,71.0,22.0
104,30135.0,0.3529526248791177,0.8121024067513789,0.9995071021133357,0.4317712652387686,0.8108361372876512,0.9893221714250385,14.0,9.0,46.0,19.0
105,30136.0,0.4897693663362492,0.9999999999999952,0.8137299551834342,0.3862772132322938,0.8399931297053989,0.7480972427796492,5.0,6.0,25.0,30.0
106,30138.0,0.5400931724243583,0.7876609109053065,0.581426909028309,0.607599545770055,0.737638097298714,0.6477392994034656,6.0,4.0,32.0,29.0
107,30139.0,0.1382892660341715,0.4692124628869865,0.8342967234967681,0.5216143854898274,0.7713830989509257,0.7056111151061777,19.0,14.0,54.888888888888886,28.0
108,30140.0,0.2496046933028308,0.4549929787653616,0.6422064443164768,0.668651682879043,0.5637429278755353,0.554145538740305,16.0,14.0,40.0,29.0
109,30142.0,0.376624045699828,0.6857566761257837,0.7932952746478781,0.4687158282652608,0.5543855518283164,0.6387406378245202,14.0,8.0,59.0,9.0
110,30143.0,0.4514307940934682,0.7256204564941134,0.7861755470879602,0.4787428727822002,0.4206591538562729,0.5551940367848333,12.0,10.0,34.0,12.0
111,30144.0,0.4347941878492364,0.7011487428526891,0.9212973812906878,0.5301557065066033,0.7807344560880147,0.5193016739985019,20.0,16.0,55.0,18.0
112,30145.0,0.4723288626770642,0.850476590253392,0.33020672829768866,0.179724371511286,0.2181689788730053,0.6004700937475297,18.0,11.0,61.0,19.0
113,30147.0,0.2458801870333541,0.36701299734882176,0.6767699846068806,0.5422827382899076,0.46900761598991525,0.6604889716213039,2.0,0.0,32.0,23.0
114,30148.0,0.4730064144570263,0.9358555267773283,0.9714461220588676,0.4790996658392606,0.8284878567238307,0.6079417697256645,4.444444444444445,4.0,25.0,40.0
115,30149.0,0.4194105476721622,0.9320989692307803,0.4941347233387408,0.3706802813976252,0.6981040779436691,0.8895687725002611,6.0,1.0,31.0,35.0
116,30150.0,0.3163499907166904,0.6666666663785703,1.0,0.3439767559147154,0.8688067973572079,0.8552711842025476,20.0,3.0,53.0,14.0
117,30151.0,0.4079416733826368,0.9494675962279047,0.9995625360741064,0.3627379286922007,0.7097638741503786,0.8806828137411676,23.0,18.0,61.0,10.0
118,30152.0,0.4540364838527188,0.48599960331962244,0.6225682658084465,0.4219017888826518,0.44084365831118943,0.6211841520325525,8.0,9.0,32.0,29.0
119,30153.0,0.0,0.28717950541183995,0.891214447040384,0.824922114373586,0.6799997118655675,0.7031243668926862,11.0,13.333333333333334,42.0,31.0
120,30156.0,0.0,0.37074745702986156,0.9311828945978924,0.5187054319737623,0.633746775969249,0.6848661232714499,9.0,10.0,47.0,29.0
121,30157.0,0.2965519633642207,0.7104143114368897,0.9525347859600826,0.4676138643180053,0.7270959773738606,0.9625086982370831,6.0,5.0,41.0,34.0
122,30158.0,0.4395082200019672,0.6438112687553823,0.48398011603955093,0.5992931638526178,0.6510360262180698,0.5679975448310665,15.0,15.0,47.0,15.0
123,30160.0,0.3176805544606778,0.4114366143382197,0.6428706493143572,0.0128235819682598,0.45817695704329614,0.9165357248668539,12.0,9.0,74.0,18.0
124,30161.0,0.4307587427424345,0.5827661071944372,0.6601549722058406,0.5517533541737927,0.5379175564166074,0.5221255257620514,14.0,3.0,46.0,24.0
125,30162.0,0.3600666410947061,0.6825015750196252,0.8203922884525839,0.5286728421382382,0.5964807594122827,0.5798734455187299,16.0,4.0,77.0,13.0
126,30163.0,0.2547442629222619,0.30040149316718634,0.6457597879045379,0.4764435866151793,0.22344065444231265,0.5067074103694632,18.0,17.0,68.0,15.0
127,30164.0,0.3862347716530859,0.7218243642487808,0.80396533309873,0.4172087504723326,0.588602113341554,0.7469934100068654,21.0,11.0,42.0,14.0
128,30165.0,0.4142669255833733,0.9983836882022791,0.9361753714962282,0.6160833923208273,0.9410437072016891,0.4359536445530149,21.0,10.0,35.0,17.0
129,30166.0,0.4818849816104328,0.26645055481739727,0.41119137704800274,0.1068727694694471,0.19779133042997532,0.6122549648674805,9.0,8.0,37.0,30.0
130,30169.0,0.354754319512939,0.8331595136570809,0.7185416474763845,0.3675676396782643,0.6657033384131245,0.6918632312616162,24.0,15.0,57.0,19.0
131,30170.0,0.1756132527264758,0.55828722486728,0.7467805669690626,0.4737651148056376,0.4083603121155788,0.52823207064787,12.0,9.0,55.0,13.0
132,30171.0,0.4617045890159573,0.9856664685162156,0.8760492517671562,0.5045484053349197,0.7218214258036098,0.679728531698809,11.0,15.0,40.0,35.0
133,30172.0,0.3559392731160956,0.788048881692879,0.8500780263004901,0.4771891914544057,0.47630184710194157,0.7334347864930251,6.0,3.0,41.0,23.0
134,30173.0,0.4579658210910249,0.8848017539180416,0.27348905285883957,0.6354080899927781,0.4645338271690282,0.39667495535591035,17.0,13.0,57.0,18.0
135,30174.0,0.2841948416884433,0.794035858017642,0.7896068879974898,0.1635915550363337,0.3941953903928239,0.7740467495136063,11.0,3.0,37.0,25.0
136,30176.0,0.4188650467498296,0.7943908853468973,0.8080770555018442,0.6644956777806738,0.5092112112356073,0.3728245681312207,11.0,8.0,36.0,31.0
137,30177.0,0.4310821608801388,0.71428940823583,0.6425180284723736,0.3435033425493713,0.5058120176460796,0.6960243942198638,7.0,7.0,36.0,15.0
138,30178.0,0.5363520642659813,0.5136144319783491,0.4160764545208171,0.4344556492304998,0.5075487624366084,0.6867881179134258,25.0,21.0,34.0,8.0
139,30179.0,0.4965909714430224,0.51893967314459,0.510317453248523,0.6916469145460786,0.5083333333314011,0.3288135593207415,1.0,4.0,31.0,32.0
