,subID,block_type,subtlety,chargeSpeeds,responses_subt_1,responses_subt_2,pred_color,responses_pf,RT,movie,trial_num,stim_dur,subt_norm,chargeSpeed_norm,accuracy,responses_pf_rev,chargeSpeed_norm_rev,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
3278,30101,1,120.0,,16.0,grey,black,,2527.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,16,5676,0.3333333333333333,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3279,30101,1,30.0,,86.0,grey,grey,,2462.0,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,17,5674,0.8333333333333334,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3280,30101,1,180.0,,25.0,black,black,,1998.0,21ca5095-0a92-499b-9d26-d8a5f4a0841a,18,5795,0.0,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3281,30101,1,90.0,,23.0,grey,black,,2585.0,1d4805c2-68cf-415b-af2f-f7c0564b59aa,19,5658,0.5,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3282,30101,1,90.0,,78.0,black,black,,1566.0,16088d09-c11d-4b03-8c77-f92a33554c1e,20,5708,0.5,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3283,30101,1,30.0,,83.0,black,black,,1682.0,c53236a2-f564-41ec-89aa-2bd90765b0a4,21,5698,0.8333333333333334,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3284,30101,1,60.0,,85.0,grey,grey,,1654.0,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,22,5685,0.6666666666666666,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3285,30101,1,0.0,,85.0,grey,grey,,1787.0,53613c0d-b07e-4b22-b6ec-56dda26edc8f,23,5684,1.0,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3286,30101,1,150.0,,5.0,grey,grey,,2203.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,24,5690,0.1666666666666666,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3287,30101,1,0.0,,91.0,grey,grey,,1844.0,72e764e1-0b34-4efd-96db-5df7934b2395,25,5678,1.0,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3288,30101,1,180.0,,5.0,grey,black,,2245.0,5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,26,5745,0.0,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3289,30101,1,120.0,,16.0,grey,grey,,2023.0,b7261f19-79df-4505-b935-0cb890ebda9c,27,5660,0.3333333333333333,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3290,30101,1,150.0,,11.0,grey,grey,,1937.0,275adee0-f228-423e-816a-e5e70b874bf3,42,5705,0.1666666666666666,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3291,30101,1,120.0,,14.0,grey,grey,,2464.0,9996b324-9da6-4bd7-a5d5-305513d257ce,43,5672,0.3333333333333333,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3292,30101,1,180.0,,58.0,grey,black,,2076.0,4bc5af99-ede5-49ec-a929-d4fc6fae9b43,44,5778,0.0,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3293,30101,1,0.0,,92.0,black,grey,,2673.0,07cdb9d7-6577-428d-9498-8a7243527554,45,5663,1.0,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3294,30101,1,90.0,,91.0,grey,grey,,2043.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,46,5690,0.5,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3295,30101,1,60.0,,88.0,grey,grey,,2013.0,7b3797d6-d4cc-4819-b3ad-adfd144217e2,47,5652,0.6666666666666666,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3296,30101,1,60.0,,89.0,black,black,,2828.0,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,48,5666,0.6666666666666666,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3297,30101,1,0.0,,92.0,black,black,,1768.0,49e5ac90-6e7f-4243-9552-8c4c10545895,49,5688,1.0,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3298,30101,1,60.0,,81.0,black,black,,2117.0,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,50,5654,0.6666666666666666,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3299,30101,1,0.0,,89.0,black,black,,2030.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,51,5680,1.0,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3300,30101,1,30.0,,89.0,grey,grey,,1938.0,c6499c88-e947-4ab5-8cde-3013da4d084f,52,5711,0.8333333333333334,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3301,30101,1,150.0,,35.0,black,grey,,3342.0,4270e833-4dad-483f-85cb-3dee1fccc571,53,5701,0.1666666666666666,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3302,30101,1,30.0,,93.0,black,black,,2679.0,cf5e29cd-eacd-4164-96d2-05de1fad88ba,54,5715,0.8333333333333334,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3303,30101,1,150.0,,2.0,grey,black,,2539.0,4cd79935-2124-4c73-9bff-ce0554f08119,55,5698,0.1666666666666666,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3304,30101,1,180.0,,43.0,grey,black,,3850.0,b70d0259-cb69-48f1-b026-46452cf6e70f,70,5794,0.0,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3305,30101,1,30.0,,88.0,grey,grey,,1686.0,9093ecfa-6a76-4110-b88c-dd9330281781,71,5721,0.8333333333333334,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3306,30101,1,90.0,,66.0,black,black,,1823.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,72,5677,0.5,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3307,30101,1,150.0,,35.0,grey,black,,2470.0,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,73,5663,0.1666666666666666,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3308,30101,1,180.0,,9.0,grey,grey,,1967.0,2cf66fb7-ab1d-466b-be40-d9f856dc213f,74,5761,0.0,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3309,30101,1,120.0,,72.0,black,black,,1408.0,987cd79f-7d6a-426b-8983-8bee8675f0ba,75,5667,0.3333333333333333,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3310,30101,1,90.0,,66.0,grey,grey,,1920.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,76,5669,0.5,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3311,30101,1,0.0,,93.0,black,black,,2059.0,47505654-05f0-4b92-a9a3-978c80bda46b,77,5699,1.0,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3312,30101,1,120.0,,32.0,grey,black,,2369.0,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,78,5645,0.3333333333333333,,0.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3313,30101,1,60.0,,93.0,grey,grey,,1873.0,a7fd07d1-e946-43a4-882d-0b3b7882ed21,79,5681,0.6666666666666666,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3314,30101,1,120.0,,62.0,black,black,,1921.0,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,80,5677,0.3333333333333333,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3315,30101,1,150.0,,66.0,grey,grey,,2156.0,9c46112a-3307-42b7-8386-bdf38ba679af,81,5714,0.1666666666666666,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3316,30101,1,30.0,,91.0,black,black,,2041.0,0ea51ff3-f8ac-4d29-a981-0a167d74909c,82,5677,0.8333333333333334,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3317,30101,1,90.0,,62.0,grey,grey,,1915.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,83,5743,0.5,,1.0,,,26.0,23.0,18.0,24.0,21.0,25.0,11.0,48.0,30.545454545454547,40.0,38.0,43.0,69.0,3.0
3318,30102,1,90.0,,51.0,grey,grey,,4345.0,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,14,5726,0.5,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3319,30102,1,90.0,,100.0,grey,grey,,4054.0,ceedd529-39a5-4c29-8103-d6ac89521de6,15,5658,0.5,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3320,30102,1,30.0,,100.0,black,black,,2620.0,c53236a2-f564-41ec-89aa-2bd90765b0a4,16,5667,0.8333333333333334,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3321,30102,1,30.0,,100.0,grey,grey,,2361.0,31932267-3908-4599-ba56-ba5043757838,17,5635,0.8333333333333334,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3322,30102,1,150.0,,100.0,grey,grey,,3329.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,18,5648,0.1666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3323,30102,1,0.0,,44.0,black,black,,1538.0,49e5ac90-6e7f-4243-9552-8c4c10545895,19,5670,1.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3324,30102,1,0.0,,100.0,black,black,,1690.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,20,5631,1.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3325,30102,1,180.0,,0.0,grey,grey,,2678.0,27771508-6d61-4618-83ca-4bc020efddfe,21,5723,0.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3326,30102,1,180.0,,51.0,grey,grey,,1780.0,68be0cf8-ea92-4566-b84a-cbd60b2e5547,22,5745,0.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3327,30102,1,30.0,,95.0,grey,black,,2149.0,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,23,5656,0.8333333333333334,,0.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3328,30102,1,150.0,,13.0,black,black,,3640.0,5744f837-93bf-4eba-bddf-e630dedf974e,24,5673,0.1666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3329,30102,1,150.0,,0.0,grey,black,,2310.0,4cd79935-2124-4c73-9bff-ce0554f08119,25,5682,0.1666666666666666,,0.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3330,30102,1,0.0,,100.0,grey,grey,,2125.0,72e764e1-0b34-4efd-96db-5df7934b2395,26,5645,1.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3331,30102,1,120.0,,0.0,black,black,,2053.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,27,5658,0.3333333333333333,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3332,30102,1,150.0,,0.0,grey,black,,2280.0,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,42,5709,0.1666666666666666,,0.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3333,30102,1,0.0,,100.0,grey,grey,,2803.0,07cdb9d7-6577-428d-9498-8a7243527554,43,5655,1.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3334,30102,1,180.0,,100.0,black,grey,,2741.0,2176e0c4-bf6c-4f4a-a64b-23825205a150,44,5757,0.0,,0.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3335,30102,1,120.0,,0.0,grey,grey,,2283.0,9996b324-9da6-4bd7-a5d5-305513d257ce,45,5684,0.3333333333333333,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3336,30102,1,30.0,,52.0,black,black,,1666.0,a4bd654a-f8f1-44b4-907f-0114e1caa391,46,5656,0.8333333333333334,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3337,30102,1,0.0,,100.0,grey,grey,,2061.0,19c65966-3d88-4851-afe4-ae34c498748c,47,5655,1.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3338,30102,1,120.0,,100.0,black,black,,2375.0,7da9ad01-3df5-45e9-8edf-4af0795536e1,48,5683,0.3333333333333333,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3339,30102,1,30.0,,100.0,grey,black,,3061.0,cf5e29cd-eacd-4164-96d2-05de1fad88ba,49,5702,0.8333333333333334,,0.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3340,30102,1,60.0,,100.0,black,black,,2054.0,804f9681-f112-463c-a764-a40a823d6845,50,5664,0.6666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3341,30102,1,120.0,,100.0,black,black,,2244.0,987cd79f-7d6a-426b-8983-8bee8675f0ba,51,5661,0.3333333333333333,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3342,30102,1,60.0,,100.0,grey,grey,,2351.0,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,52,5636,0.6666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3343,30102,1,60.0,,100.0,grey,grey,,2134.0,7b3797d6-d4cc-4819-b3ad-adfd144217e2,53,5632,0.6666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3344,30102,1,0.0,,100.0,grey,grey,,2330.0,53613c0d-b07e-4b22-b6ec-56dda26edc8f,54,5659,1.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3345,30102,1,60.0,,100.0,grey,black,,2307.0,cca827ad-af9d-4cfd-ae71-7e028e3f8520,55,5631,0.6666666666666666,,0.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3346,30102,1,180.0,,0.0,grey,black,,1990.0,1c695094-312c-450a-ac7f-f994dabb958d,70,5751,0.0,,0.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3347,30102,1,180.0,,0.0,grey,black,,1978.0,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,71,5731,0.0,,0.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3348,30102,1,90.0,,100.0,black,black,,2163.0,68c0fec8-cf83-48bf-8079-a5f414fe7504,72,5666,0.5,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3349,30102,1,150.0,,0.0,grey,grey,,2961.0,4270e833-4dad-483f-85cb-3dee1fccc571,73,5703,0.1666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3350,30102,1,60.0,,100.0,black,black,,2493.0,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,74,5685,0.6666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3351,30102,1,180.0,,0.0,grey,grey,,2428.0,1d35e834-4947-46b2-9cbd-816ea4587c6f,75,5793,0.0,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3352,30102,1,150.0,,0.0,grey,grey,,2736.0,275adee0-f228-423e-816a-e5e70b874bf3,76,5662,0.1666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3353,30102,1,60.0,,100.0,grey,grey,,2854.0,a7fd07d1-e946-43a4-882d-0b3b7882ed21,77,5670,0.6666666666666666,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3354,30102,1,90.0,,100.0,black,black,,2944.0,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,78,5691,0.5,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3355,30102,1,120.0,,0.0,grey,grey,,2256.0,b7261f19-79df-4505-b935-0cb890ebda9c,79,5712,0.3333333333333333,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3356,30102,1,120.0,,100.0,grey,grey,,2947.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,80,5675,0.3333333333333333,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3357,30102,1,30.0,,100.0,grey,grey,,2704.0,57dbdc86-9c49-4214-a908-c4a254e90229,81,5662,0.8333333333333334,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3358,30102,1,90.0,,100.0,black,black,,2730.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,82,5665,0.5,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3359,30102,1,90.0,,100.0,grey,grey,,2420.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,83,5649,0.5,,1.0,,,4.0,13.0,8.0,17.0,4.0,37.0,4.0,21.0,48.0,47.0,43.0,56.0,36.0,3.0
3360,30103,1,60.0,,85.0,black,black,,4278.0,804f9681-f112-463c-a764-a40a823d6845,14,5763,0.6666666666666666,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3361,30103,1,60.0,,90.0,black,black,,3505.0,cca827ad-af9d-4cfd-ae71-7e028e3f8520,15,5727,0.6666666666666666,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3362,30103,1,150.0,,28.0,grey,grey,,4356.0,18487641-212a-4e1e-8730-31709d721382,16,5716,0.1666666666666666,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3363,30103,1,120.0,,11.0,black,black,,4258.0,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,17,5707,0.3333333333333333,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3364,30103,1,180.0,,8.0,grey,grey,,3903.0,27771508-6d61-4618-83ca-4bc020efddfe,18,5793,0.0,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3365,30103,1,90.0,,51.0,black,black,,3479.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,19,5752,0.5,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3366,30103,1,90.0,,69.0,black,black,,3202.0,16088d09-c11d-4b03-8c77-f92a33554c1e,20,5839,0.5,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3367,30103,1,0.0,,95.0,grey,grey,,5073.0,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,21,5728,1.0,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3368,30103,1,150.0,,2.0,grey,black,,4055.0,7e113c5d-92b4-4c01-9588-dae0fb76eb5f,22,5744,0.1666666666666666,,0.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3369,30103,1,150.0,,4.0,black,grey,,4463.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,23,5733,0.1666666666666666,,0.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3370,30103,1,180.0,,29.0,grey,grey,,2805.0,4a6f7598-dc16-47d6-987e-a48c1f938428,24,5910,0.0,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3371,30103,1,120.0,,78.0,grey,grey,,2151.0,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,25,5827,0.3333333333333333,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3372,30103,1,30.0,,97.0,black,black,,4271.0,17e4063d-b2f1-4406-8a8f-be7151fd23c1,26,5715,0.8333333333333334,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3373,30103,1,180.0,,46.0,black,black,,2593.0,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,27,5823,0.0,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3374,30103,1,30.0,,100.0,grey,grey,,4253.0,57dbdc86-9c49-4214-a908-c4a254e90229,42,5956,0.8333333333333334,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3375,30103,1,90.0,,87.0,grey,grey,,4942.0,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,43,5797,0.5,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3376,30103,1,150.0,,34.0,black,black,,3530.0,5744f837-93bf-4eba-bddf-e630dedf974e,44,5749,0.1666666666666666,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3377,30103,1,90.0,,73.0,grey,grey,,3459.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,45,5713,0.5,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3378,30103,1,150.0,,24.0,grey,grey,,3111.0,9c46112a-3307-42b7-8386-bdf38ba679af,46,5731,0.1666666666666666,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3379,30103,1,150.0,,0.0,grey,black,,2902.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,47,5738,0.1666666666666666,,0.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3380,30103,1,0.0,,98.0,black,black,,4039.0,c188e383-94d7-475e-9da5-6d1f0a1184bb,48,5720,1.0,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
3381,30103,1,120.0,,72.0,black,black,,2799.0,7da9ad01-3df5-45e9-8edf-4af0795536e1,49,5736,0.3333333333333333,,1.0,,,12.0,13.0,7.0,10.0,0.0,40.0,0.0,12.0,46.0,29.0,41.0,59.0,21.0,8.0
