,subID,block_type,subtlety,chargeSpeeds,responses_subt_1,responses_subt_2,pred_color,responses_pf,RT,movie,trial_num,stim_dur,subt_norm,chargeSpeed_norm,accuracy,responses_pf_rev,chargeSpeed_norm_rev
38,30089,1,120.0,,46.0,grey,grey,,4455.0,b7261f19-79df-4505-b935-0cb890ebda9c,38,5703,0.3333333333333333,,1.0,,
39,30089,1,120.0,,23.0,grey,grey,,3907.0,a68cb7dc-2812-45a9-b8f6-862ff43630fb,39,5712,0.3333333333333333,,1.0,,
40,30089,1,60.0,,82.0,black,black,,5382.0,35fbacfe-f7fd-45d5-9266-5f6631809d11,40,5704,0.6666666666666666,,1.0,,
41,30089,1,60.0,,97.0,black,black,,3184.0,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,41,5689,0.6666666666666666,,1.0,,
56,30089,1,60.0,,68.0,black,black,,5762.0,8d9b8961-4fb1-4413-b875-966e01b9963a,56,5765,0.6666666666666666,,1.0,,
57,30089,1,120.0,,8.0,grey,grey,,4331.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,57,5699,0.3333333333333333,,1.0,,
58,30089,1,180.0,,8.0,black,black,,4367.0,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,58,5758,0.0,,1.0,,
59,30089,1,150.0,,70.0,grey,grey,,4449.0,9c46112a-3307-42b7-8386-bdf38ba679af,59,5719,0.16666666666666666,,1.0,,
60,30089,1,180.0,,8.0,grey,grey,,4146.0,124f53c2-90c6-4716-8221-e86088f8d257,60,5783,0.0,,1.0,,
61,30089,1,120.0,,18.0,black,black,,7698.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,61,5685,0.3333333333333333,,1.0,,
62,30089,1,90.0,,68.0,black,black,,2875.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,62,5708,0.5,,1.0,,
63,30089,1,0.0,,92.0,black,black,,3733.0,49e5ac90-6e7f-4243-9552-8c4c10545895,63,5698,1.0,,1.0,,
64,30089,1,30.0,,91.0,grey,grey,,4594.0,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,64,5691,0.8333333333333334,,1.0,,
65,30089,1,90.0,,91.0,black,black,,5752.0,16088d09-c11d-4b03-8c77-f92a33554c1e,65,5700,0.5,,1.0,,
66,30089,1,30.0,,91.0,black,black,,4133.0,cf5e29cd-eacd-4164-96d2-05de1fad88ba,66,5736,0.8333333333333334,,1.0,,
67,30089,1,90.0,,78.0,grey,grey,,5191.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,67,5731,0.5,,1.0,,
68,30089,1,180.0,,1.0,grey,grey,,4824.0,27771508-6d61-4618-83ca-4bc020efddfe,68,5765,0.0,,1.0,,
69,30089,1,180.0,,3.0,black,grey,,3496.0,46975d67-ead1-4d29-93d2-9fbd40dad49d,69,5812,0.0,,0.0,,
14,30090,1,90.0,,90.0,grey,grey,,2900.0,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,14,5765,0.5,,1.0,,
15,30090,1,60.0,,88.0,black,black,,3519.0,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,15,5711,0.6666666666666666,,1.0,,
16,30090,1,30.0,,90.0,black,black,,2997.0,0ea51ff3-f8ac-4d29-a981-0a167d74909c,16,5700,0.8333333333333334,,1.0,,
17,30090,1,30.0,,81.0,grey,grey,,4004.0,0a730462-ba50-4dbe-97c6-911f61a40346,17,5695,0.8333333333333334,,1.0,,
18,30090,1,60.0,,81.0,grey,grey,,4552.0,7b3797d6-d4cc-4819-b3ad-adfd144217e2,18,5671,0.6666666666666666,,1.0,,
19,30090,1,90.0,,,missed,grey,,10013.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,19,5707,0.5,,,,
20,30090,1,180.0,,19.0,black,black,,10054.0,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,20,5833,0.0,,1.0,,
21,30090,1,120.0,,22.0,black,grey,,2415.0,a68cb7dc-2812-45a9-b8f6-862ff43630fb,21,5730,0.3333333333333333,,0.0,,
22,30090,1,150.0,,16.0,black,grey,,2569.0,18487641-212a-4e1e-8730-31709d721382,22,5678,0.16666666666666666,,0.0,,
23,30090,1,180.0,,12.0,black,black,,4252.0,12a3cd27-040f-4199-9edb-5cd4bb71b3d0,23,5728,0.0,,1.0,,
24,30090,1,150.0,,54.0,black,black,,3332.0,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,24,5714,0.16666666666666666,,1.0,,
25,30090,1,150.0,,23.0,black,grey,,2683.0,4270e833-4dad-483f-85cb-3dee1fccc571,25,5709,0.16666666666666666,,0.0,,
26,30090,1,90.0,,80.0,grey,grey,,2064.0,ceedd529-39a5-4c29-8103-d6ac89521de6,26,5711,0.5,,1.0,,
27,30090,1,90.0,,82.0,black,black,,3186.0,42ffed3d-edac-4ca7-9b33-6f525cb7c364,27,5678,0.5,,1.0,,
42,30090,1,120.0,,16.0,black,black,,3570.0,6480385b-e9eb-45a9-88e3-aade6c90476d,42,5746,0.3333333333333333,,1.0,,
43,30090,1,0.0,,96.0,grey,grey,,2882.0,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,43,5709,1.0,,1.0,,
44,30090,1,120.0,,13.0,black,grey,,2470.0,9996b324-9da6-4bd7-a5d5-305513d257ce,44,5678,0.3333333333333333,,0.0,,
45,30090,1,90.0,,56.0,black,black,,4019.0,1d4805c2-68cf-415b-af2f-f7c0564b59aa,45,5744,0.5,,1.0,,
46,30090,1,150.0,,1.0,black,black,,3294.0,4cd79935-2124-4c73-9bff-ce0554f08119,46,5729,0.16666666666666666,,1.0,,
47,30090,1,180.0,,2.0,black,black,,3369.0,21ca5095-0a92-499b-9d26-d8a5f4a0841a,47,5790,0.0,,1.0,,
48,30090,1,30.0,,91.0,grey,grey,,3266.0,9093ecfa-6a76-4110-b88c-dd9330281781,48,5691,0.8333333333333334,,1.0,,
49,30090,1,60.0,,95.0,black,black,,4163.0,35fbacfe-f7fd-45d5-9266-5f6631809d11,49,5716,0.6666666666666666,,1.0,,
50,30090,1,120.0,,59.0,black,black,,2920.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,50,5724,0.3333333333333333,,1.0,,
51,30090,1,90.0,,51.0,grey,grey,,4737.0,c7f85153-52e8-4379-839f-9596d6a3ee62,51,5711,0.5,,1.0,,
52,30090,1,0.0,,99.0,black,black,,3502.0,c188e383-94d7-475e-9da5-6d1f0a1184bb,52,5661,1.0,,1.0,,
53,30090,1,180.0,,1.0,black,grey,,2902.0,1d35e834-4947-46b2-9cbd-816ea4587c6f,53,5921,0.0,,0.0,,
54,30090,1,30.0,,100.0,grey,grey,,2349.0,c6499c88-e947-4ab5-8cde-3013da4d084f,54,5724,0.8333333333333334,,1.0,,
55,30090,1,150.0,,0.0,black,black,,2369.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,55,5689,0.16666666666666666,,1.0,,
70,30090,1,30.0,,70.0,grey,grey,,2969.0,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,70,5779,0.8333333333333334,,1.0,,
71,30090,1,0.0,,96.0,grey,grey,,3538.0,75182d69-6502-4d35-9298-e331061c7829,71,5738,1.0,,1.0,,
72,30090,1,150.0,,3.0,black,grey,,2797.0,275adee0-f228-423e-816a-e5e70b874bf3,72,5813,0.16666666666666666,,0.0,,
73,30090,1,0.0,,94.0,black,black,,2336.0,816e0a69-dfb6-4a6f-8ffe-97d092e27835,73,5707,1.0,,1.0,,
74,30090,1,60.0,,78.0,black,black,,3369.0,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,74,5661,0.6666666666666666,,1.0,,
75,30090,1,180.0,,6.0,black,grey,,2819.0,2176e0c4-bf6c-4f4a-a64b-23825205a150,75,5788,0.0,,0.0,,
76,30090,1,180.0,,0.0,black,grey,,3353.0,00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,76,5794,0.0,,0.0,,
77,30090,1,30.0,,90.0,black,black,,3138.0,17e4063d-b2f1-4406-8a8f-be7151fd23c1,77,5659,0.8333333333333334,,1.0,,
78,30090,1,120.0,,7.0,black,black,,3103.0,987cd79f-7d6a-426b-8983-8bee8675f0ba,78,5704,0.3333333333333333,,1.0,,
79,30090,1,60.0,,81.0,black,black,,3153.0,8d9b8961-4fb1-4413-b875-966e01b9963a,79,5738,0.6666666666666666,,1.0,,
80,30090,1,0.0,,84.0,black,black,,3087.0,47505654-05f0-4b92-a9a3-978c80bda46b,80,5702,1.0,,1.0,,
81,30090,1,60.0,,92.0,black,grey,,3353.0,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,81,5704,0.6666666666666666,,0.0,,
82,30090,1,0.0,,94.0,black,black,,4370.0,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,82,5691,1.0,,1.0,,
83,30090,1,120.0,,2.0,black,grey,,3370.0,b7261f19-79df-4505-b935-0cb890ebda9c,83,5711,0.3333333333333333,,0.0,,
14,30091,1,0.0,,86.0,black,black,,3148.0,47505654-05f0-4b92-a9a3-978c80bda46b,14,5650,1.0,,1.0,,
15,30091,1,120.0,,82.0,grey,grey,,2066.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,15,5663,0.3333333333333333,,1.0,,
16,30091,1,120.0,,71.0,black,black,,2161.0,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,16,5656,0.3333333333333333,,1.0,,
17,30091,1,0.0,,99.0,black,black,,1788.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,17,5697,1.0,,1.0,,
18,30091,1,60.0,,76.0,grey,grey,,2233.0,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,18,5698,0.6666666666666666,,1.0,,
19,30091,1,90.0,,81.0,black,black,,1583.0,42ffed3d-edac-4ca7-9b33-6f525cb7c364,19,5652,0.5,,1.0,,
20,30091,1,60.0,,77.0,black,black,,1724.0,804f9681-f112-463c-a764-a40a823d6845,20,5689,0.6666666666666666,,1.0,,
21,30091,1,180.0,,23.0,grey,grey,,2597.0,46975d67-ead1-4d29-93d2-9fbd40dad49d,21,5757,0.0,,1.0,,
22,30091,1,60.0,,78.0,grey,grey,,2824.0,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,22,5648,0.6666666666666666,,1.0,,
23,30091,1,30.0,,85.0,black,black,,1572.0,0ea51ff3-f8ac-4d29-a981-0a167d74909c,23,5693,0.8333333333333334,,1.0,,
24,30091,1,180.0,,10.0,black,black,,3572.0,5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,24,5763,0.0,,1.0,,
25,30091,1,150.0,,21.0,grey,grey,,3945.0,4270e833-4dad-483f-85cb-3dee1fccc571,25,5682,0.16666666666666666,,1.0,,
26,30091,1,30.0,,96.0,grey,grey,,4124.0,0a730462-ba50-4dbe-97c6-911f61a40346,26,5673,0.8333333333333334,,1.0,,
27,30091,1,120.0,,81.0,grey,grey,,1541.0,1bc0b0c8-e058-4a68-bdab-65b544a8848d,27,5693,0.3333333333333333,,1.0,,
42,30091,1,90.0,,86.0,grey,grey,,1955.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,42,5702,0.5,,1.0,,
43,30091,1,30.0,,84.0,black,black,,2309.0,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,43,5669,0.8333333333333334,,1.0,,
44,30091,1,180.0,,13.0,grey,black,,2300.0,802575f0-631d-4eeb-9e49-3b401b11b953,44,5741,0.0,,0.0,,
45,30091,1,60.0,,90.0,grey,grey,,2017.0,a7fd07d1-e946-43a4-882d-0b3b7882ed21,45,5688,0.6666666666666666,,1.0,,
46,30091,1,120.0,,79.0,black,black,,3269.0,6480385b-e9eb-45a9-88e3-aade6c90476d,46,5642,0.3333333333333333,,1.0,,
47,30091,1,90.0,,77.0,grey,grey,,4274.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,47,5676,0.5,,1.0,,
48,30091,1,30.0,,82.0,grey,grey,,1770.0,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,48,5647,0.8333333333333334,,1.0,,
49,30091,1,0.0,,91.0,black,black,,1850.0,49e5ac90-6e7f-4243-9552-8c4c10545895,49,5674,1.0,,1.0,,
50,30091,1,90.0,,83.0,black,black,,2370.0,1d4805c2-68cf-415b-af2f-f7c0564b59aa,50,5649,0.5,,1.0,,
51,30091,1,150.0,,21.0,grey,grey,,2226.0,10a07293-2c74-4b8a-bbef-b0f436cde5fb,51,5664,0.16666666666666666,,1.0,,
52,30091,1,150.0,,15.0,black,black,,2414.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,52,5656,0.16666666666666666,,1.0,,
53,30091,1,90.0,,54.0,grey,grey,,1563.0,c7f85153-52e8-4379-839f-9596d6a3ee62,53,5666,0.5,,1.0,,
54,30091,1,180.0,,31.0,black,grey,,2332.0,4a6f7598-dc16-47d6-987e-a48c1f938428,54,5774,0.0,,0.0,,
55,30091,1,180.0,,83.0,grey,black,,1397.0,21ca5095-0a92-499b-9d26-d8a5f4a0841a,55,5740,0.0,,0.0,,
70,30091,1,120.0,,87.0,grey,grey,,2352.0,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,70,5728,0.3333333333333333,,1.0,,
71,30091,1,30.0,,85.0,grey,grey,,1899.0,31932267-3908-4599-ba56-ba5043757838,71,5639,0.8333333333333334,,1.0,,
72,30091,1,120.0,,74.0,black,black,,3731.0,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,72,5662,0.3333333333333333,,1.0,,
73,30091,1,30.0,,81.0,black,black,,4725.0,17e4063d-b2f1-4406-8a8f-be7151fd23c1,73,5665,0.8333333333333334,,1.0,,
74,30091,1,150.0,,59.0,grey,grey,,4048.0,275adee0-f228-423e-816a-e5e70b874bf3,74,5654,0.16666666666666666,,1.0,,
75,30091,1,90.0,,78.0,black,black,,1536.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,75,5679,0.5,,1.0,,
76,30091,1,180.0,,33.0,grey,black,,4673.0,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,76,5729,0.0,,0.0,,
77,30091,1,150.0,,20.0,grey,black,,1768.0,4cd79935-2124-4c73-9bff-ce0554f08119,77,5679,0.16666666666666666,,0.0,,
78,30091,1,60.0,,84.0,black,black,,1455.0,8d9b8961-4fb1-4413-b875-966e01b9963a,78,5679,0.6666666666666666,,1.0,,
79,30091,1,0.0,,90.0,grey,grey,,2355.0,72e764e1-0b34-4efd-96db-5df7934b2395,79,5704,1.0,,1.0,,
80,30091,1,60.0,,90.0,black,black,,3647.0,cca827ad-af9d-4cfd-ae71-7e028e3f8520,80,5626,0.6666666666666666,,1.0,,
81,30091,1,150.0,,85.0,grey,black,,2888.0,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,81,5646,0.16666666666666666,,0.0,,
82,30091,1,0.0,,76.0,grey,grey,,4415.0,19c65966-3d88-4851-afe4-ae34c498748c,82,5646,1.0,,1.0,,
83,30091,1,0.0,,84.0,grey,grey,,2835.0,53613c0d-b07e-4b22-b6ec-56dda26edc8f,83,5667,1.0,,1.0,,
14,30093,1,60.0,,86.0,grey,grey,,6148.0,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,14,5657,0.6666666666666666,,1.0,,
15,30093,1,180.0,,,missed,grey,,10007.0,8af66fd7-6ab4-47a3-a88c-02fd34772ac6,15,5705,0.0,,,,
16,30093,1,0.0,,95.0,black,black,,2734.0,49e5ac90-6e7f-4243-9552-8c4c10545895,16,5626,1.0,,1.0,,
17,30093,1,30.0,,98.0,black,black,,2460.0,0ea51ff3-f8ac-4d29-a981-0a167d74909c,17,5633,0.8333333333333334,,1.0,,
18,30093,1,0.0,,97.0,black,black,,2752.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,18,5605,1.0,,1.0,,
19,30093,1,150.0,,10.0,grey,grey,,3188.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,19,5612,0.16666666666666666,,1.0,,
20,30093,1,180.0,,7.0,black,black,,3508.0,00139b14-fa60-4af8-9eba-0b4965060c34,20,5713,0.0,,1.0,,
21,30093,1,120.0,,42.0,grey,grey,,3679.0,9996b324-9da6-4bd7-a5d5-305513d257ce,21,5635,0.3333333333333333,,1.0,,
22,30093,1,120.0,,22.0,grey,grey,,3747.0,a68cb7dc-2812-45a9-b8f6-862ff43630fb,22,5630,0.3333333333333333,,1.0,,
23,30093,1,60.0,,88.0,black,black,,3686.0,804f9681-f112-463c-a764-a40a823d6845,23,5638,0.6666666666666666,,1.0,,
24,30093,1,90.0,,23.0,black,black,,4403.0,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,24,5640,0.5,,1.0,,
25,30093,1,150.0,,79.0,grey,grey,,3638.0,9c46112a-3307-42b7-8386-bdf38ba679af,25,5634,0.16666666666666666,,1.0,,
26,30093,1,30.0,,95.0,black,black,,2244.0,17e4063d-b2f1-4406-8a8f-be7151fd23c1,26,5603,0.8333333333333334,,1.0,,
27,30093,1,120.0,,71.0,black,grey,,4429.0,b7261f19-79df-4505-b935-0cb890ebda9c,27,5619,0.3333333333333333,,0.0,,
42,30093,1,0.0,,87.0,grey,grey,,3736.0,53613c0d-b07e-4b22-b6ec-56dda26edc8f,42,5606,1.0,,1.0,,
43,30093,1,90.0,,56.0,black,black,,4140.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,43,5601,0.5,,1.0,,
44,30093,1,180.0,,15.0,grey,grey,,4047.0,7bee52f4-919b-4633-b742-a0181f5f7f01,44,5671,0.0,,1.0,,
45,30093,1,90.0,,45.0,grey,grey,,5032.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,45,5621,0.5,,1.0,,
46,30093,1,120.0,,7.0,black,black,,4498.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,46,5597,0.3333333333333333,,1.0,,
47,30093,1,180.0,,60.0,grey,black,,3955.0,b70d0259-cb69-48f1-b026-46452cf6e70f,47,5710,0.0,,0.0,,
48,30093,1,30.0,,93.0,grey,grey,,3294.0,57dbdc86-9c49-4214-a908-c4a254e90229,48,5620,0.8333333333333334,,1.0,,
49,30093,1,60.0,,93.0,black,black,,2242.0,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,49,5592,0.6666666666666666,,1.0,,
50,30093,1,30.0,,89.0,grey,grey,,2721.0,0a730462-ba50-4dbe-97c6-911f61a40346,50,5611,0.8333333333333334,,1.0,,
51,30093,1,180.0,,7.0,black,grey,,5111.0,1d35e834-4947-46b2-9cbd-816ea4587c6f,51,5758,0.0,,0.0,,
52,30093,1,90.0,,95.0,grey,grey,,1820.0,ceedd529-39a5-4c29-8103-d6ac89521de6,52,5617,0.5,,1.0,,
53,30093,1,150.0,,9.0,black,black,,4959.0,7e113c5d-92b4-4c01-9588-dae0fb76eb5f,53,5615,0.16666666666666666,,1.0,,
54,30093,1,150.0,,34.0,black,grey,,4024.0,18487641-212a-4e1e-8730-31709d721382,54,5607,0.16666666666666666,,0.0,,
55,30093,1,60.0,,86.0,grey,grey,,3356.0,7b3797d6-d4cc-4819-b3ad-adfd144217e2,55,5592,0.6666666666666666,,1.0,,
70,30093,1,60.0,,92.0,grey,grey,,2730.0,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,70,5636,0.6666666666666666,,1.0,,
71,30093,1,150.0,,66.0,black,black,,4011.0,5744f837-93bf-4eba-bddf-e630dedf974e,71,5602,0.16666666666666666,,1.0,,
72,30093,1,180.0,,34.0,grey,black,,4598.0,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,72,5667,0.0,,0.0,,
73,30093,1,0.0,,90.0,grey,grey,,4146.0,75182d69-6502-4d35-9298-e331061c7829,73,5613,1.0,,1.0,,
74,30093,1,120.0,,36.0,black,black,,5047.0,6480385b-e9eb-45a9-88e3-aade6c90476d,74,5604,0.3333333333333333,,1.0,,
75,30093,1,0.0,,99.0,grey,grey,,4353.0,72e764e1-0b34-4efd-96db-5df7934b2395,75,5615,1.0,,1.0,,
76,30093,1,0.0,,98.0,black,black,,3574.0,816e0a69-dfb6-4a6f-8ffe-97d092e27835,76,5603,1.0,,1.0,,
77,30093,1,90.0,,82.0,grey,grey,,3774.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,77,5592,0.5,,1.0,,
78,30093,1,30.0,,94.0,grey,grey,,3861.0,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,78,5593,0.8333333333333334,,1.0,,
79,30093,1,30.0,,90.0,black,black,,2749.0,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,79,5601,0.8333333333333334,,1.0,,
80,30093,1,150.0,,41.0,grey,black,,7880.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,80,5614,0.16666666666666666,,0.0,,
81,30093,1,90.0,,91.0,black,black,,3003.0,16088d09-c11d-4b03-8c77-f92a33554c1e,81,5615,0.5,,1.0,,
82,30093,1,60.0,,93.0,black,black,,2506.0,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,82,5622,0.6666666666666666,,1.0,,
83,30093,1,120.0,,32.0,black,black,,3394.0,987cd79f-7d6a-426b-8983-8bee8675f0ba,83,5613,0.3333333333333333,,1.0,,
14,30094,1,90.0,,,missed,grey,,10017.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,14,7246,0.5,,,,
15,30094,1,0.0,,100.0,black,black,,2987.0,47505654-05f0-4b92-a9a3-978c80bda46b,15,7423,1.0,,1.0,,
16,30094,1,120.0,,11.0,black,grey,,5828.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,16,7354,0.3333333333333333,,0.0,,
17,30094,1,180.0,,5.0,grey,grey,,3358.0,4a6f7598-dc16-47d6-987e-a48c1f938428,17,7130,0.0,,1.0,,
18,30094,1,120.0,,,missed,grey,,10007.0,a68cb7dc-2812-45a9-b8f6-862ff43630fb,18,7141,0.3333333333333333,,,,
19,30094,1,30.0,,100.0,grey,grey,,3731.0,9093ecfa-6a76-4110-b88c-dd9330281781,19,7321,0.8333333333333334,,1.0,,
20,30094,1,120.0,,3.0,black,grey,,9861.0,1bc0b0c8-e058-4a68-bdab-65b544a8848d,20,7228,0.3333333333333333,,0.0,,
21,30094,1,120.0,,0.0,grey,black,,5572.0,7da9ad01-3df5-45e9-8edf-4af0795536e1,21,7037,0.3333333333333333,,0.0,,
22,30094,1,150.0,,1.0,black,grey,,5080.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,22,6962,0.16666666666666666,,0.0,,
23,30094,1,150.0,,13.0,black,black,,5730.0,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,23,7158,0.16666666666666666,,1.0,,
24,30094,1,60.0,,100.0,black,black,,3806.0,8d9b8961-4fb1-4413-b875-966e01b9963a,24,7235,0.6666666666666666,,1.0,,
25,30094,1,0.0,,100.0,grey,grey,,3202.0,72e764e1-0b34-4efd-96db-5df7934b2395,25,7260,1.0,,1.0,,
26,30094,1,0.0,,97.0,black,black,,3689.0,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,26,7849,1.0,,1.0,,
27,30094,1,90.0,,100.0,grey,grey,,3377.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,27,7514,0.5,,1.0,,
42,30094,1,0.0,,100.0,grey,grey,,5461.0,07cdb9d7-6577-428d-9498-8a7243527554,42,7282,1.0,,1.0,,
43,30094,1,150.0,,,missed,grey,,10015.0,18487641-212a-4e1e-8730-31709d721382,43,7311,0.16666666666666666,,,,
44,30094,1,60.0,,100.0,grey,black,,5033.0,804f9681-f112-463c-a764-a40a823d6845,44,7550,0.6666666666666666,,0.0,,
45,30094,1,30.0,,99.0,black,black,,3610.0,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,45,7267,0.8333333333333334,,1.0,,
46,30094,1,90.0,,0.0,black,black,,4383.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,46,7560,0.5,,1.0,,
47,30094,1,120.0,,97.0,black,black,,3217.0,6480385b-e9eb-45a9-88e3-aade6c90476d,47,7384,0.3333333333333333,,1.0,,
48,30094,1,180.0,,93.0,grey,grey,,6513.0,27771508-6d61-4618-83ca-4bc020efddfe,48,7446,0.0,,1.0,,
49,30094,1,30.0,,100.0,black,black,,3273.0,cf5e29cd-eacd-4164-96d2-05de1fad88ba,49,7639,0.8333333333333334,,1.0,,
50,30094,1,180.0,,0.0,black,grey,,3095.0,2cf66fb7-ab1d-466b-be40-d9f856dc213f,50,7651,0.0,,0.0,,
51,30094,1,180.0,,0.0,grey,black,,4056.0,21ca5095-0a92-499b-9d26-d8a5f4a0841a,51,7492,0.0,,0.0,,
52,30094,1,30.0,,100.0,grey,black,,3676.0,c53236a2-f564-41ec-89aa-2bd90765b0a4,52,7167,0.8333333333333334,,0.0,,
53,30094,1,150.0,,6.0,black,black,,7647.0,5744f837-93bf-4eba-bddf-e630dedf974e,53,7287,0.16666666666666666,,1.0,,
54,30094,1,90.0,,93.0,grey,grey,,3032.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,54,7132,0.5,,1.0,,
55,30094,1,150.0,,2.0,black,black,,7893.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,55,7328,0.16666666666666666,,1.0,,
70,30094,1,180.0,,7.0,grey,black,,10049.0,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,70,7306,0.0,,0.0,,
71,30094,1,90.0,,100.0,black,black,,3615.0,16088d09-c11d-4b03-8c77-f92a33554c1e,71,7268,0.5,,1.0,,
72,30094,1,180.0,,4.0,grey,grey,,6528.0,7bee52f4-919b-4633-b742-a0181f5f7f01,72,7475,0.0,,1.0,,
73,30094,1,150.0,,92.0,grey,grey,,4454.0,10a07293-2c74-4b8a-bbef-b0f436cde5fb,73,7116,0.16666666666666666,,1.0,,
74,30094,1,0.0,,100.0,grey,grey,,3042.0,19c65966-3d88-4851-afe4-ae34c498748c,74,7222,1.0,,1.0,,
75,30094,1,90.0,,9.0,grey,grey,,3594.0,c7f85153-52e8-4379-839f-9596d6a3ee62,75,7141,0.5,,1.0,,
76,30094,1,60.0,,99.0,black,black,,3346.0,35fbacfe-f7fd-45d5-9266-5f6631809d11,76,7743,0.6666666666666666,,1.0,,
77,30094,1,60.0,,3.0,black,grey,,4914.0,a7fd07d1-e946-43a4-882d-0b3b7882ed21,77,7304,0.6666666666666666,,0.0,,
78,30094,1,30.0,,98.0,grey,grey,,5086.0,31932267-3908-4599-ba56-ba5043757838,78,7457,0.8333333333333334,,1.0,,
79,30094,1,120.0,,2.0,black,black,,4469.0,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,79,7207,0.3333333333333333,,1.0,,
80,30094,1,60.0,,100.0,grey,grey,,3475.0,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,80,7318,0.6666666666666666,,1.0,,
81,30094,1,60.0,,98.0,black,black,,3881.0,cca827ad-af9d-4cfd-ae71-7e028e3f8520,81,7166,0.6666666666666666,,1.0,,
82,30094,1,0.0,,96.0,black,black,,3783.0,49e5ac90-6e7f-4243-9552-8c4c10545895,82,7296,1.0,,1.0,,
83,30094,1,30.0,,99.0,grey,grey,,3255.0,c6499c88-e947-4ab5-8cde-3013da4d084f,83,7347,0.8333333333333334,,1.0,,
14,30095,1,30.0,,90.0,grey,grey,,3903.0,31932267-3908-4599-ba56-ba5043757838,14,5654,0.8333333333333334,,1.0,,
15,30095,1,60.0,,84.0,black,black,,2615.0,804f9681-f112-463c-a764-a40a823d6845,15,5656,0.6666666666666666,,1.0,,
16,30095,1,30.0,,66.0,black,black,,2369.0,c53236a2-f564-41ec-89aa-2bd90765b0a4,16,5614,0.8333333333333334,,1.0,,
17,30095,1,120.0,,34.0,black,black,,1726.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,17,5620,0.3333333333333333,,1.0,,
